Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,687.844388,-1.569,,,123.5,809.775388,299.927994,41.17655,0.152511,,,,,,,,17.033559,,
06/30/1990,1110.913121,-1.695,,,129.0,1238.218121,317.908001,40.577777,0.104182,,,,,,,,25.84467,,
09/30/1990,1306.84815,-1.505,,,128.5,1433.84315,337.243,38.103089,0.089619,,,,,,,,29.69234,,
12/31/1990,1738.909196,-2.963,,,131.0,1866.946196,355.985993,36.799201,0.070168,3.631223,18.34476,24.550222,27.575609,,2444.87925,2572.91625,38.315194,,
03/31/1991,2720.95252,-2.339,,,163.0,2881.61352,403.485001,40.398032,0.056566,4.81582,24.510394,32.81011,44.037016,,,,58.909426,,
06/30/1991,3191.244761,-2.045,,,193.5,3382.699761,451.074005,42.897617,0.057203,4.957462,25.046831,32.89476,53.777374,,,,66.382114,,
09/30/1991,3970.962072,-2.594,,,220.0,4188.368072,509.604004,43.170775,0.052526,5.547845,26.597372,34.512216,86.392136,,,,80.688295,,
12/31/1991,5814.957111,-2.653,,,251.641006,6063.945117,581.549011,43.270817,0.041498,7.188593,33.208718,42.622196,162.521633,,5788.372389,6037.360395,115.752859,,
03/31/1992,5586.691298,-2.702,,,302.575989,5886.565287,676.270981,44.741826,0.051401,6.326151,28.738505,36.356123,130.127921,,,,110.504322,,
06/30/1992,5168.645994,-2.42,,,331.295013,5497.521008,771.999023,42.913916,0.060263,5.326266,24.026787,30.311584,86.955288,,,,101.310648,,
09/30/1992,3496.5,-2.737,,,353.709991,3847.472991,922.69899,38.334278,0.091933,3.441488,15.446798,19.609155,32.904643,,,,69.323838,,
01/01/1993,3824.406506,-2.5,,,394.5,4216.406506,984.5,40.071102,0.093563,3.52189,15.791785,20.310243,26.621263,,3820.015787,4212.015788,75.796845,,
03/31/1993,3207.407398,-2.4,,,435.0,3640.007398,1054.600006,41.247866,0.119505,2.920389,13.068824,16.937278,19.396374,,,,65.255329,,
06/30/1993,1538.570051,-9.3,0.0,0.0,488.399994,2017.670045,1103.0,44.279238,0.242061,1.723925,9.745503,14.778326,11.005773,,,,36.063308,,
09/30/1993,1178.813976,-5.1,0.0,0.0,476.0,1649.713976,1060.100006,44.901424,0.288535,1.479872,10.479431,20.045858,9.100748,,,,29.388855,,
12/31/1993,1251.742477,-0.9,,,505.299988,1756.142465,949.199997,53.234301,0.287733,1.693157,17.233979,93.911364,,,1264.500023,1768.900011,31.566561,,
03/31/1994,1015.001999,-235.600006,191.899994,,541.200012,1512.501999,1171.999992,46.177476,0.357818,1.614369,27.957523,,,,,,26.822643,,
06/30/1994,1266.335515,-11.4,191.800003,0.0,281.100006,1727.835525,922.599998,30.468243,0.162689,1.837927,17.72139,203.274758,,,,,30.529287,,
09/30/1994,1525.693762,-10.5,191.600006,0.0,260.899994,1967.693762,922.600006,28.278777,0.132592,2.10089,15.97154,64.303715,,,,,34.660802,,
12/31/1994,1079.883981,-11.3,191.5,0.0,248.5,1508.583981,910.500015,27.292696,0.164724,1.642086,10.752559,29.638191,11.192418,,1079.199981,1507.899981,26.542755,,
03/31/1995,1287.385147,-10.7,191.5,0.0,223.100006,1691.285153,900.499992,24.775126,0.131912,1.812156,10.268884,23.042032,11.243115,,,,29.723294,,
06/30/1995,1182.169003,-10.0,191.5,0.0,199.5,1563.169003,897.999992,22.216036,0.127625,1.620032,8.660216,17.682907,10.683468,,,,27.437496,,
09/30/1995,1526.863212,-10.3,191.5,0.0,211.199997,1919.263208,937.000015,22.540021,0.110042,1.947502,10.43645,20.771247,11.168006,,,,33.624683,,
12/31/1995,1214.7775,-10.5,191.5,0.0,260.7,1656.4775,1001.800006,26.023158,0.157382,1.620344,8.192272,14.990746,8.027258,9.588507,1213.374957,1655.074957,28.976621,,
03/31/1996,1880.406744,-11.7,191.5,0.0,264.199988,2324.406732,1027.799994,25.705389,0.113663,2.21858,11.142889,19.698362,13.238476,16.760981,,,40.482901,,
06/30/1996,1933.438984,-77.099998,191.5,0.0,154.299997,2202.138982,1096.800027,14.068198,0.070068,2.062507,10.228235,17.491175,13.367173,17.51311,,,35.30823,,
