Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2001,3123.792969,908.612976,304.562988,604.049988,161.703003,161.703003,,,41.123001,41.123001,0.0,0.0,0.0,44.296001,,,,,,1155.734985,1894.957031,2695.97998,-801.02301,0.0,,73.100998,50.901001,50.901001,0.0,22.199997,1968.058029,,57.18,57.18,,,,9.732,9.732,0.0,0.0,,,57.35,,,57.35,124.262001,856.804016,856.804016,0.0,0.0,,343.40799,,,,,,343.40799,1200.212006,1324.474007,0.0,1256.399048,,,0.0,537.369995,5.549988,1799.319031,0.0,1799.319031,3123.793037,
06/30/2001,3248.826904,945.727997,157.037994,788.690002,211.544006,211.544006,,,40.801998,40.801998,0.0,0.0,0.0,56.41,,,,,,1254.484009,1915.895996,2758.250977,-842.35498,0.0,,78.446999,46.653999,46.653999,0.0,31.792999,1994.342995,,69.597,69.597,,,,9.732,9.732,0.0,0.0,,,63.878992,,,63.878992,143.207993,923.757019,923.757019,0.0,0.0,,353.739014,,,,,,353.739014,1277.496033,1420.704025,0.0,1265.482056,,,-3.252,564.447998,1.444993,1828.123047,0.0,1828.123047,3248.827072,
09/30/2001,3289.433105,989.075974,244.160995,744.914978,198.350006,198.350006,,,40.791,40.791,0.0,0.0,0.0,20.287001,,,,,,1248.504028,1939.243042,2823.955078,-884.711975,0.0,,101.685997,42.464001,42.464001,0.0,59.221996,2040.929039,,58.174999,58.174999,,,,9.732,9.732,0.0,0.0,,,72.262999,,,72.262999,140.169998,927.400024,927.400024,0.0,0.0,,374.790009,,,,,,374.790009,1302.190033,1442.360031,0.0,1268.708008,,,-36.813,601.205994,13.971996,1847.072998,0.0,1847.072998,3289.433029,
12/31/2001,3502.517,1147.377,398.99,748.387,193.653,,,,40.814,40.814,0.0,0.0,0.0,45.571,,,,,,1427.415,2002.873,2930.001,-927.128,0.0,,72.229,38.329,38.329,0.0,33.9,2075.102,,31.924,31.924,,,,209.488,209.488,0.0,0.0,,,93.604,,,93.604,335.016,920.636,920.636,0.0,0.0,,393.719,,,,,,393.719,1314.355,1649.371,0.0,1269.287,,,-37.768,,621.627,1853.146,0.0,1853.146,3502.517,
03/31/2002,3278.656006,965.596985,249.755005,715.84198,160.929001,160.929001,,,40.837002,40.837002,0.0,0.0,0.0,26.75,,,,,,1194.113037,2016.493042,2986.318115,-969.825012,0.0,,68.050003,34.925999,34.925999,0.0,33.124004,2084.543045,,23.042,23.042,,,,10.426,10.426,0.0,0.0,,,100.285998,,,100.285998,133.753998,924.343018,924.343018,0.0,0.0,,389.166992,,,,,,389.166992,1313.51001,1447.264008,0.0,1265.026978,,,-54.701,630.557983,-9.491993,1831.391968,0.0,1831.391968,3278.655975,
06/30/2002,3551.958984,1211.64801,448.739014,762.908997,170.207993,170.207993,,,40.754002,40.754002,0.0,0.0,0.0,33.001999,,,,,,1455.612061,2032.130981,3046.541016,-1014.409973,0.0,,64.216003,31.521999,31.521999,0.0,32.694004,2096.346985,,40.491001,40.491001,,,,10.426,10.426,0.0,0.0,,,345.080009,,,345.080009,395.997009,928.067993,928.067993,0.0,0.0,,394.175995,,,,,,394.175995,1322.243988,1718.240997,0.0,1265.026978,,,-54.700001,626.075989,-2.685009,1833.717957,0.0,1833.717957,3551.958954,
09/30/2002,3290.506104,946.928009,268.949005,677.979004,136.617004,136.617004,,,41.228001,41.228001,0.0,0.0,0.0,30.115999,,,,,,1154.889038,2075.018066,3134.61499,-1059.597046,0.0,,60.598999,28.118,28.118,0.0,32.480999,2135.617065,,34.32,34.32,,,,10.426,10.426,0.0,0.0,,,91.651996,,,91.651996,136.397995,931.840027,931.840027,0.0,0.0,,395.377991,,,,,,395.377991,1327.218018,1463.616013,0.0,1265.026978,,,-65.266998,631.335999,-4.206024,1826.889954,0.0,1826.889954,3290.505966,
12/31/2002,3258.765,812.524,184.91,627.614,146.957,293.914,,,45.405,45.405,0.0,0.0,0.0,28.87,,,,,,1033.756,2164.627,3269.25,-1104.623,0.0,,60.382,24.714,24.714,0.0,35.668,2225.009,,39.721,39.721,,,,11.155,11.155,0.0,0.0,,,67.526,,,67.526,118.402,924.475,924.475,0.0,0.0,,408.374,,,,,,408.374,1332.849,1451.251,0.0,1265.027,,,-78.125,621.342,-0.73,1807.514,0.0,1807.514,3258.765,
03/31/2003,3211.025,691.088,195.525,495.563,138.297,138.297,,,46.715,46.715,0.0,0.0,0.0,27.172,,,,,,903.272,2250.999,3402.899,-1151.9,0.0,,56.754,21.311,21.311,0.0,35.443,2307.753,,37.144,37.144,,,,11.155,11.155,0.0,0.0,,,73.106,,,73.106,121.405,928.313,928.313,0.0,0.0,,394.044,,,,,,394.044,1322.357,1443.762,0.0,1265.027,,,-78.125,583.484,-3.123,1767.263,0.0,1767.263,3211.025,
06/30/2003,3161.327,614.885,221.761,393.124,151.015,151.015,,,46.581,46.581,0.0,0.0,0.0,25.727,,,,,,838.208,2273.081,3466.534,-1193.453,0.0,,50.038,17.908,17.908,0.0,32.13,2323.119,,34.784,34.784,,,,11.155,11.155,0.0,0.0,,,58.977,,,58.977,104.916,932.17,932.17,0.0,0.0,,391.936,,,,,,391.936,1324.106,1429.022,0.0,1265.027,,,-78.125,550.505,-5.102,1732.305,0.0,1732.305,3161.327,
09/30/2003,3137.293,581.121,175.674,405.447,168.499,168.499,,,48.295,48.295,0.0,0.0,0.0,22.304,,,,,,820.219,2270.377,3480.803,-1210.426,0.0,,46.697,14.503,14.503,0.0,32.194,2317.074,,20.868,20.868,,,,11.155,11.155,0.0,0.0,,,71.115,,,71.115,103.138,936.075,936.075,0.0,0.0,,392.525,,,,,,392.525,1328.6,1431.738,0.0,1265.027,,,-78.125,522.75,-4.097,1705.555,0.0,1705.555,3137.293,
12/31/2003,3135.019043,610.339996,106.345001,503.994995,154.123993,154.123993,,,48.035,48.035,0.0,0.0,0.0,22.764,,,,,,835.263,2257.875977,3511.792969,-1253.916992,0.0,,41.880001,0.0,0.0,0.0,41.880001,2299.755978,,15.653,15.653,,,,11.969,11.969,0.0,0.0,,,72.378,,,72.378,100.0,928.030029,928.030029,0.0,0.0,,426.509003,,,,,,426.509003,1354.539032,1454.539032,0.0,1265.026978,,,-96.335999,515.906006,-4.117004,1680.47998,0.0,1680.47998,3135.019012,
03/31/2004,3236.767,744.478,115.969,628.509,149.447,149.447,,,48.52,48.52,0.0,0.0,0.0,19.89,,,,,,962.335,2236.575,3535.012,-1298.437,0.0,,37.857,7.695,7.695,0.0,30.162,2274.432,,19.632,19.632,,,,11.969,11.969,0.0,0.0,,,193.407,,,193.407,225.008,932.002,932.002,0.0,0.0,,417.614,,,,,,417.614,1349.616,1574.624,0.0,1265.027,,,-96.336,496.851,-3.399,1662.143,0.0,1662.143,3236.767,
06/30/2004,3096.668,165.082,129.327,35.755,147.047,147.047,,,48.296,48.296,0.0,0.0,0.0,481.523,,,,,,841.948,2220.509,3563.5,-1342.991,0.0,,34.211,4.291,4.291,0.0,29.92,2254.72,,21.17,21.17,,,,11.969,11.969,0.0,0.0,,,66.233,,,66.233,99.372,935.996,935.996,0.0,0.0,,418.458,,,,,,418.458,1354.454,1453.826,0.0,1265.027,,,-96.336,478.273,-4.122,1642.842,0.0,1642.842,3096.668,
09/30/2004,3341.576,883.159,213.875,669.284,153.952,153.952,,,48.099,48.099,0.0,0.0,0.0,34.144,,,,,,1119.354,2190.616,3578.651,-1388.035,0.0,,31.606,0.887,0.887,0.0,30.719,2222.222,,18.687,18.687,,,,479.19,479.19,0.0,0.0,,,85.959,,,85.959,583.836,722.22,722.22,0.0,0.0,,415.695,,,,,,415.695,1137.915,1721.751,0.0,1265.059,,,-114.413,473.131,-3.952,1619.825,0.0,1619.825,3341.576,
12/31/2004,3379.386,927.856,266.007,661.849,187.558,187.558,,,47.59,47.59,0.0,0.0,0.0,32.677,,,,,,1195.681,2154.593,3568.258,-1413.665,0.0,,29.112,,0.0,,29.112,2183.705,,27.53,27.53,,,,484.102,484.102,0.0,0.0,,,102.275,,,102.275,613.907,709.413,709.413,0.0,0.0,,430.238,,,,,,430.238,1139.651,1753.558,0.0,1265.847,,,-114.413,476.382,-1.988,1625.828,0.0,1625.828,3379.386,
03/31/2005,3397.57,944.884,242.622,702.262,220.221,220.221,,,47.636,47.636,,,,25.462,,,,,,1238.203,2129.947,3589.084,-1459.137,,,29.42,,0.0,,29.42,2159.367,,30.099,30.099,,,,488.215,488.215,0.0,0.0,,,82.487,,,82.487,600.801,709.425,709.425,0.0,0.0,,439.481,,,,,,439.481,1148.906,1749.707,,1266.28,,,-114.413,498.465,-2.469,1647.863,,1647.863,3397.57,
06/30/2005,3554.524,990.214,687.879,302.335,263.227,263.227,,,47.631,47.631,,,,37.682,,,,,,1338.754,2191.437,3696.552,-1505.115,,,24.333,,0.0,,24.333,2215.77,,33.472,33.472,,,,12.818,12.818,0.0,0.0,,,392.286,,,392.286,438.576,977.3,977.3,0.0,0.0,,454.284,,,,,,454.284,1431.584,1870.16,,1269.524,,,-114.413,531.711,-2.458,1684.364,,1684.364,3554.524,
09/30/2005,3403.579,789.124,486.71,302.414,303.484,303.484,,,47.733,47.733,0.0,0.0,0.0,34.43,,,,,,1174.771,2204.523,3732.005,-1527.482,0.0,,24.285,,0.0,,24.285,2228.808,,36.129,36.129,,,,12.818,12.818,0.0,0.0,,,132.566,,,132.566,181.513,977.47,977.47,0.0,0.0,,490.28,,,,,,490.28,1467.75,1649.263,0.0,1273.233,,,-114.413,597.662,-2.166,1754.316,0.0,1754.316,3403.579,
12/31/2005,3606.922,844.871,842.59,2.281,357.104,357.104,,,47.196,47.196,0.0,0.0,0.0,32.707,,,,,,1281.878,2302.02,3875.282,-1573.262,0.0,,23.024,0.0,0.0,0.0,23.024,2325.044,,60.976,60.976,,,,0.0,0.0,0.0,0.0,,,208.01,,,208.01,268.986,977.654,977.654,0.0,0.0,,506.955,,,,,,506.955,1484.609,1753.595,0.0,1279.272,,,-114.413,688.459,0.009,1853.327,0.0,1853.327,3606.922,
03/31/2006,3555.272,608.371,256.95,351.421,437.337,437.337,,,47.601,47.601,0.0,0.0,0.0,34.198,,,,,,1127.507,2405.161,4028.005,-1622.844,0.0,,22.604,,0.0,,22.604,2427.765,,96.561,96.561,,,,0.0,0.0,0.0,0.0,,,173.098,,,173.098,269.659,969.309,969.309,0.0,0.0,,517.213,,,,,,517.213,1486.522,1756.181,0.0,1289.395,,,-114.413,624.057,0.052,1799.091,0.0,1799.091,3555.272,
06/30/2006,3706.968,645.956,643.916,2.04,462.239,462.239,,,47.517,0.0,0.0,0.0,47.517,69.242,,,,,,1224.954,2459.728,4132.091,-1672.363,0.0,,22.286,,0.0,,22.286,2482.014,,52.514,52.514,,,,0.0,0.0,0.0,0.0,,,204.051,,,204.051,256.565,965.718,965.718,0.0,0.0,,518.954,,,,,,518.954,1484.672,1741.237,0.0,1296.519,,,-114.413,783.64,-0.015,1965.731,0.0,1965.731,3706.968,
09/30/2006,3894.145,788.585,688.179,100.406,448.179,448.179,,,48.654,48.654,0.0,0.0,0.0,58.515,,,,,,1343.933,2526.965,4249.074,-1722.109,0.0,,23.247,,,,23.247,2550.212,,74.355,74.355,,,,0.0,,,,,,198.31,,,198.31,272.665,965.796,,,,,539.948,,,,,,539.948,1505.744,1778.409,0.0,1298.139,,,-114.413,931.945,0.065,2115.736,0.0,2115.736,3894.145,
12/31/2006,4132.839,825.857,524.698,301.159,567.474,567.474,,,48.801,48.801,0.0,0.0,0.0,39.415,,,,,,1481.547,2628.453,4400.894,-1772.441,0.0,,22.839,0.0,0.0,0.0,22.839,2651.292,,122.0,122.0,,,,0.0,0.0,0.0,0.0,,,211.509,,,211.509,333.509,964.31,964.31,0.0,0.0,,515.512,,,,,,515.512,1479.822,1813.331,0.0,1301.187,,,-114.413,1137.151,-4.417,2319.508,0.0,2319.508,4132.839,
09/30/2007,4244.862,680.021,304.627,375.394,545.249,545.249,,,51.215,51.215,0.0,0.0,0.0,77.119,,,,,,1353.604,2864.997,4809.043,-1944.046,0.0,,26.261,0.0,0.0,0.0,26.261,2891.258,,115.441,115.441,,,,9.42,9.42,0.0,0.0,,,208.152,,,208.152,333.013,503.011,503.011,0.0,0.0,,512.759,,,,,,512.759,1015.77,1348.783,0.0,1825.382,,,-114.413,1185.013,0.097,2896.079,0.0,2896.079,4244.862,
12/31/2007,4341.465,639.262,637.961,1.301,522.808,522.808,,,50.699,50.699,0.0,0.0,0.0,52.421,,,,,,1265.19,3040.063,5047.755,-2007.692,0.0,,36.212,0.0,0.0,0.0,36.212,3076.275,,132.243,132.243,,,,3.563,3.563,0.0,0.0,,,317.205,,,317.205,453.011,503.071,503.071,0.0,0.0,,508.316,,,,,,508.316,1011.387,1464.398,0.0,1832.93,,,-114.413,1158.535,0.015,2877.067,0.0,2877.067,4341.465,
03/31/2008,4502.786,622.606,621.324,1.282,600.354,600.354,,,51.042,,,,,50.88,,,,,,1324.882,3144.656,5221.398,-2076.742,0.0,,33.248,0.0,0.0,0.0,33.248,3177.904,,99.271,99.271,,,,3.43,3.43,0.0,0.0,,,392.301,,,392.301,495.002,503.098,503.098,0.0,0.0,,526.498,,,,,,526.498,1029.596,1524.598,0.0,1834.913,,,-114.413,1257.664,0.024,2978.188,0.0,2978.188,4502.786,
06/30/2008,4866.535,740.666,541.58,199.086,674.091,674.091,,,50.599,,,,,85.4,,,,,,1550.756,3278.724,5426.127,-2147.403,0.0,,37.055,0.0,0.0,0.0,37.055,3315.779,,84.969,84.969,,,,0.0,0.0,0.0,0.0,,,537.9,,,537.9,622.869,503.158,503.158,0.0,0.0,,529.625,,,,,,529.625,1032.783,1655.652,0.0,1842.968,,,-114.413,1482.295,0.033,3210.883,0.0,3210.883,4866.535,
09/30/2008,4847.284,636.58,635.442,1.138,708.108,708.108,,,51.043,,,,,86.133,,,,,,1481.864,3321.529,5535.613,-2214.084,0.0,,43.891,0.0,0.0,0.0,43.891,3365.42,,76.525,76.525,,,,0.0,0.0,0.0,0.0,,,384.829,,,384.829,461.354,503.219,503.219,0.0,0.0,,550.652,,,,,,550.652,1053.871,1515.225,0.0,1845.207,,,-114.413,1601.248,0.017,3332.059,0.0,3332.059,4847.284,
12/31/2008,4954.431,736.644,336.052,400.592,574.842,574.842,,,52.481,52.481,0.0,0.0,0.0,102.766,,,,,,1466.733,3414.373,5669.396,-2255.023,0.0,,73.325,0.0,0.0,0.0,73.325,3487.698,,93.982,93.982,,,,0.0,0.0,0.0,0.0,,,415.105,,,415.105,509.087,503.28,503.28,0.0,0.0,,580.579,,,,,,580.579,1083.859,1592.946,0.0,1958.48,,,-114.413,1516.908,0.51,3361.485,0.0,3361.485,4954.431,
03/31/2009,5282.837,810.78,509.854,300.926,685.858,685.858,0.0,,0.0,0.0,0.0,0.0,0.0,238.176,,,32.201,,205.975,1734.814,3467.58,5807.665,-2340.085,0.0,,80.443,,,,80.443,3548.023,,557.849,91.215,130.271,,336.363,0.0,0.0,,,,,199.975,,,187.438,757.824,503.342,503.342,,,,589.415,,,,,470.139,119.276,1092.757,1850.581,0.0,1960.185,1.439,1958.746,-114.413,1586.44,0.044,3432.256,0.0,3432.256,5282.837,
06/30/2009,5608.533,671.348,470.428,200.92,736.518,736.518,0.0,,0.0,0.0,0.0,0.0,0.0,182.253,,,32.201,,143.516,1590.119,3918.052,6343.567,-2425.515,17.157,17.157,83.205,,,,83.205,4018.414,,428.563,66.004,46.627,,315.932,4.107,0.0,,,,4.107,0.0,,0.243,0.0,432.67,998.562,998.562,,,,631.116,,,,,501.745,129.128,1629.678,2062.348,0.0,1961.973,1.439,1960.534,-114.413,1694.755,3.87,3546.185,0.0,3546.185,5608.533,
09/30/2009,5715.458,251.701,250.821,0.88,764.639,764.639,0.0,,0.0,0.0,0.0,0.0,0.0,202.447,,,32.201,,163.997,1218.787,4402.13,6914.132,-2512.002,,,94.541,,,,94.541,4496.671,,403.988,58.004,47.746,,298.238,4.143,0.0,,,,4.143,0.0,,0.229,0.0,408.131,998.603,998.603,,,,675.942,,,,,521.767,153.946,1674.545,2082.676,0.0,1963.724,1.439,1962.285,-114.413,1779.697,3.774,3632.782,0.0,3632.782,5715.458,
12/31/2009,6264.261,777.27,376.417,400.853,791.023,791.023,0.0,,0.0,0.0,0.0,0.0,0.0,155.077,,0.0,,,152.443,1723.37,4432.052,7033.146,-2601.094,0.0,,108.839,0.0,0.0,0.0,108.839,4540.891,,409.296,75.015,32.41,0.0,301.871,4.179,0.0,0.0,0.0,,4.179,0.0,0.0,0.23,0.0,413.475,1495.375,1495.375,0.0,0.0,,724.769,0.0,0.0,0.0,0.0,546.024,178.515,2220.144,2633.619,0.0,1966.952,1.439,1965.513,-114.413,1776.498,1.605,3630.642,0.0,3630.642,6264.261,
03/31/2010,6724.803,956.81,306.054,650.756,797.932,797.932,0.0,,0.0,0.0,0.0,0.0,0.0,146.913,,,,,145.408,1901.655,4414.387,7112.884,-2698.497,0.0,,408.761,,,,408.761,4823.148,,720.522,67.25,360.628,,292.644,4.215,0.0,,,,4.215,99.989,,,99.429,824.726,1495.428,1495.428,,,,761.506,,,,,540.669,220.837,2256.934,3081.66,0.0,1968.89,1.439,1967.451,-114.413,1788.013,0.653,3643.143,0.0,3643.143,6724.803,
