Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2007,,,,,,,,,,,,,,,,4465.89,,,,
06/30/2007,,,,,,,,,,,,,,,,6226.506,,,,
09/30/2007,,,,,,,,,,,,,,,,7170.273,,,,
12/31/2007,,,,,,,,,,,,,,,,4197.182,,,,
03/31/2008,,,,,,,,,,,,,,,,2607.283,,,,
06/30/2008,,,,,,,,,,,,,,,,663.462,,,,
09/30/2008,,,,,,,,,,,,,,,,1118.967,,,,
12/31/2008,,,,,,,,,,,,,,,,1451.334,,,,
03/31/2009,644.609383,-2457.0,0.0,0.0,7948.0,,6135.609383,5293.0,150.160589,1.295389,0.319996,,,,,648.256,6139.256,42.64215,,
06/30/2009,461.827857,-2566.0,0.0,0.0,7812.0,,5707.827857,5183.0,150.723519,1.368647,0.320287,,,,,462.869,5708.869,39.425883,,
09/30/2009,1364.855418,-2525.0,0.0,0.0,7807.0,,6646.855418,5162.0,151.23983,1.17454,0.398278,,,,,1342.432,6624.432,44.901464,,
12/31/2009,2163.853104,-3042.0,0.0,0.0,8543.0,,7664.853104,5732.0,149.040475,1.114568,0.393594,10.111943,,,,4027.92,9528.92,45.730116,,
03/31/2010,3274.64222,-3516.0,0.0,0.0,9304.0,,9062.64222,6417.0,144.989871,1.026632,0.452589,8.208915,45.540916,,,3265.2675,9053.2675,54.111961,,
06/30/2010,3461.518505,-4906.0,0.0,0.0,9174.0,,7729.518505,6418.0,142.941726,1.186879,0.365168,5.341754,14.501911,,,4831.6,9099.6,45.910169,,
09/30/2010,3986.953414,-4938.0,0.0,0.0,8841.0,,7889.953414,6635.0,133.247928,1.120539,0.356189,4.092299,8.001981,,,10792.2724,14695.2724,46.821791,,
12/31/2010,7811.115498,-8680.0,0.0,0.0,15133.0,,14264.115498,16860.0,89.756821,1.060914,0.612641,6.782746,14.614872,5.302645,6.150977,7670.04,14123.04,43.498426,,
03/31/2011,7584.106613,-8887.0,0.0,0.0,14584.0,,13281.106613,16496.0,88.409311,1.098101,0.487487,5.960999,14.2196,4.060128,4.836342,7540.72,13237.72,40.25954,,
06/30/2011,7485.242659,-8579.0,0.0,0.0,13598.0,,12504.242659,15540.0,87.503218,1.087471,0.392081,4.548651,9.611255,3.898143,4.789533,9052.0,14071.0,37.803853,,
09/30/2011,6411.861294,-8357.0,0.0,0.0,13157.0,,11211.861294,15469.0,85.053979,1.173489,0.30595,3.419293,6.614667,3.519199,4.454608,7596.96,12396.96,33.888112,,
12/31/2011,6273.76134,-7762.0,0.0,0.0,12735.0,,11246.76134,14541.0,87.579946,1.132326,0.303066,3.338309,6.172756,3.388013,4.535764,6227.1,11200.1,33.827616,,
03/31/2012,7138.932176,-7273.0,0.0,0.0,12436.0,,12301.932175,13946.0,89.172523,1.010898,0.327964,4.025501,8.109382,5.129567,8.413075,7095.0,12258.0,37.049174,,
06/30/2012,8086.039054,-7704.0,0.0,0.0,12447.0,,12829.039054,14082.0,88.389433,0.970221,0.340835,4.555767,9.991463,4.991963,8.781368,9561.69,14304.69,38.601164,,
09/30/2012,6482.571966,-6680.0,0.0,0.0,12244.0,,12046.571966,14071.0,87.015848,1.016389,0.32229,5.80278,21.942754,,,6474.0,12038.0,36.236876,,
12/31/2012,8470.189516,-6543.0,0.0,0.0,13166.0,,15093.189516,13647.0,96.475416,0.872314,0.406255,9.668923,387.004859,,,7738.78,14361.78,41.66126,,
03/31/2013,10686.581297,-5390.0,0.0,0.0,12147.0,,17443.581297,12241.0,99.232089,0.696359,0.46802,10.929562,379.208289,,,10627.32,17384.32,52.249548,,
06/30/2013,11135.790653,-5964.0,0.0,0.0,11966.0,,17137.790653,13183.0,90.768414,0.698223,0.459052,9.324152,71.111165,,,12328.26,18330.26,48.154773,,
09/30/2013,11113.059638,-5736.0,0.0,0.0,12059.0,,17436.059638,13787.0,87.466454,0.691613,0.463085,7.918283,31.759671,,,12130.45,18453.45,48.183075,,
12/31/2013,13705.186886,-5121.0,0.0,0.0,12409.0,,20993.186886,15393.0,80.614565,0.591097,0.548426,7.145401,16.807996,,,14791.53,22079.53,57.946839,,
03/31/2014,16669.437239,-5024.0,0.0,0.0,12124.0,,23769.437239,14703.0,82.459362,0.510067,0.621358,8.328464,20.420479,,,16423.84,23523.84,63.63922,,
06/30/2014,15342.506018,-5796.0,0.0,0.0,12320.0,,21866.506018,15667.0,78.636625,0.563419,0.566754,7.332832,16.820389,,,16263.72,22787.72,58.533945,,
09/30/2014,17299.618506,-5514.0,0.0,0.0,12094.0,,23879.618506,15958.0,75.786439,0.506457,0.613604,6.538778,12.042168,,,18388.47,24968.47,64.58682,,
12/31/2014,25052.038521,-4384.0,0.0,0.0,11947.0,-74.0,32541.038521,14343.0,83.294987,0.367136,0.836509,8.030858,13.713038,,,25150.64,32639.64,86.885946,,
03/31/2015,25722.499104,-5608.0,0.0,0.0,12286.0,,32400.499104,15294.0,80.332156,0.379192,0.834785,6.276734,9.356194,,,25824.0,32502.0,84.709248,,
06/30/2015,20082.248764,-4985.0,0.0,0.0,11659.0,,26756.248764,15781.0,73.879982,0.435749,0.696814,4.670317,6.685719,,,20143.8,26817.8,70.626988,,
09/30/2015,19826.370293,-5599.0,0.0,0.0,12121.0,,26348.370293,20676.0,58.623525,0.460028,0.690815,4.063598,5.594134,,,19946.8,26468.8,70.501107,,
12/31/2015,20892.101888,-5196.0,0.0,0.0,11759.0,-70.0,27385.101888,20725.0,56.738239,0.429394,0.723249,3.920559,5.301026,,,21029.1,27522.1,75.108112,,
03/31/2016,20310.774852,-3972.0,0.0,0.0,11606.0,,27944.774852,19446.0,59.683225,0.415319,0.746169,4.024885,5.507445,,,21226.356,28860.356,82.358957,,
06/30/2016,13253.13322,-4685.0,0.0,0.0,11415.0,,19983.13322,19199.0,59.456222,0.571232,0.541064,2.821281,4.261705,,,13576.032,20306.032,61.880295,,
09/30/2016,16680.51061,-4856.0,0.0,0.0,11457.0,,23281.51061,19896.0,57.584439,0.492107,0.637151,3.402735,5.27447,3.068384,6.351439,16842.87,23443.87,73.234021,,
