Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,1.737,0.854,0.361,-4.691,-1.739,,,,,,,,,,,,,,,,,
06/30/1990,,1.617,0.87,-0.118,3.777,6.146,,,,,,,,,,,,,,,,,
09/30/1990,,1.791,0.99,0.251,-0.42,2.612,,,,,,,,,,,,,,,,,
12/31/1990,,2.575,1.072,0.473,-0.439,3.681,,,,,,,,,,,,,,,,,
03/31/1991,,2.875,1.075,-0.077,-1.13,2.743,,,,,,,,,,,,,,,,,
06/30/1991,,2.276,1.113,-0.571,-2.495,0.323,,,,,,,,,,,,,,,,,
09/30/1991,,1.033,1.372,-0.489,-2.679,-0.763,,,,,,,,,,,,,,,,,
12/31/1991,,1.002,1.504,-0.118,1.195,3.583,,,,,,,,,,,,,,,,,
03/31/1992,,0.814,1.352,2.415,0.229,4.81,,,,,,,,,,,,,,,,,
06/30/1992,,0.665,1.273,-0.763,-2.753,-1.578,,,,,,,,,,,,,,,,,
09/30/1992,,11.14,1.426,1.118,-2.282,11.402,,,,,,,,,,,,,,,,,
12/31/1992,,25.691999,3.09,2.654,-3.018,28.417999,,,,,,,,,,,,,,,,,
03/31/1993,,11.26,1.84,1.716,1.92,16.736,,,,,,,,,,,,,,,,,
06/30/1993,,5.644,1.571,-0.581,7.371,14.005,,,,,,,,,,,,,,,,,
09/30/1993,,11.275,1.631,0.265,-4.475,8.696,,,,,,,,,,,,,,,,,
12/31/1993,,4.238,1.615,0.073,2.207,8.133,,,,,,,,,,,,,,,,,
03/31/1994,,11.229,1.764,-0.496,21.167,33.664001,,,,,,,,,,,,,,,,,
06/30/1994,,0.611,1.882,1.678,-5.911,-1.74,,,,,,,,,,,,,,,,,
09/30/1994,,-26.421,2.048,1.092,32.783001,9.502,,,,,,,,,,,,,,,,,
12/31/1994,,9.684,2.362,1.21,-19.796,-6.54,,,,,,,,,,,,,,,,,
03/31/1995,,2.834,2.276,0.193,-4.488,0.815,,,-9.97,,,,,,,,,,,,,,
06/30/1995,,0.714,2.725,0.075,-6.94,-3.426,,,-13.032,,,,,,,,,,,,,,
09/30/1995,,1.128,2.832,-2.995,0.527,1.492,,,-10.219,,,,,,,,,,,,,,
12/31/1995,,0.984,3.083,-0.45,6.951,10.568,,,-14.777,,,,,,,,,,,,,,
03/31/1996,,-3.658,3.629,0.259,-8.807,-8.577,,,-15.112,,,,,,,,,,,,,,
06/30/1996,,-9.093,3.705,-0.389,-1.657,-7.434,,,-20.452999,,,,,,,,,,,,,,
09/30/1996,,45.051998,3.861,-5.758,-32.77,10.385,,,-15.048,,,,,,,,,,,,,,
12/31/1996,,8.229,4.069,1.029,38.838001,52.165001,,,-11.417,,,,,,,,,,,,,,
03/31/1997,,17.01,4.357,12.008,-7.486,25.889,-9.777,0.0,-8.525,0.0,0.0,-1.252,23.327999,0.0,0.0,4.545,0.0,18.783001,0.0,0.0,39.439999,,
06/30/1997,,19.948,4.714,10.88,-22.184999,13.357,-42.453999,0.0,-4.936,0.0,0.0,-37.518002,0.875,0.0,0.0,0.0,-1.639,2.514,0.0,0.0,-28.222,,
09/30/1997,,20.485001,4.544,9.233,15.855,50.117001,-60.778999,0.0,-7.417,0.0,0.0,-53.362,-0.014,0.0,0.0,0.0,-0.805,0.791,0.0,0.0,-10.676,,
12/31/1997,,31.724001,5.681,-6.964,-22.172001,8.269,-42.193001,0.0,-8.018,0.0,0.0,-34.174999,41.708,0.0,24.816999,0.0,-1.638,2.365,-7.0,23.164,7.784,,
03/31/1998,,27.771,5.629,9.262,-0.321,42.341,-34.485001,0.0,-4.388,0.0,0.0,-30.097,-12.612,0.0,-1.516,0.0,-0.805,7.265,-21.5,3.944,-4.756,,
06/30/1998,,31.448999,6.001,3.969,-15.255,26.164,-4.827,0.0,-8.725,0.0,0.0,3.898,-15.1,0.0,-8.742,0.0,-1.64,1.803,-7.3,0.779,6.237,,
09/30/1998,,37.564999,6.35,-1.195,14.603,57.323002,-29.757999,0.0,-6.36,0.0,0.0,-23.398001,-5.246,0.0,4.193,0.0,-0.805,7.497,-22.049999,5.919,22.319,,
12/31/1998,,41.91201,6.61,-5.438,-1.067,42.016998,-89.609993,0.0,-9.575999,0.0,0.0,-80.033997,-21.120001,0.0,-18.752001,0.0,-1.636,24.610001,-14.7,-10.642,-68.712997,,
03/31/1999,,45.683998,6.62,-1.84,-20.650999,29.813,-42.507,0.0,-12.618,0.0,0.0,-29.889,78.688004,0.0,0.0,0.0,-0.805,79.492996,0.0,0.0,65.994003,,
06/30/1999,,43.388,8.876,19.625,-10.324,61.564999,-56.328999,0.0,-13.374,0.0,0.0,-42.955002,-44.055,0.0,0.0,0.0,-1.639,26.167999,-68.584,0.0,-38.819,,
09/30/1999,,62.028999,7.067,0.823,1.54,71.459,-60.243,0.0,-17.853001,0.0,0.0,-42.389999,9.658,0.0,0.0,0.0,-0.805,48.332001,-37.868999,0.0,20.874001,,
12/31/1999,,69.348999,8.536001,1.840999,29.725,109.450996,-51.000999,0.0,-38.682999,0.0,0.0,-12.318,-75.024002,0.0,0.0,0.0,-1.638,17.87801,-91.263992,0.0,-16.573999,,
03/31/2000,,121.365997,8.233,-93.226997,-18.643999,17.728001,89.563004,0.0,-34.653,0.0,91.958,32.257999,-62.172001,0.0,0.0,0.0,-0.805,88.102997,-149.470001,0.0,45.118999,,
06/30/2000,,72.059998,8.088,-5.205,21.455999,96.399002,-37.584,0.0,-45.814999,0.0,28.240999,-20.01,-93.391998,0.0,0.0,0.0,-1.638,9.503,-101.257004,0.0,-34.577,,
09/30/2000,,68.380997,5.563,-0.016,3.052,76.980003,-92.375,0.0,-52.187,0.0,0.0,-40.188,-16.218,0.0,0.0,0.0,-0.806,14.267,-29.679001,0.0,-31.613001,,
12/31/2000,,71.769997,16.940001,102.975998,-16.854,174.832001,-64.600998,0.0,-61.747002,0.0,0.0,-2.854,-97.343002,0.0,0.0,0.0,-1.639,,-95.704002,0.0,12.888,,
03/31/2001,,72.123001,8.777,9.618,-1.164,89.353996,-114.162003,0.0,-36.553001,0.0,2.774,-80.383003,4.526,0.0,0.0,0.0,-0.805,10.378,-5.047,0.0,-20.282,,
