Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,3.548,0.0,39.585999,,5.35,48.484001,,37.609001,102.638,-65.028999,17.555,55.164001,103.648003,,,,61.051998,61.051998,6.264,11.784,18.048,79.099998,0,0,,24.548,24.548,103.647999,
06/30/1990,,2.803,0.0,45.727001,,9.722,58.251999,,34.516998,100.910004,-66.392998,17.523001,52.039999,110.292,,,,68.040001,68.040001,5.761,11.422,17.183,85.223001,0,0,,25.069,25.069,110.292001,
09/30/1990,,1.715,0.0,41.963001,,6.029,49.707001,,33.758999,102.079002,-68.32,17.729,51.487999,101.195,,,,62.321999,62.321999,5.256,11.12,16.376,78.697999,0,0,,22.497,22.497,101.194998,
12/31/1990,,2.323,0.0,61.310001,3.878,2.663,70.174004,0.0,33.035999,102.721001,-69.684998,19.768999,52.804998,122.978996,,18.9,0.023,32.069,50.992001,37.457001,7.827,45.284001,96.276002,0,0,35.542999,-8.84,26.702999,122.979001,
03/31/1991,,2.288,0.0,51.761002,8.729,2.945,65.723,,28.462999,97.837997,-69.375,14.387,42.849999,108.572998,,,,46.014,46.014,29.223,7.353,36.576,82.59,0,0,,25.983,25.983,108.572999,
06/30/1991,,4.232,0.0,40.555,8.898,2.499,56.183998,,23.808001,97.598999,-73.791,12.651,36.459001,92.642998,,,,40.942001,40.942001,30.007,6.495,36.502,77.444001,0,0,,15.199,15.199,92.643002,
09/30/1991,,2.475,0.0,42.981998,5.334,1.521,52.312,,16.823,78.943001,-62.119999,23.819,40.642,92.954002,,,,40.582001,40.582001,25.257,9.939,35.196,75.778001,0,0,,17.176001,17.176001,92.954001,
12/31/1991,,2.711,0.0,53.574001,6.719,7.715,70.719002,0.0,17.118999,79.903999,-62.785,15.363,32.481999,103.200996,,10.026,,43.188,53.214001,20.01,7.377,27.387,80.601001,0,0,34.669998,-12.07,22.599998,103.200999,
03/31/1992,,3.375,0.0,47.728001,8.948,7.286,67.336998,,16.916,79.669998,-62.754002,15.402,32.318001,99.654999,,,,53.431,53.431,13.01,7.303,20.313,73.744,0,0,,25.910999,25.910999,99.654999,
06/30/1992,,2.211,0.0,45.355,8.737,6.39,62.693001,,15.545,77.786003,-62.241001,16.558001,32.103001,94.795998,,,,51.297001,51.297001,7.01,7.204,14.214,65.511001,0,0,,29.285,29.285,94.796001,
09/30/1992,,4.708,0.0,45.687,6.503,5.925,62.823002,,14.497,76.431999,-61.935001,17.341,31.837999,94.661003,,,,55.658001,55.658001,0.0,7.073,7.073,62.731001,0,0,,31.93,31.93,94.661001,
12/31/1992,,7.569,0.0,52.561001,2.648,6.465,69.242996,0.0,14.882,75.799004,-60.917,18.674999,33.556999,102.800003,,10.415,0.0,44.202,54.617001,0.0,7.392,7.392,62.009001,0,0,35.709,5.082,40.791,102.800001,
03/31/1993,,8.261,0.0,52.539001,3.241,9.337,73.377998,0.0,14.253,25.954,-11.701,19.219,33.472,106.849998,,,,,55.449001,0.0,7.78,7.78,63.229002,0,0,,43.620998,43.620998,106.85,
06/30/1993,,6.857,0.0,42.431999,2.605,9.068,60.962002,0.0,14.408,74.010002,-59.602001,21.666,36.074,97.036003,,,,,54.43,0.0,7.932,7.932,62.362,0,0,,34.674,34.674,97.036,
09/30/1993,,14.352,0.0,42.997002,1.661,8.141,67.151001,0.0,14.441,70.759003,-56.318001,22.419001,36.860001,104.011002,,,,,55.959,0.0,8.08,8.08,64.039,0,0,,39.972,39.972,104.011,
