Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,92.902997,16.674,73.446999,22.084,51.362999,-56.772999,76.228997,,,,,70.491997,5.737,0.0,92.902997,-86.449999,2.878,83.571999,6.453,0.0,0.0,6.453,-2.732,3.721,0.0,,,3.721,0.0,3.721,0.0,,3.721,3.721,,1248.685881,0.003073,0.003073,,1248.685881,0.003073,0.003073,0.003073,
06/30/1990,96.730999,17.809999,75.822001,22.315001,53.507,-58.012001,78.921,,,,,72.111,6.81,0.0,96.730999,-88.391,3.154,85.237,8.34,0.0,0.0,8.34,-3.534,4.806,0.0,,,4.806,0.0,4.806,0.0,,4.806,4.806,,1252.786513,0.003731,0.003731,,1252.786513,0.003731,0.003731,0.003731,
09/30/1990,103.904001,18.361998,79.228998,22.997,56.231998,-60.867001,85.542003,,,,,79.272003,6.27,0.0,103.904001,-91.332003,3.227,88.105003,12.572,0.0,0.0,12.572,-5.324,7.248,0.0,,,7.248,0.0,7.248,0.0,,7.248,7.248,,1217.885604,0.005926,0.005926,,1217.885604,0.005926,0.005926,0.005926,
12/31/1990,93.854997,18.190998,81.035999,21.604,59.431999,-62.845001,75.663999,3.614,,,,68.098999,3.951,0.0,93.854997,-92.110998,3.01,89.100998,1.744,0.0,0.0,1.744,-0.738,1.006,0.0,,,1.006,0.0,1.006,0.0,,1.006,1.006,,1184.625,0.000878,0.000878,,1184.625,0.000878,0.000878,0.000878,
03/31/1991,126.087004,19.282001,79.389,19.243999,60.145,-60.106998,106.805002,,,,,98.607002,8.198,0.0,126.087004,-107.694999,3.456,104.238998,18.392,0.0,0.0,18.392,-7.789,10.603,0.0,,,10.603,0.0,10.603,0.0,,10.603,10.603,,1181.207778,0.008999,0.008999,,1181.207778,0.008999,0.008999,0.008999,
06/30/1991,128.854001,20.422001,75.214001,21.923,53.291,-54.792,108.432,,,,,98.916,9.516,0.0,128.854001,-112.292002,4.032,108.260002,16.562,0.0,0.0,16.562,-7.014,9.548,0.0,,,9.548,0.0,9.548,0.0,,9.548,9.548,,1183.804891,0.008121,0.008121,,1183.804891,0.008121,0.008121,0.008121,
09/30/1991,147.413002,20.455999,75.312998,23.108999,52.203999,-54.856998,126.957003,23.219999,,,,97.772003,5.965,0.0,147.413002,-122.948998,6.168,116.780998,24.464001,0.0,0.0,24.464001,-11.261,13.203,0.0,,,13.203001,0.0,13.203,0.0,,13.203,13.203,,1189.42425,0.011193,0.011193,,1189.42425,0.011193,0.011193,0.011193,
12/31/1991,167.273002,16.480001,72.282,23.823999,48.458,-55.801998,150.793001,40.201,,,,107.777,2.815,0.0,167.273002,-138.593999,7.023,131.570999,28.679001,0.0,0.0,28.679001,-12.565,16.114,0.0,,,16.114001,0.0,16.114,0.0,,16.114,16.114,,1193.737477,0.013498,0.013498,,1193.737477,0.013498,0.013498,0.013498,
03/31/1992,219.900009,21.618002,66.766001,23.914,42.852001,-45.147999,198.282007,41.216,,,,150.639008,6.427,0.0,219.900009,-167.043002,9.631,157.412003,52.856998,0.0,0.0,52.856998,-23.177999,29.679001,0.0,,,29.678999,0.0,29.679001,0.0,,29.679001,29.679001,,1197.898883,0.024691,0.024691,,1197.898883,0.024691,0.024691,0.024691,
06/30/1992,176.780002,23.830999,66.064001,27.211,38.853001,-42.233002,152.949003,30.157,,,,116.328003,6.464,0.0,176.780002,-143.761003,7.461,136.300003,33.019001,0.0,0.0,33.019001,-14.478,18.541,0.0,,,18.541001,0.0,18.541,0.0,,18.541,18.541,,1195.954908,0.015473,0.015473,,1195.954908,0.015473,0.015473,0.015473,
