Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
03/31/2006,39.93,,43.25,43.75,29.51,,125.0,125.0,
06/30/2006,31.02,-22.31405,39.5,40.05,26.02,,98.514297,98.5143,
09/30/2006,26.57,-14.345583,30.8,32.17,21.9,,104.247398,102.7208,
12/31/2006,44.0,65.600301,26.97,46.54,26.77,,110.729897,109.4106,
03/31/2007,38.17,-13.25,44.8,51.57,36.64,,112.741402,111.554,
06/30/2007,40.59,6.340058,38.3,44.32,31.62,,115.5858,114.4591,
09/30/2007,46.53,14.634146,40.51,50.0,35.9,,115.739998,114.6294,
12/31/2007,35.66,-23.361272,46.53,51.6,33.48,,116.278801,115.1922,
03/31/2008,21.53,-39.624229,35.25,41.47,19.71,,118.9944,118.0272,
06/30/2008,5.22,-75.754761,22.1,24.87,5.22,,125.7593,115.9899,
09/30/2008,8.79,68.390805,5.01,15.84,2.8,,126.593903,116.8246,
12/31/2008,11.02,25.369738,8.84,16.73,4.55,,128.865997,119.0538,
03/31/2009,4.48,-59.346642,11.08,12.88,3.45,644.609383,143.885803,134.1285,
06/30/2009,3.19,-28.794643,4.45,6.9,3.08,461.827857,143.933594,134.1872,
09/30/2009,9.22,189.028213,3.19,9.77,3.07,1364.855418,144.761902,135.0156,
12/31/2009,12.91,40.021692,8.39,13.33,6.23,2163.853104,167.040894,157.3035,
03/31/2010,19.5525,51.452363,12.985,20.59,12.13,3274.64222,167.453796,157.8941,
06/30/2010,20.56,5.152794,19.53,24.59,16.39,3461.518505,167.870804,158.3195,
09/30/2010,23.66,15.077821,20.65,25.0,18.42,3986.953414,168.361603,158.9486,
12/31/2010,23.82,0.676247,25.0,29.75,23.1,7811.115498,317.071899,307.04,
03/31/2011,22.99,-3.484467,24.13,27.72,21.65,7584.106613,328.550812,318.2451,
06/30/2011,22.63,-1.565898,23.34,26.84,19.32,7485.242659,330.468903,320.2069,
09/30/2011,19.38,-14.361467,22.8,23.28,15.92,6411.861294,330.773499,320.6519,
12/31/2011,18.87,-2.631579,19.16,21.45,15.51,6273.76134,330.852905,329.6404,
03/31/2012,21.5,13.937467,19.23,25.84,17.25,7138.932176,332.066711,330.6155,
06/30/2012,24.33,13.162791,21.51,25.5,20.55,8086.039054,332.061096,330.7558,
09/30/2012,19.5,-19.852035,24.43,24.95,17.45,6482.571966,332.35611,330.9277,
12/31/2012,23.38,19.897436,19.48,24.23,18.85,8470.189516,332.42691,331.0018,
03/31/2013,32.01,36.911891,23.83,32.95,23.62,10686.581297,332.635101,331.3075,
06/30/2013,31.29,-2.249297,31.27,35.27,27.9,11135.790653,337.394409,336.0667,
09/30/2013,30.71,-1.853627,31.3,36.74,27.32,11113.059638,355.903717,354.5677,
12/31/2013,37.83,23.18463,30.83,40.19,29.11,13705.186886,361.871582,360.5086,
03/31/2014,44.63,17.975152,37.7,49.2,37.5,16669.437239,371.556305,370.1516,
06/30/2014,41.07,-7.976697,45.97,48.2,38.063313,15342.506018,373.504395,372.089,
09/30/2014,46.79,13.927441,41.74,52.45,36.65,17299.618506,373.574554,372.2466,
12/31/2014,66.89,42.957897,45.62,67.77,39.46,25052.038521,369.07077,368.0118,
03/31/2015,67.25,0.538197,67.74,74.52,62.37,25722.499104,384.226379,383.196,
06/30/2015,53.01,-21.174721,65.06,65.85,49.85,20082.248764,382.001465,381.0467,
09/30/2015,53.05,0.075457,54.05,62.21,49.2,19826.370293,382.001465,381.0136,
12/31/2015,57.3,8.01131,52.95,61.87,49.76,20892.101888,382.001465,381.0136,
03/31/2016,59.86,4.467714,55.79,61.41,42.17,20310.774852,359.484802,358.2832,
06/30/2016,41.04,-31.440027,57.43,58.9,37.41,13253.13322,335.699677,293.4412,
09/30/2016,52.47,27.850877,41.02,54.53,37.64,16680.51061,322.408295,279.9392,
12/31/2016,72.88,38.898418,52.24,76.8,51.34,22928.976783,317.285583,270.2899,
03/31/2017,70.64,-3.073546,74.02,76.75,64.16,21978.239518,317.285583,270.6764,
06/30/2017,75.25,6.526048,70.69,83.04,67.55,22952.016045,314.518909,267.868073,
09/30/2017,60.88,-19.096346,75.85,81.39,57.34,18035.847999,304.225391,258.299347,
12/31/2017,67.4,10.709593,60.9,69.62,56.51,19341.993343,296.252435,247.264435,
03/31/2018,69.47,3.071217,67.9,79.0,60.44,19410.644031,284.700547,240.221695,
06/30/2018,69.73,0.374262,69.12,75.53,64.795,19037.533983,277.265493,233.138687,
09/30/2018,89.06,27.72121,69.4,91.389,67.94,24265.680533,272.603972,229.390228,
12/31/2018,83.73,-5.984729,89.29,97.85,78.87,22599.963608,272.464412,229.911453,
03/31/2019,79.78,-4.717544,81.69,90.93,77.02,21083.550352,266.727577,228.174164,
06/30/2019,87.55,9.739283,80.21,90.16,77.35,22564.188483,264.271125,225.755325,
09/30/2019,88.41,0.982296,88.84,96.03,80.78,22422.933734,256.921469,218.946823,
12/31/2019,88.09,-0.36195,89.15,95.16,80.87,22129.651002,253.04365,216.08345,
03/31/2020,31.55,-64.184357,89.57,90.57,17.8,9163.134743,247.951116,210.829224,
06/30/2020,34.61,9.698891,29.51,48.95,18.18,10070.894496,290.446819,281.477448,
09/13/2020,36.07,,36.63,36.8,35.48,10495.78829911,290.9839,282.5239,
