Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2014,,,,,,,23.906083,16.96905,,16.648879,-20.384205,-20.384205,-20.384205,,222.435897,,,
06/30/2014,,,,,,,22.945033,16.641452,,16.439738,14.170449,14.170449,14.170449,,13.803681,0.0,,
09/30/2014,,,,,,,20.303797,13.772152,,13.974684,11.848101,11.848101,11.848101,,15.217391,0.0,,
12/31/2014,,,,,,,21.887825,15.868673,,15.823073,13.041496,13.041496,13.041496,,17.579251,0.0,,
03/31/2015,,,,,,,21.665887,15.067852,1.520913,15.021058,11.932616,11.932616,11.932616,,20.560748,0.0,,
06/30/2015,,,,,,,23.857205,17.326948,21.656051,17.370483,13.278189,13.278189,13.278189,,23.558897,0.0,,
09/30/2015,,,,,,,21.390611,14.614703,20.4947,15.500443,13.330381,13.330381,13.330381,,14.0,0.0,,
12/31/2015,,11.160085,4.834836,,9.861123,,22.496088,16.079812,17.355372,16.353678,14.358372,14.358372,14.358372,,12.200957,0.0,11.160085,
03/31/2016,,12.033456,5.141309,,11.224951,,22.83805,15.998428,20.884521,16.58805,14.347484,14.347484,14.347484,,13.507109,0.0,12.033456,
06/30/2016,,10.211997,4.713079,,9.817278,,20.641509,14.0,,14.339623,12.188679,12.188679,12.188679,,15.0,0.0,10.211997,
09/30/2016,,10.056192,4.65132,,9.740678,,19.985002,13.048369,4.400978,13.498313,12.110986,12.110986,12.110986,,10.277778,0.0,10.056192,
12/31/2016,,9.841593,4.520521,,8.816916,,21.771218,15.431063,11.529412,15.732976,13.082858,13.082858,13.082858,,16.84435,0.0,9.841593,
03/31/2017,,10.062358,4.510586,,9.797842,,20.638655,14.487395,5.568445,14.722689,12.907563,12.907563,12.907563,,12.328767,0.0,10.062358,
06/30/2017,,10.466771,4.575173,,10.14535,,20.121173,13.711735,12.139918,14.253827,13.105867,13.105867,13.105867,,8.053691,0.0,10.466771,
09/30/2017,,10.565757,4.528553,,10.161315,,19.049089,13.059586,13.111888,13.924051,11.732016,11.732016,11.732016,,15.742794,0.0,10.565757,
12/31/2017,,11.691526,4.859429,,10.524988,,28.57906,22.516026,50.196592,23.076923,16.559829,16.559829,16.559829,,28.240741,0.0,11.691526,
03/31/2018,,13.134247,5.070237,,11.432244,,19.511533,14.49118,14.507042,14.871099,13.867028,13.867028,13.867028,,6.751825,0.0,13.134247,
06/30/2018,,13.572309,5.293178,,12.13774,,19.497018,14.830179,19.694868,15.789474,13.637542,13.637542,13.637542,,13.6289,0.0,13.572309,
09/30/2018,,13.703473,5.137142,,12.214136,,18.408906,13.304371,15.09009,14.471898,11.838175,11.838175,11.838175,,18.198874,0.0,13.703473,
12/31/2018,,13.110261,4.891447,12.354774,11.082999,,19.427354,14.150497,,16.232844,13.819214,13.819214,13.819214,,14.868805,0.0,13.110261,
03/31/2019,,14.853346,4.995373,12.948987,10.63398,,18.895349,12.54845,,17.369186,16.157946,16.157946,16.157946,,6.973501,0.0,14.853346,
06/30/2019,,16.111432,5.573567,14.319968,11.057648,,22.369338,16.376307,29.6875,21.904762,19.117305,19.117305,19.117305,,12.725345,0.0,16.111432,
09/30/2019,,16.051649,5.398789,13.429656,11.575155,,21.745089,15.920512,29.784173,11.055276,10.552764,10.552764,10.552764,,4.545455,0.0,16.051649,
12/31/2019,,15.239689,5.195162,12.835614,11.326579,,21.487603,16.105624,27.346939,17.214271,10.219714,10.219714,10.219714,,40.632319,0.0,15.239689,
03/31/2020,,12.055006,3.731625,9.309592,8.840991,,15.7644,8.61845,,5.695106,1.818969,1.818969,1.818969,,68.060837,0.0,12.055006,
06/30/2020,,15.293526,4.630817,11.625201,8.854121,,24.501045,18.076411,25.732218,34.19502,29.081924,29.081924,29.081924,,14.952752,0.0,15.293526,
