Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
04/03/1993,1599.628052,26.848,26.848,0.0,162.173996,,,218.972,,,,,2.777,,,,410.770996,1188.857056,,,0.0,0.0,,,,,0.0,1188.857056,,147.897995,147.897995,,,,0.2,,,,,,164.813992,,,164.813992,312.911987,288.549988,,,,,48.359001,,,,,,48.359001,336.908989,649.820976,0.0,58.999001,,,-18.208,,763.530022,804.321022,145.485992,949.807014,1599.627991,
07/03/1993,1719.273193,28.27964,28.27964,0.0,197.482635,,,218.448608,,,,,2.198667,,,,446.409546,1272.863647,,,0.0,0.0,,,,,0.0,1272.863647,,150.705109,150.705109,,,,0.2,,,,,,178.318768,,,178.318768,329.223877,359.049988,,,,,54.858795,,,,,,54.858795,413.908783,743.13266,0.0,60.042294,,,-18.176504,,790.470388,832.336178,143.804337,976.140514,1719.273174,
10/02/1993,1749.666992,25.503,25.503,0.0,204.419998,,,191.332001,,,,,1.995,,,,423.25,1318.276978,,,0.0,8.14,,,,,8.14,1326.416978,,142.464005,142.464005,,,,0.2,,,,,,203.153989,,,203.153989,345.817993,342.25,,,,,52.234001,,,,,,52.234001,394.484001,740.301994,0.0,61.061001,,,-18.316,,821.797995,864.542995,144.822006,1009.365002,1749.666996,
12/31/1993,1829.267944,27.254999,27.254999,0.0,202.175995,,,215.014999,,,,,23.785999,,,,468.231995,1361.036011,1820.988037,-459.951996,0.0,0.0,,,,,0.0,1361.036011,,165.733994,165.733994,,,,0.2,,,,,,184.557004,,,184.557004,350.490997,352.25,,,,,81.273003,,,,,,81.273003,433.523003,784.014,0.0,65.614998,,,-18.305,,854.857002,902.167,143.087006,1045.254005,1829.268005,
03/31/1994,1920.868042,43.43,43.43,0.0,227.582993,,,239.697998,,,,,25.433001,,,,536.143982,1384.723999,,,0.0,0.0,,,,,0.0,1384.723999,,172.322006,172.322006,,,,0.2,,,,,,212.135007,,,212.135007,384.657013,361.049988,,,,,82.273003,,,,,,82.273003,443.32299,827.980003,0.0,66.780998,,,-18.294001,,885.815973,934.302971,158.585007,1092.887978,1920.867981,
07/02/1994,1975.977051,42.922001,42.922001,0.0,257.967987,,,233.953995,,,,,25.285999,,,,560.130005,1415.847046,,,0.0,0.0,,,,,0.0,1415.847046,,180.962997,180.962997,,,,0.2,,,,,,241.368008,,,241.368008,422.531006,319.049988,,,,,88.772003,,,,,,88.772003,407.821991,830.352997,0.0,67.304001,,,-18.281,,931.572992,980.595993,165.028,1145.623993,1975.97699,
10/01/1994,1974.598022,47.695,47.695,0.0,276.132996,,,223.468002,,,,,24.448999,,,,571.744995,1402.853027,,,0.0,0.0,,,,,0.0,1402.853027,,184.472,184.472,,,,0.25,,,,,,263.379013,,,263.379013,448.101013,217.0,,,,,97.773003,,,,,,97.773003,314.773003,762.874016,0.0,68.223999,,,-18.268999,,992.172991,1042.127991,169.595993,1211.723984,1974.598,
12/31/1994,2001.920044,101.93,101.93,0.0,258.131989,,,243.026993,,,,,35.612,,,,638.700989,1363.218994,1977.579956,-614.361023,0.0,0.0,,,,,0.0,1363.218994,,182.845993,182.845993,,,,0.25,,,,,,199.369003,,,199.369003,382.464996,173.0,,,,,147.860001,,,,,,147.860001,320.860001,703.324997,0.0,75.074997,,,-18.261999,,1065.797033,1122.610031,175.985001,1298.595032,2001.920029,
04/01/1995,2093.594971,163.837006,163.837006,0.0,293.225006,,,253.839996,,,,,38.182999,,,,749.085022,1344.51001,,,0.0,0.0,,,,,0.0,1344.51001,,215.529007,215.529007,,,,0.15,,,,,,227.642984,,,227.642984,443.321991,136.850006,,,,,148.410004,,,,,,148.410004,285.26001,728.582001,0.0,76.348999,,,-18.253,,1126.986032,1185.082031,179.931,1365.013031,2093.595032,
07/01/1995,2152.646973,202.281006,202.281006,0.0,307.10199,,,248.908005,,,,,37.448002,,,,795.739014,1356.907959,,,0.0,0.0,,,,,0.0,1356.907959,,220.824997,220.824997,,,,0.15,,,,,,204.250009,,,204.250009,425.225006,136.850006,,,,,153.009995,,,,,,153.009995,289.860001,715.085007,0.0,77.051003,,,-18.243,,1190.79903,1249.607033,187.955002,1437.562035,2152.647041,
09/30/1995,2234.812988,259.464996,259.464996,0.0,294.368011,,,235.048996,,,,,39.785999,,,,828.66803,1406.14502,,,0.0,0.0,,,,,0.0,1406.14502,,200.005005,200.005005,,,,0.15,,,,,,262.616998,,,262.616998,462.772003,124.849998,,,,,139.509003,,,,,,139.509003,264.359001,727.131004,0.0,77.672997,,,-18.233,,1247.680021,1307.120018,200.561996,1507.682014,2234.813019,
12/31/1995,2296.141113,201.796005,201.796005,0.0,283.207001,,,306.77301,,,,,38.965,,,,830.741028,1465.400024,2212.88501,-747.484985,0.0,0.0,,,,,0.0,1465.400024,,214.561996,214.561996,,,,0.15,,,,,,232.42399,,,232.42399,447.135986,106.849998,,,,,139.384003,,,,,,139.384003,246.234001,693.369987,0.0,84.571999,,,-18.304001,,1315.84404,1382.112038,220.658997,1602.771035,2296.141022,
03/30/1996,2403.674072,198.988007,198.988007,0.0,295.240997,,,329.410004,,,,,40.044998,,,,863.684021,1539.98999,,,0.0,0.0,,,,,0.0,1539.98999,,231.240005,231.240005,,,,0.15,,,,,,241.42399,,,241.42399,472.813995,131.699997,,,,,140.134003,,,,,,140.134003,271.834,744.647995,0.0,86.386002,,,-18.292999,,1361.417999,1429.511002,229.514999,1659.026001,2403.673996,
06/29/1996,2425.956055,152.145004,152.145004,0.0,310.173004,,,311.450012,,,,,44.853001,,,,818.620972,1607.334961,,,0.0,0.0,,,,,0.0,1607.334961,,217.061996,217.061996,,,,0.15,,,,,,234.144998,,,234.144998,451.356995,131.699997,,,,,133.134003,,,,,,133.134003,264.834,716.190994,0.0,86.556,,,-18.278,,1409.642014,1477.920013,231.845001,1709.765015,2425.956009,
09/28/1996,2530.35791,125.524002,125.524002,0.0,327.072998,,,317.677002,,,,,46.841,,,,817.11499,1713.243042,,,0.0,0.0,,,,,0.0,1713.243042,,224.746002,224.746002,,,,0.15,,,,,,270.274011,,,270.274011,495.170013,131.699997,,,,,129.134003,,,,,,129.134003,260.834,756.004013,0.0,87.311996,,,-18.264999,,1460.510971,1529.557968,244.796005,1774.353973,2530.357986,
12/31/1996,2619.532959,104.400002,104.400002,0.0,292.638,,,385.799011,,,,,45.542999,,,,828.380005,1791.152954,2698.751953,-907.598999,0.0,0.0,,,,,0.0,1791.152954,,224.369995,224.369995,,,,0.75,,,,,,240.53302,,,240.53302,465.653015,152.600006,,,,,126.283997,,,,,,126.283997,278.884003,744.537018,0.0,90.999001,,,-17.657,,1535.948016,1609.290017,265.705994,1874.996011,2619.533029,
04/05/1997,2763.014893,168.401993,168.401993,0.0,348.367004,,,397.644012,,,,,46.713001,,,,961.125977,1801.889038,,,0.0,0.0,,,,,0.0,1801.889038,,225.190002,225.190002,,,,0.85,,,,,,265.463995,,,265.463995,491.503998,187.350006,,,,,128.283997,,,,,,128.283997,315.634003,807.138,0.0,92.428001,,,-17.653999,,1592.174995,1666.948997,288.928009,1955.877007,2763.015007,
07/05/1997,2782.570068,145.255005,145.255005,0.0,360.230988,,,396.752014,,,,,47.507999,,,,949.745972,1832.823975,2845.544922,-1012.721008,0.0,0.0,,,,,0.0,1832.823975,,249.100006,249.100006,,,,0.85,,,,,,267.325018,,,267.325018,517.275024,167.350006,,,,,124.283997,,,,,,124.283997,291.634003,808.909027,0.0,93.281998,,,-17.642,,1656.382967,1732.022964,241.638,1973.660965,2782.569992,
10/04/1997,2926.801025,284.153015,284.153015,0.0,376.174988,,,379.694,,,,,48.189999,,,,1088.212036,1838.588989,2905.375977,-1066.786987,0.0,0.0,,,,,0.0,1838.588989,,246.365997,246.365997,,,,0.25,,,,,,324.71701,,,324.71701,571.333008,167.949997,,,,,124.283997,,,,,,124.283997,292.233994,863.567001,0.0,94.209999,,,-17.627001,,1727.575975,1804.158974,259.075012,2063.233986,2926.800987,
12/31/1997,2984.383057,283.381012,283.381012,0.0,386.352997,,,397.048004,,,,,58.726002,,,,1125.508057,1858.875,2956.693115,-1097.817993,0.0,0.0,,,,,0.0,1858.875,,260.268005,260.268005,,,,0.25,,,,,,263.935974,,,263.935974,524.453979,167.949997,,,,,139.360992,,,,,,139.360992,307.310989,831.764968,0.0,98.036003,,,-16.886999,,1795.277014,1876.426018,276.191986,2152.618004,2984.382972,
04/04/1998,3019.506104,269.337006,269.337006,0.0,388.019012,,,409.160004,,,,,61.722,,,,1128.238037,1891.267944,3047.915039,-1156.646973,0.0,0.0,,,,,0.0,1891.267944,,252.184006,252.184006,,,,0.0,,,,,,274.870987,,,274.870987,527.054993,167.949997,,,,,141.360992,,,,,,141.360992,309.310989,836.365982,0.0,100.554001,,,-16.854,,1849.847042,1933.547043,249.593002,2183.140045,3019.506027,
07/04/1998,3112.714111,291.295013,291.295013,0.0,390.395996,,,406.151001,,,,,60.875,,,,1148.717041,1963.996948,3180.448975,-1216.452026,0.0,0.0,,,,,0.0,1963.996948,,233.113007,233.113007,,,,0.0,,,,,,277.759979,,,277.759979,510.872986,215.449997,,,,,141.362,,,,,,141.362,356.811996,867.684982,0.0,101.288002,,,0.0,,1894.689941,1995.977943,249.050995,2245.028938,3112.713921,
10/03/1998,3200.550049,274.28299,274.28299,0.0,319.190002,,,492.135986,,,492.135986,,59.955002,,,,1145.563965,2054.986084,3331.01709,-1276.031006,0.0,0.0,,,,,0.0,2054.986084,,231.449005,231.449005,,,,0.0,,,,,,319.003021,,,319.003021,550.452026,215.449997,,,,,141.360992,,,,,,141.360992,356.810989,907.263016,0.0,101.429001,,,-36.609001,,1966.119011,2030.939011,262.347992,2293.287003,3200.550018,
12/31/1998,3226.545898,308.696991,308.696991,0.0,299.244995,,,435.88501,,,,,85.640999,,,,1129.468018,2097.077881,3397.768066,-1300.689941,0.0,0.0,,,,,0.0,2097.077881,,198.330002,198.330002,,,,0.0,,,,,,288.567001,,,288.567001,486.897003,215.449997,,,,,169.251007,,,,,,169.251007,384.701004,871.598007,0.0,103.274002,,,-47.577999,,2016.855953,2072.551956,282.395996,2354.947952,3226.545959,
04/03/1999,3342.959761,458.510964,458.510964,0.0,293.110179,293.110179,,421.881895,189.8469,,232.035,,88.403207,,,,1261.906245,2081.053516,3443.404884,-1362.351368,0.0,0.0,,,,,0.0,2081.053516,,199.804497,199.804497,,,,0.0,,,,,,253.488464,,,253.488464,453.292961,390.45,,,,,168.250449,,,,,,168.250449,558.700449,1011.99341,0.0,103.361875,,,-51.723412,2033.685588,0.0,2085.324051,245.6423,2330.966351,3342.959761,
07/03/1999,3424.663559,517.898884,517.898884,0.0,342.218745,342.218745,,384.073126,153.6292,0.0,230.4438,,87.374704,,,,1331.565459,2093.0981,3519.732589,-1426.634489,0.0,0.0,,,,,0.0,2093.0981,,213.116952,213.116952,,,,0.0,,,,,,305.414113,,,305.414113,518.531065,390.45,,,,,144.250449,,,,,,144.250449,534.700449,1053.231514,0.0,104.766841,,,-51.808,2072.984884,0.000104,2125.943829,245.488216,2371.432045,3424.663559,
10/02/1999,3554.612835,598.982078,598.982078,0.0,357.203753,357.203753,,398.804133,179.4618,0.0,219.3422,0.0,86.526122,,,,1441.516086,2113.096749,3605.534465,-1492.437716,0.0,0.0,0.0,,,,0.0,2113.096749,,221.187345,221.187345,,,,0.0,,,,,,362.45201,,,362.45201,583.639355,390.45,,,,,147.764449,,,,,,147.764449,538.214449,1121.853804,0.0,105.062943,,,-55.715,2129.812481,-0.000191,2179.160233,253.598798,2432.759031,3554.612835,
12/31/1999,3729.847988,572.185451,572.185451,0.0,393.763651,393.763651,,464.983651,232.492,0.0,232.492,0.0,107.575758,,,,1538.508511,2191.339477,3679.922506,-1488.583029,0.0,0.0,0.0,,,,0.0,2191.339477,,255.229202,255.229202,,,,0.0,,,,,,275.801696,,,275.801696,531.030898,390.45,,,,,265.247949,,,,,,265.247949,655.697949,1186.728847,0.0,106.947574,,,-60.791,2216.091023,0.000309,2262.247906,280.871235,2543.119141,3729.847988,
04/01/2000,3732.535407,479.447538,479.447538,0.0,412.889344,412.889344,,488.868477,244.434,0.0,244.434,0.0,112.025104,,,,1493.230463,2239.304944,3787.314159,-1548.009215,0.0,0.0,0.0,,,,0.0,2239.304944,,252.361795,252.361795,,,,0.0,,,,,,327.621961,,,327.621961,579.983756,390.45,,,,,268.702949,,,,,,268.702949,659.152949,1239.136705,0.0,106.955405,,,-163.249,2284.787862,-0.000327,2228.49394,264.904762,2493.398702,3732.535407,
07/01/2000,3632.529396,311.734528,311.734528,0.0,426.523598,426.523598,,500.165981,250.083,0.0,250.083,0.0,100.342551,,,,1338.766658,2293.762738,3908.196462,-1614.433724,0.0,0.0,0.0,,,,0.0,2293.762738,,262.311208,262.311208,,,,0.0,,,,,,318.819722,,,318.819722,581.13093,390.45,,,,,255.506385,,,,,,255.506385,645.956385,1227.087315,0.0,107.217902,,,-324.306,2354.39481,-0.000261,2137.306451,268.13563,2405.442081,3632.529396,
09/30/2000,3578.751574,304.876375,304.876375,0.0,405.806512,405.806512,,462.765727,,,,,92.285878,,,,1265.734492,2313.017082,3803.523342,-1490.50626,0.0,0.0,0.0,,,,0.0,2313.017082,,225.400057,225.400057,,,,0.0,,,,,,362.956674,,,362.956674,588.356731,390.45,,,,,241.280551,,,,,,241.280551,631.730551,1220.087282,0.0,107.218734,,,-446.354,2410.588717,6e-05,2071.453511,287.210781,2358.664292,3578.751574,
12/31/2000,3721.787719,490.576279,490.576279,0.0,350.184329,350.184329,,461.151913,207.518,0.0,253.634,0.0,79.534386,,,,1381.446907,2340.340812,4024.835823,-1684.495011,0.0,0.0,0.0,0.0,0.0,,0.0,2340.340812,,203.334079,203.334079,,,,0.0,,,,,,354.734373,,,354.734373,558.068452,460.45,,,,,260.054154,,,,,,260.054154,720.504154,1278.572606,0.0,107.539525,,,-455.374,2478.78571,0.000405,2130.95164,312.263473,2443.215113,3721.787719,
03/31/2001,3694.308566,331.993069,331.993069,0.0,391.409944,391.409944,,492.338985,196.936,0.0,295.403,0.0,81.360926,,,,1297.102924,2397.205642,,,0.0,0.0,0.0,0.0,0.0,,0.0,2397.205642,,231.728991,231.728991,,,,0.0,,,,,,313.420168,,,313.420168,545.149159,460.45,,,,,268.751254,,,,,,268.751254,729.201254,1274.350413,0.0,107.839837,,,-455.23,2498.333617,-0.000376,2150.943078,269.015075,2419.958153,3694.308566,
06/30/2001,3752.658003,385.170638,385.170638,0.0,408.713476,408.713476,,502.472269,226.112,0.0,276.36,0.0,80.620105,,,,1376.976488,2375.681515,,,0.0,0.0,0.0,0.0,0.0,,0.0,2375.681515,,242.945499,242.945499,,,,0.0,,,,,,346.9538,,,346.9538,589.899299,460.45,,,,,275.724754,,,,,,275.724754,736.174754,1326.074053,0.0,114.670107,,,-455.019,2518.392622,0.000363,2178.044092,248.539858,2426.58395,3752.658003,
09/29/2001,3811.878396,471.14148,471.14148,0.0,391.00408,391.00408,,500.297737,225.1341,0.0,275.1639,0.0,80.830513,,,,1443.27381,2368.604586,,,0.0,0.0,0.0,0.0,0.0,,0.0,2368.604586,,260.157484,260.157484,,,,0.0,,,,,,368.112503,,,368.112503,628.269987,460.45,,,,,270.817071,,,,,,270.817071,731.267071,1359.537058,0.0,115.447078,,,-454.889,2525.64657,0.000314,2186.204962,266.136376,2452.341338,3811.878396,
12/31/2001,3759.348176,462.348547,462.348547,0.0,330.855074,330.855074,,466.690217,186.676,0.0,280.014,0.0,113.772078,,,,1373.665916,2365.655061,4226.566408,-1860.911347,0.0,20.027199,0.0,0.0,0.0,,20.027199,2385.68226,,189.235046,189.235046,,,,0.0,0.0,0.0,0.0,,,294.92368,,,294.92368,484.158726,460.45,460.45,0.0,0.0,,329.392145,,,,,,329.392145,789.842145,1274.000871,0.0,117.320711,,,-454.744,2538.883994,-0.000376,2201.460329,283.886976,2485.347305,3759.348176,
03/30/2002,3755.805864,456.216914,456.216914,0.0,360.466468,360.466468,,469.952379,211.478,0.0,258.474,0.0,108.79413,,,,1395.429891,2338.032543,,,0.0,22.34343,0.0,0.0,0.0,,22.34343,2360.375973,,250.909703,250.909703,,,,0.0,0.0,0.0,0.0,,,299.096328,,,299.096328,550.006031,460.45,460.45,0.0,0.0,,323.923838,,,,,,323.923838,784.373838,1334.379869,0.0,127.178224,,,-454.63569,2544.320233,0.0,2216.862767,204.563228,2421.425995,3755.805864,
06/29/2002,3874.96123,537.578352,537.578352,,382.416154,382.416154,,523.354618,,,,,117.141635,,,,1560.490759,2290.122715,,,,24.347756,,,,,24.347756,2314.470471,,281.648306,281.648306,,,,,,,,,,344.806295,,,344.806295,626.454601,458.55,,,,,317.012731,,,,,,317.012731,775.562731,1402.017332,,133.585922,,,-454.485019,2589.216295,0.0,2268.317198,204.6267,2472.943898,3874.96123,
09/28/2002,4020.48941,523.007447,523.007447,,425.346753,425.346753,,536.236633,,,,,125.909139,,,,1610.499972,2395.322823,,,,14.666615,,,,,14.666615,2409.989438,,301.926342,301.926342,,,,,,,,,,367.155663,,,367.155663,669.082005,544.55,,,,,307.478524,,,,,,307.478524,852.028524,1521.110529,,133.652211,,,-454.355795,2613.544755,0.0,2292.841171,206.53771,2499.378881,4020.48941,
12/31/2002,4381.001217,219.004868,219.004868,0.0,483.607972,483.607972,,588.989548,235.596,0.0,353.394,0.0,132.536312,,,,1424.1387,2932.058102,5094.230719,-2162.172617,0.0,24.804415,0.0,0.0,0.0,,24.804415,2956.862517,,247.229067,247.229067,,,,16.0,16.0,0.0,0.0,,,328.306761,,,328.306761,591.535828,878.55,878.55,0.0,0.0,,371.271399,,,,,,371.271399,1249.821399,1841.357227,0.0,135.667259,,,-454.259,2641.581152,7.8e-05,2322.989489,216.654501,2539.64399,4381.001217,
04/05/2003,4382.331055,181.710007,181.710007,0.0,483.463013,,,624.715027,268.627014,0.0,356.088013,0.0,136.072998,,,,1425.96106,2917.969971,,,0.0,38.400002,,0.0,,,38.400002,2956.369973,,326.769012,326.769012,,,,0.0,0.0,0.0,0.0,,,306.819001,,,306.819001,633.588013,878.549988,878.549988,0.0,0.0,,371.278992,,,,,,371.278992,1249.82898,1883.416993,0.0,135.686996,,,-454.096985,,2643.725891,2325.315902,173.598007,2498.913909,4382.330902,
07/05/2003,4350.419442,182.276227,182.276227,0.0,527.286836,527.286836,,582.828408,244.788,0.0,338.04,0.0,134.808709,,,,1427.20018,2877.998324,,,0.0,45.220938,,,,,45.220938,2923.219262,,290.630011,290.630011,,,,0.0,0.0,0.0,0.0,,,312.65755,,,312.65755,603.287561,878.55,878.55,0.0,0.0,,381.436481,,,,,,381.436481,1259.986481,1863.274042,0.0,136.403049,,,-453.865,2636.51,-0.000116,2319.047933,168.097467,2487.1454,4350.419442,
10/04/2003,4440.552635,284.939813,284.939813,0.0,546.54634,546.54634,,581.53774,250.061,0.0,331.476,0.0,132.640546,,,,1545.664439,2840.330724,,,0.0,54.557472,,,,,54.557472,2894.888196,,339.308235,339.308235,,,,0.0,0.0,0.0,0.0,,,326.995723,,,326.995723,666.303958,903.55,903.55,0.0,0.0,,375.190118,,,,,,375.190118,1278.740118,1945.044076,0.0,139.55152,,,-453.61,2636.874,-2.5e-05,2322.815495,172.693064,2495.508559,4440.552635,
12/31/2003,4492.353054,350.332243,350.332243,0.0,572.479237,572.479237,,560.395527,,,,,137.352901,,,,1620.559908,2817.135193,5330.816482,-2513.681289,0.0,54.657953,0.0,0.0,0.0,,54.657953,2871.793146,,329.86274,329.86274,,,,0.0,0.0,0.0,0.0,,,299.732106,,,299.732106,629.594846,903.55,903.55,0.0,0.0,,439.851754,,,,,,439.851754,1343.401754,1972.9966,0.0,153.826037,,,-453.457,2641.708,0.000751,2342.077788,177.278666,2519.356454,4492.353054,
04/03/2004,4829.07,397.914,397.914,0.0,762.567,762.567,,641.5161,282.267,0.0,359.249,0.0,146.344,,,,1948.34,2787.27,5397.57,-2610.3,0.0,93.456,,0.0,,,93.456,2880.726,,486.803,486.803,,,,0.0,0.0,0.0,0.0,,,407.104,,,407.104,893.907,903.55,903.55,0.0,0.0,,438.416,,,,,,438.416,1341.966,2235.873,0.0,169.115,,,-452.49,2738.37,-0.49,2454.505,138.689,2593.194,4829.067,
