Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,165.139999,56.473999,59.541,11.0,-1.305,-4.385,-3.611,,0.0,,,,,,,47.425999,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,49.699001,36.577999,60.419998,13.468,-1.405,-6.892,-1.497,,0.0,,,,,,,-50.973,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,211.257996,69.584999,63.950001,12.233,-1.864,-5.487,-2.543,,0.0,,,,,,,75.384003,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,111.43,32.849998,60.516998,12.885,-1.8,-14.837,-2.46,,0.0,,,,,,,24.275,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,165.895996,72.972,64.413002,12.874,-1.881,28.702,-2.754,-26.660999,0.0,,,,,,,18.231001,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,-27.655001,24.636,65.900002,9.098,-1.812,2.806,-2.333,0.0,0.0,,,,,,,-125.949997,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,195.513,89.399002,66.821999,13.525,-4.043,1.032,-2.332,0.0,0.0,,,,,,,31.110001,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,68.628998,37.040001,58.691002,13.389,-3.817,-8.844,-2.21,-0.673,0.0,,,,,,,-24.947001,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,152.425995,89.779999,65.091003,11.775,-4.19,42.069,-2.295,-74.240997,0.0,,,,,,,24.437,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,32.752998,31.079,65.353996,13.252,-4.318,5.29,-2.295,-1.25,0.0,,,,,,,-74.359001,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1992,159.110001,55.698002,63.867001,12.994,-4.071,3.984,-2.237,-10.849,0.0,,,,,,,39.723999,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1992,59.115002,29.882999,67.144997,7.108,-2.612,-15.563,-2.881,-2.266,0.0,,,,,,,-21.698999,,,0.0,,,,,,,,,,,,,0.0,,,59.115002,
03/31/1993,201.585999,54.480999,69.289001,8.444,-2.172,3.589,-2.302,6.108,0.0,,,,,,,64.149002,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1993,40.855,35.891998,70.794998,12.276,-3.221,-6.445,-2.208,-4.86,0.0,,,,,,,-61.374001,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1993,198.188995,67.654999,71.847,12.108,-3.789,-6.235,-2.243,-19.136,0.0,,,,,,,77.982002,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1993,115.734001,108.349998,74.924004,10.292,-3.616,21.347,-2.567,63.777989,0.0,,,,,,,-65.252998,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1994,191.171997,65.793999,73.541,12.789,-2.745,1.193,-3.452,-2.414,0.0,,,,,,,46.466,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1994,-13.453,52.807999,75.93,10.106,-3.234,-1.795,-2.216,-44.812,0.0,,,,,,,-100.239998,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1994,210.255005,76.065002,77.396004,11.842,-3.454,-1.186,-2.282,-31.381001,0.0,,,,,,,83.254997,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1994,134.714005,48.807999,77.716003,10.816,-2.983,-0.474,-1.551,40.49,0.0,,,,,,,-38.108002,,,0.0,,,,,,,,,,,,,0.0,,,134.714005,
03/31/1995,229.985001,68.190002,79.516998,12.817,-3.231,0.889,-2.349,5.62,0.0,,,,,,,68.531998,,,-81.738998,-74.758003,-6.981,0.0,,,,,,,,,,0.0,,,,
06/30/1995,-8.967,59.811001,79.627998,10.958,-4.752,1.334,-2.268,-33.342999,0.0,,,,,,,-120.334999,,,-91.556999,-83.967003,-7.59,0.0,,,,,,,,,,0.0,,,,
09/30/1995,255.399994,88.803001,81.825996,13.154,-3.497,2.627,-2.32,-16.555,0.0,,,,,,,91.362,,,-122.107002,-113.137001,-8.97,0.0,,,,,,,,,,0.0,,,,
12/31/1995,86.931,58.991001,81.324997,12.849,-5.752,-15.926,-2.18,-2.026,0.0,,,,,,,-40.349998,,,-121.567001,-111.912003,-9.655,0.0,,,,-121.567003,,,,,,0.0,,,-34.636003,
