Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1994,2582.36588,-910.839996,0.0,0.0,165.163998,,1836.689881,1714.967953,9.630734,0.089925,0.403875,3.499477,6.702147,2614.859908,1869.183909,2.433785,,
06/30/1994,1935.676834,-882.81601,0.0,0.0,238.917999,,1291.778823,1867.240936,12.795242,0.184953,0.275439,2.458124,4.658971,1961.623146,1317.725135,1.720518,,
10/02/1994,2785.895534,-783.45401,0.0,0.0,151.708,,2154.149524,1841.452019,8.238499,0.070426,0.430584,,6.826758,2810.21812,2178.47211,2.839219,,
01/01/1995,3375.908024,-878.916016,0.0,0.0,113.984997,,2610.977005,1889.469982,6.032644,0.043656,0.488259,,7.115309,3470.444595,2705.513577,3.432028,,
04/02/1995,3321.578718,-1071.13501,0.0,0.0,103.998003,,2354.441711,2014.925005,5.161383,0.044171,0.416233,,5.44099,3429.720701,2462.583694,3.07899,,
06/30/1995,4777.929,-1228.019989,0.0,0.0,180.362,,3730.271011,2302.957093,7.831757,0.048351,0.632047,,7.455234,4926.338855,3878.680866,4.733174,,
10/01/1995,5728.967812,-749.155975,0.0,0.0,78.463001,,5058.274837,1860.916981,4.216362,0.015512,0.827364,,9.040997,6278.706161,5608.013187,6.95307,,
12/31/1995,8363.336239,-776.131012,0.0,0.0,79.720002,,7666.925229,2005.59903,3.974872,0.010398,1.199877,,12.356164,8864.937639,8168.526629,10.456457,,
03/31/1996,8052.974701,-856.503998,0.0,0.0,91.101002,,7287.571705,2167.613941,4.202824,0.012501,1.083693,,10.848524,8563.756084,7798.353088,9.897934,,
06/30/1996,10949.689956,-989.597015,0.0,0.0,147.714996,,10107.807937,2399.200958,6.156841,0.014614,1.424688,,13.791298,11623.043978,10781.161959,13.587079,,
09/29/1996,11615.799381,-663.955002,0.0,0.0,113.867001,,11065.71138,2234.105038,5.096761,0.01029,1.481653,,13.902486,12337.418415,11787.330414,15.063669,,
12/29/1996,10398.373421,-750.740021,0.0,0.0,107.902998,,9755.536398,2412.06999,4.47346,0.011061,1.250919,,11.164164,10981.848686,10339.011663,13.251779,,
03/30/1997,10743.39727,-972.059998,0.0,0.0,111.821999,,9883.159272,2595.721901,4.307934,0.011314,1.22418,,10.381437,11311.101898,10450.8639,13.396461,,
06/30/1997,13789.025515,-1112.759979,0.0,0.0,207.229004,,12883.49454,2949.166016,7.026698,0.016085,1.498369,,12.276122,14465.104443,13559.573468,17.38729,,
09/28/1997,18099.360765,-987.388977,0.0,0.0,144.73,,17256.701788,2994.625019,4.832992,0.008387,1.952573,,15.595035,19082.664925,18240.005947,23.031598,,
12/28/1997,14599.385983,-902.744019,0.0,0.0,138.263998,,13834.905962,3165.472005,4.367879,0.009994,1.502718,,11.788022,15213.123831,14448.64381,18.330837,,
03/29/1998,15791.683756,-1013.863007,0.0,0.0,137.636993,,14915.457743,3361.398956,4.094634,0.009228,1.577872,,12.150205,16451.429663,15575.20365,19.687202,,
06/30/1998,16345.704392,-1298.452027,0.0,0.0,7.169,,15054.421365,3520.797052,0.203619,0.000476,1.537603,8.620363,11.523081,17119.934609,15828.651582,20.003005,,
09/27/1998,20075.911423,-1439.147034,0.0,0.0,1.99,,18638.754389,3778.908945,0.052661,0.000107,1.827047,9.991356,13.798563,21138.58696,19701.429926,24.486916,,
12/27/1998,32097.391533,-1572.791016,0.0,0.0,12.351,,30536.951517,4113.35393,0.300266,0.000404,2.893323,15.376101,21.595566,34019.970867,32459.530851,39.631099,,
03/28/1999,45077.461472,-1998.841003,0.0,0.0,17.559999,,43096.180468,4428.705996,0.396504,0.000407,3.865215,20.583771,28.86818,49473.238846,47491.957842,55.689749,,
06/30/1999,53539.016931,-2691.71997,0.0,0.0,,,,,,,,,,57007.493607,,,,
09/26/1999,70441.760456,-4113.515991,0.0,0.0,1501.144,,67829.388465,6624.545856,22.660331,0.022131,5.461307,28.257771,38.875833,75622.21875,73009.846759,86.842846,,
12/26/1999,132332.522186,-4460.328857,0.0,0.0,2154.983121,,130027.17645,8092.004117,26.631019,0.016573,9.872261,51.473324,70.11823,128124.837158,125819.491422,148.86074,,
03/26/2000,159037.899628,-3132.860962,0.0,0.0,2135.926102,,158040.964767,8659.662918,24.665234,0.013515,11.114573,57.225473,77.12754,170289.664948,169292.730087,199.243158,,
06/30/2000,145227.1875,-2475.0,0.0,0.0,1727.0,,144479.1875,9036.0,19.112439,0.011953,9.189944,45.424479,60.093096,155061.536407,154313.536407,180.938244,,
10/01/2000,187966.33136,-2492.0,0.0,0.0,2139.0,,187613.33136,10451.0,20.466941,0.011401,10.64748,53.334909,68.968998,200576.5,200223.5,233.061488,,
12/31/2000,90868.818268,-2140.0,0.0,0.0,2185.0,,90913.818268,12934.0,16.893459,0.024034,4.739656,23.925942,30.97122,95611.25,95656.25,111.555217,,
04/01/2001,50057.07679,-2229.0,0.0,0.0,2183.0,,50011.07679,12745.0,17.128286,0.04365,2.595035,14.129023,20.157604,52519.29,52473.29,61.423503,,
06/30/2001,51058.56,-1859.0,0.0,0.0,1708.0,,50907.56,12294.0,13.892956,0.033551,2.789455,19.45264,36.676916,51058.56,50907.56,62.694039,,
09/30/2001,26816.284636,-1938.0,0.0,0.0,2518.0,,27396.284636,12770.0,19.718089,0.09191,1.705234,17.058708,87.808605,26794.8,27374.8,33.795476,,
12/31/2001,39955.565039,-1853.0,0.0,0.0,2610.0,,40712.565039,12509.0,20.864977,0.064108,2.895836,61.406584,,39839.7,40596.7,50.132145,,
03/31/2002,28632.103376,-2384.0,0.0,0.0,1591.0,,27839.103376,11322.0,14.052288,0.05715,2.129837,35.194821,,28620.9,27827.9,34.302879,,
06/30/2002,16202.34,-2885.0,0.0,0.0,1654.0,,14971.34,11455.0,14.43911,0.110478,1.198091,16.690457,,16578.09,15347.09,18.517427,,
09/29/2002,8316.117847,-2632.0,0.0,0.0,1500.0,,7184.117847,10809.0,13.877324,0.208794,0.580207,6.609124,,8458.56,7326.56,9.226226,,
12/29/2002,10383.450867,-2606.0,0.0,0.0,1519.0,,9296.450867,8792.0,17.27707,0.163396,0.762692,6.942831,,10416.25,9329.25,11.639084,,
03/30/2003,11074.452772,-2636.0,0.0,0.0,1495.0,,9933.452772,8855.0,16.883117,0.150502,0.836713,11.211572,,11034.522,9893.522,12.302842,,
06/30/2003,15047.4,-3062.0,0.0,0.0,1531.0,,13516.4,8022.0,19.085016,0.11327,1.182123,16.811443,,15117.15,13586.15,16.70754,,
09/28/2003,12544.369687,-2520.0,0.0,0.0,1478.0,,11502.369687,7641.0,19.343018,0.128495,1.024893,16.718561,,12422.4,11380.4,14.084119,,
12/28/2003,14396.621572,-2160.0,0.0,0.0,1477.0,,13713.621572,7716.0,19.142043,0.107703,1.224868,25.92367,,14287.56,13604.56,16.688822,,
03/28/2004,13670.147981,-2372.0,0.0,0.0,1466.0,,12764.147981,7019.0,20.886166,0.114853,1.154395,49.282425,,13505.46,12599.46,15.350426,,
06/30/2004,14444.88,-3601.0,0.0,0.0,1432.0,,12275.88,7870.0,18.19568,0.116652,1.097531,142.742791,,14496.84,12327.84,14.719281,,
09/26/2004,13889.5204,-3520.0,0.0,0.0,1163.0,,11532.5204,7461.0,15.587723,0.100845,1.022659,40.323498,,13860.28,11503.28,13.716617,,
12/26/2004,18375.563296,-3639.0,0.0,0.0,1145.0,,15881.563296,7665.0,14.93803,0.072096,1.414209,39.3108,,18496.0,16002.0,18.806652,,
03/27/2005,13726.255051,-3135.0,0.0,0.0,1116.0,,11707.255051,7652.0,14.584422,0.095326,1.044731,21.056214,,13605.28,11586.28,13.748903,,
06/30/2005,13435.46,-3396.0,0.0,0.0,1123.0,,11162.46,7797.0,14.402976,0.100605,1.008352,17.606404,,12719.3,10446.3,12.395847,,
09/25/2005,13213.151366,-2501.0,0.0,0.0,1115.0,,11827.151366,7770.0,14.350064,0.094275,1.059021,20.080053,,13185.09,11799.09,13.856218,,
12/25/2005,15089.927304,-2449.0,0.0,0.0,1101.0,,13741.927304,7594.0,14.498288,0.08012,1.178149,29.744431,,14928.64,13580.64,15.882065,,
03/26/2006,17383.672088,-2872.0,0.0,0.0,1090.0,,15601.672088,7477.0,14.578039,0.069864,1.27736,36.198775,,17111.71,15329.71,17.842101,,
06/30/2006,14948.3,-4065.0,0.0,0.0,1078.0,,11961.3,7422.0,14.524387,0.090124,0.915312,26.639866,,14421.25,11434.25,13.282954,,
10/01/2006,17421.816436,-4671.0,0.0,0.0,584.0,0.0,13334.816436,6993.0,8.351208,0.043795,0.985501,28.677025,,17310.15,13223.15,15.1551,,
12/31/2006,19516.083298,-4837.0,0.0,0.0,580.0,,15259.083298,7351.0,7.890083,0.03801,1.108945,22.341264,,19652.92,15395.92,16.95099,,
04/01/2007,21457.171284,-4114.0,0.0,0.0,1271.0,,18614.171284,8163.0,15.570256,0.068281,1.342433,22.426712,,22002.61,19159.61,20.854784,,
06/30/2007,,,,,,,,,,,,,,,,,,
09/30/2007,20243.24,-5193.0,0.0,0.0,1270.0,0.0,16320.24,7463.0,17.017285,0.077817,,,,19877.94,15954.94,18.123531,,
12/30/2007,16389.0,-4677.0,0.0,0.0,1273.0,0.0,12985.0,7145.0,17.816655,0.098036,,,,15041.46,11637.46,14.427778,,
03/30/2008,12293.04,-3027.0,0.0,0.0,1275.0,,10541.04,7065.0,18.046709,0.120956,,,,12340.2,10588.2,13.479591,,
06/30/2008,8181.76,-2701.0,0.0,0.0,1265.0,,6745.76,6853.0,18.459069,0.187525,0.486006,5.32,13.995353,8442.88,7006.88,8.970426,,
09/28/2008,5645.96,-3121.0,0.0,0.0,1259.0,,3783.96,5021.0,25.074686,0.33272,0.277193,,,5722.36,3860.36,5.120379,,
12/28/2008,2845.9,-3008.0,0.0,0.0,1263.0,,1100.9,4786.0,26.389469,1.147243,0.083049,,,2838.26,1093.26,1.477718,,
03/29/2009,5841.18,-2990.0,0.0,0.0,1257.0,,4108.18,4608.0,27.278646,0.305975,0.325943,,,5833.35,4100.35,5.506944,,
06/30/2009,6933.44,-3061.0,0.0,0.0,1135.0,,5007.44,4554.0,24.923144,0.226663,0.437369,,,6905.78,4979.78,6.65883,,
09/27/2009,6808.62,-2552.0,0.0,0.0,589.0,,4845.62,3973.0,14.825069,0.121553,0.452777,105.339565,,6799.59,4836.59,6.426552,,
09/12/2020,,,,,,,,,,,,,,,,,,
06/30/2010,,,,,,,,,,,,,,,,,,
09/30/2010,,,,,,,,,,,,,,,,,,
