Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,72.695517,35.860855,23.329886,,17.797809,11.386553,11.386554,9.714455,,36.022723,72.326007,,
06/30/1990,,,,,,,75.06778,29.416147,17.396625,,10.708826,8.655666,8.655666,6.736988,,19.172596,117.545107,,
09/30/1990,,,,,,,74.513667,36.581288,24.085194,,18.731481,11.42162,11.421619,9.757932,,39.024466,72.843567,,
12/31/1990,,,,,,,74.144229,29.182153,16.525173,,9.185626,7.475379,7.47538,5.835943,,18.618724,125.824563,,
03/31/1991,,11.900067,3.950365,7.403183,6.191507,,73.76973,35.436176,23.8324,40.299474,18.972207,11.396158,11.396157,9.814071,,39.932356,70.361058,3.527054,
06/30/1991,,12.449287,4.069724,7.290159,6.063479,,76.336577,32.151527,21.097649,88.486616,16.190292,9.623652,9.623651,7.995925,,40.55912,95.509607,0.559022,
09/30/1991,,12.322917,4.046975,7.167349,5.960212,,76.3836,33.599628,23.41098,,18.846522,11.276097,11.276097,9.688302,,40.168819,72.833875,3.347659,
12/31/1991,,12.910818,4.173886,7.236816,5.7613,,44.936154,25.79915,16.100189,11.880683,12.209094,8.296141,8.296141,6.89512,,32.049496,100.756422,-0.09766,
03/31/1992,,13.004078,4.192366,7.286839,5.809509,,71.302819,33.526151,23.077368,14.459409,19.01892,11.179973,11.179973,9.83546,,41.216574,70.215143,3.873246,
06/30/1992,,12.83549,3.68823,6.246126,5.098462,,75.122364,33.810277,21.617234,25.663943,16.771433,10.505798,10.505798,8.963668,,37.358973,90.991217,1.156321,
09/30/1992,,12.402511,3.617859,6.413527,5.200031,,79.411656,33.766497,22.513514,18.506485,15.724172,8.817949,8.817948,7.236343,,43.921061,95.966095,0.500306,
01/01/1993,,12.644483,3.672112,6.673747,5.395072,,52.50027,29.368863,18.521168,29.146607,12.796598,7.606885,7.606884,6.22574,,40.555412,106.593055,-0.833658,
03/31/1993,,14.306839,3.879752,7.567802,5.07079,,71.393313,29.492314,19.819827,7.108284,14.14539,7.981177,13.374773,12.109786,,43.577541,91.576278,1.205168,
06/30/1993,,11.497813,2.966664,5.855076,4.022775,,73.770774,29.638345,15.604689,,8.091182,3.550961,3.550961,2.139806,,56.113203,322.74347,-25.610627,
09/30/1993,,10.919983,2.763806,5.490246,3.719845,,76.437739,28.971121,18.145861,,12.926241,6.729936,6.729936,5.427544,,47.93586,118.850529,-2.058475,
12/31/1993,,11.366499,2.919151,5.756472,3.955088,,77.35186,25.071711,22.87533,291.83641,15.183953,8.601465,8.601463,7.315058,,43.351612,82.893252,1.944438,
03/31/1994,,10.196658,2.565588,5.526976,4.045186,,76.652859,34.564271,25.931561,759.609679,20.262913,11.021307,11.021307,9.924506,,45.608479,57.07179,4.377243,
06/30/1994,,12.163532,2.984879,6.154666,4.503298,,78.68146,30.942503,21.537816,5925.184948,15.274147,8.418057,8.418058,7.154583,,44.886895,89.61323,1.263398,
09/30/1994,,12.806506,3.062473,6.313785,4.699971,,76.107818,32.085139,22.890351,535.624405,15.701824,8.223704,8.223702,7.039995,,47.625807,84.366962,2.002046,
12/31/1994,,12.656651,3.104647,6.344437,4.678506,,77.293419,31.409224,21.801026,-286.527393,15.440427,8.408176,8.408175,7.2155,,45.54441,84.760532,1.928806,
03/31/1995,,12.012286,3.055679,6.436096,4.777033,,74.844635,34.36967,25.080739,-63.37051,17.553733,10.622469,10.622469,9.133433,,39.485985,63.761534,4.353068,
06/30/1995,,11.163833,2.86881,6.18992,4.600026,,76.165044,30.918337,20.714168,-69.959392,12.417695,6.041176,6.041176,5.045381,,51.350266,130.423625,-3.396443,
09/30/1995,,12.055765,3.089462,6.649517,4.903908,,75.340069,33.258519,24.171652,43.452718,17.623228,9.957954,9.957953,9.088085,,43.495291,62.063532,4.573532,
12/31/1995,,11.935584,3.046052,6.615743,4.883405,,76.668393,30.174355,20.849538,10.249525,14.30203,7.416885,7.416885,6.561299,,48.141035,86.919636,1.561218,
