Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/2007,,,,,,,50.336022,46.102151,,45.900538,28.494624,28.494624,28.494624,,37.920937,0.0,,
03/31/2008,,,,,,,48.107364,44.115623,,25.464556,21.610461,21.610461,21.610461,,15.135135,0.0,,
06/30/2008,,,,,,,43.707378,40.17359,,44.265344,26.16243,26.16243,26.16243,,40.896359,0.0,,
09/30/2008,,,,,,,43.534231,40.081919,,-25.219427,-20.830895,-20.830895,-20.830895,,,,,
12/31/2008,,4.97445,3.203277,5.339735,8.824876,,58.53939,55.549166,111.553785,54.80161,33.007476,33.007476,33.007476,,39.76915,8.158537,4.568608,
03/31/2009,,5.293125,3.572676,5.55732,8.110575,,56.891318,53.491196,123.71134,53.855495,32.483303,32.544019,32.544019,,39.684329,10.42444,4.741346,
06/30/2009,,6.522982,4.422509,6.773248,8.282625,,53.402187,49.939247,527.272727,78.797084,44.289186,44.289186,44.289186,,43.793369,6.452675,6.102075,
09/30/2009,,,,,,,49.494412,46.248004,108.235294,45.928685,27.354976,27.354976,27.354976,,40.440324,15.171642,,
12/31/2009,,11.269729,8.001637,11.494579,10.091467,,65.255102,62.091837,113.574661,61.632653,38.928571,38.928571,38.928571,,36.837748,12.188729,9.896092,
03/31/2010,,11.795328,8.492629,12.014135,10.665258,,60.438999,57.274119,77.24359,56.814701,36.345074,36.39612,36.39612,,36.028751,8.274895,10.819277,
06/30/2010,,11.400885,8.285364,11.580345,11.458877,,59.142435,56.037457,82.245431,55.298176,35.288319,35.288319,35.288319,,36.185383,8.624302,10.417638,
09/30/2010,,12.307054,9.030431,12.470296,10.5733,,56.258857,52.574398,102.521008,56.447803,36.513935,36.561171,36.561171,,35.313808,11.724402,10.864125,
12/31/2010,,12.596658,9.396688,,12.350819,,64.030384,61.03664,53.597122,61.751564,39.499553,39.499553,39.499553,,36.034732,12.217195,11.0577,
03/31/2011,,12.9852,9.790946,,12.738431,,64.721604,61.603563,91.258741,61.336303,39.198218,39.242762,39.242762,,36.092956,12.145289,11.40811,
06/30/2011,,13.97311,10.556573,,13.180315,,61.111111,57.924203,70.989761,66.451335,43.238587,43.281654,43.281654,,34.931951,7.776119,12.886545,
09/30/2011,,14.189084,10.708837,,,,60.386068,57.154847,93.609023,56.819136,36.844314,36.928242,36.928242,,35.155096,11.703153,12.528514,
12/31/2011,,14.363574,10.880628,14.440822,13.874456,,66.666667,63.525717,81.553398,63.486455,40.321947,40.400471,40.400471,,36.487322,14.771623,12.241841,
03/31/2012,,15.386304,11.803334,15.459607,14.909267,,65.399535,62.296354,66.966967,62.412723,50.116369,50.116369,50.116369,,19.701678,8.922601,14.013445,
06/30/2012,,5.217591,3.721922,5.306613,5.246105,,-98.362573,-101.637427,,-101.637427,-71.695906,-71.695906,-71.695906,,,,,
09/30/2012,,7.930901,5.73469,,,,58.989381,55.730502,45.977011,58.147199,60.856829,60.856829,60.856829,,,8.816507,7.231672,
12/31/2012,,8.774071,6.723722,,8.547494,,66.479269,63.246662,60.869565,63.281799,45.432186,45.432186,45.432186,,28.206552,17.014695,7.28119,
03/31/2013,,8.611231,6.636534,,8.388471,,66.193374,62.880325,66.842105,62.778905,42.934415,42.934415,42.934415,,31.610124,17.020906,7.145522,
06/30/2013,,20.503753,14.724556,,20.236399,,64.278574,60.913029,1017.201835,61.07964,40.819727,40.819727,40.819727,,33.169667,17.403715,16.935338,
09/30/2013,,18.275229,13.110611,,15.893742,,62.462159,58.896737,94.628099,59.401278,40.094181,40.094181,40.094181,,32.502831,17.691737,15.042024,
12/31/2013,,18.658657,14.129003,,18.514094,,69.223455,65.832013,89.644013,66.022187,44.59588,44.59588,44.59588,,32.453193,18.052594,15.290286,
03/31/2014,,20.011072,14.994054,,19.78742,,68.131521,64.748656,91.707317,65.159659,50.521657,50.521657,50.521657,,22.464823,15.770889,16.855148,
06/30/2014,,20.471919,15.233004,,20.217884,,67.48019,64.025357,124.675325,64.342314,43.106181,43.106181,43.106181,,33.004926,18.383735,16.708415,
09/30/2014,,20.035739,14.59376,,17.321067,,51.532982,48.064416,,48.002478,33.230102,33.230102,33.230102,,30.774194,23.077241,15.412043,
12/31/2014,,20.37994,14.907097,,20.143235,,69.722058,66.173862,70.92511,66.883501,46.392667,46.392667,46.392667,,30.636605,18.929254,16.52217,
03/31/2015,,19.995678,14.591711,,19.80969,,70.577882,66.911118,94.715447,66.940452,45.467879,45.467879,45.467879,,32.077125,15.197419,16.956851,
06/30/2015,,21.064869,15.275472,,21.15657,,67.993178,64.297897,66.666667,61.625924,48.237635,48.237635,48.237635,,21.725092,13.824396,18.152778,
09/30/2015,,22.10462,16.059895,,19.440201,,67.264072,63.931672,213.74269,63.931672,42.341081,42.341081,42.341081,,33.771353,15.460317,18.687175,
12/31/2015,,23.337629,14.27643,,17.768729,,70.575035,67.208976,86.338798,74.025245,54.446003,54.446003,54.446003,,26.449413,17.516744,19.249637,
03/31/2016,,23.905313,14.720752,,18.327659,,70.46332,67.12631,70.506912,67.31936,47.076669,47.076669,47.076669,,30.069644,15.656708,20.162528,
06/30/2016,,19.9939,10.788414,,13.867908,,15.096419,11.790634,,11.625344,11.349862,11.349862,11.349862,,2.369668,81.31068,3.736724,
09/30/2016,,21.007416,11.49121,16.049368,13.406046,,64.914339,61.605257,49.565217,58.90636,45.318,45.318,45.318,,23.067729,13.615743,18.1471,
12/31/2016,,22.060016,10.342467,13.9297,13.361786,,72.763954,69.491145,78.571429,66.778749,46.402152,46.402152,46.402152,,30.513595,33.828986,14.597337,
03/31/2017,,17.832355,8.239688,11.228863,10.99561,,65.646638,62.720572,43.948296,60.352915,9.604646,9.604646,9.604646,,84.085862,71.14186,5.146086,
06/30/2017,,24.248991,10.151173,14.110962,14.021285,,69.134721,66.243154,277.647059,63.833516,45.104053,45.104053,45.104053,,29.341112,19.135503,19.608825,
09/30/2017,,24.615554,10.149077,14.054141,12.659787,,69.186406,66.158599,98.821549,63.831102,44.07827,44.07827,44.07827,,30.945466,14.071262,21.151835,
12/31/2017,,26.517596,10.957372,15.267298,15.026926,,71.410942,68.42863,56.608479,66.618675,51.871658,51.871658,51.871658,,22.136462,15.079699,22.518822,
03/31/2018,,34.66077,14.101566,20.064111,19.742988,,68.775872,65.759905,88.590604,63.414153,51.350286,51.350286,51.350286,,19.023935,14.494434,29.636887,
06/30/2018,,35.366528,14.520144,20.59587,20.160307,,57.958015,55.057252,,53.664122,44.446565,44.446565,44.446565,,17.176387,16.085874,29.677513,
09/30/2018,,36.941008,15.015816,21.212594,18.763071,,65.679058,62.679426,33.506045,65.108576,52.355539,52.355539,52.355539,,19.587337,15.588752,31.182366,
12/31/2018,,38.036636,15.497554,22.327475,21.50874,,70.395932,67.508173,60.559006,65.928078,54.068289,54.068289,54.068289,,17.988981,14.77998,32.414829,
03/31/2019,,38.747867,16.022231,22.844663,21.809114,,69.184565,66.272297,72.446556,66.927557,54.186385,54.186385,54.186385,,19.037259,14.679207,33.059988,
06/30/2019,,41.477144,17.19355,24.313559,23.292889,,69.743151,66.917808,170.5,66.19863,53.099315,53.099315,53.099315,,19.787894,16.059336,34.81619,
09/30/2019,,41.829703,17.038202,24.522706,21.870785,,63.663028,60.860355,46.799431,60.469285,49.291185,49.291185,49.291185,,18.485583,17.097521,34.677861,
12/31/2019,,42.351854,16.901582,24.754041,24.051301,,69.772052,66.336307,54.562044,65.64255,54.046911,54.046911,54.046911,,17.664821,15.70599,35.700076,
03/31/2020,,43.090413,17.495883,24.755688,24.317536,,70.806286,67.03109,78.611111,65.408268,52.681927,52.681927,52.681927,,19.456777,19.05642,34.878923,
06/30/2020,,39.338008,15.869523,22.371429,21.965332,,66.673558,62.00124,-90.628116,60.616084,49.059334,49.059334,49.059334,,19.065484,21.36536,30.933301,
