Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1998,24.144,,-20.732,,3.412,0.0,-2.388,2.206,,0.182,1.024,-0.216,,0.266,,,,-0.05,0.808,-0.394,0.414,,,,0.414,,0.414,0.0,0.0,0.414,0.414,,14.033594,0.026667,0.026667,0.026667,14.126019,0.026667,0.026667,0.026667,
06/30/1998,65.044998,,-52.249001,,12.795998,,-6.297,,,,6.499,-0.816,,0.701,,0.0,,0.115,5.683,-2.544,3.139,0.0,,,3.139,0.0,3.139,0.0,,3.139,3.139,,27.982501,0.113333,0.113333,0.12,28.225499,0.113333,0.113333,0.12,
09/30/1998,103.737,,-82.922997,,20.814003,,-8.684,,,,12.13,-1.228,,1.504,,0.0,,-0.276,10.902,-4.542,6.36,0.0,,,6.36,0.0,6.36,0.0,,6.36,6.36,,30.3165,0.206667,0.206667,0.206667,30.4905,0.206667,0.206667,0.206667,
12/31/1998,114.852997,,-91.976997,,22.875999,,-10.852,,,,12.024,-1.977,,2.151,,0.0,,-0.174,10.047,-4.241,5.806,0.0,,,5.806,0.0,5.806,0.0,,5.806,5.806,,32.284501,0.18,0.18,0.18,37.892999,0.166667,0.166667,0.166667,
03/31/1999,127.778999,,-104.871002,,22.907997,,-13.48,,,,9.428,-2.041,2.224,2.224,,0.0,,-0.183,7.387,-3.964,3.423,0.0,,,3.423,0.0,3.423,0.0,,3.423,3.423,,39.036,0.086667,0.086667,0.106667,45.2085,0.086667,0.086667,0.106667,
06/30/1999,193.820999,,-150.248993,,43.572006,,-20.122,,,,23.450001,-9.516,3.437,3.437,,0.0,,6.079,13.934001,-9.127,4.807,0.0,,,4.807001,0.0,4.807,0.0,,4.807,4.807,,45.112501,0.106667,0.106667,0.226667,51.710999,0.106667,0.106667,0.226667,
09/30/1999,271.787994,,-205.688995,,66.098999,,-26.790001,,,,39.308998,-4.801,5.129,5.129,,0.0,,-0.328,34.507998,-15.345,19.163,0.0,,,19.162998,0.0,19.163,-0.025,,19.138,19.138,,49.821001,0.38,0.38,0.38,57.24,0.34,0.34,0.34,
12/31/1999,332.266,,-250.544,,81.722,,-30.642,,,,51.08,-3.971,4.394,4.394,,0.0,,-0.423,47.109,-20.563,26.546,0.0,,,26.546,0.0,26.546,-0.235,,26.311,26.311,,54.6585,0.48,0.48,0.48,70.227,0.386667,0.386667,0.386667,
03/31/2000,333.737,,-261.056,,72.681,,-34.167,,,,38.514,-3.984,,4.533,,0.0,,-0.549,34.53,-14.986,19.544001,0.0,,,19.544,0.0,19.544001,-0.232,0.0,19.312001,19.312001,,65.3535,0.3,0.3,0.3,72.568502,0.28,0.28,0.28,
06/30/2000,423.526001,,-324.890015,,98.635986,,-38.125999,,,,60.509998,-5.572,6.41,6.41,,0.0,,-0.838,54.937998,-23.843,31.094999,0.0,,,31.094998,0.0,31.094999,-0.232,0.0,30.862999,30.862999,,68.160004,0.45,0.45,0.45,75.496002,0.42,0.42,0.42,
