Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2007,,,,,,,,9.794124,,33.79972,31.820907,31.820907,31.820907,,5.854524,,,
09/30/2007,,,,,,,,8.666539,,6.94471,4.208915,4.208915,4.208915,,39.393939,0.0,,
12/31/2007,,,,,,,6.12855,-0.042708,,-2.242152,-1.494768,-1.494768,-1.494768,,,,,
03/31/2008,,,,,,,3.189257,-3.042384,,-134.074696,-134.074696,-134.074696,-134.074696,,,,,
06/30/2008,,-110.422194,-23.732182,-44.273652,,,9.365339,3.873432,,-21.1493,-18.98527,-18.98527,-18.98527,,,,,
09/30/2008,,-124.458357,-25.882716,-46.498431,,,7.833537,2.710264,,-0.874279,-0.874279,-0.874279,-0.874279,,,,,
12/31/2008,,-162.410121,-23.022437,-45.932489,,,3.932668,-1.638612,,-21.421123,-21.421123,-21.421123,-21.421123,,,,,
03/31/2009,,-148.814318,-9.349262,-18.307769,-6.905132,,-1.481149,-7.226212,,-11.879114,-11.879114,-11.879114,-11.879114,,,,,
06/30/2009,,-108.01957,-7.039969,-12.204843,-6.033926,,5.485714,0.014286,,-3.614286,-3.671429,-3.671429,-3.671429,,,,,
09/30/2009,,-161.045275,-7.522959,-11.903323,-5.279701,,7.776604,2.693425,2.641509,-2.363348,-2.125693,-2.125693,-2.125693,,,,,
12/31/2009,,-221.090259,-2.783748,-2.329168,-0.656989,,4.966936,-0.675974,69.565217,-5.216752,-0.367377,-0.367377,-0.367377,,,,,
03/31/2010,,-236.548223,-1.575495,0.840982,2.411811,,6.61507,0.992991,335.97561,-3.59229,-3.738318,-3.738318,-3.738318,,,,,
06/30/2010,,4.240882,0.056632,5.134386,7.733589,,15.071009,10.43095,72.859589,5.729677,5.717434,5.717434,5.717434,,0.213675,0.0,4.240882,
09/30/2010,,67.987616,1.247642,7.757904,12.509941,,15.396648,11.206704,58.06686,4.089385,4.055866,4.055866,4.055866,,0.819672,0.0,67.987616,
