Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,11.018628,,11.018628,8.620689,8.62069,8.62069,,21.762591,12.183909,,
06/30/1990,,,,,,,11.438036,,11.399065,9.801247,9.801247,9.801247,,14.017094,13.916501,,
09/30/1990,,,,,,,11.324515,,10.96213,8.389201,8.3892,8.3892,,23.471074,15.11879,,
12/31/1990,,,,,,,9.92341,,9.55711,7.509158,7.509158,7.509158,,21.428572,14.634147,,
03/31/1991,,15.240318,2.068581,14.899082,13.261446,,10.926485,10.416668,10.590802,7.989258,7.989258,7.989258,,24.564185,13.865547,13.127164,
06/30/1991,,15.204953,2.069411,14.242737,12.848842,,12.195534,17.179483,11.823409,9.303112,9.303112,9.303112,,21.316167,15.818182,12.799806,
09/30/1991,,15.576445,2.04425,14.307216,9.458366,,12.212738,20.767896,11.605384,8.667105,8.667104,8.667104,,25.318245,16.477272,13.009872,
12/31/1991,,15.1616,2.031543,14.183532,9.702762,,9.881486,8.823521,9.352979,7.943626,7.943625,7.943625,,15.068493,17.741936,12.471638,
03/31/1992,,16.550334,2.243388,15.534087,8.208127,,13.359084,22.709681,13.012787,9.669686,9.669686,9.669686,,25.69089,15.84022,13.928725,
06/30/1992,,17.503516,2.380804,16.065388,8.474376,,13.942244,20.678413,13.566152,9.926125,9.926125,9.926125,,26.831682,18.673883,14.23493,
09/30/1992,,18.219114,2.538989,16.769524,6.655377,,13.637539,18.917278,13.288522,9.66908,9.66908,9.66908,,27.237354,18.582888,14.833476,
12/31/1992,,16.743331,2.573814,15.448353,7.725843,,12.801437,24.548978,12.442279,8.966137,8.966137,8.966137,,27.938143,19.88555,13.413827,
03/31/1993,,15.883279,2.465602,14.809846,8.545241,,13.858498,19.080779,13.493801,9.238999,7.768053,7.768053,,31.531532,18.421053,12.957412,
06/30/1993,,15.718011,2.495032,14.598611,7.323163,,13.72572,12.261583,13.362978,9.454716,9.454716,9.454716,,29.246936,19.678218,12.624986,
09/30/1993,,15.166102,2.448523,14.329244,7.594626,,13.842173,15.906121,13.489357,8.47936,8.47936,8.47936,,37.140365,21.914009,11.842601,
12/31/1993,,14.580903,2.458489,13.554549,4.647709,,14.26107,26.918788,13.847039,9.557217,9.557217,9.557217,,30.980066,18.8929,11.826147,
03/31/1994,,14.993415,2.527436,13.859384,4.496834,,13.00433,0.182478,12.628219,8.787326,8.787326,8.787326,,30.415164,19.584955,12.056962,
06/30/1994,,15.151588,2.540221,13.626269,5.025433,,13.728448,13.760212,13.275862,9.19181,9.191811,9.191811,,30.762988,21.219226,11.936538,
09/30/1994,,8.96826,1.454085,8.419896,6.158634,,-11.240876,,-11.802358,-6.928691,-6.928692,-6.928692,,,,,
12/31/1994,,7.700157,1.210272,7.225271,6.512409,,8.180643,,7.512395,5.82022,5.82022,5.82022,,22.525107,32.037034,5.233255,
03/31/1995,,6.808798,1.08404,6.418602,5.97892,,9.70579,,8.941472,6.638048,6.638049,6.638049,,25.761125,27.444796,4.940138,
06/30/1995,,7.058824,1.09035,6.633657,8.270983,,11.236052,1.096007,10.431623,7.689646,7.689647,7.689647,,26.285243,21.597303,5.534308,
09/30/1995,,13.583103,2.022327,11.926535,8.714663,,10.469203,261.219278,9.415048,6.893345,6.893344,6.893344,,26.783753,28.935529,9.652761,
12/31/1995,,13.327644,2.013971,11.794804,10.503552,,9.117901,16.59501,8.121827,5.947706,5.947706,5.947706,,26.76887,30.917878,9.207019,
03/31/1996,,13.527517,2.057997,11.735307,10.400755,,11.270696,42.736848,10.243367,7.191303,7.191303,7.191303,,29.795521,26.907074,9.887658,
06/30/1996,,12.672938,1.918706,11.124039,7.965756,,11.765895,-8.093521,10.714647,7.469929,7.469929,7.469929,,30.283016,27.198916,9.226037,
09/30/1996,,11.50049,1.724999,10.153739,7.799187,,12.000391,38.599633,6.195642,4.309587,4.309586,4.309586,,30.441637,45.578227,6.258771,
12/31/1996,,10.42488,1.573278,9.384204,5.560414,,7.746958,-93.976031,6.76399,4.6618,4.661801,4.661801,,31.079138,42.171194,6.028584,
