Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
10/28/1989,1200.304474,-135.542998,,,256.443005,1321.204481,630.686001,40.660964,0.194098,,,,,,1200.180043,1321.08005,11.420019,,
01/27/1990,1301.636295,-139.452004,,,265.882992,1428.067283,656.204998,40.518282,0.186184,,,,,,1301.534972,1427.96596,12.342742,,
04/28/1990,1202.763423,-153.388004,,,262.727997,1312.103416,668.265991,39.314884,0.200234,,,,,,1200.958097,1310.298089,11.318166,,
07/28/1990,1241.566968,-81.401,,,208.654995,1368.820963,650.093991,32.096127,0.152434,2.424846,,12.65318,19.99134,,1241.486688,1368.740683,11.805883,,
10/27/1990,1077.452372,-37.069,,,160.503002,1200.886374,617.770992,25.980987,0.133654,2.064379,,10.879269,12.24821,,1077.340827,1200.774828,10.356132,,
01/26/1991,1596.182427,-46.155998,,,156.158997,1706.185426,621.193989,25.138523,0.091525,2.791036,,14.899621,15.290201,,1594.587464,1704.590463,14.697603,,
04/27/1991,1910.47122,-58.443001,,,150.651997,2002.680216,614.513992,24.515633,0.075225,3.130748,,16.502659,18.379075,,1901.727026,1993.936022,17.165345,,
08/03/1991,2117.724927,-59.069001,,,140.112004,2198.767931,628.110009,22.306921,0.063723,3.346786,,17.522576,15.989537,,2116.184339,2197.227342,18.818629,,
11/02/1991,2151.087785,-73.000998,,,147.263004,2225.349791,646.694988,22.771632,0.066175,3.337407,,17.738514,16.509659,,2148.894931,2223.156937,19.009365,,
02/01/1992,2561.077695,-87.584,,,145.575005,2619.0687,659.335014,22.079065,0.055583,3.912544,,20.643231,19.557768,,2557.932145,2615.92315,22.338368,,
05/02/1992,2277.0,-110.476997,,,151.827995,2318.350998,682.805984,22.235891,0.06549,3.476889,,18.067091,17.037833,,2275.499285,2316.850283,19.758678,,
08/01/1992,2384.47,-101.328996,0.0,0.0,180.680999,2463.822003,726.276,24.877732,0.073334,3.596463,,18.226906,19.525298,,2402.23489,2481.586893,21.311378,,
10/31/1992,2562.399502,-79.172001,0.0,0.0,154.094997,2637.322498,671.214993,22.957621,0.058429,3.790629,,19.42779,20.489039,,2559.619022,2634.542019,22.771927,,
01/30/1993,2346.914314,-88.500999,0.0,0.0,150.540001,2408.953316,653.013985,23.053105,0.062492,3.451203,,17.444428,20.363795,,2345.314516,2407.353518,20.785294,,
05/01/1993,2146.199436,-91.171001,0.0,0.0,146.165997,2201.194431,676.286983,21.613013,0.066403,3.173378,,16.444865,20.914188,,2144.223988,2199.218983,18.974051,,
07/31/1993,1944.055317,-107.052002,0.0,0.0,166.510002,2003.513317,709.387993,23.472346,0.083109,2.91538,,14.845348,16.546228,,1943.251233,2002.709233,17.262291,,
10/30/1993,2408.120518,-88.957001,0.0,0.0,156.339003,2475.50252,695.965986,22.463598,0.063154,3.636525,,18.415629,19.509758,,2405.028725,2472.410727,21.330609,,
01/29/1994,2155.378097,-108.056,0.0,0.0,188.773001,2236.095098,731.888998,25.792573,0.084421,3.279217,,16.633652,17.277284,,2157.519932,2238.236933,19.32249,,
04/30/1994,1960.423004,-94.644001,0.0,0.0,163.286999,2029.066002,723.255993,22.576653,0.080474,2.952803,,14.902618,13.193557,,1965.744064,2034.387062,17.595244,,
07/30/1994,1816.27425,-89.023998,0.0,0.0,168.949997,1896.200249,756.156021,22.343272,0.089099,2.70558,,13.481502,14.052254,,1817.59725,1897.523249,16.443086,,
10/29/1994,2119.078445,-100.876004,0.0,0.0,164.227001,2182.429442,766.47398,21.426298,0.07525,3.03888,,15.103945,14.631247,,2119.023357,2182.374354,18.924331,,
01/28/1995,2234.424452,-89.968002,0.0,0.0,147.458,2291.91445,756.683983,19.487395,0.064338,3.091725,,15.065202,15.257769,,2220.083296,2277.573294,19.745287,,
04/29/1995,2673.91296,-108.071003,0.0,0.0,186.041,2751.882957,828.646973,22.451177,0.067605,3.524436,,16.901382,15.313158,,2701.214943,2779.18494,24.056604,,
07/29/1995,2617.609125,-110.762996,0.0,0.0,195.797005,2702.643134,847.596016,23.100274,0.072446,3.284598,,15.831965,16.513452,27.809514,2622.34425,2707.378259,23.618103,,
10/28/1995,2707.755713,-86.634998,0.0,0.0,186.433998,2807.554712,839.794983,22.199942,0.066404,3.181318,,14.534264,17.75163,31.606083,2953.125,3052.924,24.49574,,
01/27/1996,3062.940024,-100.072998,0.0,0.0,209.578003,3172.445029,876.326012,23.915529,0.066062,3.318089,,15.417132,21.02112,39.194037,3328.125,3437.630005,27.576886,,
04/27/1996,3286.933537,-113.409,0.0,0.0,203.643009,3377.167545,901.544033,22.588249,0.0603,3.323418,,15.764214,28.974644,75.789281,3562.5,3652.734009,29.282392,,
08/03/1996,3102.041225,-115.567997,0.0,0.0,211.699005,3198.172233,1008.686988,20.987582,0.066194,2.982165,,15.220404,19.800418,43.769542,3093.75,3189.881008,25.516993,,
11/02/1996,2968.820467,-86.774001,0.0,0.0,183.341007,3065.387473,928.86301,19.738218,0.05981,2.813989,,14.523291,20.759235,56.318183,3270.25,3366.817006,26.587572,,
02/01/1997,2845.485077,-111.542999,0.0,0.0,221.750004,2955.692081,982.343014,22.573582,0.075025,2.727514,,14.289751,21.700709,74.879662,2863.980045,2974.18705,23.371436,,
05/03/1997,2926.197952,-100.453003,0.0,0.0,214.160995,3039.905945,1010.449974,21.194616,0.07045,2.810509,,17.251217,25.863139,255.064867,2913.731956,3027.439949,23.893748,,
08/02/1997,3168.12975,-55.472,0.0,0.0,190.777,3303.43475,1015.609985,18.784475,0.057751,3.110555,,20.273436,32.724234,267.643741,3165.741725,3301.046725,25.937366,,
11/01/1997,2581.117277,-81.833002,0.0,0.0,224.832001,2724.116276,1019.13398,22.061084,0.082534,2.5613,,18.622616,21.242391,66.004578,2639.911211,2782.91021,21.833628,,
