Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1994,340.514996,-20.156,160.625,191.707001,46.519001,719.209998,,,2.112124,0.064681,,304.261255,682.956257,30.361787,,
06/30/1994,367.567011,-12.012,190.625,175.334,49.651001,771.165011,,,2.098026,0.064384,,370.248487,773.846487,32.519397,,
09/30/1994,394.620008,-16.888,220.625,163.533005,46.375999,808.266012,,,2.048213,0.057377,,357.404995,771.050999,30.723202,,
12/31/1994,515.008925,-20.150999,222.774994,141.227005,77.235001,936.094926,6.359513,10.875593,1.817629,0.082508,22.226059,397.583764,818.669764,32.472853,,
03/31/1995,558.246021,-20.532,277.649994,133.893005,87.119003,1036.376024,6.582464,11.288638,1.856486,0.084061,22.253678,519.63899,997.768993,31.560265,,
06/30/1995,688.454113,-89.759003,335.149994,131.535995,58.497002,1123.878101,6.62016,11.238669,1.632466,0.052049,21.234093,569.718997,1005.142985,26.731635,,
09/30/1995,783.441985,-14.697,363.619995,133.794998,110.689003,1376.848981,7.278946,12.319804,1.757436,0.080393,22.404182,786.291607,1379.698604,32.732242,,
12/31/1995,1491.76223,-80.435997,536.119995,112.373001,158.052002,2217.871231,10.429679,17.229797,1.486746,0.071263,31.510119,1145.491028,1871.600029,28.248099,,
03/31/1996,2914.003108,-68.525002,704.505005,127.528,120.839001,3798.350112,15.540323,23.681077,1.303482,0.031814,42.426867,1460.194757,2344.541761,47.468367,,
06/30/1996,3031.909989,-19.827,734.572021,125.917,121.07,3993.64201,14.302953,20.542897,1.317203,0.030316,36.071373,1516.700678,2478.432699,47.542399,,
09/30/1996,3493.557805,-60.228001,734.419006,121.551003,112.646999,4401.946812,14.213216,19.448554,1.260018,0.02559,33.446648,1772.397192,2680.7862,48.155342,,
12/31/1996,4909.222778,-26.856001,833.828979,116.805,108.443001,5941.443758,17.417357,23.417417,1.210262,0.018252,38.694122,2642.285019,3674.505999,62.304087,,
03/31/1997,4728.202363,-125.435997,833.208984,110.535004,107.909,5654.419354,15.389776,21.165155,1.195892,0.019084,34.578106,2594.80394,3521.020931,56.520761,,
06/30/1997,5058.267749,-84.425003,774.018982,166.983994,104.116001,6018.961722,15.222886,21.741662,1.189925,0.017298,35.397744,2976.596998,3937.290972,54.751567,,
09/30/1997,5124.860181,-90.763,923.484009,190.695007,100.348999,6248.625195,14.385821,21.657812,1.219277,0.016059,35.459228,3067.254092,4191.019107,56.810302,,
