Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
01/31/1997,,,,,,,55.627974,44.552637,42.870606,,35.492282,21.759616,21.759615,21.759615,,38.691978,0.0,,
04/30/1997,,,,,,,58.607827,47.997503,45.860274,,47.751609,29.179433,29.179431,29.179431,,38.8933,0.0,,
07/31/1997,,,,,,,60.959416,51.713242,46.836555,,48.006894,29.319217,29.319217,29.319217,,38.927069,0.0,,
10/31/1997,,,,,,,61.374083,49.324335,46.012114,,46.866112,29.13893,29.13893,29.13893,,37.82516,0.0,,
01/31/1998,,64.495881,44.797478,,56.611973,,59.349929,46.988118,42.834202,42.805733,45.378105,27.360571,27.360573,27.360573,,39.705348,0.0,64.495881,
04/30/1998,,38.659868,30.181006,38.565268,39.793802,,55.21588,38.128336,32.592244,3.887836,21.275521,10.657379,10.65738,10.65738,,49.907787,0.0,38.659868,
07/31/1998,,23.831174,18.846885,23.805966,25.819993,,45.451376,22.286162,15.177825,,-0.178135,-0.193625,-0.193624,-0.193624,,,,,
10/31/1998,,10.464273,8.573401,10.453591,13.571113,,31.233754,-6.630029,-18.16676,-196.285945,-15.43862,-9.826571,-9.82657,-9.82657,,,,,
01/31/1999,,0.913675,0.734456,0.936208,4.588336,,34.495155,5.31185,-6.197158,-153.043101,-2.909866,-1.873189,-1.873189,-1.873189,,,,,
04/30/1999,,-2.529066,-2.029406,,,,36.103686,8.287739,-2.496188,-157.864713,-1.303256,-0.883487,-0.883487,-0.883487,,,,,
07/31/1999,,-3.489022,-2.812159,,,,38.396754,9.689038,-0.938475,-7174.6489,-6.586403,-4.31357,-4.31357,-4.31357,,,,,
10/31/1999,,-0.760828,-0.612817,,,,41.004022,11.692087,2.335305,39.572832,4.8595,3.182834,3.182834,3.182834,,34.502837,0.0,-0.760828,
01/31/2000,,1.345758,1.083309,1.403419,,,42.841282,16.013088,6.881804,32.238013,8.819878,5.9535,5.9535,5.9535,,32.499067,0.0,1.345758,
04/30/2000,,4.740694,3.784673,4.774276,,,43.878952,20.753559,12.92661,36.103735,14.686637,9.913346,9.913345,9.913345,,32.500915,0.0,4.740694,
07/31/2000,,10.06332,8.029853,10.055463,8.090304,,45.05376,23.547165,16.583929,38.197278,17.88115,12.069808,12.069808,12.069808,,32.499819,0.0,10.06332,
10/31/2000,,12.144522,9.54666,12.075456,12.041888,,45.056155,25.429605,18.847665,34.808327,13.271671,8.958239,8.958239,8.958239,,32.501048,0.0,12.144522,
01/31/2001,,16.916635,13.399171,16.810808,16.449431,,45.49915,27.455403,21.551809,32.729154,22.747585,15.127177,15.127176,15.127176,,33.499856,0.0,16.916635,
04/30/2001,,2.526178,1.943951,2.199736,-0.376031,,45.578001,25.3418,12.89763,12.875182,5.299768,-11.913605,-11.913605,-11.913605,,324.794846,,,
07/31/2001,,1.485881,1.147561,1.419712,-1.187828,,43.316746,25.468377,-3.155631,,-1.290851,1.234309,1.234309,1.234309,,,0.0,1.485881,
01/31/2002,,,,,,,13.856415,-37.262262,-61.970568,-92.89691,-65.958703,-43.532767,-43.532771,-43.532771,,,,,
04/30/2002,,,,,,,-257.026178,-351.345744,-400.650191,-119.300243,-533.183244,-703.195772,-703.195763,-703.195763,,,,,
07/31/2002,,,,,,,-84.200849,-214.899646,-287.359069,-31.689138,-318.577587,-319.790908,-319.790919,-319.790919,,,,,
01/31/2003,,,,,,,23.079433,-75.256123,-120.278401,,-151.521129,-152.030537,-152.030536,-152.030536,,,,,
04/30/2003,,,,,,,24.768833,-61.257818,-102.741364,,-102.270872,-102.612183,-102.612181,-102.612181,,,,,
07/31/2003,,,,,,,24.146437,-64.432378,-105.644157,387.084033,-129.34812,-129.784757,-129.784755,-129.784755,,,,,
01/31/2004,,,,,,,30.94679,-66.660639,-98.507837,,-114.861316,-115.499736,-115.499742,-115.499742,,,,,
04/30/2004,,,,,,,11.006841,-71.015682,-99.895587,80.673021,-101.47526,-102.030823,-102.030825,-102.030825,,,,,
07/31/2004,,,,,,,24.867372,-64.944642,-121.739945,,-186.881701,-187.152904,-187.152894,-187.152894,,,,,
10/31/2004,,,,,,,29.487226,,-89.367721,,-603.616853,-603.710749,-603.710749,-603.710749,,,,,
01/31/2005,,-65.204813,-35.551215,,,,25.574155,-37.549078,-58.405454,35.59327,-59.54532,-60.154304,-60.154304,-60.154304,,,,,
04/30/2005,,-69.093973,-36.603402,,,,26.159891,-36.696647,-55.070008,59.810618,-71.601217,-72.036477,-72.036477,-72.036477,,,,,
07/31/2005,,-51.632665,-29.883798,,,,34.059558,-14.182657,-44.482259,122.891288,-46.108798,-46.18664,-46.18664,-46.18664,,,,,
10/31/2005,,-46.110862,-22.857642,,,,39.907601,-11.380655,-24.966366,121.01277,-213.791324,-213.964783,-213.964783,-213.964783,,,,,
01/31/2006,,-41.98373,-21.323775,,,,41.895707,-7.635141,-18.076891,130.706331,-4.975504,-5.223781,-5.223781,-5.223781,,,,,
04/30/2006,,-35.560301,-16.252975,,,,47.955784,1.326472,-7.547932,173.028651,-1.174004,-1.45607,-1.45607,-1.45607,,,,,
10/31/2006,,,,,,,45.486146,9.100855,3.829274,85.304891,8.423152,8.178078,8.178078,8.178078,,2.909523,0.0,,
01/31/2007,,,,,,,44.595732,7.708615,1.401566,53.914173,6.951502,6.696507,6.696507,6.696507,,3.668206,,,
04/30/2007,,,,,,,42.283506,6.414609,1.035514,19.093213,6.969053,6.722576,6.722576,6.722576,,3.536739,0.0,,
07/31/2007,,,,,,,47.652854,12.297574,7.236852,,14.224376,13.814034,13.814034,13.814034,,2.88478,0.0,,
10/31/2007,,10.324109,3.890426,5.685029,2.321482,,50.486146,17.547065,12.524631,37.255948,14.623711,14.066331,14.066331,14.066331,,3.811482,0.0,10.324109,
01/31/2008,,12.119367,5.326468,7.732532,3.622777,,51.258047,13.106378,8.099254,25.8445,13.254564,12.667095,12.667095,12.667095,,4.432206,0.0,12.119367,
04/30/2008,,12.438771,5.594061,7.817656,4.398433,,52.682298,13.753979,7.831164,34.85166,10.56693,9.810115,9.810115,9.810115,,7.162115,0.0,12.438771,
07/31/2008,,10.442252,4.232045,5.68367,3.753399,,49.621414,12.049973,5.906098,0.250892,5.26347,4.630321,4.630321,4.630321,,12.029116,0.0,10.442252,
10/31/2008,,4.206796,1.75164,2.556691,1.063395,,45.159585,-7.84174,-16.340299,-154.458616,-15.320004,-14.136062,-14.136062,-14.136062,,,,,
01/31/2009,,-1.575918,-0.753404,-0.572216,-1.3041,,42.916965,-8.117682,-15.974313,-75.246601,-14.62963,-14.833333,-14.833333,-14.833333,,,,,
04/30/2009,,-72.833439,-30.374814,-34.801108,-35.161658,,42.107891,-339.359644,-348.796472,-532.597604,-349.430309,-348.964293,-348.964293,-348.964293,,,,,
07/31/2009,,-77.697654,-32.460295,-37.213599,-37.535658,,45.317982,-5.838867,-13.91981,-42.848418,-15.77101,-16.056276,-16.056276,-16.056276,,,,,
10/31/2009,,-79.895407,-32.936117,-37.783044,-37.957779,,44.024508,-7.545243,-15.083678,,-15.953934,-15.123958,-15.123958,-15.123958,,,,,
01/31/2010,,-87.584626,-35.021016,-40.483369,-40.416437,,45.577566,-20.674794,-28.351793,,-29.830676,-30.324206,-30.324206,-30.324206,,,,,
04/30/2010,,-47.950179,-11.495141,-13.622961,-13.713388,,41.401975,-22.709896,-35.989127,376.815228,-36.133128,-35.510571,-35.510571,-35.510571,,,,,
07/31/2010,,-79.683494,-16.845111,-20.253895,-20.272953,,36.956181,-9.262077,-25.5477,,-27.769552,-28.191442,-28.191442,-28.191442,,,,,
10/31/2010,,-108.436739,-18.413593,-22.509111,-22.911049,,40.321924,-5.266825,-19.439003,,-18.991222,-19.232353,-19.232353,-19.232353,,,,,
01/31/2011,,-142.221949,-20.349042,-24.919202,-25.655257,,38.888273,-5.126146,-17.052997,,-17.811118,-18.244759,-18.244759,-18.244759,,,,,
04/30/2011,,-175.227406,-16.969691,-20.784249,-21.480063,,39.68303,-5.095551,-13.309117,21.653905,-14.547948,-15.000455,-15.000455,-15.000455,,,,,
07/31/2011,,-197.386186,-13.520826,-16.053815,-16.759239,,42.474495,4.121862,-3.993678,180.042947,-6.895039,-7.224687,-7.224687,-7.224687,,,,,
10/31/2011,,-225.819156,-9.609066,-11.17436,-11.735417,,41.696765,4.051114,-3.5784,171.459528,-4.360694,-4.90257,-4.90257,-4.90257,,,,,
01/31/2012,,,-8.272285,-9.425943,-9.512611,,40.259669,0.710369,-7.481911,,-10.951438,-11.436217,-11.436217,-11.436217,,,,,
04/30/2012,,,-6.569783,-7.215901,-6.918249,,38.302866,4.469062,-2.40004,73.932991,-5.338168,-5.816376,-5.816376,-5.816376,,,,,
07/31/2012,,,-6.621128,-7.198053,-6.928157,,38.246114,3.641292,-3.221329,5.449106,-5.764095,-6.289312,-6.289312,-6.289312,,,,,
10/31/2012,,,-7.515653,-8.418279,-7.708859,,41.287476,2.616797,-4.711824,,-7.785303,-8.328339,-8.328339,-8.328339,,,,,
01/31/2013,,,-7.555921,-8.467025,-6.623627,,43.212983,5.953303,-1.237936,70.223577,-9.955572,-10.444655,-10.444655,-10.444655,,,,,
04/30/2013,,,-7.895728,-9.178377,-7.233674,,41.266111,4.206125,-2.083859,2.934042,-4.862599,-5.333536,-5.333536,-5.333536,,,,,
07/31/2013,,,-6.281475,-6.841487,-7.593216,,42.392209,8.620875,2.754869,46.841254,0.128539,-0.228659,-0.228659,-0.228659,,277.890173,,,
