Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1980,,,,,,,,,,,,3.1875,,
12/31/1980,,,,,,,,,,,,3.8125,,
03/31/1981,,,,,,,,,,,,4.020833,,
06/30/1981,,,,,,,,,,,,4.375,,
09/30/1981,,,,,,,,,,,,3.890625,,
12/31/1981,,,,,,,,,,,,4.234375,,
03/31/1982,,,,,,,,,,,,3.765625,,
06/30/1982,,,,,,,,,,,,3.5,,
09/30/1982,,,,,,,,,,,,4.5625,,
12/31/1982,,,,,,,,,,,,6.6875,,
03/31/1983,,,,,,,,,,,,5.1875,,
06/30/1983,,,,,,,,,,,,6.734375,,
09/30/1983,,,,,,,,,,,,5.859375,,
12/31/1983,,,,,,,,,,,,5.796875,,
03/31/1984,,,,,,,,,,,,4.421875,,
06/30/1984,,,,,,,,,,,,4.078125,,
09/30/1984,,,,,,,,,,,,5.4375,,
12/31/1984,,,,,,,,,,,,5.484375,,
03/31/1985,,,,,,,,,,,,6.6875,,
06/30/1985,,,,,,,,,,,,7.59375,,
09/30/1985,,,,,,,,,,,,7.1875,,
12/31/1985,,,,,,,,,,,,8.875,,
03/31/1986,,,,,,,,,,,,11.75,,
06/30/1986,,,,,,,,,,,,12.5,,
09/30/1986,,,,,,,,,,,,12.0625,,
12/31/1986,,,,,,,,,,,,13.90625,,
03/31/1987,,,,,,,,,,,,18.3125,,
06/30/1987,,,,,,,,,,,,19.625,,
09/30/1987,,,,,,,,,,,,23.25,,
12/31/1987,,,,,,,,,,,,18.8125,,
03/31/1988,,,,,,,,,,,,17.4375,,
06/30/1988,,,,,,,,,,,,17.75,,
09/30/1988,,,,,,,,,,,,20.875,,
12/31/1988,,,,,,,,,,,,20.6875,,
03/31/1989,,,,,,,,,,,,22.5,,
06/30/1989,,,,,,,,,,,,25.8125,,
09/30/1989,,,,,,,,,,,,32.25,,
12/31/1989,,,,,,,,,,,,35.0,,
03/31/1990,,18010.698215,18010.698215,18010.698215,5.570306,,,,,,,34.125,18063.762341,
06/30/1990,,19926.384912,21815.408634,18068.920967,6.427549,,,,,,,41.375,21867.251125,
09/30/1990,,20565.024874,23743.173782,17298.498661,4.685202,,,,,,,33.75,19939.495415,
12/31/1990,,19585.544668,21093.303654,17308.104214,4.656465,2.766107,14.150443,,3.485106,12.249682,17.3022,35.0,21030.547348,
03/31/1991,,23000.577346,25123.116795,20019.860645,5.086615,2.899523,15.153317,,3.593506,13.123682,18.488424,39.5,23605.316727,
06/30/1991,,23431.655951,24585.050735,22135.715714,4.561618,2.52364,12.628016,,3.161612,11.653395,16.350343,36.5,22283.42384,
09/30/1991,,22604.357426,23878.822834,21633.677807,4.435784,2.465526,12.529135,,3.07631,11.426595,15.984541,37.125,22756.040127,
12/31/1991,,22903.073141,25682.581928,21666.971024,5.031038,2.748603,13.823058,,3.409578,12.45276,17.458555,42.125,25745.432613,
03/31/1992,,26448.675392,27843.321873,23647.543354,4.475119,2.421764,13.327539,,3.07644,11.277912,15.828802,38.375,24076.763401,
06/30/1992,,23670.967837,25376.878685,21747.090511,3.678051,2.049591,12.031215,,2.680393,9.934478,14.117987,33.625,21766.223145,
09/30/1992,,22183.04153,23641.064075,21084.428001,4.034271,2.117239,13.531713,,2.760829,10.349944,14.800255,36.25,23379.592365,
12/31/1992,,24844.794118,25822.782368,23269.175816,4.53905,2.279981,15.523563,,2.970558,11.16601,16.180432,40.0,25728.083946,
03/31/1993,,24224.621976,25666.520225,22787.021385,3.797178,1.892772,12.238405,,2.649932,9.860019,14.453568,33.75,23256.570694,
06/30/1993,,23013.982838,24476.205704,21558.083004,3.70755,1.780686,11.777433,,2.635688,9.84414,14.540729,32.375,23435.728191,
09/30/1993,,22791.806252,23680.822006,22148.979488,3.614662,1.657998,11.034057,,2.536776,9.629847,14.306508,30.5,22708.576424,
12/31/1993,,20765.459241,22753.187923,19390.01384,3.065566,1.400589,9.161985,,2.284839,8.834294,13.328475,26.375,20873.324922,
03/31/1994,,21008.678706,22663.589836,19604.260788,2.742448,1.237244,8.562355,,2.141676,8.346226,12.683476,23.75,19883.973366,
06/30/1994,,21100.578049,22423.030891,19638.043068,3.020782,1.342403,7.979034,,2.213378,8.608917,13.054153,26.5,21127.67728,
09/30/1994,,22199.214559,22820.96677,21123.251987,3.156206,1.421892,8.153728,,2.272492,8.72973,13.223062,28.875,22329.070351,
12/31/1994,,21620.698959,22873.425228,20393.586342,2.78453,1.252608,7.006593,,2.077199,7.917486,11.859009,26.125,20974.140147,
03/31/1995,,21431.898204,22482.866961,20913.640147,2.874973,1.298431,7.060868,,2.15276,8.116214,12.003393,27.5,22083.950397,
