Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/2003,2.24375,,1.625,2.3125,1.625,,152.959198,,
03/31/2004,2.1875,-2.506964,2.21375,2.55375,2.025,346.384273,158.326401,144.1032,
06/30/2004,2.325,6.285714,2.1875,2.525,2.115,374.18483,158.747192,119.3504,
09/30/2004,2.28375,-1.774194,2.3625,2.39125,2.0625,368.826593,161.412003,122.0288,
12/31/2004,2.50875,9.852217,2.30625,2.615,1.66,412.747839,161.984802,124.3608,
03/31/2005,2.50875,0.0,2.5125,2.5225,2.0625,414.502158,164.962402,123.3432,
06/30/2005,3.39375,35.276532,2.51875,3.5075,2.3625,558.350963,165.856003,124.188,
09/30/2005,3.775,11.233886,3.375,4.0375,3.225,645.104405,194.406403,151.8424,
12/31/2005,4.3275,14.635762,3.76875,4.45625,3.5,889.97634,201.548004,157.9824,
03/31/2006,5.2025,20.219526,4.375,5.77,4.36,1092.909569,209.563599,154.5032,
06/30/2006,4.75,-8.697741,5.2325,5.91,4.46,1005.769636,210.893204,159.4244,
09/30/2006,5.4925,15.631579,4.725,5.85,4.545,1167.048443,212.4944,160.9216,
12/31/2006,5.7475,4.642695,5.465,6.3725,5.1,1225.363023,213.192001,161.5764,
03/31/2007,5.465,-4.915181,5.75,5.7525,4.9625,1165.796554,213.243195,169.3536,
06/30/2007,6.165,12.808783,5.47,6.515,5.3975,1322.556736,213.938797,169.7256,
09/30/2007,8.7025,41.159773,6.2125,8.895,6.06,2314.757542,257.911194,217.9872,
12/31/2007,10.51,20.769894,8.625,11.83,8.39,2819.813367,266.311401,227.725,
03/31/2008,11.235,6.898192,10.51,12.5,8.605,3042.023159,269.007812,230.7786,
06/30/2008,9.035,-19.581664,11.445,11.625,8.215,2448.73648,270.927002,244.0068,
09/30/2008,8.485,-6.087438,9.02,10.8,7.98,2276.50965,271.180389,244.1368,
12/31/2008,5.83,-31.290513,8.425,8.45,4.35,1631.483641,279.581604,251.4544,
03/31/2009,7.135,22.38422,5.535,7.605,5.375,1997.924734,279.98819,251.8556,
06/30/2009,8.225,15.276804,7.04,8.825,6.95,2312.623085,280.402802,252.9762,
09/30/2009,9.27,12.705167,8.305,9.615,7.615,2617.390136,281.52301,254.1098,
12/31/2009,9.795,5.66343,9.27,10.035,8.25,2781.873973,282.804596,266.2044,
03/31/2010,10.15,3.624298,9.84,10.448406,9.01,2896.564228,285.264801,269.8488,
06/30/2010,9.64,-5.024631,10.21,11.0,8.645,2759.509074,285.675415,270.725,
09/30/2010,10.4,7.883817,9.62,10.545,8.905062,2990.803005,286.310394,271.5524,
12/31/2010,11.36,9.230769,10.52,11.63,10.155,3305.000584,288.845795,266.962,
03/31/2011,12.05,6.073944,11.495,13.15,11.0,3515.696046,291.640594,269.1894,
06/30/2011,13.045,8.257261,12.085,13.635,11.365,3813.596172,291.773804,269.3118,
09/30/2011,12.08,-7.39747,13.085,13.875,10.19,3540.133936,292.861206,279.2494,
12/31/2011,15.04,24.503311,12.025,15.625,11.125,4420.214129,293.149597,280.589,
03/31/2012,15.585,3.62367,15.375,16.775,15.06025,4594.611372,294.532013,282.0218,
06/30/2012,16.6825,7.042028,15.53,18.67,14.625,4937.134293,294.837402,283.3382,
09/30/2012,18.475,10.744792,16.71,20.015,16.515,5487.382904,296.281403,284.3969,
12/31/2012,21.1,14.20839,18.56,22.285,18.38,6283.809906,297.222412,286.3044,
03/31/2013,21.76,3.127962,21.54,23.99,20.09,6494.874578,298.370911,269.2772,
06/30/2013,25.75,18.336397,21.81,26.58,20.28,7719.804371,298.60788,268.5618,
09/30/2013,31.87,23.76699,26.39,32.29,25.38,9578.468298,300.119751,277.6422,
12/31/2013,32.9,3.23188,32.44,34.32,30.61,9896.49358,300.620056,277.9091,
03/31/2014,26.35,-19.908815,32.84,32.899687,24.46,7952.7301,301.763062,277.5378,
06/30/2014,26.69,1.290323,26.42,29.84,24.95,8065.438102,301.859985,277.624,
09/30/2014,26.59,-0.374672,26.81,29.21,25.145,8057.603809,302.661469,278.2339,
12/31/2014,28.12,5.754043,26.51,29.64,25.04,8533.088659,303.035583,278.7894,
03/31/2015,25.56,-9.103841,28.22,28.23,22.9,7774.437412,304.122314,278.5696,
06/30/2015,30.245,18.329421,25.55,30.82,24.92,9207.652575,304.190857,277.781,
