Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/31/1991,15718.706055,10.236,10.236,0.0,583.500977,,,8072.101074,,,,,493.43399,,,,,9159.272461,6127.366211,7708.99707,-1581.630981,0.0,432.067993,,,,432.067993,6559.434204,,4058.124023,4058.124023,,,,1009.419006,,,,,,968.99115,,,,968.99115,6036.53418,3117.644043,,,,,146.093002,,,146.093002,3263.737045,9300.271225,0.0,720.348999,,,0,,5698.085938,6418.434937,0,6418.434937,15718.706161,
01/31/1992,15443.388672,30.649,30.649,0.0,418.867004,,,7384.298828,,,,,741.607971,,,,,8575.422852,6433.800781,8140.847778,-1707.046997,0.0,434.165009,,,,434.165009,6867.96579,,3453.529053,3453.529053,,,,494.036987,,,,,,1056.208862,,,,1056.208862,5003.774902,3277.896973,,,,,172.007004,,,172.007004,3449.903977,8453.678879,0.0,740.572021,,,0,,6249.138184,6989.710205,0,6989.710205,15443.389084,
04/30/1992,16438.865234,24.752001,24.752001,0.0,435.580994,,,7883.378906,,,,,820.754028,,,,,9164.46582,6847.911133,8676.266602,-1828.355957,0.0,426.488007,,,,426.488007,7274.399139,,3588.443115,3588.443115,,,,873.877991,,,,,,1147.963074,,,,1147.963074,5610.28418,3330.625,,,,,181.763,,,181.763,3512.388,9122.67218,0.0,740.432007,,,0,,6575.76123,7316.193237,0,7316.193237,16438.865417,
07/31/1992,17926.738281,38.523998,38.523998,0.0,438.917999,,,8516.170898,,,,,1095.969971,,,,,10089.583008,7404.300781,9369.771484,-1965.469971,0.0,432.855011,,,,432.855011,7837.155792,,3895.373047,3895.373047,,,,1733.343018,,,,,,1081.552979,,,,1081.552979,6710.269043,3348.342041,,,,,191.962997,,,191.962997,3540.305038,10250.574081,0.0,740.294983,,,0,,6935.870117,7676.1651,0,7676.1651,17926.739182,
10/31/1992,20960.833984,39.499001,39.499001,0.0,694.609985,,,10338.112305,,,,,836.971008,,,,,11909.192383,8564.750977,10506.28418,-1941.532959,0.0,486.890991,,,,486.890991,9051.641968,,4745.089844,4745.089844,,,,2313.02002,,,,,,1189.515137,,,,1189.515137,8247.625,4459.149902,,,,,201.985992,,,201.985992,4661.135895,12908.760895,0.0,738.742981,,,0,,7313.330078,8052.073059,0,8052.073059,20960.833954,
01/31/1993,20565.087891,12.363,12.363,0.0,524.554993,,,9268.308594,,,,,392.363007,,,,,10197.589844,9792.880859,11848.003906,-2055.123047,0.0,574.616028,,,,574.616028,10367.496887,,3873.331055,3873.331055,,,,1648.227051,,,,,,1232.728027,,,,1232.728027,6754.286133,4844.986816,,,,,206.634003,,,206.634003,5051.620819,11805.906952,0.0,756.611023,,,0,,8002.568848,8759.179871,0,8759.179871,20565.086823,
04/30/1993,22838.505859,7.685,7.685,0.0,597.171997,,,10630.737305,,,,,414.729004,,,,,11650.323242,10569.719727,12792.280273,-2222.560059,0.0,618.463013,,,,618.463013,11188.182739,,4814.833008,4814.833008,,,,1929.246948,,,,,,1161.974243,,,,1161.974243,7906.054199,5579.316895,,,,,217.729996,,,217.729996,5797.04689,13703.101089,0.0,756.934998,,,0,,8378.469727,9135.404724,0,9135.404724,22838.505814,
07/31/1993,23558.720703,14.056,14.056,0.0,608.414978,,,10509.118164,,,,,411.139008,,,,,11542.727539,11344.711914,13766.162109,-2421.449951,0.0,671.280029,,,,671.280029,12015.991943,,4363.731934,4363.731934,,,,1333.338989,,,,,,1555.986206,,,,1555.986206,7253.057129,6576.554199,,,,,225.449005,,,225.449005,6802.003204,14055.060333,0.0,703.997986,,,0,,8799.662109,9503.660095,0,9503.660095,23558.720428,
10/31/1993,26796.716797,22.301001,22.301001,0.0,969.882996,,,12442.607422,,,,,462.200012,,,,,13896.991211,12140.787109,14744.573242,-2603.785889,0.0,758.937988,,,,758.937988,12899.725098,,5992.86377,5992.86377,,,,1283.928955,,,,,,1541.609619,,,,1541.609619,8818.402344,7782.895996,,,,,247.097,,,247.097,8029.992996,16848.39534,0.0,756.341003,,,0,,9191.980469,9948.321472,0,9948.321472,26796.716812,
01/31/1994,26440.763672,20.115,20.115,0.0,689.987,,,11013.706055,,,,,390.794006,,,,,12114.601562,13175.366211,15858.161133,-2682.794922,0.0,1150.796021,,,,1150.796021,14326.162232,,4103.87793,4103.87793,,,,1646.115967,,,,,,1656.229248,,,,1656.229248,7406.223145,7960.193848,,,,,321.908997,,,321.908997,8282.102845,15688.32599,0.0,765.515991,,,0,,9986.921875,10752.437866,0,10752.437866,26440.763856,
04/30/1994,28624.662109,76.513,76.513,0.0,704.497009,,,12422.070312,,,,,428.029999,,,,,13631.110352,13602.833008,16496.734375,-2893.9021,0.0,1390.719971,,,,1390.719971,14993.552979,,5404.083008,5404.083008,,,,1697.610962,,,,,,2104.39978,,,,2104.39978,9206.09375,7930.731934,,,,,335.506989,,,335.506989,8266.238922,17472.332672,0.0,765.953979,,,0,,10386.375977,11152.329956,0,11152.329956,28624.662628,
07/31/1994,30291.464844,9.583,9.583,0.0,988.802979,,,12960.958008,,,,,436.30899,,,,,14395.65332,12733.019531,15286.549805,-2553.530029,0.0,3162.791992,,,,3162.791992,15895.811523,,5607.450195,5607.450195,,,,2107.427979,,,,,,1963.754639,,,,1963.754639,9678.632812,8658.989258,,,,,340.196991,,,340.196991,8999.186249,18677.819061,0.0,764.448975,,,0,,10849.197266,11613.64624,0,11613.64624,30291.465302,
10/31/1994,34492.8125,16.733,16.733,0.0,1072.212036,,,15958.647461,,,,,963.94397,,,,,18011.535156,14622.888672,17974.408203,-3351.519043,0.0,1858.387939,,,,1858.387939,16481.276611,,7793.173828,7793.173828,,,,2759.586914,,,,,,2317.958008,,,,2317.958008,12870.71875,9181.123047,,,,,349.692993,,,349.692993,9530.81604,22401.53479,0.0,743.406982,,,0,,11347.871094,12091.278076,0,12091.278076,34492.812866,
01/31/1995,32819.0,45.0,45.0,0.0,700.0,,,14064.0,,,,,529.0,,,,,15338.0,15874.0,19237.0,-3363.0,0.0,1607.0,,,,1607.0,17481.0,,5907.0,5907.0,,,,1882.0,,,,,,2184.0,,,,2184.0,9973.0,9709.0,,,,,411.0,,,411.0,10120.0,20093.0,0.0,769.0,,,0,,11957.0,12726.0,0,12726.0,32819.0,
04/30/1995,34382.0,14.0,14.0,0.0,823.0,,,14682.0,,,,,642.0,,,,,16161.0,16827.0,20470.0,-3643.0,0.0,1394.0,,,,1394.0,18221.0,,5954.0,5954.0,,,,2372.0,,,,,,2169.0,,,,2169.0,10495.0,9992.0,,,,,779.0,,,779.0,10771.0,21266.0,0.0,770.0,,,0,,12346.0,13116.0,0,13116.0,34382.0,
07/31/1995,35318.0,6.0,6.0,0.0,858.0,,,15077.0,,,,,568.0,,,,,16509.0,17591.0,21501.0,-3910.0,0.0,1218.0,,,,1218.0,18809.0,,6438.0,6438.0,,,,2123.0,,,,,,2362.0,,,,2362.0,10923.0,10192.0,,,,,823.0,,,823.0,11015.0,21938.0,0.0,769.0,,,0,,12611.0,13380.0,0,13380.0,35318.0,
10/31/1995,40018.0,13.0,13.0,0.0,1212.0,,,18322.0,,,,,666.0,,,,,20213.0,18275.0,22468.0,-4193.0,0.0,1530.0,,,,1530.0,19805.0,,8530.0,8530.0,,,,3686.0,,,,,,2609.0,,,,2609.0,14825.0,10216.0,,,,,886.0,,,886.0,11102.0,25927.0,0.0,769.0,,,0,,13322.0,14091.0,0,14091.0,40018.0,
01/31/1996,37541.0,83.0,83.0,0.0,853.0,,,15989.0,,,,,406.0,,,,,17331.0,17098.0,20850.0,-3752.0,0.0,3112.0,,,,3112.0,20210.0,,6442.0,6442.0,,,,2798.0,,,,,,2214.0,,,,2214.0,11454.0,10600.0,,,,,731.0,,,731.0,11331.0,22785.0,0.0,774.0,,,0,,13982.0,14756.0,0,14756.0,37541.0,
04/30/1996,38249.0,32.0,32.0,0.0,908.0,,,16213.0,,,,,626.0,,,,,17779.0,19339.0,24100.0,-4761.0,0.0,1131.0,,,,1131.0,20470.0,,7375.0,7375.0,,,,1575.0,,,,,,2720.0,,,,2720.0,11670.0,10619.0,,,,,744.0,,,744.0,11363.0,23033.0,0.0,775.0,,,0,,14441.0,15216.0,0,15216.0,38249.0,
07/31/1996,38898.0,24.0,24.0,0.0,879.0,,,16375.0,,,,,680.0,,,,,17958.0,19771.0,24855.0,-5084.0,0.0,1169.0,,,,1169.0,20940.0,,7204.0,7204.0,,,,1823.0,,,,,,2641.0,,,,2641.0,11668.0,10700.0,,,,,739.0,,,739.0,11439.0,23107.0,0.0,774.0,,,0,,15017.0,15791.0,0,15791.0,38898.0,
10/31/1996,42207.0,76.0,76.0,0.0,1171.0,,,19044.0,,,,,733.0,,,,,21024.0,20049.0,25407.0,-5358.0,0.0,1134.0,,,,1134.0,21183.0,,9367.0,9367.0,,,,1112.0,,,,,,3698.0,,,,3698.0,14177.0,10107.0,,,,,1542.0,,,1542.0,11649.0,25826.0,0.0,775.0,,,0,,15606.0,16381.0,0,16381.0,42207.0,
01/31/1997,39604.0,883.0,883.0,0.0,845.0,,,15897.0,,,,,368.0,,,,,17993.0,20324.0,25964.0,-5640.0,0.0,1287.0,,,,1287.0,21611.0,,7628.0,7628.0,,,,618.0,,,,,,2711.0,,,,2711.0,10957.0,10016.0,,,,,463.0,,,463.0,10479.0,21436.0,0.0,775.0,,,0,,16368.0,17143.0,1025,18168.0,39604.0,
04/30/1997,39777.0,726.0,726.0,0.0,854.0,,,15919.0,,,,,334.0,,,,,17833.0,20479.0,26470.0,-5991.0,0.0,1465.0,,,,1465.0,21944.0,,7747.0,7747.0,,,,0.0,,,,,,4251.0,,,,4251.0,11998.0,9264.0,,,,,473.0,,,473.0,9737.0,21735.0,0.0,762.0,,,0,,16220.0,16982.0,1060,18042.0,39777.0,
07/31/1997,40673.0,930.0,930.0,0.0,919.0,,,16397.0,,,,,288.0,,,,,18534.0,20747.0,27097.0,-6350.0,0.0,1392.0,,,,1392.0,22139.0,,7885.0,7885.0,,,,1274.0,,,,,,3376.0,,,,3376.0,12535.0,9249.0,,,,,467.0,,,467.0,9716.0,22251.0,0.0,776.0,,,0,,16487.0,17263.0,1159,18422.0,40673.0,
10/31/1997,46172.0,728.0,728.0,0.0,1310.0,,,19303.0,,,,,293.0,,,,,21634.0,22760.0,29466.0,-6706.0,0.0,1778.0,,,,1778.0,24538.0,,10518.0,10518.0,,,,2553.0,,,,,,3794.0,,,,3794.0,16865.0,9085.0,,,,,758.0,,,758.0,9843.0,26708.0,0.0,775.0,,,0,,16780.0,17555.0,1909,19464.0,46172.0,
01/31/1998,45384.0,1447.0,1447.0,0.0,976.0,,,16497.0,,,,,432.0,,,,,19352.0,23606.0,30416.0,-6810.0,0.0,2426.0,,,,2426.0,26032.0,,9126.0,9126.0,,,,1141.0,,,,,,4193.0,,,,4193.0,14460.0,9674.0,,,,,809.0,,,809.0,10483.0,24943.0,0.0,809.0,,,0,,17694.0,18503.0,1938,20441.0,45384.0,
04/30/1998,46044.0,771.0,771.0,0.0,1009.0,,,17512.0,,,,,398.0,,,,,19690.0,24004.0,31225.0,-7221.0,0.0,2350.0,,,,2350.0,26354.0,,9765.0,9765.0,,,,808.0,,,,,,4260.0,,,,4260.0,14833.0,9748.0,7193.0,2555.0,2555.0,,802.0,,,802.0,10550.0,25383.0,0.0,818.0,,,0,,18001.0,18819.0,1842,20661.0,46044.0,
07/31/1998,46874.0,884.0,884.0,0.0,1008.0,,,17617.0,,,,,428.0,,,,,19937.0,24398.0,32005.0,-7607.0,0.0,2539.0,,,,2539.0,26937.0,,9844.0,9844.0,,,,725.0,,,,,,4227.0,,,,4227.0,14796.0,9934.0,7414.0,2520.0,2520.0,,799.0,,,799.0,10733.0,25529.0,0.0,823.0,,,0,,18720.0,19543.0,1802,21345.0,46874.0,
10/31/1998,51239.0,1009.0,1009.0,0.0,1401.0,,,20620.0,0.0,0.0,20620.0,0.0,488.0,,,,,23518.0,25291.0,33319.0,-8028.0,0.0,2430.0,,,,2430.0,27721.0,,11424.0,11424.0,,,,1976.0,,,,,,5953.0,,,,5953.0,19353.0,9590.0,6953.0,2637.0,2637.0,,771.0,,,771.0,10361.0,29714.0,0.0,805.0,,,0,,18909.0,19714.0,1811,21525.0,51239.0,
01/31/1999,49996.0,1879.0,1879.0,0.0,1118.0,,,17076.0,0.0,0.0,17076.0,,1059.0,,,,,21132.0,25973.0,34464.0,-8491.0,0.0,2891.0,2538.0,,,353.0,28864.0,,10257.0,10257.0,,,,1006.0,900.0,106.0,106.0,,,5499.0,,,,5499.0,16762.0,9607.0,6908.0,2699.0,2699.0,,716.0,,,716.0,10323.0,27085.0,0.0,880.0,,,0,,20232.0,21112.0,1799,22911.0,49996.0,
04/30/1999,52023.0,1967.0,1967.0,0.0,1154.0,,,18149.0,0.0,0.0,18149.0,0.0,1076.0,,,,,22346.0,26750.0,35721.0,-8971.0,0.0,2927.0,,,,2927.0,29677.0,,11235.0,11235.0,,,,,,,,,,6510.0,,,,6510.0,17745.0,9779.0,6933.0,2846.0,2846.0,,714.0,,,714.0,10493.0,28238.0,0.0,878.0,,,0,,21139.0,22017.0,1768,23785.0,52023.0,
07/31/1999,66265.0,1508.0,1508.0,0.0,1276.0,,,18793.0,0.0,0.0,18793.0,0.0,1256.0,,,,,22833.0,33314.0,42697.0,-9383.0,0.0,10118.0,9317.0,9317.0,0.0,801.0,43432.0,,12326.0,12326.0,,,,5121.0,,,,,,7220.0,,,,7220.0,24667.0,16042.0,13078.0,2964.0,2964.0,,834.0,,,834.0,16876.0,41543.0,0.0,876.0,,,0,,22072.0,22948.0,1774,24722.0,66265.0,
10/31/1999,72369.0,1435.0,1435.0,0.0,1630.0,,,22373.0,0.0,0.0,22373.0,0.0,1517.0,,,,,26955.0,34757.0,44662.0,-9905.0,0.0,10657.0,9837.0,9837.0,0.0,820.0,45414.0,,14081.0,14081.0,,,,6459.0,,,,,,8452.0,,,,8452.0,28992.0,16559.0,13532.0,3027.0,3027.0,,793.0,,,793.0,17352.0,46344.0,0.0,1052.0,,,0,,23227.0,24279.0,1746,26025.0,72369.0,
01/31/2000,70349.0,1856.0,1856.0,0.0,1341.0,1341.0,,19793.0,0.0,0.0,20171.0,-378.0,1366.0,,,,,24356.0,35969.0,45348.0,-9379.0,0.0,10024.0,9392.0,9392.0,0.0,632.0,45993.0,,13105.0,13105.0,,,,5408.0,5287.0,121.0,121.0,,,7290.0,,,,7290.0,25803.0,16674.0,13672.0,3002.0,3002.0,,759.0,,,759.0,17433.0,43236.0,0.0,1160.0,,,0,25129.0,-455.0,25834.0,1279,27113.0,70349.0,
04/30/2000,72363.0,1360.0,1360.0,0.0,1265.0,,,20971.0,0.0,0.0,20971.0,0.0,1505.0,,,,,25101.0,36994.0,46752.0,-9758.0,0.0,10268.0,9604.0,9604.0,0.0,664.0,47262.0,,13160.0,13160.0,,,,4759.0,,,,,,9705.0,,,,9705.0,27624.0,15706.0,12778.0,2928.0,2928.0,,817.0,,,817.0,16523.0,44147.0,0.0,1718.0,,,0,,25423.0,27141.0,1075,28216.0,72363.0,
07/31/2000,73407.0,1310.0,1310.0,0.0,1249.0,,,21093.0,0.0,0.0,21093.0,0.0,1593.0,,,,,25245.0,38004.0,48279.0,-10275.0,0.0,10158.0,9265.0,9265.0,0.0,893.0,48162.0,,12634.0,12634.0,,,,5940.0,,,,,,8162.0,,,,8162.0,26736.0,16684.0,13716.0,2968.0,2968.0,,811.0,,,811.0,17495.0,44231.0,0.0,1717.0,,,0,,26379.0,28096.0,1080,29176.0,73407.0,
10/31/2000,79051.0,1311.0,1311.0,0.0,1468.0,,,24975.0,0.0,0.0,24975.0,0.0,1675.0,,,,,29429.0,39326.0,50218.0,-10892.0,0.0,10296.0,8994.0,8994.0,0.0,1302.0,49622.0,,15872.0,15872.0,,,,5751.0,,,,,,9843.0,,,,9843.0,31466.0,16385.0,13412.0,2973.0,2973.0,,884.0,,,884.0,17269.0,48735.0,0.0,1736.0,,,0,,27498.0,29234.0,1082,30316.0,79051.0,
01/31/2001,78130.0,2054.0,2054.0,0.0,1768.0,,,21442.0,0.0,0.0,21442.0,0.0,1291.0,,,,,26555.0,40934.0,52433.0,-11499.0,0.0,10641.0,9059.0,9059.0,0.0,1582.0,51575.0,,15092.0,15092.0,,,,6661.0,6520.0,141.0,141.0,,,7196.0,,,,7196.0,28949.0,15655.0,12501.0,3154.0,3154.0,,1043.0,,,1043.0,16698.0,45647.0,0.0,1858.0,,,0,,29485.0,31343.0,1140,32483.0,78130.0,
04/30/2001,79428.0,1477.0,1477.0,0.0,1761.0,,,22748.0,0.0,0.0,22748.0,0.0,1295.0,,,,,27281.0,41651.0,53793.0,-12142.0,0.0,10496.0,8606.0,8606.0,0.0,1890.0,52147.0,,14765.0,14765.0,,,,3554.0,3454.0,100.0,100.0,,,10321.0,,,,10321.0,28640.0,16629.0,13534.0,3095.0,3095.0,,1110.0,,,1110.0,17739.0,46379.0,0.0,1860.0,,,0,,30104.0,31964.0,1085,33049.0,79428.0,
07/31/2001,81576.0,1834.0,1834.0,0.0,1751.0,,,23034.0,0.0,0.0,23034.0,0.0,1377.0,,,,,27996.0,43003.0,54421.0,-11418.0,0.0,10577.0,8543.0,8543.0,0.0,2034.0,53580.0,,15422.0,15422.0,,,,5204.0,5062.0,142.0,142.0,,,6797.0,,,,6797.0,27423.0,18736.0,15706.0,3030.0,3030.0,,1233.0,,,1233.0,19969.0,47392.0,0.0,1792.0,,,0,,31286.0,33078.0,1106,34184.0,81576.0,
10/31/2001,88345.0,2033.0,2033.0,0.0,1669.0,,,27582.0,0.0,0.0,27582.0,0.0,1336.0,,,,,32620.0,44448.0,56463.0,-12015.0,0.0,11277.0,8777.0,8777.0,0.0,2500.0,55725.0,,17880.0,17880.0,,,,4072.0,,,,,,10917.0,,,,10917.0,32869.0,18811.0,15822.0,2989.0,2989.0,,1254.0,,,1254.0,20065.0,52934.0,0.0,1839.0,,,0,,32438.0,34277.0,1134,35411.0,88345.0,
01/31/2002,83451.0,2161.0,2161.0,0.0,2000.0,,,22614.0,0.0,0.0,22614.0,0.0,1471.0,,,,,28246.0,45750.0,58618.0,-12868.0,0.0,9455.0,8595.0,8566.0,29.0,860.0,55205.0,,15617.0,15617.0,,,,3148.0,3000.0,148.0,148.0,,,8517.0,,,,8517.0,27282.0,18732.0,15687.0,3045.0,3045.0,,1128.0,,,1128.0,19860.0,47142.0,0.0,1929.0,,,0,,33173.0,35102.0,1207,36309.0,83451.0,
04/30/2002,85141.0,2418.0,2418.0,0.0,1679.0,,,23532.0,0.0,0.0,23532.0,0.0,1266.0,,,,,28895.0,46815.0,58904.0,-12089.0,0.0,9431.0,8477.0,8477.0,0.0,954.0,56246.0,,16214.0,16214.0,,,,4176.0,4023.0,153.0,153.0,,,8236.0,,,,8236.0,28626.0,18250.0,15246.0,3004.0,3004.0,,1225.0,,,1225.0,19475.0,48101.0,0.0,1921.0,,,0,,33927.0,35848.0,1192,37040.0,85141.0,
07/31/2002,88585.0,2288.0,2288.0,0.0,1934.0,,,24270.0,0.0,0.0,24280.0,-10.0,1304.0,,,,,29796.0,48468.0,62775.0,-14307.0,0.0,10321.0,9031.0,9031.0,0.0,1290.0,58789.0,,16983.0,16983.0,,,,4639.0,4484.0,155.0,155.0,,,8412.0,,,,8412.0,30034.0,19079.0,16201.0,2878.0,2878.0,,1240.0,,,1240.0,20319.0,50353.0,0.0,1869.0,,,0,32587.0,2510.0,36966.0,1266,38232.0,88585.0,
10/31/2002,95660.0,2095.0,2095.0,0.0,1937.0,,,29508.0,0.0,0.0,29538.0,-30.0,1238.0,,,,,34778.0,50072.0,65002.0,-14930.0,0.0,10810.0,9173.0,9173.0,0.0,1637.0,60882.0,,18614.0,18614.0,,,,9016.0,8856.0,160.0,160.0,,,9579.0,,,,9579.0,37209.0,17730.0,14888.0,2842.0,2842.0,,1331.0,,,1331.0,19061.0,56270.0,0.0,1871.0,,,0,36444.0,-271.0,38044.0,1346,39390.0,95660.0,
01/31/2003,94808.0,2736.0,2736.0,0.0,1569.0,,,24401.0,0.0,0.0,24401.0,0.0,2016.0,,,,,30722.0,51374.0,66100.0,-14726.0,0.0,12712.0,9389.0,9389.0,0.0,3323.0,64086.0,,16829.0,16829.0,,,,5791.0,5615.0,176.0,176.0,,,9899.0,,,,9899.0,32519.0,19597.0,16597.0,3000.0,3000.0,,1869.0,,,1869.0,21466.0,53985.0,0.0,2394.0,,,0,37576.0,-509.0,39461.0,1362,40823.0,94808.0,
