Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
06/30/2008,70.563,28.974,27.795,,8.939,4.855,,0.0,-42.63,-25.167,0.0,0.0,0.335,0.203,-3.583,-70.842,-7.094,-35.987,-1.794,27.281,29.0,-1.719,3.406,0.0,0.0,-7.373,
09/30/2008,51.521,37.102,28.643,,-13.965,-0.259,,38.062,-56.95,-36.833,0.0,0.0,0.214,-0.203,-1.84,-57.55,34.739,-36.067,-1.445,67.664,,,4.787,0.0,-0.2,28.71,
12/31/2008,53.781,33.725,29.231,,-3.4,-5.775,,6.828,-0.045,-39.756,0.0,0.0,-5.153,0.363,-2.597,-40.36,-47.189,-38.455,-1.18,-8.718,,,1.164,0.0,0.0,-33.768,
03/31/2009,72.586,10.484,28.592,,21.664,11.846,,0.0,0.0,-29.611,0.0,0.0,-0.43,0.0,-0.864,-30.905,-34.444,-38.48,-1.608,4.845,11.355,-6.51,0.799,0.0,0.0,7.237,
06/30/2009,73.623,28.417,29.633,,7.091,8.482,,21.441,-40.981,,0.0,0.0,-1.548,0.434,-3.429,-24.083,98.059,-38.528,-1.729,136.32,-134.855,271.175,1.996,0.0,0.0,147.599,
09/30/2009,47.995,27.433,28.41,,-1.215,-6.633,,40.981,,-64.074,,,0.245,,-2.506,-25.354,215.728,-38.585,-1.37,144.784,-52.278,197.062,110.899,,,238.369,
12/31/2009,62.561,31.97,28.458,,-0.998,3.131,,0.0,-10.531,-27.713,-7.02,0.0,0.23,,-1.965,-46.999,-288.601,-40.507,-1.516,-248.386,-123.589,-124.797,1.808,0.0,0.0,-273.039,
03/31/2010,57.961,29.22,28.932,,4.901,-5.092,,0.0,0.0,-11.474,0.0,0.0,-11.243,0.18,-2.698,-25.235,-145.521,-40.553,-1.635,-104.7,-0.45,-104.25,1.367,0.0,0.0,-112.795,
06/30/2010,71.384,31.114,31.178,,-0.285,9.377,,0.0,0.0,-17.439,-16.72,0.0,-0.615,0.078,-2.014,-36.71,-33.711,-40.612,-1.475,6.254,0.0,6.254,2.122,0.0,0.0,0.963,
09/30/2010,50.34,29.64,29.591,,1.781,-10.672,,0.0,-17.582,-27.735,-0.21,0.0,-1.36,-0.091,-2.382,-49.36,-15.363,-40.658,-1.274,24.061,27.0,-2.939,2.508,0.0,0.0,-14.383,
12/31/2010,77.05,32.816,30.116,,3.23,10.888,,0.0,-39.551,-32.447,0.0,0.0,-0.677,0.07,-3.178,-75.783,5.356,-41.297,-0.962,47.002,50.0,-2.998,0.613,0.0,0.0,6.623,
03/31/2011,45.999,31.186,30.569,,1.576,-17.332,,0.0,-19.196,-30.175,-0.085,0.0,0.007,0.341,-3.8,-52.908,1.113,-41.358,-1.242,-5.299,40.0,-45.299,49.012,0.0,0.0,-5.796,
06/30/2011,72.699,34.757,32.063,,-0.121,6.0,,1.497,0.0,-24.827,-6.862,0.0,8.705,0.17,-2.535,-23.852,-39.0,-41.74,-1.313,-43.722,-3.0,-40.722,47.775,0.0,0.0,9.847,
09/30/2011,54.253,47.053,32.083,,-12.915,-11.968,,19.172,-7.108,-34.34,0.0,0.0,0.587,-0.069,-2.795,-24.553,-27.478,-42.208,-4.183,-38.093,-35.159,-2.934,57.006,0.0,0.0,2.222,
12/31/2011,71.76,30.921,31.853,,1.821,7.165,,3.026,-77.253,-53.12,0.0,0.0,0.331,35.245,-3.285,-95.056,69.032,-43.948,-1.285,111.196,-158.0,269.196,3.069,0.0,0.0,45.736,
03/31/2012,69.457,42.986,36.571,,-8.904,-1.196,,0.0,0.0,-37.039,0.0,0.0,-0.143,0.143,-2.243,-39.282,-28.799,-43.984,-4.412,-3.292,,-3.292,22.889,0.0,0.0,1.376,
06/30/2012,80.438,32.603,35.199,,1.572,11.064,,0.0,0.0,-31.027,0.0,0.0,0.194,0.105,-3.338,-34.066,-32.78,-44.221,-1.666,-4.579,,-4.579,17.686,0.0,0.0,13.592,
09/30/2012,59.26,38.644,34.932,,1.62,-15.936,,0.0,-8.927,-57.95,0.0,0.0,0.04,0.172,-3.422,-70.087,75.733,-44.362,-1.158,66.765,-175.0,241.765,54.488,0.0,0.0,64.906,
12/31/2012,87.478,37.692,35.337,,0.75,13.699,,0.0,-71.938,-54.655,0.0,0.0,1.004,0.696,-5.23,-130.123,-68.047,-45.453,-2.699,137.898,175.0,-37.102,17.207,0.0,-175.0,-110.692,
03/31/2013,67.693,34.588,40.624,,0.881,-8.4,,0.0,0.0,-42.827,0.0,0.0,-0.125,0.0,-2.723,-45.675,-27.732,-46.884,-1.295,-12.095,,-12.095,32.542,0.0,0.0,-5.714,
06/30/2013,79.003,37.539,39.853,,-3.761,5.372,,8.608,-47.202,-70.477,0.0,0.0,0.386,0.068,-3.886,-112.503,110.592,-47.312,-2.778,246.933,,246.933,50.678,0.0,0.0,77.092,
09/30/2013,80.032,62.098,39.408,,-20.682,-0.792,,34.258,0.0,-75.547,0.0,0.0,0.434,0.025,-2.479,-43.309,-17.258,-47.653,-1.606,-2.866,0.0,-2.866,34.867,0.0,0.0,19.465,
12/31/2013,87.77,28.456,41.214,,14.144,3.956,,0.0,-40.074,-101.291,0.0,0.0,0.262,0.697,-3.305,-143.711,17.037,-51.167,-1.439,294.542,135.0,159.542,68.461,0.0,-293.36,-38.904,
03/31/2014,79.162,38.753,43.85,,3.111,-6.552,,0.0,-0.308,-83.931,0.0,0.0,0.051,0.092,-3.944,-88.04,-4.35,-51.714,-1.409,-2.842,,-2.842,51.615,0.0,0.0,-13.228,
06/30/2014,92.907,43.545,40.893,,2.437,6.032,,0.0,-4.044,-91.081,0.0,0.0,0.589,-3.372,-4.174,-102.082,-25.212,-52.142,-2.131,-23.255,,-23.255,52.316,0.0,0.0,-34.387,
09/30/2014,69.777,47.075,42.66,,-3.075,-16.883,,0.0,0.0,-95.149,3.675,0.0,3.935,3.501,-6.764,-90.802,3.63,-52.456,-2.026,-3.207,,-3.207,50.319,0.0,0.0,-17.395,
12/31/2014,104.284,35.162,43.411,,10.915,14.796,,10.406,-4.802,-90.797,-3.675,0.0,0.433,-6.387,-24.079,-115.226,34.976,-58.904,-2.246,34.221,-11.0,45.221,61.905,0.0,0.0,24.034,
03/31/2015,81.986,46.186,41.984,,3.288,-9.472,,0.0,-26.414,-65.364,-0.047,0.0,0.213,0.0,-3.333,-94.945,136.445,-59.33,-2.433,197.619,,197.619,0.589,0.0,,123.486,
06/30/2015,91.662,43.632,42.671,,9.532,-4.173,,0.0,-82.505,-80.297,45.868,0.0,0.389,-0.149,-4.712,-121.406,-119.518,-59.391,-2.505,-221.54,,-221.54,57.418,0.0,,-149.262,
09/30/2015,87.502,52.447,43.718,,1.0,-9.663,,45.821,-12.211,-59.32,-45.821,0.0,10.091,-1.406,-7.282,-70.128,-26.685,-59.692,-2.61,-7.516,-106.5,98.984,43.133,0.0,,-9.311,
12/31/2015,359.835,210.219,174.796,,-2.292,-22.888,,97.422,-154.313,-282.533,0.0,0.0,10.333,-2.29,-22.382,-353.763,-32.977,-243.314,-9.626,109.108,53.5,55.608,110.855,0.0,0.0,-26.905,
03/31/2016,104.879,76.955,47.799,,-22.961,3.086,,0.0,-129.776,-67.931,0.0,0.0,0.002,-0.697,-3.285,-201.687,95.478,-64.884,-15.119,-1.923,-0.5,-1.423,181.757,0.0,-4.353,-1.33,
06/30/2016,98.728,55.941,48.435,,0.75,-6.398,,0.006,-0.006,-97.748,0.0,0.0,0.003,2.433,-3.903,-99.215,-0.607,-66.192,-4.131,6.19,42.0,-35.81,63.464,0.0,0.062,-1.094,
09/30/2016,89.801,58.977,48.903,,-2.446,-15.633,,0.0,-5.381,-138.247,0.0,0.0,11.716,-1.32,-4.283,-137.515,130.373,-66.674,-3.1,145.171,-95.0,240.171,54.819,0.0,0.157,82.659,
12/31/2016,134.264,58.037,48.448,,1.596,26.183,,,-7.801,-133.354,0.0,0.0,-0.095,-3.726,-6.828,-151.804,-56.406,-69.944,-1.752,-18.569,-7.867,-10.702,29.063,0.0,4.796,-73.946,
03/31/2017,123.933,56.19,51.379,,-0.037,16.401,,0.622,-141.222,-135.45,0.0,0.0,0.005,-0.118,-3.113,-279.276,153.954,-70.117,-4.795,211.372,212.939,-1.567,17.359,0.0,0.135,-1.389,
06/30/2017,114.727,76.291,52.666,,-17.062,2.832,,46.109,-23.843,-127.37,0.0,0.0,-0.519,1.36,-3.16,-107.423,67.154,-70.33,-5.517,134.114,-212.939,347.053,0.031,0.0,8.856,74.458,
09/30/2017,100.811,106.777,55.611,,-51.909,-9.668,,80.807,-272.707,-125.721,0.0,0.0,0.014,-0.072,-5.022,-322.701,147.016,-70.398,-2.57,40.624,41.5,-0.876,33.799,0.0,145.561,-74.874,
12/31/2017,119.357,50.656,56.394,,9.058,3.249,,8.517,0.0,-130.395,0.0,0.0,-1.146,-0.137,-5.361,-128.522,1.321,-72.15,-2.348,4.537,-4.729,9.266,67.394,0.0,3.888,-7.844,
03/31/2018,124.18,61.247,58.11,,0.63,4.193,,51.459,0.0,-89.313,0.0,0.0,-0.18,-0.087,-8.057,-46.178,-29.502,-74.925,-5.251,49.269,61.247,-11.978,1.336,0.0,0.069,48.5,
06/30/2018,138.931,63.595,58.381,,-0.218,17.173,,69.932,-1.736,-96.46,0.0,0.0,-0.143,0.172,-4.282,-32.517,-71.152,-74.678,-3.835,-14.677,-13.247,-1.43,21.156,0.0,0.882,35.262,
09/30/2018,101.605,62.558,60.778,,0.363,-22.094,,21.32,-1.888,-82.408,0.0,0.0,-0.037,-0.464,30.399,-33.078,-82.688,-74.708,-3.762,-64.229,-62.5,-1.729,59.136,0.0,0.875,-14.161,
12/31/2018,151.972,54.507,66.976,,1.974,28.515,,35.064,-9.879,-100.077,0.0,0.0,0.293,-0.383,-5.492,-80.474,-57.967,-76.883,-2.445,-28.941,-27.458,-1.483,49.29,0.0,1.012,13.531,
03/31/2019,104.919,60.144,59.622,,5.323,-20.17,,6.106,-25.176,-77.441,0.0,0.0,-0.3,1.033,-8.259,-104.037,-27.002,-77.296,-3.107,-6.132,15.586,-21.718,59.427,0.0,0.106,-26.12,
06/30/2019,137.368,80.902,59.057,,-14.905,12.314,,86.919,0.0,-92.798,0.0,0.0,0.401,-0.639,-3.214,-9.331,-69.98,-77.669,-2.066,5.108,-15.586,20.694,9.034,0.0,-4.387,58.057,
09/30/2019,102.019,65.465,59.648,,-14.998,-8.096,,22.756,-19.946,-109.883,0.0,0.0,0.029,0.424,-7.278,-113.898,78.526,-78.02,-12.293,-302.473,-4.012,-298.461,71.268,0.0,400.044,66.647,
12/31/2019,117.613,147.355,61.431,,-82.956,-8.217,,206.216,-159.394,-129.788,0.0,0.0,-0.487,0.895,-6.708,-89.266,-81.649,-80.664,-2.667,-6.17,-4.626,-1.544,3.298,0.0,4.554,-53.302,
03/31/2020,118.749,54.763,62.188,,2.732,-0.934,,0.0,-7.109,-122.364,0.0,0.0,-0.136,0.19,-22.413,-151.832,898.895,-80.898,-4.72,984.494,986.018,-1.524,0.019,0.0,0.0,865.812,
06/30/2020,62.633,10.507,62.784,,-2.108,-8.55,,17.015,-2.3,-121.205,0.0,0.0,-0.781,0.339,1.566,-105.366,24.544,-80.976,-0.982,111.059,-587.286,698.345,0.078,0.0,-4.635,-18.189,
