Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1994,1865.004028,23.92,23.92,0,9.424,,,13.555,,,,,71.233002,,,,,118.132004,1381.741943,1675.022949,-293.281006,0.0,,365.130005,,,,365.130005,1746.871948,,63.181,63.181,,,,0.0,,,,,,209.093994,,,209.093994,272.274994,747.106995,,,,,0.0,,,,,0.0,747.106995,1019.381989,0.0,548.052002,,,-2.991,,300.561007,845.622009,0.0,845.622009,1865.003998,
03/31/1995,1862.807007,31.403999,31.403999,0,10.159,,,13.621,,,,,50.773998,,,,,105.958,1393.368042,,,0.0,,363.480988,,,,363.480988,1756.84903,,61.351002,61.351002,,,,0.0,,,,,,215.139996,,,215.139996,276.490997,696.015015,,,,,0.0,,,,,0.0,696.015015,972.506012,0.0,548.505005,,,-3.131,,344.92699,890.300995,0.0,890.300995,1862.807007,
06/30/1995,2195.383057,34.806,34.806,0,10.705,,,15.855,,,,,47.416,,,,,108.781998,1723.807983,,,0.0,,362.792999,,,,362.792999,2086.600983,,54.895,54.895,,,,6.0,,,,,,251.827991,,,251.827991,312.722992,967.502014,,,,,0.0,,,,,0.0,967.502014,1280.225006,0.0,548.960999,,,-3.271,,369.467991,915.15799,0.0,915.15799,2195.382996,
09/30/1995,2187.169922,31.065001,31.065001,0,9.434,,,16.410999,,,,,28.187,,,,,85.097,1725.900024,,,0.0,,376.173004,,,,376.173004,2102.073029,,48.188,48.188,,,,6.0,,,,,,258.732014,,,258.732014,312.920013,917.5,,,,,0.0,,,,,0.0,917.5,1230.420013,0.0,549.283997,,,-3.411,,410.877003,956.75,0.0,956.75,2187.170013,
12/31/1995,2203.24292,31.256001,31.256001,0,12.171,,,16.83,,,,,27.563,,,,,87.82,1758.446045,2087.271973,-328.825989,0.0,,356.97699,,,,356.97699,2115.423035,,71.528,71.528,,,,6.234,,,,,,230.934991,,,230.934991,308.696991,929.458008,,,,,0.0,,,,,0.0,929.458008,1238.154999,0.0,549.609009,,,-3.551,,419.030004,965.088013,0.0,965.088013,2203.243011,
03/31/1996,2531.931885,27.052,27.052,0,14.454,,,19.298,,,,,46.915001,,,,,107.719002,2068.446045,,,0.0,,355.766998,,,,355.766998,2424.213043,,56.403999,56.403999,,,,12.326,,,,,,269.577007,,,269.577007,338.307007,1203.696045,,,,,0.0,,,,,0.0,1203.696045,1542.003052,0.0,549.994995,,,-3.587,,443.52099,989.928986,0.0,989.928986,2531.932037,
06/30/1996,2514.561035,28.014999,28.014999,0,18.16,,,17.962,,,,,31.145,,,,,95.281998,2065.716064,,,0.0,,353.562988,,,,353.562988,2419.279053,,52.974998,52.974998,,,,12.569,,,,,,293.042,,,293.042,358.585999,1135.522949,,,,,0.0,,,,,0.0,1135.522949,1494.108948,0.0,550.567993,,,-3.635,,473.519003,1020.451996,0.0,1020.451996,2514.560944,
09/30/1996,2610.668945,97.190002,97.190002,0,17.579,,,18.846001,,,,,56.483002,,,,,190.098007,2068.447021,,,0.0,,352.123993,,,,352.123993,2420.571014,,53.415001,53.415001,,,,12.807,,,,,,303.587996,,,303.587996,369.809998,1175.142944,,,,,0.0,,,,,0.0,1175.142944,1544.952942,0.0,551.697021,,,-3.696,,517.714982,1065.716003,0.0,1065.716003,2610.668945,
12/31/1996,2842.299072,40.418999,40.418999,0,15.535,,,22.665001,,,,,33.744999,,,,,112.363998,2378.934082,2758.191895,-379.257996,0.0,,351.001007,,,,351.001007,2729.935089,,69.091003,69.091003,,,,13.061,,,,,,321.307012,,,321.307012,403.459015,1353.906006,,,,,0.0,,,,,0.0,1353.906006,1757.365021,0.0,553.221008,,,-3.799,,535.512013,1084.934021,0.0,1084.934021,2842.299042,
03/31/1997,2898.86792,37.592999,37.592999,0,17.267,,,21.794001,,,,,36.66,,,,,113.314003,2436.63501,,,0.0,,348.919006,,,,348.919006,2785.554016,,68.120003,68.120003,,,,13.308,,,,,,342.216987,,,342.216987,423.644989,1193.745972,,,,,0.0,,,,,0.0,1193.745972,1617.390961,172.5,549.245972,,,-3.939,,563.670018,1281.47699,0.0,1281.47699,2898.86795,
06/30/1997,3211.814941,44.799999,44.799999,0,18.943001,,,26.200001,,,,,30.819,,,,,120.762001,2745.530029,,,0.0,,345.52301,,,,345.52301,3091.05304,,71.038002,71.038002,,,,13.571,,,,,,387.097999,,,387.097999,471.707001,1429.303955,,,,,0.0,,,,,0.0,1429.303955,1901.010956,172.5,550.875,,,-4.079,,591.508016,1310.804016,0.0,1310.804016,3211.814972,
09/30/1997,5133.977051,135.270996,135.270996,0,26.525999,,,38.178001,38.178001,,,,115.010002,,,,,314.984985,4480.420898,4924.505859,-444.084991,0.0,,338.571014,322.817993,,,15.753021,4818.991913,,104.573997,104.573997,,,,117.276001,,,,,,619.743019,,,619.743019,841.593018,2283.085938,,,,,0.0,,,,,0.0,2283.085938,3124.678955,172.5,1187.432007,,,-4.219,,653.585028,2009.298035,0.0,2009.298035,5133.97699,
12/31/1997,5339.748047,110.792999,110.792999,0,22.628,,,37.273998,37.273998,0.0,0.0,,40.450001,,,,,211.145004,4785.291016,5267.755859,-482.464996,0.0,,343.312012,320.213989,,,23.098023,5128.603028,,108.473999,108.473999,,,,141.013,,,,,,639.856995,,,639.856995,889.343994,2431.683105,,,,,0.0,,,,,0.0,2431.683105,3321.027099,172.5,1189.925049,,,-4.359,,660.655021,2018.72107,0.0,2018.72107,5339.748169,
03/31/1998,5833.115234,548.146973,548.146973,0,25.993999,,,35.862999,35.862999,0.0,0.0,,47.613998,,,,,657.617981,4836.103027,,,0.0,,339.394012,317.610992,,,21.78302,5175.49704,,106.669998,106.669998,,,,140.962997,,,,,,674.997009,,,674.997009,922.630005,2659.961914,,,,,0.0,,,,,0.0,2659.961914,3582.591919,172.5,1359.628052,,,-4.499,,722.89402,2250.523071,0.0,2250.523071,5833.11499,
06/30/1998,5827.48291,369.980011,369.980011,0,28.957001,,,28.702999,28.702999,0.0,0.0,,31.919001,,,,,459.55899,5033.780762,,,0.0,,334.143005,315.007996,,,19.13501,5367.923767,,108.528999,108.528999,,,,129.251007,,,,,,749.295982,,,749.295982,987.075989,2524.169922,,,,,0.0,,,,,0.0,2524.169922,3511.245911,172.5,1361.491943,,,-4.639,,786.883995,2316.236938,0.0,2316.236938,5827.482849,
09/30/1998,5820.09082,350.730988,350.730988,0,39.997002,,,28.815001,28.815001,0.0,0.0,0.0,27.721001,,,,,447.264008,5042.723145,,,0.0,,330.104004,312.403992,,,17.700012,5372.827148,,104.593002,104.593002,,,,131.998001,,,,,,688.315979,,,688.315979,924.906982,2446.721924,,,,,0.0,,,,,0.0,2446.721924,3371.628906,172.5,1362.141968,,,-4.779,,918.599007,2448.461975,0.0,2448.461975,5820.090881,
12/31/1998,5686.076172,172.921005,172.921005,0,36.532001,,,31.834,31.834,0.0,0.0,,45.043999,,,,,286.330994,5073.007812,5681.272949,-608.265015,0.0,,326.737,309.800995,,,16.936005,5399.744812,,115.833,115.833,,,,127.918999,,,,,,646.40303,,,646.40303,890.155029,2341.163086,,,,,0.0,,,,,0.0,2341.163086,3231.318115,172.5,1363.485962,,,-4.919,,923.690973,2454.757935,0.0,2454.757935,5686.07605,
03/31/1999,5784.320801,108.269997,108.269997,0,78.837997,,,30.790001,30.790001,0.0,0.0,0.0,46.327,,,,,264.225006,5195.925781,,,0.0,,324.170013,307.197998,,,16.972015,5520.095795,,121.705002,121.705002,,,,128.061005,,,,,,678.314011,,,678.314011,928.080017,2326.949951,,,,,0.0,,,,,0.0,2326.949951,3255.029968,172.5,1366.305054,,,-5.059,,995.545023,2529.291077,0.0,2529.291077,5784.321045,
06/30/1999,5874.365234,156.774994,156.774994,0,91.403999,,,30.785999,30.785999,0.0,0.0,0.0,40.818001,,,,,319.78299,5232.303223,,,0.0,,322.278992,304.593994,,,17.684998,5554.582214,,98.778999,98.778999,,,,128.087006,,,,,,769.37899,,,769.37899,996.244995,2277.736084,,,,,0.0,,,,,0.0,2277.736084,3273.981079,172.5,1370.564941,,,-5.199,,1062.51797,2600.383911,0.0,2600.383911,5874.36499,
09/30/1999,6427.85791,664.786011,664.786011,0,52.339001,,,30.35,30.35,0.0,0.0,0.0,45.213001,,,,,792.687988,5314.954102,,,0.0,,320.216003,301.990997,,,18.225006,5635.170105,,118.400002,118.400002,,,,128.076996,,,,,,715.202019,,,715.202019,961.679016,2263.375977,,,,,0.0,,,,,0.0,2263.375977,3225.054993,172.5,1824.963989,,,-5.339,,1210.677989,3202.802979,0.0,3202.802979,6427.857971,
12/31/1999,6380.51123,63.470001,63.470001,0,53.459,,,26.398001,26.398001,0.0,0.0,0.0,51.049999,,,,,194.376999,5858.185059,6652.056152,-793.870972,0.0,,327.949005,299.388,,,28.561005,6186.134064,,103.041,103.041,,,,128.085999,,,,,,674.136978,,,674.136978,905.263977,2214.091064,,,,,0.0,,,,,0.0,2214.091064,3119.355041,172.199997,1868.458984,,,-5.479,,1225.975948,3261.155929,0.0,3261.155929,6380.51097,
03/31/2000,6445.138184,102.901001,102.901001,0,47.527,,,23.929001,23.929001,0.0,0.0,0.0,54.655998,,,,,229.013,5889.562988,,,0.0,,326.562012,296.783997,,,29.778015,6216.125,,96.976997,96.976997,,,,118.892998,,,,,,675.593018,,,675.593018,891.463013,2208.89502,,,,,0.0,,,,,0.0,2208.89502,3100.358032,106.661003,1935.574951,,,-5.618,,1308.161945,3344.7799,0.0,3344.7799,6445.137932,
06/30/2000,6862.902832,94.011002,94.011002,0,36.729,,,27.160999,27.160999,0.0,0.0,0.0,47.498001,,,,,205.399002,6329.368164,,,0.0,,328.135986,294.181,294.181,0.0,33.954987,6657.50415,,124.443001,124.443001,,,,118.967003,,,,,,742.253998,,,742.253998,985.664001,2444.773926,,,,,0.0,,,,,0.0,2444.773926,3430.437927,0.0,2042.918945,,,-5.758,,1395.30402,3432.464966,0.0,3432.464966,6862.902893,
09/30/2000,7752.462891,195.576996,195.576996,0,40.245998,,,26.889999,26.889999,0.0,0.0,0.0,44.556999,,,,,307.269989,6763.467773,,,0.0,,681.724976,291.576996,,,390.14798,7445.192749,,156.404999,156.404999,,,,109.880997,,,,,,661.740005,,,661.740005,928.026001,3214.535889,,,,,0.0,,,,,0.0,3214.535889,4142.56189,0.0,2043.967041,,,-5.898,,1571.83196,3609.901001,0.0,3609.901001,7752.462891,
12/31/2000,7828.464844,177.809998,177.809998,0,53.609001,,,30.115,30.115,0.0,0.0,0.0,49.185001,,,,,310.718994,6831.809082,7766.556152,-934.747009,0.0,,685.937012,288.973999,288.973999,0.0,396.963013,7517.746094,,158.143005,158.143005,,,,109.926003,,,,,,644.310997,,,644.310997,912.380005,3300.169922,,,,,0.0,,,,,0.0,3300.169922,4212.549927,0.0,2045.031982,,,-6.038,,1576.921057,3615.915039,0.0,3615.915039,7828.464966,
03/31/2001,8886.171875,285.723999,285.723999,0,62.546001,,,31.841,31.841,0.0,0.0,0.0,85.427002,,,,,465.537994,7589.244141,,,0.0,,831.390015,286.371002,286.371002,0.0,545.019012,8420.634155,,159.294998,159.294998,,,,110.052002,,,,,,755.054001,,,755.054001,1024.401001,4146.14502,,,,,69.081001,,,,,69.081001,4215.226021,5239.627022,0.0,2046.418945,,,-6.178,,1606.303977,3646.544922,0.0,3646.544922,8886.171944,
06/30/2001,9588.600586,819.086975,819.086975,0,78.262001,,,32.912998,32.912998,0.0,0.0,0.0,75.505997,,,,,1005.768005,7716.393066,,,0.0,,866.440002,283.766998,283.766998,0.0,582.673004,8582.833069,,166.927994,166.927994,,,,45.748001,,,,,,867.648956,,,867.648956,1080.324951,4714.202148,,,,,91.593002,,,,,91.593002,4805.795151,5886.120102,0.0,2046.647949,,,-6.318,,1662.151008,3702.480957,0.0,3702.480957,9588.601059,
09/30/2001,9901.432617,764.590027,764.590027,0,66.509003,,,34.191002,34.191002,0.0,0.0,0.0,61.733002,,,,,927.02301,8109.672852,,,0.0,,864.737,281.164001,281.164001,0.0,583.572998,8974.409851,,157.664993,157.664993,,,,234.276993,,,,,,720.891022,,,720.891022,1112.833008,4906.808105,,,,,48.631001,,,,,48.631001,4955.439106,6068.272114,0.0,2047.562012,,,-6.458,,1792.056999,3833.161011,0.0,3833.161011,9901.433125,
12/31/2001,10368.782227,727.177979,727.177979,0,72.195999,,,33.493,33.493,0.0,0.0,0.0,53.247002,,,,,886.114014,8605.448242,9830.415039,-1224.967041,0.0,,877.219971,278.561005,278.561005,0.0,598.658966,9482.668213,,144.070007,144.070007,,,,238.580994,,,,,,729.998047,,,729.998047,1112.649048,5407.530762,,,,,92.017998,,,,,92.017998,5499.54876,6612.197808,0.0,2047.827026,,,-6.598,,1715.354958,3756.583984,0.0,3756.583984,10368.781792,
03/31/2002,10309.535156,629.817017,629.817017,0,74.519997,,,34.279999,34.279999,0.0,0.0,0.0,113.807999,,,,,852.424988,8606.992188,,,0.0,,850.117981,278.561005,278.561005,0.0,571.556976,9457.110168,,154.320007,154.320007,,,,237.270004,,,,,,813.174026,,,813.174026,1204.764038,5234.692871,,,,,69.867996,,,,,69.867996,5304.560867,6509.324905,0.0,2048.730957,,,-6.738,,1758.217004,3800.209961,0.0,3800.209961,10309.534866,
06/30/2002,10581.325195,593.864014,593.864014,0,87.514,,,33.423,33.423,0.0,0.0,0.0,89.228996,,,,,804.030029,8958.186523,,,0.0,,819.107971,278.561005,278.561005,0.0,540.546967,9777.294495,,160.212997,160.212997,,,,273.595001,,,,,,945.759018,,,945.759018,1379.567017,5336.755859,,,,,15.306,,,,,15.306,5352.061859,6731.628876,0.0,2049.889893,,,-6.878,,1806.68403,3849.695923,0.0,3849.695923,10581.324799,
09/30/2002,10513.139648,641.807983,641.807983,0,82.358002,,,34.848999,34.848999,0.0,0.0,0.0,82.416,,,,,841.43103,8824.15625,,,0.0,,847.552979,278.561005,278.561005,0.0,568.991974,9671.709229,,174.990997,174.990997,,,,122.412003,,,,,,841.80806,,,841.80806,1139.21106,5351.778809,,,,,2.818,,,,,2.818,5354.596809,6493.807868,0.0,2050.556885,,,-7.018,,1975.793025,4019.331909,0.0,4019.331909,10513.139777,
12/31/2002,10538.53125,242.584,242.584,0,79.535004,,,37.299,37.299,0.0,0.0,0.0,88.324997,,,,,447.743011,9276.486328,10828.240234,-1551.754028,0.0,,814.302002,278.561005,278.561005,0.0,535.740997,10090.78833,,171.153,171.153,,,,122.543999,,,,,,876.235985,,,876.235985,1169.932983,5322.293945,,,,,11.61,,,,,11.61,5333.903945,6503.836928,0.0,2055.579102,,,-7.158,1982.579956,3.693034,4034.694092,0.0,4034.694092,10538.53102,
03/31/2003,10476.360352,150.813004,150.813004,0,103.057999,,,44.673,44.673,0.0,0.0,0.0,128.962997,,,,,427.506989,9230.132812,,,0.0,,818.719971,278.561005,278.561005,0.0,540.158966,10048.852783,,164.992996,164.992996,,,,122.739998,,,,,,915.982948,,,915.982948,1203.715942,5197.013184,,,,,13.679,,,,,13.679,5210.692183,6414.408126,0.0,2056.695068,,,-7.298,2010.659058,1.8959,4061.952026,0.0,4061.952026,10476.360152,
06/30/2003,10882.634766,528.982971,528.982971,0,106.905998,,,48.275002,48.275002,0.0,0.0,0.0,160.151993,,,,,844.315979,9197.288086,,,0.0,,841.031006,278.561005,278.561005,0.0,562.470001,10038.319092,,167.395004,167.395004,,,,190.925995,,,,,,1058.797043,,,1058.797043,1417.118042,5355.912109,,,,,18.266001,,,,,18.266001,5374.17811,6791.296152,0.0,2060.292969,,,-7.438,2041.214966,-2.730945,4091.338989,0.0,4091.338989,10882.635141,
09/30/2003,11068.00293,380.040009,380.040009,0,98.592003,,,47.266998,47.266998,0.0,0.0,0.0,152.388,,,,,678.286987,9543.942383,,,0.0,,845.773987,278.561005,278.561005,0.0,567.212982,10389.71637,,177.604996,177.604996,,,,324.218994,,,,,,1059.217026,,,1059.217026,1561.041016,5197.063965,,,,,24.280001,,,,,24.280001,5221.343966,6782.384981,0.0,2089.104004,,,-7.577,2207.717041,-3.626125,4285.61792,0.0,4285.61792,11068.002901,
12/31/2003,11322.740234,330.085999,330.085999,0,89.488998,,,53.277,53.277,0.0,0.0,0.0,101.697998,,,,,574.549988,9943.494141,11803.69043,-1860.196045,0.0,,804.695984,278.561005,278.561005,0.0,526.134979,10748.190125,,187.755997,187.755997,,,,315.231995,,,,,,1001.538986,,,1001.538986,1504.526978,5520.571777,,,,,34.745998,,,,,34.745998,5555.317776,7059.844753,0.0,2102.572998,,,-7.717,2162.195068,5.843953,4262.89502,0.0,4262.89502,11322.739773,
03/31/2004,11558.482422,552.997009,552.997009,0,88.206001,,,56.627998,56.627998,0.0,0.0,0.0,109.084,,,,,806.914978,9938.959961,,,0.0,,812.606995,278.561005,278.561005,0.0,534.04599,10751.566956,,194.781006,194.781006,,,,314.265015,,,,,,1135.660034,,,1135.660034,1644.706055,5509.910156,,,,,38.026001,,,,,38.026001,5547.936157,7192.642212,0.0,2145.340088,,,-7.857,2232.310059,-3.953059,4365.840088,0.0,4365.840088,11558.4823,
06/30/2004,12013.62207,706.336975,706.336975,0,94.957001,,,64.964996,64.964996,0.0,0.0,0.0,94.864998,,,,,961.124023,10238.200195,,,0.0,,814.297974,278.561005,278.561005,0.0,535.736969,11052.498169,,195.514999,195.514999,,,,1080.73999,,,,,,1321.059952,,,1321.059952,2597.314941,4896.419922,,,,,31.867001,,,,,31.867001,4928.286922,7525.601864,0.0,2161.040039,,,-7.997,2328.610107,6.366873,4488.02002,0.0,4488.02002,12013.621883,
09/30/2004,12001.769531,740.874023,740.874023,0,86.700996,,,60.069,60.069,0.0,0.0,0.0,95.668999,,,,,983.312988,10176.5,,,0.0,,841.95697,278.561005,278.561005,0.0,563.395966,11018.45697,,175.091995,175.091995,,,,955.309021,,,,,,1167.269882,,,1167.269882,2297.670898,4888.109863,,,,,37.339001,,,,,37.339001,4925.448864,7223.119762,0.0,2168.47998,,,-8.137,2585.199951,33.106971,4778.649902,0.0,4778.649902,12001.769665,
12/31/2004,11964.084,628.578,628.578,0,84.899,84.899,,60.26,60.26,0.0,0.0,0.0,86.869,,,,,860.606,10193.443,12406.669,-2213.226,0.0,,910.035,278.561,278.561,0.0,631.474,11103.478,,162.973,162.973,,,,905.374,,,,,,1205.155,,,1205.155,2273.502,4826.57,,,,,59.492,,,,,59.492,4886.062,7159.564,0.0,2208.169,,,-8.277,2533.265,71.363,4804.52,0.0,4804.52,11964.084,
03/31/2005,11600.111328,311.339996,311.339996,0,82.238998,82.238998,,59.584999,59.584999,0.0,0.0,0.0,109.024002,,,,,562.187988,10172.557617,,,0.0,,865.36499,278.561005,278.561005,0.0,586.803986,11037.922607,,185.507004,185.507004,,,,330.419006,,,,,,1325.051041,,,1325.051041,1840.977051,4794.51709,,,,,66.126999,,,,,66.126999,4860.644089,6701.62114,0.0,2224.62207,,,-8.417,2642.386963,39.897957,4898.48999,0.0,4898.48999,11600.11113,
06/30/2005,11591.538086,298.028015,298.028015,0,82.932999,82.932999,,67.543999,67.543999,0.0,0.0,0.0,130.201004,,,,,578.705994,10153.423828,,,0.0,,859.40802,278.561005,278.561005,0.0,580.847015,11012.831848,,178.507996,178.507996,,,,404.575012,,,,,,1473.778076,,,1473.778076,2056.861084,4330.35498,,,,,103.203003,,,,,103.203003,4433.557983,6490.419067,0.0,2344.110107,,,-8.557,2770.124023,-4.55799,5101.119141,0.0,5101.119141,11591.538208,
09/30/2005,11244.2,189.206,189.206,0,74.813,74.813,,68.88,68.88,0.0,0.0,0.0,118.202,,,,,451.101,10222.247,,,0.0,,570.852,278.561,278.561,0.0,292.291,10793.099,,155.187,155.187,,,,559.285,,,,,,1242.541,,,1242.541,1957.013,3594.102,,,,,121.946,,,,,121.946,3716.048,5673.061,0.0,2674.138,,,-257.819,3167.534,-12.714,5571.139,0.0,5571.139,11244.2,
12/31/2005,11255.771,125.385,125.385,0,95.254,95.254,,57.803,57.803,0.0,0.0,0.0,98.568,,,,,377.01,10276.948,12849.651,-2572.703,0.0,,601.813,283.133,283.133,0.0,318.68,10878.761,,159.91,159.91,,,,600.883,,,,,,1227.989,,,1227.989,1988.782,3553.892,,,,,158.632,,,,,158.632,3712.524,5701.306,0.0,2708.401,,,-257.959,3132.286,-28.263,5554.465,0.0,5554.465,11255.771,
03/31/2006,11551.726562,271.97699,271.97699,0,82.259003,82.259003,,59.027,59.027,0.0,0.0,0.0,140.572006,,,,,553.835022,10311.057617,,,0.0,,686.833984,283.132996,283.132996,0.0,403.700989,10997.891602,,150.091995,150.091995,,,,595.653015,,,,,,1359.686874,,,1359.686874,2105.431885,3592.771973,,,,,158.813995,,,,,158.813995,3751.585968,5857.017853,0.0,2738.696045,,,-258.098999,3220.033936,-5.921997,5694.708984,0.0,5694.708984,11551.726837,
