Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1994,,0.0,0.0,49.737999,49.737999,,262.243988,266.394012,0.0,-4.15,0.0,311.981995,0.323,2.023,0.0,1.555,,315.882996,,0.0,0.0,0.0,0.0,125.439003,,,5.885,131.324005,0.0,0.0,170.569,13.99,184.559,315.882996,
06/30/1994,,0.0,0.0,76.273003,76.273003,,226.563995,230.964005,0.0,-4.4,0.0,302.837006,0.324,2.483,0.0,1.199,,306.842987,,0.0,0.0,0.0,0.0,113.855003,,,5.83,119.684998,0.0,0.0,171.115005,16.042999,187.158005,306.842987,
09/30/1994,,0.0,0.0,77.301003,77.301003,,210.046997,214.697006,0.0,-4.65,0.0,287.347992,0.694,2.07,0.0,16.646999,,306.759003,,0.0,0.0,0.0,0.0,111.440002,,,6.942,118.382004,0.0,0.0,171.824005,16.552999,188.377005,306.759003,
12/31/1994,,0.0,0.0,68.659997,71.463997,-2.804,249.774002,254.923996,0.0,-5.15,0.0,318.43399,0.935,2.264,0.0,2.469,,324.10199,,0.0,0.0,0.0,0.0,128.273001,,,6.649,134.921997,0.0,0.0,172.682007,16.497999,189.180006,324.10199,
03/31/1995,,0.0,0.0,68.211998,68.211998,,256.976013,262.126007,0.0,-5.15,0.0,325.187988,0.647,2.286,0.532,2.446,,331.098999,,0.0,0.0,0.0,0.0,133.479002,,,8.387,141.865997,0.0,0.0,173.841995,15.391,189.232995,331.098999,
06/30/1995,,0.0,0.0,69.110001,69.110001,,296.609985,301.76001,0.0,-5.15,0.0,365.720001,0.659,2.601,0.532,2.656,,372.167999,,0.0,0.0,0.0,0.0,176.151007,,,7.329,183.479996,0.0,0.0,174.725006,13.963,188.688006,372.167999,
09/30/1995,,0.0,0.0,70.328003,70.328003,,272.015015,281.165009,0.0,-9.15,0.0,342.342987,0.554,12.743,0.532,1.834,,358.006012,,0.0,0.0,0.0,0.0,163.396002,,,8.099,171.494995,0.0,0.0,175.283005,11.228,186.511004,358.006012,
12/31/1995,,0.0,0.0,69.875,74.096001,-4.221,282.049011,291.998993,0.0,-9.95,0.0,351.924011,0.86,2.715,0.845,1.748,,358.09201,,0.0,0.0,0.0,0.0,162.759998,,,7.734,170.494003,0.0,0.0,180.834,6.763,187.597,358.09201,
03/31/1996,,0.0,0.0,85.132004,85.132004,,305.03299,315.132996,0.0,-10.1,0.0,390.165009,0.998,3.107,1.57,1.573,,397.412994,,0.0,0.0,0.0,0.0,198.610004,,,10.11,208.720001,0.0,0.0,181.787003,6.906,188.693003,397.412994,
06/30/1996,,0.0,0.0,93.261002,93.261002,,333.45401,343.42099,0.0,-9.967,0.0,426.714996,0.679,3.65,1.669,1.765,,434.477997,,0.0,0.0,0.0,0.0,184.670994,,,9.51,194.181,0.0,0.0,231.009995,9.287,240.296994,434.477997,
09/30/1996,,0.0,0.0,112.120003,112.120003,,349.53299,360.458008,0.0,-10.925,0.0,461.653015,3.476,3.665,1.438,1.646,,471.877991,,0.0,0.0,0.0,0.0,186.020008,,,11.105,197.125,0.0,0.0,265.830994,8.922,274.752994,471.877991,
12/31/1996,,0.0,0.0,164.499003,170.981003,-6.482,348.394989,358.182007,0.0,-9.787,0.0,512.893982,0.581,4.156,0.768,1.432,,519.830994,,0.0,0.0,0.0,0.0,184.395004,,,9.9,194.294998,0.0,0.0,316.601013,8.935,325.536014,519.830994,
03/31/1997,,0.0,0.0,207.457001,207.457001,0.0,392.118011,402.054993,0.0,-9.937,0.0,599.575012,0.121,5.768,0.966,2.002,0.0,608.432007,,0.0,0.0,0.0,0.0,192.597,,,11.401,203.998001,0.0,0.0,395.179993,9.254,404.433993,608.432007,
06/30/1997,,0.0,0.0,222.369995,222.369995,0.0,404.712006,414.799011,0.0,-10.087,0.0,627.08197,0.973,5.206,1.766,2.568,0.0,637.594971,,0.0,0.0,0.0,0.0,216.672996,,,11.46,228.132996,0.0,0.0,401.90799,7.554,409.46199,637.594971,
09/30/1997,,0.0,0.0,254.059998,254.059998,0.0,394.386993,404.623993,0.0,-10.237,0.0,648.447021,28.09,4.853,2.803,2.442,0.0,686.63501,,0.0,0.0,0.0,0.0,256.293007,,,17.865999,274.158997,0.0,0.0,403.72699,8.749,412.47599,686.63501,
12/31/1997,,0.0,0.0,305.210004,316.979004,-11.769,408.346985,412.734009,0.0,-4.387,0.0,713.557007,1.381,7.479,9.635,2.275,0.0,734.327026,,0.0,0.0,0.0,0.0,249.069994,,,15.333,264.403015,0.0,0.0,459.944,9.98,469.924,734.327026,
03/31/1998,,0.0,8.68,384.967988,398.605988,-13.638,425.148987,429.686005,0.0,-4.537,0.0,818.796997,1.689,7.927,5.009,2.584,0.0,836.005981,,0.0,0.0,0.0,0.0,319.65,,,19.254999,338.904999,0.0,0.0,486.470001,10.631,497.101001,836.005981,
06/30/1998,,0.0,21.790001,504.033013,519.963013,-15.93,385.996002,390.683014,0.0,-4.687,0.0,911.81897,1.27,7.484,3.832,2.582,0.0,926.987,,0.0,0.0,0.0,0.0,337.067006,,,19.313,356.380005,75.0,0.0,486.157013,9.45,570.607013,926.987,
09/30/1998,,0.0,24.658001,551.734012,569.476013,-17.742001,391.38501,396.221985,0.0,-4.837,0.0,967.776978,1.473,10.73,2.967,2.407,0.0,985.354004,,0.0,0.0,0.0,0.0,391.249988,,,21.971001,413.221008,75.0,0.0,487.834991,9.298,572.132991,985.354004,
12/31/1998,,0.0,26.18,626.730003,646.354004,-19.624001,400.976013,405.963013,0.0,-4.987,0.0,1053.885986,1.269,11.774,4.106,2.389,0.0,1073.42395,,0.0,0.0,0.0,0.0,418.978988,,,20.686001,439.665009,75.0,0.0,548.932007,9.827,633.759007,1073.42395,
