Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1993,212.331993,-87.952003,124.37999,2.664,38.811001,8.165,174.01999,-14.049,159.970991,-107.361,52.610001,0.0,52.610001,-19.545,33.064999,0.0,0.0,33.064999,0.0,33.064999,,,33.065001,,0.526667,0.526667,63.117,0.526667,0.526667,0.526667,63.117,
06/30/1993,209.18,-83.188004,125.991997,0.769,40.167,9.296,176.223996,-14.485,161.738996,-108.014999,53.723999,0.0,53.723999,-19.877001,33.847,0.0,0.0,33.847,0.0,33.847,,,33.846998,,0.533333,0.533333,63.60975,0.533333,0.533333,0.533333,63.60975,
09/30/1993,205.427006,-80.402,125.025005,2.435,38.754002,7.874,174.088007,-12.906,161.182007,-106.056999,55.125,0.0,55.125,-19.563999,35.561001,0.0,0.0,35.561001,0.0,35.561001,,,35.561001,,0.56,0.56,63.78975,0.56,0.56,0.56,63.78975,
12/31/1993,202.990997,-77.192001,125.798996,2.446,45.783001,1.994,176.021997,-19.573,156.448997,-123.475998,32.973,0.0,32.973,-16.582001,16.391001,0.0,0.0,16.391001,0.0,16.391001,,,16.390999,0.306667,0.306667,0.306667,53.300248,0.306667,0.306667,0.306667,53.300248,
03/31/1994,236.105995,-90.791,145.314995,1.418,44.814999,8.861,200.408993,-8.879,191.529994,-119.884003,71.646004,0.0,71.646004,-26.051001,45.595001,0.0,0.0,45.595001,0.0,45.595001,,,45.595003,,0.582222,0.582222,77.586754,0.582222,0.582222,0.582222,77.586754,
06/30/1994,242.434002,-93.925003,148.508999,0.409,44.287998,7.488,200.693997,-8.544,192.149997,-120.130997,72.018997,0.0,72.018997,-25.565001,46.453999,0.0,0.0,46.453999,0.0,46.453999,,,46.453997,,0.593333,0.593333,77.8545,0.593333,0.593333,0.593333,77.8545,
09/30/1994,252.101994,-100.595001,151.506992,0.341,42.811001,8.994,203.652994,-8.951,194.701993,-120.125,74.577003,0.0,74.577003,-26.417,48.16,0.0,0.0,48.16,0.0,48.16,,,48.160004,,0.613333,0.613333,78.105,0.613333,0.613333,0.613333,78.105,
12/31/1994,264.253994,-114.038002,150.215992,0.009,30.834,19.49,200.548992,-16.827,183.721992,-131.929993,51.792,0.0,51.792,-23.672001,28.120001,0.0,0.0,28.120001,-1.219,26.901001,,,26.900999,0.353333,0.353333,0.353333,78.188998,0.353333,0.353333,0.353333,78.188998,
03/31/1995,314.196003,-142.283005,171.912998,-0.054,48.186001,14.569,234.613999,-13.99,220.623999,-135.925995,84.697998,0.0,84.697998,-29.264999,55.432999,0.0,0.0,55.432999,-0.255,55.177999,,,55.177999,,0.606667,0.606667,91.160997,0.606667,0.606667,0.606667,91.160997,
06/30/1995,319.100002,-153.703003,165.396999,2.152,52.173,10.585,230.307,-6.683,223.624,-135.287994,88.335999,0.0,88.335999,-30.448999,57.887001,0.0,0.0,57.887001,-0.255,57.632001,,,57.631999,,0.633333,0.633333,91.004997,0.633333,0.633333,0.633333,91.004997,
09/30/1995,329.06501,-163.445999,165.619011,1.678,54.630001,15.697,237.624012,-8.504,229.120012,-135.906006,93.213997,0.0,93.213997,-30.450001,62.764,0.0,0.0,62.764,-0.255,62.509,,,62.508996,,0.66,0.66,94.537502,0.66,0.66,0.66,94.537502,
12/31/1995,331.582993,-161.102005,170.480988,0.266,62.493999,11.277,244.517987,-7.353,237.164987,-146.628006,90.537003,0.0,90.537003,-33.945,56.591999,0.0,0.0,56.591999,-0.255,56.336999,,,56.337003,0.593333,0.593333,0.593333,94.542,0.593333,0.593333,0.593333,94.542,
03/31/1996,381.923012,-181.384995,200.538017,-2.722,60.070999,12.446,270.333017,-34.148998,236.184018,-162.018005,74.166,-41.678001,32.487999,-15.403,17.084999,0.0,0.0,17.084999,0.0,17.084999,41.678001,-15.599,43.164001,0.367333,0.14,0.14,117.400497,0.367333,0.14,0.14,117.400497,
06/30/1996,385.909012,-178.350998,207.558014,0.098,65.885002,21.733,295.274016,-11.152,284.122015,-162.845001,121.277,0.0,121.277,-43.216,78.060997,0.0,0.0,78.060997,0.0,78.060997,,,78.061001,0.67,0.67,0.67,116.509495,0.66,0.66,0.66,117.084,
09/30/1996,388.49099,-181.873993,206.616997,0.015,67.484001,17.055,291.170998,-12.614,278.556998,-163.035004,115.522003,-12.385,103.137003,-33.994999,69.141998,0.0,0.0,69.141998,0.0,69.141998,12.385,-4.335,77.192004,0.681333,0.61,0.61,113.347504,0.677333,0.6,0.6,113.963997,
12/31/1996,396.539986,-183.300003,213.239983,2.526,69.013,23.875999,308.654982,-15.1,293.554982,-167.313995,126.240997,-9.393,116.847997,-35.921001,80.927002,0.0,0.0,80.927002,0.0,80.927002,9.393,-2.884,87.435996,0.76,0.7,0.7,115.012505,0.748,0.692,0.692,116.893501,
03/31/1997,454.632988,-212.591995,242.040993,1.046,62.130001,33.181999,338.398993,-20.09,318.308993,-186.725998,131.582993,0.0,131.582993,-46.27,85.312996,0.0,0.0,85.312996,0.0,85.312996,0.0,0.0,85.312992,0.64,0.64,0.64,133.301994,0.63,0.63,0.63,135.417,
06/30/1997,469.556999,-222.789993,246.767006,2.071,62.743999,31.606001,343.188006,-29.429001,313.759006,-190.501007,123.258003,-51.862999,71.395004,-28.641001,42.754005,0.0,0.0,42.754005,0.0,42.754005,51.862999,-9.337,85.280003,0.66,0.33,0.33,129.558002,0.64,0.32,0.32,133.606499,
09/30/1997,602.412003,-318.690002,283.722,2.131,75.314003,34.898998,396.066001,-29.209,366.857002,-219.636993,147.220001,-119.529999,27.690002,-14.334,13.356002,0.0,0.0,13.356002,0.0,13.356002,119.529999,-29.679001,103.207001,0.7,0.09,0.09,148.399498,0.68,0.09,0.09,148.399498,
12/31/1997,592.076004,-316.868011,275.207993,2.401,92.731003,13.938,384.277995,-7.627,376.650995,-218.121002,158.529999,0.0,158.529999,-53.131001,105.398994,0.0,0.0,105.398994,0.0,105.398994,0.0,0.0,105.398998,0.71,0.71,0.71,148.449005,0.7,0.7,0.7,150.570007,
03/31/1998,593.179993,-320.459015,272.720978,4.453,96.536003,35.962002,409.671983,-8.536865,401.135118,-220.537994,180.597,0.0,180.597,-65.737999,114.859001,0.0,0.0,114.859001,0.0,114.859001,0.0,0.0,114.859001,0.76,0.76,0.76,151.130005,0.75,0.75,0.75,153.145004,
06/30/1998,604.086991,-328.785004,275.301987,2.834,76.674004,35.243,390.052991,-7.344,382.708991,-224.725998,157.983002,0.0,157.983002,-50.835999,107.147003,0.0,0.0,107.147003,0.0,107.147003,0.0,0.0,107.147003,0.71,0.71,0.71,151.686005,0.69,0.69,0.69,154.270996,
09/30/1998,597.261002,-324.182007,273.078995,2.297,82.668999,28.822001,386.866994,-23.871,362.995994,-221.960007,141.03598,-41.140999,99.894981,-36.750999,63.14399,0.0,0.0,63.14399,0.0,63.14399,41.140999,0.0,104.284981,0.72,0.41,0.41,153.427002,0.71,0.41,0.41,155.720993,
12/31/1998,597.590012,-314.432007,283.158005,5.851,68.845001,53.681,411.535006,-11.402,400.133005,-225.210999,174.922012,-45.130001,129.792011,-39.639,90.153008,0.0,0.0,90.153008,0.0,90.153008,45.130001,0.0,135.283012,0.76,0.57,0.57,157.354004,0.75,0.57,0.57,159.378006,
03/31/1999,586.938004,-302.709015,284.228989,18.414,76.063004,31.966999,410.672991,-7.479,403.193991,-225.354004,177.839996,0.0,177.839996,-59.803001,118.037003,0.0,0.0,118.037003,0.0,118.037003,0.0,0.0,118.036995,0.75,0.75,0.75,157.632996,0.74,0.74,0.74,159.602005,
06/30/1999,588.476013,-303.143005,285.333008,10.838,78.819,36.349998,411.340007,-9.479,401.861007,-219.988998,181.871994,0.0,181.871994,-61.344002,120.528,0.0,0.0,120.528,0.0,120.528,0.0,0.0,120.527992,0.76,0.76,0.76,158.018997,0.75,0.75,0.75,160.184998,
