Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/30/1993,219.587097,216.40625,216.40625,,1.768332,1.244243,0.39905,0.270947,0.270947,,0.270947,0.270947,0.270947,0.086015,-1.499647,,3.629926,5.555445,,
09/30/1993,216.583595,217.076113,217.076113,,1.841082,1.333288,0.427855,0.279119,0.279119,,0.279119,0.279119,0.279119,0.094617,0.497964,,3.570534,5.798274,,
12/31/1993,220.703391,217.868786,217.868786,,1.819416,1.335382,0.474974,0.288581,0.288581,0.288581,0.288581,0.288581,0.288581,0.094617,0.136114,,3.433065,6.001888,,
03/31/1994,219.676087,219.564053,219.564053,,1.652775,1.204296,0.464243,0.302773,0.302773,,0.302773,0.302773,0.302773,0.094617,2.59854,,3.430173,6.292806,,
06/30/1994,220.703391,219.737385,219.737385,,1.635903,1.156226,0.458056,0.307504,0.307504,,0.307504,0.307504,0.307504,0.094617,1.805592,,3.699794,6.29563,,
09/30/1994,218.838587,219.203857,219.203857,,1.638302,1.099201,0.387197,0.254282,0.254282,,0.254282,0.254282,0.254282,0.118271,0.592782,,5.102683,6.405731,,
12/31/1994,220.198181,219.137903,219.137903,,1.704863,1.05858,0.360577,0.242455,0.242455,0.242455,0.242455,0.242455,0.242455,0.118271,0.377698,,4.058685,6.411588,,
03/31/1995,225.220559,225.780307,225.780307,,1.772892,1.036831,0.375795,0.242455,0.242455,,0.242455,0.242455,0.242455,0.118271,0.699791,0.67544,4.080467,6.702891,,
06/30/1995,224.589801,225.465766,225.465766,,1.863902,1.064166,0.410594,0.260196,0.260196,,0.260196,0.260196,0.260196,0.118271,0.282052,0.253626,3.875033,6.999619,,
09/30/1995,216.639374,220.934591,220.934591,,1.987299,1.121517,0.460521,0.298042,0.298042,,0.298042,0.298042,0.298042,0.124184,0.44123,0.389867,5.217911,6.84455,,
12/31/1995,214.279958,215.03046,215.03046,,2.049593,1.121581,0.420317,0.304251,0.304251,0.304251,0.304251,0.304251,0.304251,0.124184,0.376737,0.329423,6.266951,7.088227,,
03/31/1996,214.213926,259.12783,259.12783,,1.990481,1.137832,0.426959,0.279415,0.279415,0.279415,0.279415,0.279415,0.279415,0.124184,0.442268,0.39685,3.71867,7.014063,,
06/30/1996,213.812921,257.985978,257.985978,,2.001213,1.160772,0.439117,0.291833,0.291833,0.291833,0.291833,0.291833,0.291833,0.124184,0.289051,0.250649,6.118278,6.899938,,
09/30/1996,211.370658,257.694781,257.694781,,2.044422,1.193738,0.450801,0.300526,0.300526,0.300526,0.300526,0.300526,0.300526,0.136603,0.307193,0.271305,4.176649,7.101667,,
12/31/1996,251.238094,253.097507,251.863268,,2.107834,1.219797,0.465237,0.314186,0.314186,0.314186,0.307356,0.307356,0.307356,0.136603,0.83695,0.63201,4.361779,7.107433,,
03/31/1997,254.997916,254.513285,251.668549,,2.195765,1.288528,0.469034,0.308039,0.308039,0.308039,0.300526,0.300526,0.300526,0.136603,0.68088,0.629236,3.886918,7.247687,,
06/30/1997,254.770959,257.485406,254.681665,,2.295096,1.352508,0.501893,0.327846,0.327846,0.327846,0.321016,0.321016,0.321016,0.136603,0.083485,0.026802,3.815662,6.438446,,
09/30/1997,254.399358,257.797392,254.55375,,2.352816,1.387742,0.515243,0.165289,0.165289,0.330579,0.157025,0.157025,0.323065,0.150263,0.513793,0.46644,5.305375,7.649355,,
12/31/1997,255.201946,254.915786,254.915786,,2.307703,1.365443,0.522941,0.353118,0.353118,0.353118,0.353118,0.353118,0.353118,0.150263,-0.007626,-0.028103,6.626858,7.936425,,
03/31/1998,255.976589,258.709124,255.766285,,2.342948,1.374751,0.514704,0.347107,0.347107,0.347107,0.347107,0.347107,0.347107,0.150263,0.025574,-0.06007,4.03978,8.102671,,
06/30/1998,256.118999,259.743322,256.035162,,2.392394,1.440029,0.530443,0.363636,0.363636,0.363636,0.354621,0.354621,0.354621,0.150263,0.041596,-0.132548,8.345968,8.331475,,
09/30/1998,255.885957,258.330163,256.173945,,2.419692,1.429326,0.507932,0.347107,0.347107,0.347107,0.347107,0.347107,0.347107,0.165289,0.517812,0.36547,4.537572,8.668115,,
12/31/1998,255.002663,257.426281,255.328149,,2.373095,1.460176,0.487792,0.118182,0.118182,0.321488,0.118182,0.118182,0.319835,0.165289,0.068884,-0.093758,5.702458,8.426559,,
03/31/1999,257.241576,256.74627,254.60457,,2.378449,1.45085,0.557657,0.380165,0.380165,0.380165,0.372727,0.372727,0.372727,0.165289,0.989715,0.918153,3.851737,8.311475,,
06/30/1999,253.749108,256.467971,254.073376,,2.423615,1.489428,0.611087,0.409091,0.409091,0.409091,0.409091,0.409091,0.409091,0.165289,0.752161,0.752161,3.997161,8.457968,,
09/30/1999,252.788408,255.2165,253.1463,,2.496375,1.517245,0.615533,0.418182,0.418182,0.418182,0.409091,0.409091,0.409091,0.181818,0.990613,0.990613,3.915524,8.541392,,
12/31/1999,251.777043,254.1825,252.4159,,2.52662,1.485267,0.524448,0.454545,0.454545,0.374545,0.451818,0.451818,0.372727,0.181818,0.564953,0.564953,4.906877,8.667812,,
03/31/2000,244.180671,249.139,247.9741,,2.58596,1.477513,0.607233,0.418182,0.418182,0.418182,0.418182,0.418182,0.418182,0.181818,0.389577,0.389577,4.337813,8.595369,,
06/30/2000,251.353249,270.217099,269.318253,,2.358399,1.293897,0.499632,0.363636,0.363636,0.363636,0.363636,0.363636,0.363636,0.163636,0.680166,0.594535,5.097225,9.017803,,
09/30/2000,250.849574,252.033,251.114,,2.618106,1.42374,0.468074,0.2,0.2,0.33,0.2,0.2,0.33,0.2,0.6212,0.6212,4.43398,9.103324,,
12/31/2000,250.85947,251.456,250.913,,2.663114,1.44916,0.4273,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.558536,,5.823392,9.431763,,
03/31/2001,251.001999,251.510178,250.998383,,2.532682,1.437651,0.371692,0.27,0.27,0.27,0.27,0.27,0.27,0.2,-0.512481,-0.578665,4.651589,9.927602,6.959406,
06/30/2001,251.057007,251.447998,251.024002,,2.498414,1.498805,-0.034068,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.529252,0.473054,3.876825,9.920782,6.983453,
09/30/2001,251.192993,252.203003,251.147659,,2.426023,1.514022,0.202976,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.865813,0.814103,4.691835,9.571951,6.681369,
12/31/2001,251.193814,251.702224,251.14206,,2.296899,1.546276,0.947547,0.261402,0.261402,0.261402,0.26082,0.26082,0.26082,0.16,-0.324072,-0.401601,4.947757,9.619823,6.769219,
03/31/2002,,251.953,250.749,,3.247475,2.646196,0.36515,0.37,0.37,0.26,0.37,0.37,0.26,0.16,2.523954,2.439715,,,,
06/30/2002,242.919876,247.867004,246.106003,,2.480561,1.948993,0.398576,0.3,0.3,0.3,0.29,0.29,0.29,0.16,0.470919,0.449522,3.963323,9.681628,8.814326,
09/30/2002,237.544288,241.357,239.925,,2.4934,1.939427,0.38144,0.37,0.37,0.31,0.36,0.36,0.3,0.16,1.017572,0.950201,4.685387,9.849894,8.930385,
12/31/2002,232.878851,235.083,233.581,,2.624516,2.062865,0.424183,0.32,0.32,0.3,0.32,0.32,0.3,0.16,-0.066264,-0.131372,4.534817,9.892831,8.954287,
03/31/2003,228.641557,232.805,231.355,,2.562893,2.051752,0.528884,0.39,0.39,0.39,0.39,0.39,0.39,0.16,0.600212,0.556132,4.147527,9.866063,8.911018,
06/30/2003,228.660034,230.572006,228.632996,,2.64471,2.142228,0.565238,0.43,0.43,0.41,0.42,0.42,0.4,0.16,0.323015,0.270433,5.564973,9.92975,8.97602,
09/30/2003,228.87,230.966,228.715,,2.592641,2.099237,0.561091,0.4,0.46,0.42,0.39,0.45,0.41,0.175,2.48424,2.397722,3.934443,9.793577,8.844514,
12/31/2003,229.008088,231.986,228.902,,2.540856,2.056885,0.553372,0.41,0.41,0.41,0.4,0.4,0.4,0.175,2.415684,2.415684,4.498225,9.934156,8.986552,
03/31/2004,229.41,232.915,229.227,,2.414942,1.964533,0.606709,0.45,0.45,0.45,0.45,0.45,0.45,0.175,0.845738,0.787141,4.556471,10.305475,9.36042,
06/30/2004,229.476,232.659,229.429,,2.363672,1.920816,0.6691,0.48,0.48,0.48,0.47,0.47,0.47,0.175,0.690841,0.621687,6.017082,10.39921,9.456998,
09/30/2004,230.154,234.348,229.848,,2.296705,1.814021,0.599918,0.41,0.41,0.43,0.4,0.4,0.42,0.2,0.748199,0.684565,8.378503,10.69248,9.75393,
12/31/2004,231.605281,235.502,231.147,,2.345499,1.809706,0.601089,0.39,0.39,0.44,0.39,0.39,0.44,0.2,-0.299169,-0.417159,6.596387,10.956736,10.024948,
03/31/2005,232.192017,235.053,231.824,,2.347276,1.739458,0.548248,0.42,0.42,0.4,0.41,0.41,0.39,0.2,1.767971,1.698539,4.691074,11.153583,10.215653,
06/30/2005,230.84202,235.671,232.217,,2.414104,1.723259,0.614679,0.46,0.46,0.46,0.45,0.45,0.45,0.215,-2.212474,-2.30186,4.853969,11.39643,10.453898,
09/30/2005,229.005823,233.456,229.83,,2.530557,1.750759,0.659731,0.47,0.47,0.46,0.47,0.47,0.46,0.215,1.900701,1.806013,3.948061,11.452438,10.501794,
12/31/2005,224.106172,229.718,226.699,,2.601679,1.724745,0.587616,0.44,0.44,0.44,0.44,0.44,0.44,0.215,1.507625,1.375132,4.744033,11.412006,10.441546,
03/31/2006,245.183441,234.371,230.976,,2.702969,1.745697,0.633222,0.45,0.45,0.45,0.45,0.45,0.45,0.25,0.109336,0.03977,4.770143,12.562757,9.953246,
06/30/2006,237.361333,244.538,241.729,,2.823914,1.749538,0.651184,0.46,0.46,0.46,0.46,0.46,0.46,0.25,-0.507808,-0.53888,5.389627,12.382623,9.703847,
09/30/2006,237.921076,240.896,237.672,,2.930501,1.736944,0.657339,0.66,0.66,0.47,0.65,0.65,0.46,0.25,0.597588,0.505457,5.370852,13.154556,10.495018,
12/31/2006,235.474366,239.881,236.426,,2.953766,1.740481,0.641473,0.37,0.37,0.47,0.37,0.37,0.46,0.25,0.761029,0.753707,6.7732,12.801079,10.124087,
03/31/2007,235.7135,238.754,235.586,,2.923034,1.737081,0.59619,0.41,0.41,0.44,0.4,0.4,0.43,0.265,0.768004,0.689209,7.083273,12.945207,10.285435,
06/30/2007,236.244063,239.008,236.032,,2.959997,1.73529,0.47619,0.34,0.34,0.36,0.34,0.34,0.36,0.265,-2.813254,-2.959277,8.241858,12.970235,10.327273,
09/30/2007,365.898439,368.28,365.895,,2.885607,1.678916,0.647828,0.38,0.38,0.47,0.38,0.38,0.47,0.265,-2.585203,-2.710903,5.253004,17.080352,7.680456,
12/31/2007,366.261676,366.119,366.119,,2.690259,1.511776,-1.087472,-0.65,-0.65,0.35,-0.65,-0.65,0.35,0.265,2.966852,2.93837,6.414365,16.242868,6.721525,
03/31/2008,366.226146,367.208,366.235,,2.700897,1.672631,0.41898,0.35,0.35,0.35,0.35,0.35,0.35,0.265,0.348981,0.114091,6.920486,16.128229,6.690175,
06/30/2008,366.196767,367.234,366.206,,2.548033,1.710229,0.348656,0.25,0.25,0.25,0.25,0.25,0.25,0.1325,0.415436,0.155855,4.56587,15.871972,6.445507,
09/30/2008,366.068762,367.361,366.124,,2.33141,1.519958,0.251568,0.17,0.17,0.18,0.17,0.17,0.18,0.1325,1.891851,1.721149,4.013058,15.85742,6.481312,
03/31/2009,390.681633,366.919,366.919,,2.205007,1.571483,-7.317689,-6.79,-6.79,-0.142726,-6.79,-6.79,-0.142726,0.01,2.887755,2.846743,6.797315,7.799112,5.7727,
06/30/2009,568.741245,459.246,459.246,,1.805022,1.340989,-0.300155,-0.4,-0.4,-0.488345,-0.4,-0.4,-0.490855,0.01,1.064778,1.051349,4.352922,6.226313,4.871838,
09/30/2009,714.469066,589.708,589.708,,1.373388,1.049453,-0.436423,-0.33,-0.33,-0.331439,-0.33,-0.33,-0.331439,0.01,0.491737,0.472107,3.191249,5.586947,4.542451,
12/31/2009,715.761672,715.336,715.336,,1.112597,0.864782,-0.835939,-0.56,-0.56,-0.627746,-0.56,-0.56,-0.63,0.01,0.178537,0.1554,2.571693,5.097349,4.072754,
03/31/2010,716.556641,718.593,716.32,,1.099552,0.886119,0.002295,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.441329,0.422856,2.33718,5.132871,4.13055,
06/30/2010,716.622592,719.387,716.58,,1.123805,0.934019,0.086638,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.653822,0.627464,1.974881,5.222409,4.241308,
09/30/2010,717.132197,719.567,716.911,,1.118426,0.944476,0.182221,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.113636,0.094345,1.970998,5.392516,4.433231,
12/31/2010,863.319435,760.582,757.924,,1.045634,0.896546,0.208396,0.05,0.05,0.05,0.05,0.05,0.05,0.01,-0.033371,-0.062727,1.138543,5.349161,4.569742,
03/31/2011,863.398578,867.237,863.359,,0.855753,0.742767,0.186702,0.14,0.14,0.14,0.14,0.14,0.14,0.01,0.874446,0.843651,1.550638,5.415913,4.65205,
06/30/2011,863.323099,867.469,863.358,,0.866273,0.763419,0.225744,0.16,0.16,0.16,0.16,0.16,0.16,0.01,0.504303,0.451903,1.274818,5.664317,4.915893,
09/30/2011,864.074883,867.633,863.911,,0.86763,0.769798,0.211055,0.16,0.16,0.16,0.16,0.16,0.16,0.04,0.227291,0.191866,2.656865,5.830481,5.0982,
12/31/2011,864.406152,868.156,864.136,,0.826916,0.745689,0.195354,0.14,0.14,0.127843,0.14,0.14,0.127843,0.04,0.240787,0.192957,1.396231,5.821115,5.104357,
03/31/2012,864.67453,869.164,864.499,,0.885203,0.812643,0.237649,0.17,0.17,0.157929,0.17,0.17,0.157929,0.04,0.320729,0.286788,1.460885,5.971653,5.259936,
06/30/2012,858.401176,867.551,862.261,,0.85979,0.79185,0.234259,0.17,0.17,0.165895,0.17,0.17,0.165895,0.04,0.328793,0.298483,1.523079,6.131095,5.428087,
09/30/2012,855.485376,863.588,857.871,,0.868259,0.805908,0.22854,0.19,0.19,0.187607,0.19,0.19,0.187607,0.04,0.132774,0.100852,1.00906,6.337118,5.649705,
12/31/2012,842.812709,853.306,847.22,,0.916699,0.863655,0.261585,0.19,0.19,0.188181,0.19,0.19,0.188181,0.04,0.386502,0.331287,1.582471,6.411767,5.727837,
03/31/2013,838.757987,848.708,841.103,,0.858322,0.809399,0.247773,0.17,0.17,0.166881,0.17,0.17,0.164179,0.04,0.251942,0.223477,1.073021,6.534478,5.856686,
06/30/2013,829.674914,843.84,834.73,,0.855967,0.810868,0.247109,0.17,0.17,0.17,0.17,0.17,0.17,0.05,0.19672,0.166548,1.29041,6.505226,5.832502,
09/30/2013,830.144646,841.025,830.398,,0.863055,0.817221,0.293694,0.21,0.21,0.219014,0.2,0.2,0.213079,0.05,0.529107,0.480969,1.410306,6.716043,6.056182,
12/31/2013,830.963427,842.324,830.59,,0.866512,0.819346,0.253074,0.18,0.18,0.18085,0.18,0.18,0.180006,0.05,0.240734,0.224952,1.273431,6.864154,6.217361,
03/31/2014,827.771805,842.677,829.659,,0.868959,0.826835,0.242557,0.17,0.17,0.19358,0.17,0.17,0.193054,0.05,0.187986,0.175194,1.261815,6.994611,6.274358,
06/30/2014,817.002296,834.687,821.546,,0.9073,0.864364,0.270337,0.19,0.19,0.194482,0.19,0.19,0.193738,0.05,0.275864,0.261279,1.576601,7.165829,6.447462,
09/30/2014,814.453953,829.623,816.497,,0.91661,0.87408,0.255832,0.18,0.18,0.198472,0.18,0.18,0.198081,0.05,0.302055,0.291058,1.169814,7.241561,6.495214,
12/31/2014,811.454676,825.338,811.967,,0.912479,0.870146,0.271889,0.19,0.19,0.208938,0.19,0.19,0.206963,0.06,0.319668,0.286061,1.583729,7.322501,6.586524,
03/31/2015,808.528243,823.809,809.778,,0.906074,0.86358,0.271507,0.19,0.19,0.197448,0.19,0.19,0.192428,0.06,-0.022546,-0.038716,1.204542,7.49999,6.5711,
06/30/2015,803.065757,820.238,806.891,,1.005796,0.957328,0.32255,0.23,0.23,0.234527,0.23,0.23,0.231219,0.06,0.129326,0.092148,1.807297,7.593722,6.670916,
09/30/2015,796.65944,814.326,800.883,,0.988404,0.934686,0.249212,0.18,0.18,0.184634,0.18,0.18,0.183991,0.06,0.39298,0.360606,1.368418,7.763204,6.839771,
12/31/2015,794.928886,810.143,796.095,,1.025466,0.966123,0.293799,0.21,0.21,0.219857,0.21,0.21,0.215789,0.07,0.794548,0.764306,1.130911,7.795163,6.874518,
03/31/2016,796.689077,808.349,795.755,,1.004226,0.936134,0.284348,0.21,0.21,0.210261,0.2,0.2,0.204948,0.07,0.241016,0.225739,1.108232,7.982617,7.068666,
06/30/2016,799.153996,810.371,798.167,,1.048365,0.973472,0.286686,0.19,0.19,0.211317,0.19,0.19,0.207276,0.07,0.118832,0.109199,1.141302,8.145236,7.238609,
09/30/2016,1084.782727,952.081,938.578,,1.061991,0.988522,0.161684,0.12,0.12,0.229265,0.11,0.11,0.222087,0.07,0.42529,0.378579,1.579166,8.562783,6.319825,
12/31/2016,1085.688538,1104.358,1085.253,,1.058919,0.985317,0.288334,0.2,0.2,0.235683,0.2,0.2,0.232307,0.08,0.487901,0.435609,1.329145,8.483225,6.276969,
03/31/2017,1087.119978,1108.617,1086.374,,1.041998,0.959154,0.245772,0.17,0.17,0.216316,0.17,0.17,0.211493,0.08,0.364515,0.313888,1.261929,8.590718,6.400571,
06/30/2017,1090.016469,1108.527,1088.934,,1.075364,0.982612,0.322334,0.23,0.23,0.23,0.23,0.23,0.23,0.08,0.149688,0.096425,1.461101,8.767001,6.595741,
09/30/2017,1080.946315,1106.491,1086.038,,1.107696,1.001807,0.336084,0.24,0.24,0.24,0.23,0.23,0.23,0.08,0.503666,0.474201,1.150684,8.906606,6.730094,
12/31/2017,1072.026681,1130.117,1077.397,,1.145491,1.030261,0.382403,0.38,0.38,0.269167,0.37,0.37,0.261162,0.11,0.786808,0.740991,1.461717,9.063202,6.881353,
03/31/2018,1101.795768,1124.778,1083.836,,1.133013,1.000151,0.35522,0.29,0.29,0.29,0.28,0.28,0.28,0.11,0.271259,0.256496,1.011984,9.171391,7.060292,
06/30/2018,1104.226603,1122.612,1103.337,,1.185495,1.015102,0.373413,0.3,0.3,0.3,0.3,0.3,0.3,0.11,0.279153,0.259214,1.288685,9.299722,7.205948,
09/30/2018,1061.529259,1103.74,1084.536,,1.24385,1.054829,0.405703,0.33,0.33,0.33,0.33,0.33,0.33,0.14,0.499753,0.477624,1.264214,9.166964,7.00122,
12/31/2018,1046.767252,1073.055,1054.46,,1.313469,1.101986,0.370806,0.3,0.3,0.3,0.29,0.29,0.29,0.14,0.551941,0.50642,2.603253,9.898571,7.72999,
03/31/2019,1046.440116,1065.638,1046.995,,1.326654,1.089786,0.402103,0.32,0.32,0.32,0.32,0.32,0.32,0.14,0.474692,0.451769,1.417186,9.775046,7.616298,
06/30/2019,1037.841268,1060.28,1044.802,,1.380166,1.135143,0.40869,0.33,0.33,0.33,0.33,0.33,0.33,0.14,0.339777,0.313935,1.683302,10.08343,7.918359,
09/30/2019,1032.755207,1051.273,1034.94,,1.392351,1.147893,0.424179,0.34,0.34,0.34,0.34,0.34,0.34,0.15,0.044447,0.014494,1.702243,10.366445,8.203299,
12/31/2019,1020.003482,1047.123,1028.621,,1.344519,1.119946,0.361649,0.29,0.29,0.29,0.28,0.28,0.28,0.15,0.657191,0.632886,1.247055,10.352416,8.173992,
03/31/2020,1014.218094,1034.576,1017.643,,1.312838,1.131045,0.056994,0.03,0.03,0.03,0.03,0.03,0.03,0.15,0.489366,0.478557,1.877308,10.417878,8.236887,
06/30/2020,1017.309583,1028.683,1016.259,,1.272313,1.164073,0.178104,0.13,0.13,0.13,0.13,0.13,0.13,0.15,0.208608,0.171216,6.266529,10.436351,8.272801,
