Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/30/2004,18.084821,24868.918355,26554.532787,22565.715979,2.967343,3.425026,1.452999,16.85624,2.798924,10.730803,15.503727,20.255,25131.541255,
09/30/2004,18.151516,25918.548999,27328.02036,24917.926401,3.162744,3.604778,1.649147,12.263277,2.763185,10.735635,15.362837,23.96,25164.327751,
12/31/2004,20.758843,28668.651846,31786.898401,25595.10612,45.678176,,1.91998,29.138488,2.802077,10.179443,14.445409,32.28,28471.901594,
03/31/2005,22.751429,33894.012764,36274.296703,30860.8811,29.691635,189.026945,2.412354,60.033866,3.494605,11.8634,16.595328,39.815,32244.721415,
06/30/2005,18.221492,32790.447861,33855.878929,31325.484983,45.779148,,2.277342,35.871746,3.570643,10.562409,14.279556,41.545,33799.708741,
09/30/2005,20.121213,36494.88399,40661.736451,33294.76927,32.886439,170.430349,2.749595,25.433167,3.972146,11.310192,14.771554,56.44,39868.425519,
12/31/2005,14.98209,36993.538494,40727.213166,34372.864613,49.751073,,2.243627,17.0136,3.461336,9.484647,12.080118,50.19,36904.759625,
03/31/2006,11.389313,36991.958805,38695.777109,33985.316979,42.875877,,1.945071,9.659122,3.10738,7.784864,9.681604,44.76,33895.297035,
06/30/2006,12.613924,37995.604483,40617.226741,33905.119895,46.85887,,2.543224,11.647435,3.705514,8.526235,10.422643,59.79,40908.874508,
09/30/2006,11.045936,42353.570866,44211.956778,40229.001407,16.929076,29.845855,2.580961,10.527703,3.639259,7.529131,8.994877,62.52,40890.712809,
12/31/2006,9.095638,39347.733869,41933.130824,36840.215335,11.63348,15.579253,2.297154,9.341553,3.423144,6.692175,7.974602,54.21,37161.64637,
03/31/2007,10.994854,39447.914928,43462.207779,36738.926726,26.665914,52.382863,2.877362,28.666757,4.191974,9.031655,11.117325,64.1,42846.169128,
06/30/2007,13.017409,43868.894511,45364.997919,42593.570953,29.701945,101.102713,3.226358,,4.751726,11.543007,14.870109,67.3,45502.532846,
09/30/2007,13.243714,45091.628249,45992.962791,43175.324022,17.095332,28.497363,3.307489,,4.792038,11.468817,14.716525,68.47,45577.077992,
12/31/2007,,45778.831995,45932.165038,45655.473833,,,,,,,,69.24,,
