Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
04/02/2000,,,10.3,,10.2,10.2,,,,,,,,,,,,,
07/02/2000,,,10.1,,3.1,3.1,,,,,,,,,,,,,
10/01/2000,,,9.7,,9.8,9.8,,,,,,,,,,,,,
12/31/2000,,,10.4,,9.2,9.2,,10.3448275862069,,,,,,,,,,,
04/01/2001,,,4.8,,4.8,4.8,,,,,,,,,,,,,
07/01/2001,,,5.5,,-10.4,-10.4,,9.67741935483872,,,,,,,,,,,
09/30/2001,,,5.7,,5.7,5.7,,2.85714285714286,,,,,,,,,,,
12/31/2001,,,6.5,,6.5,6.5,,1.52284263959391,,,,,,,,,,,
03/31/2002,,,5.1,,5.1,5.1,,4.57516339869281,,,,,,,,,,,
06/30/2002,,,5.839,,6.2,6.2,,5.88235294117646,,,,,,,,,,,
09/29/2002,,,6.9,,6.9,6.9,,10.5263157894737,,,,,,,,,,,
12/29/2002,,,7.14,,7.2,7.2,,4.76190476190477,,,,,,,,,,,
03/30/2003,,,5.5,,5.5,5.5,,17.2413793103448,,,,,,,,,,,
06/29/2003,,,6.5,,6.5,6.5,,14.2857142857143,,,,,,,,,,,
09/28/2003,,,7.5,,9.9,9.9,,43.75,,,,,,,,,,,
12/28/2003,,,7.8,,7.8,7.8,,26.3157894736842,,,,,,,,,,,
03/28/2004,,,5.9,,5.9,5.9,,7.78443113772454,,,,,,,,,,,
06/27/2004,,,9.9,,9.9,9.9,,47.7832512315271,,,,,,,,,,,
09/26/2004,,,12.5,,12.5,12.5,,37.037037037037,,,,,,,,,,,
01/02/2005,,,13.4,,13.4,13.4,,34.4827586206897,,,,,,,,,,,
04/03/2005,,,14.175,,15.8,15.8,,7.89473684210526,,,,,,,,,,,
07/03/2005,,,16.1,,16.1,16.1,,22.7154046997389,,,,,,,,,,,
10/02/2005,,,15.7,,15.7,15.7,,16.8831168831169,,,,,,,,,,,
01/01/2006,,14.25,16.6,,16.6,16.6,,18.2266009852217,,,,,,,,,,16.4912280701754,
04/02/2006,,16.05,17.9,5.83333717948718,17.9,17.9,,7.36842105263158,,,,,,,,,,11.5264797507788,
07/02/2006,,16.6,20.9,4.22155868263473,20.9,20.9,,24.2105263157895,,,,,,,,,,25.9036144578313,
10/01/2006,,20.05,19.299999,20.2647431805327,22.6,22.6,,-5.26315789473683,,,,,,,,,,-3.74065336658355,
12/31/2006,,17.8,18.9,3.31352818481848,18.9,18.9,,4.33070866141733,,,,,,,,,,6.17977528089886,
04/01/2007,,18.467,20.5,0.876391366906477,20.5,20.5,,12.8712871287129,,,,,,,,,,11.0088265554773,
07/01/2007,,21.7,24.299999,-1.88725784313726,24.3,24.3,,11.6666666666667,,,,,,,,,,11.9815622119816,
09/30/2007,,26.0,27.1,-1.80115417867435,27.1,27.1,,4.60251046025105,,,,,,,,,,4.23076923076924,
12/30/2007,,24.8,26.1,-1.270207852194,26.6,26.6,,3.91782608695653,,,,,,,,,,5.24193548387097,
03/30/2008,,24.0,26.6,5.70893495554516,27.9,27.9,,10.9422492401216,,,,,,,,,,10.8333333333333,
06/29/2008,,26.86,32.599998,5.23076659340659,32.6,32.6,,19.9460916442049,,,,,,,,,,21.3700595681311,
09/28/2008,,28.533,30.1,6.38161539283806,30.9,30.9,,4.19313850063531,,,,,,,,,,5.49188658746013,
12/28/2008,,28.72,29.6,-4.67346816326531,19.9,19.9,,3.84615384615385,,,,,,,,,,3.0640668523677,
03/29/2009,,20.08,20.8,-4.19930374238468,20.8,23.18,,4.01459854014597,,-3.88019060585433,,-2.15060479253847,,,,6.65844636251542,,3.58565737051794,
