Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
12/31/1998,10.758,17.186001,23.74,33.298,,,33.298,-63.466,,,,-63.466,,-91.860001,-18.245001,0.0,,,-18.245001,,,0.0,0.0,0.0,,,,,-73.615,89.739998,0.0,94.564998,,,,1.136,1.136,0.0,-5.961,,8.638,
03/31/1999,42.398998,23.207001,26.389999,-15.504,,,-15.504,8.306,,,,8.306,,-137.466995,-38.638,0.0,,,-38.638,,,0.0,0.0,0.0,,,,,-98.828995,93.485998,0.0,131.862997,,,,1.992,1.992,0.0,-40.368999,,-1.582,
06/30/1999,-2.744,-22.059,26.757999,-6.852,,,-6.852,-0.591,,,,-0.591,,-91.760002,-23.141001,0.0,,,-23.141001,,,0.0,0.0,0.0,,,,,-68.619001,79.272022,0.0,44.374023,,,,0.041,0.041,0.0,34.856998,,-15.232,
12/31/1999,107.850001,-150.664,81.762,32.339999,,,32.339999,144.412002,,,,144.412002,,110.888995,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,110.888995,-104.567001,0.0,-1494.358939,,,,0.0,0.0,0.0,1389.791938,,40.821999,
03/31/2000,61.487999,3.847,27.718,-0.685,,,-0.685,30.608,,,,30.608,,-3.228,-16.677,0.0,,,-16.677,,,0.0,0.0,0.0,,,,,13.449,-15.864,0.0,-15.223,,,,0.867,0.867,0.0,-1.508,,42.396,
06/30/2000,48.980999,-15.355,29.67,17.830999,,,17.830999,16.834999,,,,16.834999,,122.212997,-7.974,0.0,,,-7.974,,,0.0,0.0,0.0,,,,,130.186997,-130.899004,0.0,-127.894004,,,,-0.604,,-0.604,-2.401,,40.294998,
09/30/2000,84.313004,9.66,26.927,13.906,,,13.906,33.82,,,,33.82,,-5.355,-7.372,0.0,,,-7.372,,,0.0,0.0,0.0,,,,,2.017,-231.055996,0.0,-226.826996,,,,0.593,0.604,-0.011,-4.822,,-152.098007,
03/31/2001,57.831001,30.934,26.148001,8.399,,,8.399,-7.65,,,,-7.65,,-37.828999,-6.755,0.0,,,-6.755,,,0.0,0.0,0.0,,,,,-31.073998,-33.766004,0.0,-36.854004,,,,4.63,4.63,0.0,-1.542,,-13.764,
06/30/2001,76.927002,29.545,26.624001,10.463,,,10.463,10.295,,,,10.295,,-11.242,-11.828,0.0,,,-11.828,,,0.0,0.0,0.0,,,,,0.586,2.129974,0.0,11.060974,,,,4.663,5.665,-1.002,-13.594,,67.815002,
09/30/2001,112.146004,44.278,26.281,15.894,,,15.894,25.693001,,,,25.693001,,-23.174999,-11.597,0.0,,,-11.597,,,0.0,0.0,0.0,,,,,-11.577999,-128.974011,0.0,-130.258011,,,,2.844,2.844,0.0,-1.56,,-40.002998,
03/31/2002,84.985001,35.978001,15.805,18.816,,,18.816,14.386,,,,14.386,,-16.995001,-16.115,0.0,,,-16.115,,,0.0,0.0,0.0,,,,,-0.880001,-73.004012,0.0,-19.920013,,,,-51.525999,16.351,-67.876999,-1.558,,-5.014,
09/30/2002,136.194,54.169998,16.267,16.981001,,,16.981001,48.776001,,,,48.776001,,-32.341999,-23.308001,0.0,,,-23.308001,,,0.0,0.0,0.0,,,,,-9.033998,-125.510967,0.0,-2.438965,,,,-120.625002,2.108,-122.733002,-2.447,,-21.659,
12/31/2002,59.745998,58.811001,16.895,43.175999,,,43.175999,-59.136002,,,,-59.136002,,-40.868999,-35.713001,0.0,,,-35.713001,,,0.0,0.0,0.0,,,,,-5.155998,-37.763021,0.0,38.026978,,,,-41.434,3.566,-45.0,-34.355999,,-18.886,
03/31/2003,80.649002,36.412998,17.445,11.537,,,11.537,15.254,,,,15.254,,-20.795,-21.708,0.0,,,-21.708,,,0.0,0.0,0.0,,,,,0.913,148.665024,0.0,145.163024,,,,3.502,3.502,0.0,0.0,,208.518997,
06/30/2003,78.778,38.52,17.921,1.242,,,1.242,21.094999,,,,21.094999,,-64.900002,-20.368999,0.0,,,-20.368999,,,0.0,0.0,0.0,,,,,-44.531003,-3.265992,0.0,-7.541992,,,,4.276,4.276,0.0,0.0,,10.612,
09/30/2003,99.644997,38.060001,19.336,38.638,,,38.638,3.611,,,,3.611,,-42.282001,-21.954,0.0,,,-21.954,,,0.0,0.0,0.0,,,,,-20.328001,-100.860075,0.0,-13.174072,,,,-75.836003,7.201,-83.037003,-11.85,,-43.497002,
12/31/2003,34.576,62.798,19.985001,35.546001,,,35.546001,-83.752998,,,,-83.752998,,-65.999001,-36.241001,0.0,,,-36.241001,,,0.0,0.0,0.0,,,,,-29.758,-179.029039,0.0,-156.165039,,,,-16.048,8.077,-24.125,-6.816,,-210.451996,
03/31/2004,126.115997,52.865002,20.27,20.646999,,-1.016,21.662999,32.334,-12.511,0.697,,44.148,,-39.938,-24.681,0.0,,,-24.681,,,0.0,0.0,0.0,,,,,-15.257,5.32098,0.0,-12.257019,,,,17.577999,17.577999,0.0,0.0,,91.499001,
06/30/2004,90.636002,52.401001,20.927,11.3,25.048,4.828,-18.576,6.008,-1.602,4.245,-0.063,3.428,,-43.544998,-30.458,0.0,,,-30.458,,,0.0,0.0,0.0,,,,,-13.086998,0.453988,0.0,-11.187012,,,,11.641,11.641,0.0,0.0,,47.544998,
09/30/2004,115.851997,60.386002,22.257,16.854,30.465,8.019,-21.63,16.355,-19.885,0.123,7.773,28.344,,-247.445999,-34.733002,0.0,,,-34.733002,,,0.0,0.0,0.0,,,,,-212.712997,157.837972,0.0,242.96997,,,,-81.197998,5.361,-86.558998,-3.934,,26.240999,
12/31/2004,87.341004,56.601995,23.212,31.159001,-12.743,17.284,26.618001,-23.632,-25.265,-0.808,10.054,-7.613,,-48.732003,-38.455998,0.0,,,-38.455998,,,0.0,0.0,0.0,,,,,-10.276005,-13.57494,0.0,-12.226939,,,,-1.129001,8.852001,-9.981002,-0.219,,25.037002,
03/31/2005,111.406,56.334,24.848,6.077,15.934,-5.814,-4.043,24.147,-10.188,-2.82,-4.865,42.02,,-25.844,-25.625,0.0,,,-25.625,,,0.0,0.0,0.0,,,,,-0.219,-19.662,0.0,-7.48,,,,17.031,17.031,0.0,-29.213,,65.9,
06/30/2005,106.195,52.943,25.86,16.181,,-5.619,21.8,11.211,-5.358,0.292,,16.277,,-120.803,-40.28,0.0,,,-40.28,,,0.0,0.0,0.0,,,,,-80.523,9.49,0.0,-2.485,,,,12.741,12.741,0.0,-0.766,,-5.118,
09/30/2005,84.609,55.217,26.372,7.963,,2.483,5.48,-4.943,-15.738,-0.142,,10.937,,-67.48,-31.624,0.0,,,-31.624,,,0.0,0.0,0.0,,,,,-35.856,7.306,0.0,-0.953,,,,8.841,8.841,0.0,-0.582,,24.435,
12/31/2005,183.344,64.149,42.639,-58.987,,-54.407,-4.58,135.543,-22.068,14.65,,142.961,,-2831.236,-63.836,0.0,,,-63.836,,,0.0,0.0,0.0,,,,,-2767.4,2742.507,0.0,2784.524,,,,5.306,5.306,0.0,-47.323,,94.615,
03/31/2006,-23.564,57.469,41.891,12.073,6.675,-2.425,7.823,-134.997,-5.558,-18.911,-32.723,-77.805,,-55.482,-47.991,0.0,,,-47.991,,,0.0,0.0,0.0,,,,,-7.491,-73.619,0.0,-113.212,,,,39.595,39.595,0.0,-0.002,,-152.665,
06/30/2006,256.09,63.237,41.717,-28.347,,-18.555,-9.792,179.483,3.003,-4.371,,180.851,,-104.009,-67.371,0.0,,,-67.371,,,0.0,0.0,0.0,,,,,-36.638,-91.908,0.0,-100.308,,,,8.4,8.4,0.0,0.0,,60.173,
09/30/2006,96.937,94.856,44.478,13.332,,22.229,-8.897,-55.729,-61.735,-5.836,,11.842,,-67.31,-66.063,0.0,,,-66.063,,,0.0,0.0,0.0,,,,,-1.247,-108.668,0.0,-119.304,,,,10.338,10.338,0.0,0.298,,-79.041,
12/31/2006,190.108,74.129,45.209,-29.515,,1.093,-30.608,100.285,-10.447,29.118,,81.614,,-85.262,-81.283,0.0,,,-81.283,,,0.0,0.0,0.0,,,,,-3.979,-54.922,0.0,-74.135,,,,19.511,19.511,0.0,-0.298,,49.924,
03/31/2007,88.031,76.582,45.79,10.21,8.583,-2.194,3.821,-44.551,21.404,19.667,-46.387,-39.235,,-59.679,-49.444,0.0,,,-49.444,,,0.0,0.0,0.0,,,,,-10.235,17.83,0.0,4.315,,,,17.563,17.563,0.0,-4.048,,46.182,
06/30/2007,125.901,125.024,47.058,-20.767,,29.652,-50.419,-25.414,-82.624,-0.164,,57.374,,-49.698,-55.555,0.0,,,-55.555,,,0.0,0.0,0.0,,,,,5.857,-35.685,0.0,-47.996,,,,12.491,12.491,0.0,-0.18,,40.518,
09/30/2007,95.778,94.455,49.23,5.255,,-1.813,7.068,-53.162,28.795,-4.359,,-77.598,,-133.476,-71.079,0.0,,,-71.079,,,0.0,0.0,0.0,,,,,-62.397,32.096,0.0,-2.654,,,,34.984,41.334,-6.35,-0.234,,-5.602,
12/31/2007,223.326,85.717,51.392,-52.445,,-7.044,-45.401,138.662,48.336,-3.873,,94.199,,-183.619,-96.134,0.0,,,-96.134,,,-38.077,37.069,-75.146,,,,,-49.408,16.039,0.0,-0.967,,,,17.055,17.055,0.0,-0.049,,55.746,
03/31/2008,107.912,86.934,52.811,17.625,10.755,-7.439,14.309,-49.458,-16.322,3.499,-39.217,2.582,,-66.261,-64.65,0.023,,,-64.673,,,,,,,,,,-1.611,-9.381,0.0,-1.703,,,,2.792,9.936,-7.144,-10.47,,32.27,
06/30/2008,147.045,94.951,52.892,48.694,10.67,24.61,13.414,-49.492,-116.167,-3.8,20.962,49.513,,-121.282,-80.232,0.102,,,-80.334,,,0.0,0.0,0.0,,,,,-41.05,-178.093,0.0,2.049,,,,-156.64,5.889,-162.529,-23.502,,-152.33,
09/30/2008,160.195,93.91,54.97,70.119,13.67,38.986,17.463,-58.804,-26.217,-0.947,5.455,-37.095,,-108.926,-78.518,0.326,,,-78.844,,,0.0,0.0,0.0,,,,,-30.408,9.692,0.0,-1.596,,,,22.899,22.899,0.0,-11.611,,60.961,
12/31/2008,198.549,98.365,56.244,75.196,12.115,38.755,24.326,-31.256,-32.193,-1.467,70.222,-67.818,,-101.27,-94.032,0.079,,,-94.111,,,0.0,0.0,0.0,,,,,-7.238,-74.345,0.0,-12.301,,,,-53.506,9.536,-63.042,-8.538,,22.934,
03/31/2009,134.249,96.211,57.123,40.791,12.391,16.43,11.97,-59.876,27.66,13.055,-65.411,-35.18,0.0,-98.663,-69.004,4.199,4.199,0.0,-73.203,-73.203,0.0,,,,-39.828,0.0,-39.828,0.0,10.169,-40.784,0.0,-11.199,,,,-22.135,9.881,-32.016,-7.45,0.0,-5.198,
06/30/2009,212.383,105.819,58.185,41.213,12.404,13.576,15.233,7.166,-77.707,5.989,13.451,65.433,,-61.709,-63.677,1.585,1.585,0.0,-65.262,-65.002,-0.26,,,,-3.486,0.0,-3.486,0.0,5.454,-12.244,0.0,-11.433,,,,14.401,14.401,0.0,-15.212,0.0,138.43,
09/30/2009,167.487,110.93,56.813,52.994,13.374,15.411,24.209,-53.25,-20.352,-3.186,-7.035,-22.677,,-88.376,-66.976,0.472,0.472,0.0,-67.448,-67.448,0.0,0.0,,,-20.687,0.0,-20.687,0.0,-0.713,-41.544,0.0,-14.393,,,,-15.065,14.142,-29.207,-12.086,0.0,37.567,
12/31/2009,152.591,109.724,56.865,45.326,17.544,5.452,22.33,-59.324,2.982,-0.743,-45.884,-15.679,,-97.312,-67.58,1.441,1.441,0.0,-69.021,-68.952,-0.069,0.0,,,-23.616,0.0,-23.616,0.0,-6.116,-97.5,0.0,-24.207,,,,-55.838,36.434,-92.272,-17.455,0.0,-42.221,
03/31/2010,261.847,109.423,57.468,26.498,16.728,-3.311,13.081,68.458,44.937,1.818,1.8,19.903,0.0,-23.563,-26.321,16.264,16.264,0.0,-42.585,-42.585,0.0,3.827,16.87,-13.043,-1.069,0.0,-1.069,0.0,0.0,-21.834,0.0,-25.041,,,,22.451,22.451,0.0,-19.244,0.0,216.45,
06/30/2010,295.919,107.853,58.353,32.869,16.92,-7.386,23.335,96.844,21.84,0.187,60.455,14.362,0.0,-146.24,-55.349,1.417,1.417,0.0,-56.766,-56.766,0.0,-0.259,3.279,-3.538,-90.632,0.0,-90.632,0.0,0.0,-330.872,0.0,-223.613,,,,-86.739,13.309,-100.048,-20.52,0.0,-181.193,
09/30/2010,161.366,119.387,58.486,113.635,13.52,72.196,27.919,-130.142,-28.501,1.036,33.095,-135.772,,-115.51,-69.235,0.79,0.79,0.0,-70.025,-70.025,0.0,-0.247,7.667,-7.914,-45.942,0.0,-45.942,0.0,-0.086,-86.007,0.0,-21.581,,,,-42.886,5.735,-48.621,-21.54,0.0,-40.151,
12/31/2010,120.551,69.02,60.071,133.217,18.806,13.9,100.511,-141.757,-27.616,-6.933,-91.122,-16.086,,-151.32,-99.97,4.256,4.256,0.0,-104.226,-104.226,0.0,-0.229,33.016,-33.245,-50.859,0.0,-50.859,0.0,-0.262,356.321,0.0,944.991,,,,-451.279,18.548,-469.827,-137.391,0.0,325.552,
03/31/2011,329.783,94.502,62.037,63.886,16.388,18.221,29.277,109.358,4.461,7.429,26.565,70.903,,-145.388,-64.718,2.812,2.812,0.0,-67.53,-67.53,0.0,0.853,16.312,-15.459,-81.523,0.0,-81.523,0.0,0.0,-38.502,0.0,-17.51,,,,10.606,10.606,0.0,-31.598,0.0,145.893,
06/30/2011,204.41,100.015,64.47,80.671,21.426,6.004,53.241,-40.746,-63.745,1.94,14.871,6.188,,-163.168,-87.257,0.142,0.142,0.0,-87.399,-87.399,0.0,-1.573,4.52,-6.093,-69.673,0.0,-69.673,0.0,-4.665,-317.427,0.0,-14.272,0.0,8186.455,-8200.727,-274.78,15.813,-290.593,-28.375,,-276.185,
09/30/2011,495.194,135.361,67.821,70.599,14.034,14.152,42.413,221.413,79.538,2.398,15.216,124.261,,-824.451,-48.281,48.669,48.669,0.0,-96.95,-96.95,0.0,-0.242,10.064,-10.306,-775.928,0.0,-775.928,0.0,0.0,140.638,0.0,187.32,,,,-29.648,3.107,-32.755,-17.034,0.0,-188.619,
12/31/2011,150.659,148.123,72.987,57.542,14.235,15.061,28.246,-127.993,-55.405,-1.497,27.748,-98.839,,-266.221,-124.717,23.56,23.56,0.0,-148.277,-148.277,0.0,6.207,17.948,-11.741,-150.318,0.0,-150.318,0.0,2.607,-31.892,0.0,-10.017,,,,2.624,2.624,0.0,-24.499,0.0,-147.454,
03/31/2012,331.874,140.12,75.975,44.649,17.339,-13.335,40.645,71.13,-15.254,4.851,-20.624,102.157,,-233.69,-111.634,0.825,0.825,0.0,-112.459,-112.459,0.0,10.641,14.342,-3.701,-132.699,0.0,-132.699,0.0,0.002,-42.657,0.0,-23.398,,,,7.764,7.764,0.0,-27.023,0.011,55.538,
06/30/2012,202.105,95.337,77.807,42.067,19.747,-12.196,34.516,-13.106,23.898,-3.138,28.802,-62.668,0.0,-353.521,-136.851,1.198,1.198,0.0,-138.049,-138.049,0.0,-2.595,2.031,-4.626,-214.075,0.0,-214.075,0.0,0.0,-24.31,0.0,-13.701,,,,11.922,11.922,0.0,-22.531,-0.108,-175.834,
09/30/2012,366.634,144.721,80.586,70.679,18.677,24.157,27.845,70.648,5.054,0.245,-26.378,91.727,,-199.546,-128.346,0.095,0.095,0.0,-128.441,-128.441,0.0,2.416,2.798,-0.382,-72.34,0.0,-72.34,0.0,-1.276,-58.49,0.0,1229.397,,,,28.055,28.055,0.0,-1315.942,0.151,108.749,
12/31/2012,200.235,155.839,109.54,114.93,16.549,45.139,53.242,-180.074,-9.641,2.094,59.078,-231.605,,-4045.693,-169.756,1.441,1.441,0.0,-171.197,-171.197,0.0,-0.074,2.57,-2.644,-3874.963,0.0,-3874.963,0.0,-0.9,3997.841,0.0,2769.85,,,,20.942,20.942,0.0,1207.049,-0.829,151.554,
03/31/2013,379.207,30.164,125.756,260.753,18.432,-111.331,353.652,-37.466,-124.62,2.162,-83.896,168.888,0.0,-146.011,-54.504,62.357,62.357,0.0,-116.861,-116.724,-0.137,-0.125,1.091,-1.216,-91.498,0.0,-91.498,0.0,0.116,-67.392,0.0,-63.439,,,,12.79,12.79,0.0,-16.743,0.119,165.923,
06/30/2013,306.819,254.376,130.626,2.055,21.916,9.292,-29.153,-80.238,106.791,-1.238,-10.998,-174.793,0.0,-203.245,-139.529,2.006,2.006,0.0,-141.535,,,-3.102,0.0,-3.102,-60.614,0.0,-60.614,0.0,0.0,-185.641,0.0,-187.21,,,,24.471,24.471,0.0,-22.902,-0.353,-82.42,
09/30/2013,733.128,136.628,133.005,246.599,15.895,49.954,180.75,216.896,68.277,-6.418,23.313,131.724,,-229.199,-143.258,0.0,,,-143.258,,,-3.346,0.0,-3.346,-82.69,0.0,-82.69,0.0,0.095,-150.474,0.0,-133.642,,16496.316,-16629.958,6.893,6.893,0.0,-23.725,-0.665,352.79,
12/31/2013,354.187,212.278,138.732,112.064,14.456,26.705,70.903,-108.887,-153.173,-3.477,88.247,-40.484,,-299.796,-218.041,0.0,,,-218.041,,,-2.753,3.067,-5.82,-75.592,0.0,-75.592,0.0,-3.41,-78.768,0.0,-53.716,,16344.214,-16397.93,8.466,8.466,0.0,-33.518,-0.068,-24.445,
03/31/2014,419.107,183.289,142.565,83.306,19.716,8.902,54.688,9.947,-54.565,-12.28,-42.558,119.35,0.0,-195.793,-126.517,0.056,0.056,0.0,-126.573,-126.562,-0.011,-1.565,2.77,-4.335,-67.857,0.0,-67.857,0.0,0.146,-62.125,0.0,-65.15,,,,21.786,21.786,0.0,-18.761,0.631,161.82,
06/30/2014,262.391,147.683,145.905,141.394,21.855,4.924,114.615,-172.591,-10.514,1.549,-3.464,-160.162,,-247.062,-156.621,0.159,0.159,0.0,-156.78,-152.031,-4.749,-60.047,63.068,-123.115,-30.585,0.0,-30.585,0.0,0.191,298.773,0.0,413.586,,,,15.726,15.726,0.0,-130.539,-1.198,312.904,
09/30/2014,847.9,184.122,148.865,58.177,15.614,-15.993,58.556,456.736,89.252,-14.467,48.354,333.597,,-388.33,-156.799,3.405,3.405,0.0,-160.204,,,-111.953,,,-119.675,0.0,-119.675,0.0,0.097,-355.657,0.0,-317.128,,,,9.677,9.677,0.0,-48.206,2.149,106.062,
12/31/2014,-69.991,208.02,153.6,-106.191,13.406,213.122,-332.719,-325.42,-126.523,-21.2,-5.288,-172.409,0.0,-446.544,-193.62,5.171,5.171,0.0,-198.791,-197.823,-0.968,-163.956,114.445,-278.401,-53.977,0.0,-53.977,0.0,-34.991,-45.97,0.0,-39.287,,,,17.582,17.582,0.0,-24.265,0.711,-561.794,
03/31/2015,410.089,-110.617,153.789,359.025,14.544,-203.94,548.421,7.892,-170.362,-9.193,-10.933,198.38,0.0,-252.287,-118.856,2.565,2.565,0.0,-121.421,-121.421,0.0,-92.781,206.867,-299.648,-40.65,0.0,-40.65,0.0,0.0,-110.868,0.0,-28.436,,,,-56.831,13.232,-70.063,-25.601,-0.904,46.03,
06/30/2015,31.442,170.477,158.843,-166.674,24.882,208.358,-399.914,-131.204,27.412,-13.587,61.756,-206.785,0.0,-695.05,-168.602,0.85,0.85,0.0,-169.452,-169.452,0.0,-522.039,229.367,-751.406,-4.409,0.0,-4.409,0.0,0.0,585.961,0.0,696.428,,,,-5.689,8.361,-14.05,-104.778,0.111,-77.536,
09/30/2015,678.996,215.872,162.062,70.323,14.882,-6.412,61.853,230.739,-35.198,-13.076,-39.35,318.363,0.0,-203.047,-167.89,3.45,3.45,0.0,-171.34,-171.34,0.0,10.436,535.276,-524.84,-45.65,0.0,-45.65,0.0,0.057,-361.214,0.0,-28.675,,,,-282.233,17.764,-299.997,-50.306,-1.051,113.684,
12/31/2015,436.673,-6.0,163.33,364.004,2.356,63.738,297.91,-84.661,-24.719,-12.457,19.525,-67.01,0.0,268.6,-232.935,12.85,12.85,0.0,-245.785,-245.785,0.0,507.352,665.848,-158.496,-5.76,0.0,-5.76,0.0,-0.057,-252.849,0.0,-96.291,,,,-150.87,14.955,-165.825,-5.688,-0.727,451.697,
03/31/2016,429.002,97.434,169.355,217.614,17.382,47.519,152.713,-55.401,-78.097,-4.924,7.782,19.838,0.0,-554.311,-168.53,4.657,4.657,0.0,-173.187,-173.187,0.0,19.373,257.856,-238.483,-405.154,0.0,-405.154,0.0,0.0,-333.097,0.0,-24.571,,,,-267.376,7.55,-274.926,-41.15,0.717,-457.689,
06/30/2016,516.637,53.382,180.381,149.597,19.389,-27.567,157.775,133.277,-25.908,-4.289,15.027,148.447,0.0,-203.918,-172.704,12.736,12.736,0.0,-185.44,-185.44,0.0,36.946,334.086,-297.14,-68.16,0.0,-68.16,0.0,0.0,-70.457,0.0,-36.662,,,,12.519,12.519,0.0,-46.314,-0.273,241.989,
09/30/2016,535.623,571.332,181.739,-257.746,7.474,28.826,-294.046,40.298,18.345,-3.832,-68.316,94.101,0.0,-499.013,-215.093,1.598,1.598,0.0,-216.691,-216.616,-0.075,-259.903,201.555,-461.458,-24.017,0.0,-24.017,0.0,0.0,-404.422,0.0,-37.481,,,,-334.942,11.03,-345.972,-31.999,-2.108,-369.92,
12/31/2016,482.182,157.726,188.777,118.318,9.239,3.232,105.847,17.361,-66.58,35.965,57.404,-9.428,,55.574,-208.043,45.734,45.734,0.0,-253.777,,,330.142,506.888,-176.746,-66.525,0.0,-66.525,0.0,0.0,-544.005,0.0,-25.728,,,,-471.229,5.695,-476.924,-47.048,5.94,-0.309,
03/31/2017,865.171,447.697,190.206,144.702,9.601,20.091,115.01,82.566,16.168,-8.909,-26.214,101.521,,-249.987,-167.923,46.612,46.612,0.0,-214.535,-214.535,0.0,-4.828,120.31,-125.138,-77.236,0.0,-77.236,0.0,0.0,-58.937,0.0,-36.141,,,,0.0,0.0,0.0,-22.796,2.82,559.067,
06/30/2017,149.886,127.001,200.038,140.536,17.27,20.847,102.419,-317.689,-129.376,-22.158,-29.683,-136.472,,-601.62,-160.781,23.624,23.624,0.0,-184.405,-184.405,0.0,101.764,205.223,-103.459,-542.603,0.0,-542.603,0.0,0.0,-306.241,0.0,-27.891,,,,-223.511,8.163,-231.674,-54.839,1.372,-756.603,
09/30/2017,553.093,-214.476,203.283,483.825,1.607,-173.719,655.937,80.461,-32.816,45.339,74.492,-6.554,,-253.942,-218.596,22.293,22.293,0.0,-240.889,-240.889,0.0,71.273,79.054,-7.781,-106.699,0.0,-106.699,0.0,0.08,-164.654,0.0,-44.431,,,,-82.119,7.618,-89.737,-38.104,1.257,135.754,
12/31/2017,345.016,303.396,183.958,90.993,6.614,-262.436,346.815,-233.331,-10.281,-32.897,8.281,-198.434,,-259.183,-265.614,0.0,0.0,0.0,-265.614,-265.614,0.0,83.746,94.291,-10.545,-77.341,0.0,-77.341,0.0,0.026,-236.425,0.0,263.311,,,,-476.067,5.471,-481.538,-23.669,-5.195,-155.787,
