Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,8.666935,,7.989238,4.192595,4.192595,4.192595,,47.521964,24.918585,,
06/30/1990,,,,,,,8.877821,,8.221844,4.480442,4.480442,4.480442,,45.505629,23.389502,,
09/30/1990,,,,,,,8.666406,,8.153198,4.362048,4.362048,4.362048,,46.498932,21.855595,,
12/31/1990,,,,,,,8.425377,,7.96997,4.451768,4.451768,4.451768,,44.143228,21.909089,,
03/31/1991,,16.377701,1.735887,14.307182,25.344278,,8.262845,6.572838,7.804201,4.370337,4.370337,4.370337,,44.000199,21.772016,12.811945,
06/30/1991,,16.70765,1.737283,14.770597,24.56712,,8.730878,8.167598,8.205259,4.436041,4.436041,4.436041,,45.93661,21.133367,13.176761,
09/30/1991,,17.1318,1.687618,15.24905,19.898577,,8.637142,8.501868,8.228091,4.6445,4.6445,4.6445,,43.553129,19.037374,13.870355,
12/31/1991,,17.344755,1.635748,15.573072,22.641266,,8.345862,7.93555,8.009629,4.640949,4.640949,4.640949,,42.057881,19.599931,13.945195,
03/31/1992,,17.94393,1.731834,16.12666,21.558212,,8.257443,8.23189,7.950423,4.53703,4.53703,4.53703,,42.933478,19.317402,14.477629,
06/30/1992,,18.187724,1.727791,16.343597,24.188596,,8.418255,6.994829,8.275995,4.632086,4.632087,4.632087,,44.029853,20.375142,14.481949,
09/30/1992,,18.357542,1.674734,16.483712,25.475197,,8.346289,7.104646,8.264264,4.669197,4.669198,4.669198,,43.501353,12.593738,16.045641,
12/31/1992,,18.287589,1.663504,16.450715,17.07392,,8.149193,7.135718,8.069392,4.559094,4.559094,4.559094,,43.501397,24.664772,13.776997,
03/31/1993,,19.516346,1.766073,17.51848,26.896845,,8.715614,11.005111,8.633757,4.79246,5.812371,5.812371,,44.491609,16.871954,16.223558,
06/30/1993,,19.453654,1.750185,17.470568,29.045221,,8.521654,8.872641,8.513245,4.749741,4.749741,4.749741,,44.207626,17.573756,16.034916,
09/30/1993,,19.977381,1.746125,18.042244,25.818093,,8.509747,9.102059,8.505696,4.933342,4.933342,4.933342,,41.99955,16.008676,16.779267,
12/31/1993,,20.86426,1.867513,19.021147,23.682148,,8.672847,10.808011,8.619406,5.011441,5.011441,5.011441,,41.858626,15.455715,17.639539,
03/31/1994,,18.015204,1.66391,16.386181,28.168587,,8.782656,9.060594,8.761966,5.025711,5.025711,5.025711,,42.641742,14.796232,15.349632,
06/30/1994,,18.121978,1.604569,16.382477,24.64362,,8.368468,7.593575,8.137777,4.683896,4.683895,4.683895,,42.442569,16.668108,15.101387,
09/30/1994,,18.360155,1.577039,16.771162,23.743752,,8.323764,7.494116,8.086863,4.749203,4.749202,4.749202,,41.272623,15.214504,15.566749,
12/31/1994,,18.784298,1.638914,17.476039,26.032552,,8.306531,6.687535,8.087835,4.730627,4.730628,4.730628,,41.50935,14.782419,16.007525,
03/31/1995,,16.625415,1.447277,15.581165,30.020857,,8.725803,8.479798,8.516254,4.952686,4.952686,4.952686,,41.844308,13.484854,14.383502,
06/30/1995,,17.012876,1.40865,15.572695,35.580166,,8.503025,8.944388,8.274389,4.807398,4.807398,4.807398,,41.900269,13.792028,14.666455,
09/30/1995,,18.063766,1.509353,16.151963,22.672261,,8.600511,10.708967,8.374979,4.85506,4.85506,4.85506,,42.028985,14.050705,15.52568,
12/31/1995,,17.965274,1.530111,16.285474,18.665454,,8.480047,11.42511,8.277156,4.808667,4.808668,4.808668,,41.904352,14.788497,15.30848,
03/31/1996,,17.220973,1.406131,15.352866,2.781734,,8.802083,16.849276,8.508081,5.00156,5.001561,5.001561,,41.214,14.249391,14.767089,
06/30/1996,,16.325214,1.31377,14.445699,-9.341173,,8.508852,-8.449923,8.281884,4.923301,4.9233,4.9233,,40.553373,16.377248,13.651593,
09/30/1996,,16.801927,1.361241,14.673488,3.75864,,8.819546,,8.614712,4.975561,4.97556,4.97556,,42.243444,15.792629,14.148461,
12/31/1996,,18.515956,1.566151,16.362001,4.084479,,8.303347,3.229011,11.46904,7.460356,7.460357,7.460357,,34.952216,10.355295,16.598574,
03/31/1997,,18.153067,1.516651,15.301761,2.547042,,8.928209,,8.732958,5.279926,5.279926,5.279926,,39.540233,15.195714,15.394579,
06/30/1997,,26.331223,2.242187,22.218703,10.731502,,8.719732,,23.828285,17.387267,17.387267,17.387267,,27.030974,5.191005,24.964368,
09/30/1997,,25.801516,2.248346,22.53372,7.871286,,8.879595,16.473111,8.706318,5.368682,5.368682,5.368682,,38.335794,16.269945,21.603624,
12/31/1997,,21.058985,2.147787,18.477123,0.203108,,8.487306,-1.60661,8.306145,5.501551,5.501552,5.501552,,33.765284,16.103102,17.667835,
03/31/1998,,22.788943,2.398667,19.736163,4.74924,,3.232565,,3.046284,9.129176,9.129176,9.129176,,,9.464969,20.631977,
06/30/1998,,14.731165,1.611257,12.886889,-5.174672,,9.602578,,9.403517,6.027587,6.027587,6.027587,,35.900716,16.90592,12.240726,
09/30/1998,,14.662619,1.604264,13.130189,1.693484,,9.666134,,9.50056,6.329058,6.329058,6.329058,,33.382261,16.135361,12.296752,
12/31/1998,,13.526891,1.605247,11.983392,16.677253,,9.22579,15.698318,9.044611,5.985449,5.985449,5.985449,,33.823034,14.699234,11.538542,
03/31/1999,,14.292894,1.775213,12.691357,15.933505,,10.107422,51.620763,9.912109,9.570312,9.570312,9.570312,,3.448276,9.183673,12.980281,
06/30/1999,,15.304873,1.899257,12.850425,17.922707,,9.940945,11.69562,9.694882,6.397638,6.397638,6.397638,,34.010152,14.615385,13.068007,
09/30/1999,,15.969813,1.844125,13.429842,21.817108,,10.245902,12.230642,10.018215,6.557377,6.557377,6.557377,,34.545455,13.888889,13.751783,
12/31/1999,,14.977743,1.675871,12.524707,18.591516,,6.892178,,6.723044,4.312896,4.312896,4.312896,,35.849057,19.607843,12.040931,
03/31/2000,,13.424174,1.547862,11.374817,17.529921,,10.341952,11.714286,10.133445,6.505421,6.505421,6.505421,,35.802469,12.179487,11.789178,
