Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
04/01/1990,,46.013,60.43,14.125,-24.181999,96.386002,,,,,,,,,,,,,,,,,
07/01/1990,,46.985001,61.548,-10.448,-24.496,73.588997,,,,,,,,,,,,,,,,,
09/30/1990,,41.865002,63.414001,16.77,-10.849,111.199997,,,,,,,,,,,,,,,,,
12/31/1990,,45.613998,59.745998,27.916,-7.511,125.764999,,,,,,,,,,,,,,,125.764999,,
03/31/1991,,23.275999,61.213001,6.51,-22.226,68.773003,,,,,,,,,,,,,,,,,
06/30/1991,,30.73,61.230999,18.235001,19.677,129.873001,,,,,,,,,,,,,,,,,
09/29/1991,,40.972,59.244999,13.03,10.142,123.389,,,,,,,,,,,,,,,,,
12/31/1991,,-13.024,70.459,58.887001,2.235,118.556999,,,,,,,,,,,,,,,118.556999,,
03/29/1992,,-89.789001,,,,67.117996,,,,,,,,,,,,,,,,,
06/28/1992,,44.139,,,,116.980003,,,,,,,,,,,,,,,,,
09/29/1992,,40.735001,,,,121.765999,,,,,,,,,,,,,,,,,
12/31/1992,,-61.686001,,,,155.410995,,,,,,,,,,,,,,,155.410995,,
03/28/1993,,29.784,,,,93.113998,,,,,,,,,,,,,,,,,
06/27/1993,,47.862,,,,91.774002,,,,,,,,,,,,,,,,,
09/26/1993,,77.707001,,,,138.647995,,,,,,,,,,,,,,,,,
12/31/1993,,171.356996,170.977997,-310.889985,79.811996,111.257004,,,,,,,,,,,,,,,111.257004,,
03/27/1994,,22.726,,,,102.629997,,,,,,,,,,,,,,,,,
06/26/1994,,45.368999,,,,114.542999,,,,,,,,,,,,,,,,,
09/30/1994,,52.299,,,,120.240997,,,,,,,,,,,,,,,,,
12/31/1994,,52.723005,170.009995,-40.568002,-33.563,148.601998,,,,,,,,,,,,,,,148.601998,,
03/31/1995,,1641.267944,,,,30.708,,,-27.179001,,,,,,,,,,,,,,
06/30/1995,,26.046,,,,32.761002,,,-29.499001,,,,,,,,,,,,,,
09/30/1995,,-298.931,,,,129.651993,,,-40.169998,,,,,,,,,,,,,,
12/31/1995,,-141.632004,,,,56.625,-31.764,,-31.764,,,,,,,,,,,,24.861,,
03/31/1996,,26.037001,,,,29.916,,,-26.910999,,,,,,,,,,,,,,
06/30/1996,,46.022999,,,,88.029999,,,-29.787001,,,,,,,,,,,,,,
09/30/1996,,55.705002,,,,55.294998,,,-49.585999,,,,,,,,,,,,,,
12/31/1996,,78.679001,,,,175.485001,-40.634998,,-40.634998,,,,,,,,,,,,134.850003,,
03/31/1997,,45.233002,,,,30.698,-28.535,0.0,-22.016001,0.0,0.0,-6.519,-98.278,-20.129999,108.980003,0.0,0.0,15.208,-201.621994,-0.714,-96.114998,,
06/30/1997,,65.986,,,,61.514,-4.889,56.945999,-24.443001,0.0,0.0,-37.391998,-60.001999,-23.069,-103.483002,190.531998,-0.007,4.23,-129.817993,1.613,-3.377,,
09/30/1997,,66.924004,,,,85.581001,-72.328003,57.639,-25.155001,0.0,0.0,-104.811996,-2.491,-23.638,96.049004,248.035995,-1.441,5.067,-75.442001,-251.121994,10.762,,
12/31/1997,,72.168999,,,,177.272003,-79.761002,,-83.904999,0.0,0.0,4.144,-92.691002,-18.601999,-9.359,6.861,-5.769,11.926,-63.886002,-13.862,4.82,,
03/31/1998,,45.261002,36.983002,,,48.902,-99.024002,5.253,-23.587999,0.0,0.0,-80.689003,42.671001,-21.337999,82.683998,0.0,-39.620998,21.296,-0.32,-0.03,-7.451,,
06/30/1998,,49.201,37.965,,,74.014,-252.893005,14.006,-31.325001,0.0,0.0,-235.574005,200.447998,-21.051001,351.371002,0.0,-7.033,6.743,-130.244995,0.663,21.569,,
09/30/1998,,1076.54895,36.369999,,,81.800003,1520.261963,,-43.369999,0.0,0.0,1563.631958,-671.437012,-21.195999,-279.576996,0.0,-3.702,23.964001,-391.299988,0.374,930.625,,
12/31/1998,,246.326996,42.212002,,,116.920998,344.256012,,-38.07,-25.957001,13.637,413.904999,-400.295013,-18.568001,58.505001,0.0,-3.85,7.901,-442.809998,-1.473,60.882,,
03/31/1999,,48.813,-45.991001,,,2.822,-177.759995,0.0,-35.592999,0.0,0.0,-142.167007,2.546,-19.927999,119.482002,0.0,-10.847,19.795,-106.0,0.044,-172.391998,,
06/30/1999,,85.314003,41.196999,,,128.998001,-63.637001,11.801,-44.286999,0.0,0.0,-31.150999,-136.102005,-19.789,-59.080002,0.0,-17.103001,23.402,-63.528,-0.004,-70.740997,,
09/30/1999,,57.064999,32.223,,,104.654999,-29.414,9.755,-28.862,-74.973999,0.0,64.666016,-704.440002,-19.823999,563.077026,0.0,-14.656,11.33,,-1244.366943,-629.198975,,
12/31/1999,,67.893997,32.604,,,145.261993,-43.861,40.744999,-63.943001,0.0,74.973999,-95.637001,-137.238007,-15.223,-680.963989,595.895996,-3.961,12.668,,-3.26,-35.837002,,
03/31/2000,,112.418999,-43.324001,,,69.095001,127.155998,0.0,-27.496,0.0,0.0,154.651993,-189.016006,-15.056,-118.662003,0.0,-17.163,35.109001,-73.403999,0.16,7.235,,
