Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
11/30/1989,1386.803955,,-1004.296021,,382.507935,,-335.174011,,,,47.334,-1.474,,4.863,,0.0,,-3.389,45.86,-17.198,28.662001,0.0,,,28.662,0.0,28.662001,0.0,,28.662001,28.662001,,987.16803,0.02875,0.02875,,987.16803,0.02875,0.02875,0.02875,
02/28/1990,1646.602051,,-1186.55603,,460.046021,,-360.203003,,,,99.843002,-0.748,,4.618,,0.0,,-3.87,99.095002,-37.16,61.935001,0.0,,,61.935002,0.0,61.935001,0.0,,61.935001,61.935001,,986.848022,0.063125,0.0625,,986.848022,0.063125,0.0625,0.0625,
05/31/1990,1521.756958,,-1098.623047,,423.133911,,-352.850006,,,,70.283997,-0.558,,4.625,,0.0,,-4.067,69.725996,-26.146999,43.578999,0.0,,,43.578997,0.0,43.578999,0.0,,43.578999,43.578999,,986.911987,0.044375,0.045,,986.911987,0.044375,0.045,0.045,
08/31/1990,1492.331055,,-1066.916992,,425.414063,,-358.695007,,,,66.719002,-0.477,,4.707,,0.0,,-4.23,66.242002,-25.841,40.401001,0.0,,,40.401002,0.0,40.401001,0.0,,40.401001,40.401001,,984.359984,0.04125,0.04125,0.04125,984.359984,0.04125,0.04125,0.04125,
11/30/1990,1540.508057,,-1111.868042,,428.640015,,-375.714996,,,,52.924999,-1.502,,4.595,,0.0,,-3.093,51.422999,-19.284,32.139,0.0,,,32.138999,0.0,32.139,0.0,,32.139,32.139,,987.184021,0.0325,0.0325,,987.184021,0.0325,0.0325,0.0325,
02/28/1991,1820.822021,,-1303.060059,,517.761963,,-404.976013,,,,112.786003,-4.797,,4.512,,0.0,,0.285,107.989003,-40.495998,67.492996,0.0,,,67.493005,0.0,67.492996,0.0,,67.492996,67.492996,,987.679993,0.06875,0.06875,,987.679993,0.06875,0.06875,0.06875,
05/31/1991,1704.395996,,-1223.449951,,480.946045,,-400.778015,,,,80.167999,-1.338,,4.487,,0.0,,-3.149,78.829999,-29.561001,49.269001,0.0,,,49.268998,0.0,49.269001,0.0,,49.269001,49.269001,,988.296021,0.05,0.05,,988.296021,0.05,0.05,0.05,
08/31/1991,1667.317993,,-1190.807983,,476.51001,,-401.256012,,,,75.253998,-1.552,,4.563,,0.0,,-3.011,73.701998,-27.638,46.063999,0.0,,,46.063998,0.0,46.063999,0.0,,46.063999,46.063999,,984.567992,0.04625,0.04625,0.04625,984.567992,0.04625,0.04625,0.04625,
11/30/1991,1708.730957,,-1237.259033,,471.471924,,-412.566986,,,,58.904999,-2.186,,4.045,,0.0,,-1.859,56.718999,-21.27,35.449001,0.0,,,35.448998,0.0,35.449001,0.0,,35.449001,35.449001,,989.263977,0.03625,0.03625,,989.263977,0.03625,0.03625,0.03625,
02/29/1992,2038.015991,,-1464.845947,,573.170044,,-448.326996,,,,124.843002,-1.405,,3.901,,0.0,,-2.496,123.438002,-46.289001,77.149002,0.0,,,77.149001,0.0,77.149002,0.0,,77.149002,77.149002,,989.455994,0.0775,0.0775,,989.455994,0.0775,0.0775,0.0775,
05/31/1992,1885.968018,,-1360.401001,,525.567017,,-434.196991,,,,91.370003,-0.857,,3.831,,0.0,,-2.974,90.513003,-33.942001,56.570999,0.0,,,56.571001,0.0,56.570999,0.0,,56.570999,56.570999,,989.383972,0.0575,0.0575,,989.383972,0.0575,0.0575,0.0575,
