Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2001,46.599998,36.0,6.1,-3.5,,,-3.5,8.0,,,8.0,,-10.1,-10.1,0.0,,,-10.1,,,0.0,0.0,0.0,,,,,0.0,-36.5,0.0,0.0,,,,0.0,0.0,0.0,-36.5,,0.0,0.0,0.0,
06/30/2001,64.900002,43.200001,6.5,2.1,,,2.1,13.1,,,13.1,,-15.5,-15.5,0.0,,,-15.5,,,0.0,0.0,0.0,,,,,0.0,-49.400002,0.0,0.0,,,,0.0,0.0,0.0,-49.400002,,0.0,0.0,0.0,
09/30/2001,8.3,27.4,5.7,-13.6,,,-13.6,-11.2,,,-11.2,,-12.9,-12.9,0.0,,,-12.9,,,0.0,0.0,0.0,,,,,0.0,28.0,0.0,0.0,,,,0.0,0.0,0.0,28.0,,23.4,0.0,0.0,
12/31/2001,52.0,43.200001,5.1,15.0,,,15.0,-11.3,,,-11.3,,-16.200001,-16.200001,0.0,,,-16.200001,,,0.0,0.0,0.0,,,,,0.0,-40.80001,-290.0,366.299988,,,,0.0,0.0,0.0,-117.099998,,-5.0,0.0,0.0,
03/31/2002,32.5,54.599998,5.5,22.200001,,,22.200001,-49.799999,,,-49.799999,,-8.5,-6.5,0.0,,,-6.5,,,0.0,0.0,0.0,,,,,-2.0,-21.599999,0.0,-19.299999,,,,4.8,4.8,0.0,-7.1,,2.4,,,
06/30/2002,49.099998,65.900002,6.8,-15.1,,,-15.1,-8.5,,,-8.5,,-8.5,-8.5,0.0,,,-8.5,,,0.0,0.0,0.0,,,,,0.0,-35.000001,0.0,-37.200001,,,,2.8,2.8,0.0,-0.6,,5.6,,,
09/30/2002,55.400002,65.099998,6.4,-14.6,,,-14.6,-1.5,,,-1.5,,-8.7,-8.7,0.0,,,-8.7,,,0.0,0.0,0.0,,,,,0.0,-52.300001,0.0,-62.400002,,,,10.3,10.3,0.0,-0.2,,-5.6,,,
12/31/2002,-30.9,-102.899998,6.6,-35.500019,,,-35.500019,100.899999,24.3,39.3,37.299999,,15.5,1.5,11.5,,,-10.0,,,0.0,0.0,0.0,,,,,14.0,5.9,0.0,-18.100001,,,,-0.4,6.0,-6.4,24.400001,,-15.5,,,
03/31/2003,104.800003,135.300003,19.6,66.400002,,,66.400002,-116.5,,,-116.5,,-33.0,-33.0,0.0,,,-33.0,,,0.0,0.0,0.0,,,,,0.0,-54.099999,0.0,-79.599998,,,,25.299999,25.299999,0.0,0.2,,17.700001,,,
06/30/2003,122.099998,89.0,21.799999,-76.199997,,,-76.199997,87.5,,,87.5,,-46.5,-31.700001,0.0,,,-31.700001,,,0.0,0.0,0.0,,,,,-14.799999,6.0,0.0,-2.7,,,,8.1,8.1,0.0,0.6,,81.599998,,,
09/30/2003,98.900002,85.0,21.299999,-10.9,,,-10.9,3.5,,,3.5,,-46.299999,-42.299999,0.0,,,-42.299999,,,0.0,0.0,0.0,,,,,-4.0,9.4,0.0,-0.1,,,,13.0,13.0,0.0,-3.5,,62.0,,,
12/31/2003,169.0,37.0,40.599998,-14.5,,,-14.5,105.900002,,,105.900002,,-976.900024,-51.5,0.0,,,-51.5,,,0.0,0.0,0.0,,,,,-925.400024,708.400005,0.0,703.000006,,,,24.1,24.1,0.0,-18.700001,,-99.5,,,
03/31/2004,194.0,97.599998,41.700001,39.299999,,,39.299999,15.4,-38.799999,31.0,23.199999,,-50.599998,-50.599998,0.0,,,-50.599998,,,0.0,0.0,0.0,,,,,0.0,-112.200003,0.0,-149.300003,,,,36.5,36.5,0.0,0.6,,31.200001,,,
06/30/2004,204.300003,116.300003,45.599998,49.700001,,,49.700001,-7.3,-5.4,-45.299999,43.399999,,-152.899994,-54.900002,0.0,,,-54.900002,,,0.0,0.0,0.0,,,,,-97.999992,-83.199999,0.0,-90.099998,,,,13.2,13.2,0.0,-6.3,,-31.799999,,,
09/30/2004,206.0,127.900002,47.299999,-21.0,,,-21.0,51.799999,40.0,-17.700001,29.5,,-60.799999,-60.799999,0.0,,,-60.799999,,,0.0,0.0,0.0,,,,,0.0,-176.799997,0.0,-185.699997,,,,9.0,9.0,0.0,-0.1,,-31.6,,,
12/31/2004,257.9,200.0,46.7,-9.7,,,-9.7,20.9,-6.4,-12.7,40.0,,-124.0,-74.1,0.0,,,-74.1,,,0.0,0.0,0.0,,,,,-49.9,-24.6,0.0,-36.3,,,,6.3,6.3,0.0,5.4,,109.3,,,
03/31/2005,152.5,173.600006,45.099998,2.2,,,2.2,-68.400002,-53.099998,-24.4,9.099997,,-70.199997,-61.0,0.0,,,-61.0,,,0.0,0.0,0.0,,,,,-9.199997,-179.899998,0.0,-221.0,,,,44.400002,44.400002,0.0,-3.3,,-97.599998,,,
06/30/2005,243.6,190.7,45.3,-18.5,,,-18.5,26.1,-13.5,-30.1,69.7,,-72.3,-71.8,0.0,,,-71.8,,,0.0,0.0,0.0,,,,,-0.5,-149.5,0.0,-154.3,,,,7.7,7.7,0.0,-2.9,,21.8,,,
09/30/2005,231.6,168.6,45.6,8.9,,,8.9,8.5,27.8,-21.1,1.8,,-62.3,-62.3,0.0,,,-62.3,,,0.0,0.0,0.0,,,,,0.0,-156.3,0.0,-180.0,,,,23.0,23.0,0.0,0.7,,13.0,,,
12/31/2005,250.5,199.6,49.7,37.0,,,37.0,-35.8,3.5,-3.6,-35.7,,-106.3,-60.2,0.0,,,-60.2,,,0.0,0.0,0.0,,,,,-46.1,-2.8,0.0,0.0,,,,-2.5,1.6,-4.1,-0.3,,141.4,,,
03/31/2006,202.7,205.6,46.2,25.7,18.2,,7.5,-74.8,-65.9,-13.0,4.1,,-37.7,-37.7,16.2,,,-53.9,,,0.0,0.0,0.0,,,,,0.0,5.6,0.0,0.0,,,,5.8,12.9,-7.1,-0.2,,170.6,,0.0,
06/30/2006,98.1,,93.5,59.8,39.0,,20.8,-55.2,-100.5,-11.0,56.3,,-112.1,-98.6,16.2,,,-114.8,,,0.0,0.0,0.0,,,,,-13.5,-293.2,0.0,0.0,,,,-297.7,18.7,-316.4,4.5,,-307.2,,0.0,
09/30/2006,203.8,,144.8,51.1,61.8,,-10.7,7.9,-47.9,-34.5,90.3,,-174.7,-161.2,16.2,,,-177.4,,,0.0,0.0,0.0,,,,,-13.5,-576.5,0.0,18.8,,,,-601.8,29.1,-630.9,6.5,,-547.4,,0.0,
