Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
05/04/1989,1813.161987,-1401.271973,411.890015,-338.72699,73.163002,-4.029,0.0,1.327,70.461002,-26.070999,44.389999,0.0,0.0,44.389999,0.0,,44.389999,,,44.390003,0.165,0.165,0.165,267.808014,0.165,0.165,0.165,267.808014,
08/03/1989,1825.784058,-1409.18103,416.603027,-342.59201,74.011002,-4.563,0.0,2.972,72.420001,-26.796,45.624001,0.0,0.0,45.624001,0.0,,45.624001,,,45.624002,0.17,0.17,0.17,267.756012,0.17,0.17,0.17,267.756012,
11/02/1989,1843.645996,-1426.447021,417.198975,-343.550995,73.648003,-4.357,0.0,3.129,72.420003,-27.166,45.254002,0.0,0.0,45.254002,0.0,,45.254002,,,45.254002,0.1725,0.1725,0.1725,268.511993,0.1725,0.1725,0.1725,268.511993,
02/01/1990,1940.071045,-1485.135986,454.935059,-356.147003,98.788002,-5.949,0.0,1.636,94.475002,-33.192001,61.283001,0.0,0.0,61.283001,0.0,,61.283001,,,61.283001,0.225,0.225,0.225,268.459991,0.225,0.225,0.225,268.459991,
05/03/1990,2009.866943,-1547.590942,462.276001,-376.997009,85.278999,-6.601,0.0,2.219,80.897,-29.688999,51.208,0.0,0.0,51.208,0.0,,51.208,,,51.208,0.19,0.19,0.19,267.428009,0.19,0.19,0.19,267.428009,
08/02/1990,2073.849121,-1599.060059,474.789062,-393.196014,81.593002,-6.131,0.0,8.054,83.516002,-30.65,52.866001,0.0,0.0,52.866001,0.0,,52.866001,,,52.866003,0.2,0.2,0.2,267.558014,0.2,0.2,0.2,267.558014,
11/01/1990,2021.590942,-1547.686035,473.904907,-383.36499,90.540001,-5.603,0.0,3.242,88.179001,-32.362,55.817001,0.0,0.0,55.817001,0.0,,55.817001,,,55.817001,0.21,0.21,0.21,267.671997,0.21,0.21,0.21,267.671997,
01/31/1991,2113.254883,-1599.543945,513.710938,-395.502991,118.208,-6.477,0.0,1.686,113.417,-39.534,73.883003,0.0,0.0,73.883003,0.0,,73.883003,,,73.883,0.275,0.275,0.275,267.579986,0.275,0.275,0.275,267.579986,
05/02/1991,2160.210938,-1659.829956,500.380981,-404.372986,96.008003,-5.914,0.0,2.332,92.426003,-33.736,58.689999,0.0,0.0,58.689999,0.0,,58.689999,,,58.690003,0.22,0.22,0.22,267.730011,0.22,0.22,0.22,267.730011,
08/01/1991,2191.814941,-1673.235962,518.578979,-424.760986,93.818001,-4.911,0.0,3.457,92.364001,-33.712002,58.652,0.0,0.0,58.652,0.0,,58.652,,,58.651999,0.22,0.22,0.22,266.985992,0.22,0.22,0.22,266.985992,
10/31/1991,2129.774902,-1620.274048,509.500854,-416.480988,93.019997,-5.324,0.0,6.035,93.730997,-34.212002,59.519001,0.0,0.0,59.519001,0.0,,59.519001,,,59.518995,0.225,0.225,0.225,265.756012,0.225,0.225,0.225,265.756012,
01/31/1992,2198.666016,-1645.609985,553.056031,-421.73999,131.315994,-6.957,0.0,3.514,127.872994,-46.939999,80.932999,0.0,0.0,80.932999,0.0,,80.932999,,,80.932995,0.305,0.305,0.305,265.063996,0.305,0.305,0.305,265.063996,
04/30/1992,2296.8479,-1762.389038,534.458862,-468.864014,65.595001,-8.375,0.0,-0.666,56.554001,-23.643,32.910999,-6.858,0.0,26.052999,0.0,,26.052999,,,32.911002,0.125,0.125,0.1,264.291992,0.125,0.125,0.1,264.291992,
07/30/1992,2604.202881,-1982.811035,621.391846,-507.082001,114.309998,-11.874,0.0,2.514,104.949998,-38.987999,65.961998,0.0,0.0,65.961998,0.0,,65.961998,,,65.961999,0.25,0.25,0.25,264.320007,0.25,0.25,0.25,264.320007,
10/31/1992,2585.136963,-1962.667969,622.468994,-499.574005,122.894997,-11.314,0.0,2.174,113.754997,-42.259998,71.495003,0.0,0.0,71.495003,0.0,,71.495003,,,71.494998,0.27,0.27,0.27,264.466003,0.27,0.27,0.27,264.466003,
01/31/1993,2687.488037,-2012.956055,674.531982,-499.55899,174.973007,-11.561,0.0,5.05,168.462007,-62.755001,105.707001,0.0,0.0,105.707001,0.0,,105.707001,,,105.707006,0.4,0.4,0.4,264.600006,0.4,0.4,0.4,264.600006,
04/29/1993,2719.633057,-2058.145996,661.487061,-526.88501,134.602005,-14.249,0.0,-1.353,119.000005,-44.862999,74.137001,0.0,0.0,74.137001,0.0,,74.137001,,,74.137006,0.29,0.29,0.29,257.283997,0.29,0.29,0.29,257.283997,
07/29/1993,2768.241943,-2095.665039,672.576904,-539.512024,133.065002,-15.209,0.0,3.926,121.782003,-45.911999,75.870003,0.0,0.0,75.870003,0.0,,75.870003,,,75.870004,0.3,0.3,0.3,253.126007,0.3,0.3,0.3,253.126007,
10/28/1993,2733.772949,-2065.716064,668.056885,-528.367981,139.688995,-4.579,0.0,-30.120001,104.989995,-42.278,62.712002,0.0,0.0,62.712002,0.0,,62.712002,,,62.711995,0.25,0.25,0.25,253.218002,0.25,0.25,0.25,253.218002,
02/03/1994,3062.030029,-2272.99707,789.032959,-566.796021,222.237,-16.947001,0.0,1.152985,206.442984,-79.481003,126.961998,0.0,0.0,126.961998,0.0,,126.961998,,,126.961981,0.5,0.5,0.5,253.348007,0.5,0.5,0.5,253.348007,
05/05/1994,2909.808105,-2187.052979,722.755127,-566.677979,156.076996,-16.146,0.0,-1.464,138.466996,-53.310001,85.156998,-17.006001,0.0,68.151001,0.0,,68.151001,,,85.156995,0.34,0.34,0.27,253.498993,0.34,0.34,0.27,253.498993,
08/04/1994,2987.679932,-2236.768066,750.911865,-584.491028,166.421005,-15.327,0.0,1.227,152.321006,-58.644001,93.677002,0.0,0.0,93.677002,0.0,,93.677002,,,93.677005,0.37,0.37,0.37,253.572006,0.37,0.37,0.37,253.572006,
11/03/1994,2928.011963,-2187.602051,740.409912,-569.744019,170.666,-15.384,0.0,-1.906,153.376001,-59.049999,94.325996,0.0,0.0,94.325996,0.0,,94.325996,,,94.326001,0.37,0.37,0.37,253.647995,0.37,0.37,0.37,253.647995,
02/02/1995,3069.121094,-2271.842041,797.279053,-556.205994,241.072998,-15.284,0.0,8.698975,234.487973,-90.277,144.210999,0.0,0.0,144.210999,0.0,,144.210999,,,144.210973,0.57,0.57,0.57,253.813004,0.57,0.57,0.57,253.813004,
05/04/1995,3083.424072,-2308.208984,775.215088,-601.468018,173.746994,-14.393,0.0,2.594,161.947994,-62.674,99.274002,0.0,0.0,99.274002,0.0,,99.274002,,,99.273995,0.39,0.39,0.39,254.005997,0.39,0.39,0.39,254.005997,
08/03/1995,3119.216064,-2323.419922,795.796143,-610.89502,184.901001,-13.573,0.0,1.966,173.294001,-67.065002,106.228996,0.0,0.0,106.228996,0.0,,106.228996,,,106.228999,0.42,0.42,0.42,253.218002,0.42,0.42,0.42,253.218002,
11/02/1995,3103.577881,-2306.792969,796.784912,-614.153015,182.632004,-14.334,0.0,3.561,171.859004,-66.509003,105.349998,0.0,0.0,105.349998,0.0,,105.349998,,,105.350002,0.42,0.42,0.42,252.738007,0.42,0.42,0.42,252.738007,
02/01/1996,3278.815918,-2423.843994,854.971924,-589.036011,265.936005,-13.333,0.0,-1.202972,251.400033,-97.292,154.108002,0.0,0.0,154.108002,0.0,,154.108002,,,154.108033,0.61,0.61,0.61,252.358002,0.61,0.61,0.61,252.358002,
05/02/1996,3343.940918,-2479.833008,864.10791,-667.544983,196.563004,-14.957,0.0,0.529,182.135004,-69.758003,112.376999,0.0,0.0,112.376999,0.0,,112.376999,,,112.377001,0.45,0.45,0.45,251.929001,0.44,0.44,0.44,255.401993,
08/01/1996,3481.131104,-2580.165039,900.966064,-688.937012,212.029007,-15.005,0.0,-1.381,195.643007,-74.931,120.711998,0.0,0.0,120.711998,0.0,,120.711998,,,120.712007,0.48,0.48,0.48,251.962006,0.48,0.48,0.48,251.962006,
10/31/1996,3375.770996,-2507.434082,868.336914,-679.437988,188.899002,-16.103001,0.0,-0.31,172.486001,-66.061996,106.424004,0.0,0.0,106.424004,0.0,,106.424004,,,106.424005,0.42,0.42,0.42,252.037994,0.42,0.42,0.42,252.037994,
01/30/1997,3575.834961,-2643.916016,931.918945,-679.856018,252.063004,-18.504,0.0,11.024,244.583004,-90.317001,154.266006,0.0,0.0,154.266006,0.0,,154.266006,,,154.266003,0.61,0.61,0.61,250.910995,0.61,0.61,0.61,251.699005,
05/01/1997,3607.541016,-2678.834961,928.706055,-731.987976,196.718002,-19.313999,0.0,-0.311,177.093003,-67.827003,109.265999,0.0,0.0,109.265999,0.0,,109.265999,,,109.266,0.44,0.44,0.44,250.632996,0.43,0.43,0.43,251.307007,
