Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2000,,3292.0,2.0,11638.0,5150.0,0.0,20082.0,0.0,34212.0,,,17315.0,51527.0,71609.0,,10961.0,3292.0,6071.0,20324.0,3633.0,9362.0,12995.0,33319.0,0.0,1895.0,36395.0,0.0,38290.0,71609.0,
09/30/2000,,5282.0,245.0,14598.0,5904.0,0.0,26029.0,0.0,32646.0,,,18561.0,51207.0,77236.0,,13290.0,3171.0,4629.0,21090.0,2866.0,10605.0,13471.0,34561.0,0.0,1800.0,40875.0,0.0,42675.0,77236.0,
12/31/2000,,7300.266113,2.555,8479.191406,5035.019043,8515.592773,29332.619141,3287.706055,30216.5,71277.703125,-41061.199219,15395.0,48899.206055,78231.828125,,6825.120117,2143.906006,18299.519531,27268.550781,2599.254883,10066.839844,12666.094727,39934.645508,0.0,1839.915039,36457.269531,0.0,38297.18457,78231.830078,
03/31/2001,,7955.0,0.0,14915.0,5039.0,0.0,27909.0,0.0,32116.0,,,20286.0,52402.0,80311.0,,14398.0,2155.0,8034.0,24587.0,5610.0,8160.0,13770.0,38357.0,0.0,1999.0,39955.0,0.0,41954.0,80311.0,
06/30/2001,,6695.0,4.0,14945.0,5221.0,,26865.0,,33034.0,,,21743.0,54777.0,81642.0,,14672.0,2382.0,7136.0,24190.0,5632.0,8503.0,14135.0,38325.0,0.0,1932.0,41385.0,0.0,43317.0,81642.0,
09/30/2001,,4583.0,20.0,13333.0,4830.0,,22766.0,,31555.0,,,20661.0,52216.0,74982.0,,12997.0,1655.0,4340.0,18992.0,5136.0,8415.0,13551.0,32543.0,0.0,1839.0,40600.0,0.0,42439.0,74982.0,
12/31/2001,,4495.11377,0.0,6620.689941,4273.391113,5150.848145,20540.039062,3584.634033,34619.789062,79368.078125,-44748.289062,16427.720703,54632.143799,75172.1875,,5712.231934,2687.633057,14154.55957,22554.429688,1234.640015,11191.959961,12426.599976,34981.029663,0.0,2343.254883,37847.910156,0.0,40191.165039,75172.194702,
03/31/2002,,2907.024902,0.689,0.0,5910.467773,14498.620117,23316.800781,0.0,41356.75,0.0,0.0,20073.689453,61430.439453,84747.242188,,14738.980469,3028.237061,8207.989258,25975.210938,1513.084961,13517.219727,15030.304688,41005.515625,0.0,3550.964111,40190.769531,0.0,43741.733643,84747.249268,
06/30/2002,,2510.965088,0.606,0.0,5730.772949,14229.610352,22471.960938,0.0,45195.550781,0.0,0.0,18573.019531,63768.570312,86240.523438,,14127.740234,7018.089844,5501.566895,26647.400391,3952.299072,15225.259766,19177.558838,45824.959229,0.0,3271.956055,37143.609375,0.0,40415.56543,86240.524659,
09/30/2002,,2622.532959,3.037,0.0,6252.657227,15737.019531,24615.240234,0.0,46086.851562,0.0,0.0,18133.009766,64219.861328,88835.101562,,16831.460938,8703.916992,4285.454102,29820.830078,3173.397949,15285.759766,18459.157715,48279.987793,0.0,2136.045898,38419.070312,0.0,40555.116211,88835.104004,
12/31/2002,,888.804016,2.856,8839.490234,5882.331055,7546.853027,23160.330078,3294.169922,45348.449219,90147.953125,-44799.5,15415.830078,64058.449219,87218.78125,,7453.731934,7353.77002,16674.789062,31482.289062,3893.945068,15498.669922,19392.61499,50874.904053,0.0,2034.652954,34309.21875,0.0,36343.871704,87218.775757,
03/31/2003,,2196.478027,,0.0,6791.964844,17160.150391,26148.599609,0.0,43615.851562,0.0,0.0,18401.210938,62017.0625,88165.65625,,0.0,5265.271973,25205.279297,30470.560547,3741.88208,15257.570312,18999.452393,49470.012939,0.0,2045.680054,36649.96875,0.0,38695.648804,88165.661743,
