Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,10.65625,,11.4375,11.6875,10.5625,,,
12/31/1980,12.90625,21.11437,10.65625,13.25,10.4375,,,
03/31/1981,12.625,-2.179177,12.90625,13.75,12.28125,,,
06/30/1981,14.9375,18.316832,12.8125,15.96875,12.5,,,
09/30/1981,14.09375,-5.648536,14.84375,14.90625,13.0625,,,
12/31/1981,13.4375,-4.656319,14.1875,14.90625,13.375,,,
03/31/1982,13.4375,0.0,13.5,14.34375,12.4375,,,
06/30/1982,12.9375,-3.72093,13.4375,14.59375,12.09375,,,
09/30/1982,14.625,13.043478,12.9375,14.875,11.375,,,
12/31/1982,16.875,15.384615,14.5625,18.0,14.5,,,
03/31/1983,18.78125,11.296296,16.90625,19.0625,16.0,,,
06/30/1983,17.90625,-4.658902,18.71875,21.5625,17.65625,,,
09/30/1983,17.21875,-3.839442,17.96875,18.6875,17.0,,,
12/31/1983,16.84375,-2.177858,17.21875,18.0625,15.625,,,
03/31/1984,16.75,-0.556586,16.875,19.59375,16.3125,,,
06/30/1984,15.53125,-7.276119,16.875,18.15625,14.6875,,,
09/30/1984,18.15625,16.901408,15.53125,18.8125,14.125,,,
12/31/1984,19.625,8.089501,18.1875,20.1875,17.125,,,
03/31/1985,22.5625,14.968153,19.53125,24.75,19.125,,,
06/30/1985,25.75,14.127424,22.5625,27.0,22.375,,,
09/30/1985,22.25,-13.592233,25.8125,27.375,22.0,,,
12/31/1985,32.0625,44.101124,22.3125,33.0,22.25,,,
03/31/1986,39.25,22.417154,32.0625,40.125,29.5,,,
06/30/1986,43.9375,11.942675,39.25,45.4375,36.75,,,
09/30/1986,40.5625,-7.681366,43.5,48.0,39.75,,,
12/31/1986,41.25,1.694915,41.0,44.3125,40.0625,,,
03/31/1987,43.125,4.545455,41.375,48.875,41.3125,,,
06/30/1987,47.875,11.014493,42.75,51.75,39.25,,,
09/30/1987,46.125,-3.655352,47.875,53.625,44.0,,,
12/31/1987,36.25,-21.409214,46.75,48.875,27.0,,,
03/31/1988,33.25,-8.275862,36.375,38.875,32.375,,180.145004,
06/30/1988,38.875,16.917293,33.0,39.25,30.75,,180.145004,
09/30/1988,37.625,-3.215434,38.875,40.25,34.25,,180.145004,
12/31/1988,34.875,-7.30897,37.25,37.875,33.625,,180.145004,
03/31/1989,39.75,13.978495,34.75,39.875,34.0,,181.302704,
06/30/1989,38.125,-4.08805,39.5,42.375,35.5,,181.302704,
09/30/1989,44.875,17.704918,38.125,45.5,37.5,,181.302704,
12/31/1989,44.0,-1.949861,44.625,48.125,39.625,,181.302704,
03/31/1990,36.375,-17.329545,44.125,44.75,33.5,6711.078157,183.738403,
06/30/1990,35.75,-1.718213,35.625,39.875,32.875,6617.003372,184.496994,
09/30/1990,32.875,-8.041958,35.875,38.625,29.625,6077.338234,185.091003,
12/31/1990,44.375,34.980989,32.875,47.25,31.375,8238.396561,184.862,
03/31/1991,46.75,5.352113,44.375,49.5,40.5,8737.808693,185.654007,
