Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1997,1113.686035,3.345,3.345,0.0,115.162003,,,94.035004,,,,,5.073,,,,,,217.615005,551.174011,877.320007,-326.145996,0.0,344.897003,,,,,,344.897003,896.071014,,54.471001,54.471001,,41.282001,,,,,,56.392002,,,,56.392002,152.145004,492.339996,,,,,84.584,,,84.584,576.923996,729.069,0.0,126.707001,,,0.0,,244.505005,371.212006,13.405,384.617005,1113.686006,
12/31/1997,1110.462036,2.835,2.835,0.0,108.994003,,,101.472,,,,,3.372,,,,,,216.673004,553.473022,891.942993,-338.470001,0.0,340.31601,,,,,,340.31601,893.789032,,41.009998,41.009998,,57.379002,,,,,,54.894005,,,,54.894005,153.283005,481.346008,,,,,85.157997,,,85.157997,566.504005,719.78701,0.0,127.504997,,,0.0,,248.779999,376.284996,14.39,390.674996,1110.462007,
03/31/1998,1118.592041,4.998,4.998,0.0,112.739998,,,97.711998,,,,,6.562,,,,,,222.011993,558.385986,910.687988,-352.302002,0.0,338.194,,,,,,338.194,896.579987,,48.712002,48.712002,,54.459999,,,,,,51.773998,,,,51.773998,154.945999,480.26001,,,,,86.230003,,,86.230003,566.490013,721.436012,0.0,128.912003,,,0.0,,256.230988,385.14299,12.013,397.15599,1118.592002,
09/30/1998,1111.480957,5.769,5.769,0.0,118.164001,,,88.018997,,,,,4.2,,,,,,216.151993,561.539001,938.008972,-376.470001,0.0,333.790009,,,,,,333.790009,895.32901,,45.924,45.924,,43.462002,,,,,,63.093994,,,,63.093994,152.479996,464.876007,,,,,82.248001,,,82.248001,547.124008,699.604004,0.0,129.25,,,0.0,,268.165009,397.415009,14.462,411.877008,1111.481012,
12/31/1998,1106.307007,8.55,8.55,0.0,102.100998,102.100998,,91.786003,44962.0,0.0,67.927002,-21.103001,5.115,,,,,,207.552002,567.241028,957.309021,-390.067993,0.0,331.514008,315.046997,315.046997,0.0,,,16.46701,898.755035,,58.332001,58.332001,,40.423,,,,,,56.728001,,,,56.728001,155.483002,446.786987,,,,,83.269997,,,83.269997,530.056984,685.539986,0.0,130.166,,,0.0,280.088989,-5.559998,404.694992,16.072001,420.766993,1106.306978,
03/31/1999,1121.021973,2.0,2.0,0.0,118.295998,,,87.671997,42.117001,0.0,65.958,,11.351,,,,,,219.319,573.085999,975.184021,-402.097992,0.0,328.617004,312.796997,,,,,15.820007,901.703003,,57.457001,57.457001,,34.563999,,,,,,50.085995,,,,50.085995,142.106995,466.11499,,,,,84.056999,,,84.056999,550.171989,692.278984,0.0,130.981003,,,0.0,,281.609009,412.590012,16.153,428.743011,1121.021996,
06/30/1999,1146.017944,3.119,3.119,0.0,128.354004,,,98.254997,48.48,0.0,70.678001,,7.021,,,,,,236.748993,582.447998,998.255005,-415.807007,0.0,326.821014,310.614014,,,,,16.207001,909.269012,,61.467999,61.467999,,25.48,,,,,,59.488998,,,,59.488998,146.436996,475.980011,,,,,85.093002,,,85.093002,561.073013,707.51001,0.0,131.686005,,,0.0,,289.804993,421.490997,17.017,438.507998,1146.018007,
09/30/1999,1161.469971,4.538,4.538,0.0,139.033997,,,94.500999,48.637001,0.0,67.933998,,5.308,,,,,,243.380997,592.739014,1022.419983,-429.681,0.0,325.350006,308.28299,,,,,17.067017,918.08902,,66.271004,66.271004,,41.435001,,,,,,61.203999,,,,61.203999,168.910004,457.410004,,,,,85.630997,,,85.630997,543.041,711.951004,0.0,132.397995,,,0.0,,299.765991,432.163986,17.355,449.518986,1161.46999,
12/31/1999,1173.66394,5.619,5.619,0.0,130.807007,130.807007,,105.181,44.298,12.036,72.116997,0.0,5.916,,,,,,247.522995,600.203003,1046.197021,-445.993988,0.0,325.937988,306.040985,306.040985,0.0,,,19.897003,926.140991,,58.532001,58.532001,,42.186001,,,,,,54.768997,,,,54.768997,155.487,475.687988,,,,,104.378998,,,104.378998,580.066986,735.553986,0.0,132.985001,,,0.0,307.93399,-2.80899,438.110001,0.0,438.110001,1173.663986,
03/31/2000,1139.514038,3.063,3.063,0.0,145.257004,,,101.625999,40.866001,11.449,74.045998,-24.735001,8.263,,,,,,258.209015,583.046997,1033.779053,-450.72699,0.0,298.252991,278.22699,,,,,20.026001,881.299988,,61.974998,61.974998,,386.997009,,,,,,53.260994,,,,53.260994,502.233002,141.613998,,,,,96.933998,,,96.933998,238.547997,740.780998,0.0,132.507996,,,0.0,,266.225006,398.733002,0.0,398.733002,1139.514,
06/30/2000,1156.088013,7.354,7.354,0.0,147.608002,147.608002,,108.629997,44.070999,11.839,80.884003,0.0,8.92,,,,,,272.511993,584.932983,1077.696045,-492.763,0.0,298.643005,275.90799,275.90799,0.0,,,22.735016,883.575989,,70.676003,70.676003,,42.617001,,,,,,63.863995,,,,63.863995,177.156998,490.597992,,,,,98.815002,,,98.815002,589.412994,766.569992,0.0,129.832001,,,0.0,263.511993,-3.825989,389.518005,0.0,389.518005,1156.087997,
09/30/2000,1158.963,5.449,5.449,0.0,156.155,,,99.589,52.512,0.0,74.422,0.0,8.05,,,,,,269.243,592.538,1077.941,-485.403,0.0,297.182,268.526,268.526,0.0,,,28.656,889.72,,77.852,77.852,,20.328,,,,,,62.195,,,,62.195,160.375,514.492,,,,,81.384,,,81.384,595.876,756.251,0.0,128.016,,,0.0,,258.287,386.303,16.409,402.712,1158.963,
12/31/2000,1146.051,8.875,8.875,0.0,136.982,136.982,,101.22,52.055,0.0,76.759,0.0,8.965,,,,,,256.042,591.948,1091.305,-499.357,0.0,298.061,266.397,266.397,0.0,,,31.664,890.009,,72.868,72.868,,101.631,,,,,,51.145,,,,51.145,225.644,434.41,,,,,80.293,,,80.293,514.703,740.347,0.0,127.379,,,0.0,263.898,-8.09,383.187,22.517,405.704,1146.051,
03/31/2001,1152.360962,3.075,3.075,0.0,155.358994,155.358994,,97.684998,50.446999,0.0,74.332001,0.0,6.83,,,,,,262.949005,590.497009,1101.885986,-511.389008,0.0,298.915009,263.949005,263.949005,0.0,,,34.966003,889.412018,,77.459,77.459,,115.337997,,,,,,61.609009,,,,61.609009,254.406006,407.826996,,,,,82.711998,,,82.711998,490.538994,744.945,0.0,127.977997,,,0.0,268.713013,-9.730011,386.960999,20.455,407.415998,1152.360998,
06/30/2001,1147.901001,2.964,2.964,0.0,143.673004,143.673004,,102.411003,51.441002,0.0,76.795998,0.0,9.832,,,,,,258.880005,592.031006,1118.729004,-526.697998,0.0,296.98999,262.044006,262.044006,0.0,,,34.945984,889.020996,,70.413002,70.413002,,103.142998,,,,,,64.285004,,,,64.285004,237.841003,407.743011,,,,,86.656998,,,86.656998,494.400009,732.241013,0.0,130.276001,,,0.0,275.341003,-8.681,396.936005,18.724001,415.660006,1147.901018,
09/30/2001,1164.413,5.191,5.191,0.0,157.782,,,102.011,47.119,0.0,79.357,0.0,6.098,,,,,,271.082,588.653,1129.523,-540.87,0.0,304.678,259.66,259.66,0.0,,,45.018,893.331,,79.596,79.596,,97.152,,,,,,82.499,,,,82.499,259.247,397.09,,,,,87.993,,,87.993,485.083,744.33,0.0,130.975,,,0.0,,271.785,402.76,17.323,420.083,1164.413,
12/31/2001,1141.651978,5.919,5.919,0.0,135.514999,,,105.712997,36.405998,81.362,11.66,-23.715,11.767,,,,,,258.914001,582.45697,1138.369995,-555.913025,0.0,300.281006,261.681,261.681,0.0,,,38.600006,882.737976,,61.111,61.111,,91.907997,,,,,,80.524002,,,,80.524002,233.542999,390.377014,,,,,103.894997,,,103.894997,494.272011,727.81501,0.0,131.804001,,,0.0,,282.03299,413.83699,0.0,413.83699,1141.652,
03/31/2002,1161.993042,3.31,3.31,0.0,151.945007,151.945007,,109.027,49.493999,,82.623001,0.0,10.997,,,,,,275.278992,581.015991,1147.493042,-566.47699,0.0,305.697998,270.072998,270.072998,0.0,,,35.625,886.713989,,65.147003,65.147003,,107.276001,,,,,,72.177002,,,,72.177002,244.600006,387.562988,,,,,103.088997,,,103.088997,490.651985,735.251991,0.0,135.695007,,,0.0,300.846008,-9.800018,426.740997,0.0,426.740997,1161.992989,
06/30/2002,1172.241943,4.255,4.255,0.0,157.431,,,115.406998,50.374001,0.0,87.822998,-22.790001,12.738,,,,,,289.830994,572.703003,1152.98999,-580.286987,0.0,309.708008,261.921997,261.921997,0.0,,,47.786011,882.411011,,68.194,68.194,,85.892998,,,,,,87.439003,,,,87.439003,241.526001,398.32901,,,,,104.891998,,,104.891998,503.221008,744.747009,0.0,138.973999,,,0.0,,288.520996,427.494995,0.0,427.494995,1172.242004,
09/30/2002,1173.051,6.56,6.56,0.0,151.086,151.086,,102.55,46.97,0.0,79.467,-23.887,61.891,,,,,,322.087,538.185,1099.441,-561.256,0.0,312.779,260.394,260.394,0.0,,,52.385,850.964,,71.734,71.734,,62.917,,,,,,87.184,,,,87.184,221.835,390.323,,,,,155.746,,,155.746,546.069,767.904,0.0,141.578,,,0.0,298.279,-34.71,405.147,0.0,405.147,1173.051,
12/31/2002,1148.036987,6.803,6.803,0.0,135.039993,135.039993,,112.185997,51.535999,0.0,85.512001,0.0,18.427,,,,,,272.455994,564.419983,1158.484985,-594.065002,0.0,311.161011,260.449005,260.449005,0.0,,,50.712006,875.580994,,62.217999,62.217999,,51.155998,,,,,,77.436001,,,,77.436001,190.809998,390.256012,,,,,158.927994,,,158.927994,549.184006,739.994003,0.0,142.167007,,,0.0,299.708008,-33.832001,408.043015,0.0,408.043015,1148.037018,
03/31/2003,1231.26001,5.422,5.422,0.0,151.815002,151.815002,,123.908997,52.778,0.0,97.143997,-26.013,17.825001,,,,,,298.971008,595.890991,1206.089966,-610.198975,0.0,336.39801,287.592987,287.592987,0.0,,,48.805023,932.289001,,80.891998,80.891998,,4.335,,,,,,71.360007,,,,71.360007,156.587006,511.104004,,,,,143.891998,,,143.891998,654.996002,811.583008,0.0,143.132004,,,0.0,304.286011,-27.740997,419.677017,0.0,419.677017,1231.260025,
06/30/2003,1285.447,8.205,8.205,0.0,160.715,160.715,,131.444,45.275,0.0,99.959,-13.79,28.77,,,,,,329.134,618.434,1247.895,-629.461,0.0,337.879,292.932,292.932,0.0,,,44.947,956.313,,88.753,88.753,,18.831,,,,,,84.681,,,,84.681,192.265,491.321,,,,,164.128,,,164.128,655.449,847.714,0.0,146.662,,,0.0,308.736,-17.665,437.733,0.0,437.733,1285.447,
09/30/2003,1287.788,14.173,14.173,,163.096,163.096,,118.414,50.921,,91.751,-24.258,67.544,,,,,,363.227,579.514,1186.324,-606.81,,345.047,291.799,291.799,0.0,,,53.248,924.561,,84.151,84.151,,12.927,,,,,,86.798,,,,86.798,183.876,489.037,,,,,192.839,,,192.839,681.876,865.752,,150.072,,,,315.905,-43.941,422.036,,422.036,1287.788,
12/31/2003,1269.665039,50.875,50.875,0.0,153.990997,153.990997,,120.559998,50.834,0.0,95.315002,0.0,17.221001,,,,,,342.647003,580.575012,1202.729004,-622.153992,0.0,346.442993,296.218994,296.218994,0.0,,,50.223999,927.018005,,65.353996,65.353996,,0.429,,,,,,83.542001,,,,83.542001,149.324997,507.096008,,,,,174.076004,,,174.076004,681.172012,830.497009,0.0,151.671005,,,0.0,324.806,-37.30899,439.168015,0.0,439.168015,1269.665024,
03/31/2004,1289.659058,73.216003,73.216003,0.0,168.539001,168.539001,,120.568001,48.702999,0.0,94.879997,0.0,13.163,,,,,,375.485992,567.799988,1202.484985,-634.684998,0.0,346.372986,314.161987,295.804993,18.356995,,,32.210999,914.172974,,80.477997,80.477997,,0.414,,,,,,80.712999,,,,80.712999,161.604996,513.97998,,,,,175.462997,,,175.462997,689.442978,851.047974,0.0,153.046005,,,0.0,324.725006,-39.160004,438.611008,0.0,438.611008,1289.658981,
09/30/2004,1283.813,56.891,56.891,,177.378,,,127.359,57.413,,97.139,,23.812,,,,,,385.44,552.803,1191.73,-638.927,,345.57,316.074,297.06,19.014,,,29.496,898.373,,94.483,94.483,,83.906,,,,,,89.273,,,,89.273,267.662,400.155,,,,,178.395,,,178.395,578.55,846.212,,159.368,,,,321.557,-43.324,437.601,,437.601,1283.813,
12/31/2004,1274.089966,63.188,63.188,0.0,154.970001,,,134.057007,62.477001,0.0,100.699997,-29.120001,26.202999,,,,,,378.417999,549.867981,1197.329956,-647.460022,0.0,345.808014,316.554993,298.809998,17.744995,,,29.253021,895.675995,,82.945,82.945,,79.099998,,,,,,88.968002,,,,88.968002,251.013,396.501007,,,,,181.001999,,,181.001999,577.503006,828.516006,0.0,161.317001,,,0.0,318.817993,-34.557007,445.577988,0.0,445.577988,1274.093994,
03/31/2005,1263.432007,59.734999,28.504999,31.23,161.298996,161.298996,,128.895996,56.764,0.0,102.487999,-30.356001,26.947001,,,,,,376.877014,543.440979,1196.725952,-653.284973,0.0,343.114014,314.618988,298.502991,16.115997,,,28.495026,886.554993,,84.435997,84.435997,,75.089996,,,,,,80.701012,,,,80.701012,240.227005,390.69101,,,,,190.115005,,,190.115005,580.806015,821.03302,0.0,162.201004,,,0.0,315.82901,-35.631012,442.399002,0.0,442.399002,1263.432022,
06/30/2005,1810.113037,27.295,27.295,0.0,201.343994,201.343994,,208.731995,92.196999,0.0,141.654999,-25.120001,33.063,,,,,,470.43399,893.982971,1559.35498,-665.372009,0.0,445.696014,418.312988,355.216003,63.096985,,,27.383026,1339.678986,,109.292,109.292,,135.401001,,,,,,107.313011,,,,107.313011,352.006012,813.796997,,,,,174.447006,,,174.447006,988.244003,1340.250015,0.0,164.987,,,0.0,324.402008,-38.83902,450.549988,19.313,469.862988,1810.113003,
09/30/2005,1798.43396,26.839001,26.839001,0.0,199.492996,199.492996,,201.964996,90.639999,0.0,134.143997,-22.819,33.918999,,,,,,462.216003,885.005005,1570.812988,-685.807983,0.0,451.213013,418.933014,350.94101,67.992004,,,32.279999,1336.218018,,116.422997,116.422997,,62.078999,,,,,,100.707996,,,,100.707996,279.209991,840.747009,,,,,205.651001,,,205.651001,1046.39801,1325.608002,0.0,166.785995,,,0.0,326.040985,-36.60498,456.222,16.604,472.826,1798.434002,
12/31/2005,1781.316,16.495,16.495,0.0,192.751,192.751,,196.65,97.077,0.0,125.135,-25.562,47.189,,,,,,453.085,872.618,1574.324,-701.706,0.0,455.613,415.525,349.187,66.338,,,40.088,1328.231,,114.274,114.274,,96.72,,,,,,98.538,,,,98.538,309.532,794.42,,,,,212.541,,,212.541,1006.961,1316.493,0.0,165.042,,,0.0,313.788,-31.462,447.368,17.455,464.823,1781.316,
03/31/2006,1783.0,8.1,8.1,0.0,203.600006,203.600006,,208.5,103.900002,0.0,129.699997,-25.1,47.200001,,,,,,467.399994,861.400024,1574.0,-712.599976,0.0,454.200012,417.700012,352.799988,64.900024,,,36.5,1315.600037,,142.399994,142.399994,,92.800003,,,,,,102.900009,,,,102.900009,338.100006,761.900024,,,,,212.100006,,,212.100006,974.000031,1312.100037,0.0,167.100006,,,0.0,315.700012,-30.800018,452.0,18.9,470.9,1783.000036,
06/30/2006,1797.3,8.0,8.0,0.0,222.3,222.3,,218.3,106.8,0.0,136.3,-24.8,40.6,,,,,,489.2,858.0,1585.2,-727.2,0.0,450.1,417.6,355.1,62.5,,,32.5,1308.1,,159.0,159.0,,111.3,,,,,,117.3,,,,117.3,387.6,737.6,,,,,184.9,,,184.9,922.5,1310.1,0.0,171.2,,,0.0,323.1,-25.7,468.6,18.6,487.2,1797.3,
09/30/2006,1784.0,6.9,6.9,0.0,230.800003,230.800003,,218.899994,106.0,0.0,140.0,-27.1,29.0,,,,,,485.600006,850.599976,1582.699951,-732.099976,0.0,447.799988,411.700012,356.600006,55.100006,,,36.099976,1298.399963,,141.800003,141.800003,,40.799999,,,,,,123.399998,,,,123.399998,306.0,754.900024,,,,,195.699997,,,195.699997,950.600021,1256.600021,0.0,180.0,,,0.0,341.200012,-12.600006,508.600006,18.799999,527.400005,1784.000027,
12/31/2006,1769.0,6.3,6.3,0.0,207.9,207.9,,228.9,112.0,0.0,144.2,-27.3,35.3,,,,,,478.4,838.4,1588.9,-750.5,0.0,452.2,408.4,355.0,53.4,,,43.8,1290.6,,129.4,129.4,,125.5,,,,,,111.2,,,,111.2,366.1,652.7,,,,,192.1,,,192.1,844.8,1210.9,0.0,203.2,,,0.0,352.9,-17.8,538.3,19.8,558.1,1769.0,
03/31/2007,1811.400024,11.6,11.6,0.0,231.699997,231.699997,,220.600006,99.5,0.0,151.100006,-30.0,37.099998,,,,,,501.0,838.0,1608.800049,-770.799988,0.0,472.399994,430.0,364.0,66.0,,,42.399994,1310.399994,,129.699997,129.699997,,125.800003,,,,,,114.0,,,,114.0,369.5,647.299988,,,,,204.699997,,,204.699997,851.999985,1221.499985,0.0,229.600006,,,0.0,368.700012,-19.400024,578.899994,11.0,589.899994,1811.399979,
06/30/2007,1799.9,8.1,8.1,0.0,234.9,234.9,,218.3,97.9,0.0,151.4,-31.0,28.5,,,,,,489.8,836.1,1631.2,-795.1,0.0,474.0,430.9,362.8,68.1,,,43.1,1310.1,,132.7,132.7,,135.4,,,,,,127.2,,,,127.2,395.3,597.6,,,,,184.8,,,184.8,782.4,1177.7,0.0,232.4,,,0.0,388.8,-9.4,611.8,10.4,622.2,1799.9,
09/30/2007,1800.7,10.9,10.9,0.0,230.6,230.6,,224.4,106.2,0.0,152.1,-33.9,28.6,,,,,,494.5,837.5,1660.1,-822.6,0.0,468.7,432.1,364.5,67.6,,,36.6,1306.2,,161.6,161.6,,46.0,,,,,,137.3,,,,137.3,344.9,667.8,,,,,189.1,,,189.1,856.9,1201.8,0.0,223.0,,,0.0,357.8,8.2,589.0,9.9,598.9,1800.7,
12/31/2007,1798.800049,35.599998,35.599998,0.0,212.600006,212.600006,,226.5,114.199997,0.0,147.300003,-35.0,21.1,,,,,,495.799988,828.0,1672.900024,-844.900024,0.0,475.0,431.299988,364.899994,66.399994,,,43.700012,1303.0,,147.199997,147.199997,,182.699997,,,,,,112.5,,,,112.5,442.399994,555.599976,,,,,187.5,,,187.5,743.099976,1185.499969,0.0,225.5,,,0.0,369.700012,8.0,603.200012,10.1,613.300013,1798.799982,
03/31/2008,3041.300049,56.599998,56.599998,0.0,292.5,292.5,,274.299988,160.600006,0.0,150.199997,-36.5,50.200001,,,,,,673.599976,1303.599976,2165.199951,-861.599976,0.0,1064.099976,980.700012,788.799988,191.900024,,,83.399963,2367.699951,,200.600006,200.600006,,247.699997,,,,,,146.999985,,,,146.999985,595.299988,1599.199951,,,,,216.100006,,,216.100006,1815.299957,2410.599945,0.0,229.399994,,,0.0,382.600006,0.299988,612.299988,18.4,630.699987,3041.299932,
06/30/2008,3023.600098,56.900002,56.900002,0.0,296.799988,296.799988,,279.0,156.100006,0.0,163.699997,-40.799999,41.799999,,,,,,674.5,1347.300049,2236.0,-888.700012,0.0,1001.799988,920.900024,737.299988,183.600037,,,80.899963,2349.100037,,239.5,239.5,,247.199997,,,,,,149.800003,,,,149.800003,636.5,1510.800049,,,,,220.100006,,,220.100006,1730.900055,2367.400055,0.0,234.399994,,,0.0,397.0,8.700012,640.100006,16.1,656.200006,3023.600061,
