Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,23.624898,,23.624898,15.100551,15.100552,15.100552,,36.082046,20.923579,,
06/30/1990,,,,,,23.220671,,23.220671,15.065469,15.065468,15.065468,,35.12044,21.614135,,
09/30/1990,,,,,,24.30851,,24.30851,15.293926,15.293925,15.293925,,37.084068,20.71297,,
12/31/1990,,,,,,23.672293,,23.672293,15.18718,15.187179,15.187179,,35.844068,21.006416,,
03/31/1991,,21.528149,1.381052,4.042197,,19.876398,,47.463418,28.227117,28.227117,28.227117,,40.528688,11.456594,19.061757,
06/30/1991,,20.516191,1.315866,4.153962,,20.221861,,20.221861,12.568136,12.568136,12.568136,,37.848766,26.612136,15.056394,
09/30/1991,,19.505371,1.14262,3.286891,,20.202157,,20.202157,13.174521,13.174521,13.174521,,34.786562,25.74301,14.484101,
12/31/1991,,18.426552,1.04333,2.940815,,20.353682,,20.353682,12.965413,12.965412,12.965412,,36.29942,27.6898,13.324277,
03/31/1992,,14.80059,0.894089,2.70336,,25.652146,63.321172,25.652146,15.420826,15.420825,15.420825,,39.884853,21.59417,11.604525,
06/30/1992,,15.792032,0.907513,2.744431,,25.633638,64.756315,25.633638,16.256143,16.256143,16.256143,,36.582769,21.229424,12.439474,
09/30/1992,,16.945346,0.967226,2.81199,,26.803445,56.027308,26.803445,16.511172,16.511172,16.511172,,38.39907,19.693352,13.60824,
12/31/1992,,18.132185,1.017519,2.969659,,26.023985,56.234232,26.023985,16.876471,16.876471,16.876471,,35.150317,20.640268,14.389653,
03/31/1993,,18.140498,1.007382,2.753815,,23.850067,11.855526,23.850067,15.783242,15.783241,15.783241,,33.823073,21.193295,14.295929,
06/30/1993,,17.96618,0.974296,2.869339,,23.615299,12.370398,23.615299,15.390613,15.390614,15.390614,,34.827785,22.667006,13.893785,
09/30/1993,,17.722686,0.977587,2.846189,,24.83587,12.615418,24.83587,15.716184,15.716183,15.716183,,36.719818,21.258617,13.955088,
12/31/1993,,17.475167,1.021467,3.582027,,24.076154,13.353216,24.076154,15.606315,15.606313,15.606313,,35.179368,22.280008,13.581699,
03/31/1994,,17.922055,0.955728,3.008341,,24.331548,25.908063,24.331548,15.362265,15.362266,15.362266,,36.862769,19.668986,14.396969,
06/30/1994,,18.323144,1.011495,3.387941,,23.853702,24.870516,23.853702,15.543304,15.543305,15.543305,,34.83903,21.279164,14.424132,
09/30/1994,,18.515774,1.012589,2.969832,,23.9922,19.70003,23.9922,15.655035,15.655034,15.655034,,34.749481,20.796693,14.665106,
12/31/1994,,18.045296,1.067888,3.635927,,24.341994,25.897888,24.341994,15.964869,15.964868,15.964868,,34.414294,21.423819,14.179305,
03/31/1995,,17.242593,0.960459,3.262628,,23.57159,,23.57159,15.002236,15.002235,15.002235,,36.354585,24.306168,13.05158,
06/30/1995,,17.171835,0.968423,3.145871,,23.87418,24.071873,23.87418,16.38012,16.380119,16.380119,,31.389809,22.415855,13.322621,
09/30/1995,,17.3433,0.997191,2.91097,,22.93413,13.721526,22.93413,16.456703,16.456703,16.456703,,28.243613,21.713904,13.577392,
12/31/1995,,16.898306,1.022545,3.306709,,24.259817,23.707884,24.259817,15.930396,15.930396,15.930396,,34.334227,22.654103,13.070146,
03/31/1996,,17.650248,1.03414,3.344017,,24.662903,29.886352,24.662903,15.929895,15.929895,15.929895,,35.409489,20.914696,13.958753,
06/30/1996,,17.692315,0.995602,3.205056,,24.152115,25.574637,24.152115,15.637731,15.637732,15.637732,,35.253161,21.393112,13.907378,
09/30/1996,,17.736268,1.038902,2.978189,,23.958552,29.692321,23.958552,15.901732,15.901731,15.901731,,33.628159,20.703661,14.064211,
12/31/1996,,17.427385,1.022524,3.182919,,23.772433,21.385071,23.772433,15.785518,15.785518,15.785518,,33.597382,20.31718,13.886632,
03/31/1997,,18.75333,1.016264,3.163501,,24.80916,25.552564,24.80916,16.412214,16.412214,16.412214,,33.846154,18.604651,15.264338,
06/30/1997,,19.350208,1.004853,3.63461,,24.37276,25.374574,24.37276,16.487455,16.487455,16.487455,,32.352941,19.565217,15.564298,
09/30/1997,,20.185574,1.11866,3.416792,,24.752475,27.32153,24.752475,16.666667,16.666667,16.666667,,32.666667,16.831683,16.788002,
12/31/1997,,20.159151,1.093541,3.53324,,23.642173,23.150338,23.642173,16.134185,16.134185,16.134185,,31.756757,17.821782,16.566431,
03/31/1998,,20.969856,1.101306,3.213368,,25.039124,26.086957,25.039124,16.588419,16.588419,16.588419,,33.75,19.811321,16.81545,
06/30/1998,,20.902256,1.000036,3.294359,,24.296296,23.931624,24.296296,16.148148,16.148148,16.148148,,33.536585,18.348624,17.066979,
09/30/1998,,20.657958,0.992896,2.76027,,23.782235,17.391304,23.782235,15.902579,15.902579,15.902579,,33.13253,18.018018,16.935804,
12/31/1998,,20.250813,1.025195,3.096481,,22.876712,18.269231,22.876712,15.068493,15.068493,15.068493,,34.131737,20.909091,16.016552,
03/31/1999,,20.169946,1.016224,2.750671,,24.798928,23.364486,24.798928,16.219839,16.219839,16.219839,,34.594595,19.008264,16.33599,
06/30/1999,,20.221787,0.929619,2.791871,,24.447334,25.531915,24.447334,15.994798,15.994798,15.994798,,34.574468,20.325203,16.111668,
09/30/1999,,20.512821,0.909272,2.390141,,24.577373,32.394366,24.577373,16.384915,16.384915,16.384915,,33.333333,17.460317,16.931217,
12/31/1999,,24.94459,1.14653,2.999685,,16.489362,,53.989362,33.111702,33.111702,33.111702,,38.669951,10.441767,22.339934,
03/31/2000,,25.058005,1.17519,3.136799,,25.081788,26.315789,25.081788,16.357688,16.357688,16.357688,,34.782609,17.333333,20.714617,
06/30/2000,,25.055845,1.141065,3.290954,,26.061998,38.235294,26.061998,16.991963,16.991963,16.991963,,34.801762,18.918919,20.31555,
09/30/2000,,25.112592,1.162141,3.081616,,25.028058,27.868852,25.028058,16.835017,16.835017,16.835017,,32.735426,18.0,20.592326,
12/31/2000,,20.121745,0.914021,2.308483,,25.681818,79.6875,25.681818,16.704545,16.704545,16.704545,,34.955752,21.088435,15.878384,
12/31/2001,,,,,,25.504032,24.107143,25.504032,17.237903,17.237903,17.237903,,32.411067,20.467836,,
03/31/2002,,,,,,27.087576,,27.087576,18.126273,18.126273,18.126273,,33.082707,19.662921,,
06/30/2002,,,,,,26.394422,,26.394422,17.729084,17.729084,17.729084,,32.830189,22.47191,,
09/30/2002,,,,,,28.422153,,28.422153,19.017764,19.017764,19.017764,,33.088235,20.879121,,
12/31/2002,,23.517146,1.303873,3.184314,,26.715177,,78.170478,49.5842,49.5842,49.5842,,36.569149,8.805031,21.446453,
03/31/2003,,20.630182,1.224353,2.888545,,25.588235,,18.235294,9.411765,9.411765,9.411765,,48.387097,44.791667,11.38958,
06/30/2003,,15.789474,0.895796,2.501538,,25.046211,7.692308,-5.268022,-2.125693,-2.125693,-2.125693,,,,,
09/30/2003,,15.678099,0.943941,2.353751,,29.662522,36.686391,27.087034,17.939609,17.939609,17.939609,,33.770492,23.267327,12.030224,
12/31/2003,,13.707993,0.833103,2.105386,,31.26615,53.266332,58.397933,38.501292,38.501292,38.501292,,34.070796,11.185682,12.174661,
03/31/2004,,15.337033,0.980204,2.397952,,26.989336,34.170854,25.512715,17.801477,17.801477,17.801477,,30.22508,23.041475,11.803154,
06/30/2004,,19.754434,1.225443,3.43747,,27.195027,38.536585,25.951826,17.094017,17.094017,17.094017,,34.131737,24.545455,14.905618,
09/30/2004,,18.622203,1.163996,3.049727,,24.190801,,22.827939,15.076661,15.076661,15.076661,,33.955224,30.508475,12.940853,
12/31/2004,,,,,,24.900239,,22.26656,14.684757,14.684757,14.684757,,34.050179,30.788293,,
03/31/2005,,13.487089,0.836313,2.399929,,26.146789,14.606742,26.146789,17.278287,17.278287,17.278287,,33.918129,25.221239,10.085478,
12/31/2005,,,,,,48.179551,86.968085,18.802993,12.418953,12.418953,12.418953,,33.952255,25.233297,,
03/31/2006,,,,,,28.03677,39.534884,28.03677,18.516087,19.172685,19.172685,,33.957845,22.340426,,
06/30/2006,,,,,,28.770442,,23.743186,13.749243,13.749243,13.749243,,42.091837,29.07489,,
09/30/2006,,,,,,27.333333,,28.333333,18.533333,18.533333,18.533333,,34.588235,23.741007,,
12/31/2006,,15.977678,1.059804,4.7881,,27.373613,-136.292428,27.373613,17.940814,17.940814,17.940814,,34.459459,23.916979,12.1563,
03/31/2007,,15.994236,1.036613,3.104895,,28.478774,32.369942,28.478774,18.514151,18.514151,18.514151,,34.989648,22.929936,12.326768,
