Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1993,48.054001,-18.686001,29.368,-17.826,11.542,0.0,0.0,0.775,12.317,-4.73,7.587,0.0,0.0,7.587,0.0,7.587,,,7.587,,0.08,0.08,95.799002,0.08,0.08,0.08,95.799002,
06/30/1993,59.221001,-23.156,36.065001,-21.893,14.172,0.0,0.0,0.681,14.853,-5.59,9.263,0.0,0.0,9.263,0.0,9.263,,,9.263,0.096667,0.096667,0.096667,96.042,0.096667,0.096667,0.096667,96.042,
09/30/1993,255.757004,-113.330002,142.427002,-106.832001,35.595001,,0.0,1.423,37.018001,-19.948999,17.069,0.0,0.0,17.069,0.0,17.069,,,17.069002,,0.1,0.1,171.873001,0.1,0.1,0.1,171.873001,
12/31/1993,276.002014,-122.226997,153.775017,-96.425003,57.349998,,0.0,1.598,58.947999,-21.926001,37.021999,0.0,0.0,37.021999,0.0,37.021999,,,37.021998,,0.213333,0.213333,171.888004,0.213333,0.213333,0.213333,171.888004,
03/31/1994,265.127014,-116.153999,148.973015,-99.749001,49.223999,,0.0,1.869,51.092999,-19.153,31.940001,0.0,0.0,31.940001,0.0,31.940001,,,31.939999,,0.186667,0.186667,172.799995,0.186667,0.186667,0.186667,172.799995,
06/30/1994,289.085999,-127.800003,161.285996,-107.619003,53.667,,0.0,2.113,55.78,-20.879999,34.900002,0.0,0.0,34.900002,0.0,34.900002,,,34.900001,0.206667,0.206667,0.206667,168.871501,0.206667,0.206667,0.206667,168.871501,
09/30/1994,313.661011,-140.279007,173.382004,-114.636002,58.745998,,0.0,2.843,61.588998,-23.438,38.151001,0.0,0.0,38.151001,0.0,38.151001,,,38.150999,,0.21,0.21,181.670998,0.21,0.21,0.21,181.670998,
12/31/1994,328.710999,-147.386002,181.324997,-118.683998,62.640999,,0.0,-61.598999,1.042,-5.143,-4.101,0.0,0.0,-4.101,0.0,-4.101,,,-4.101,,-0.02,-0.02,176.797497,-0.02,-0.02,-0.02,176.797497,
03/31/1995,353.299011,-159.421997,193.877014,-127.019997,66.857002,,0.0,-0.199,66.658002,-27.673,38.985001,0.0,0.0,38.985001,0.0,38.985001,,,38.985002,,0.2,0.2,190.357498,0.2,0.2,0.2,190.357498,
06/30/1995,407.924011,-183.895996,224.028015,-149.966995,74.060997,,0.0,17.323,91.383997,-35.432999,55.951,0.0,0.0,55.951,0.0,55.951,,,55.950998,0.293333,0.293333,0.293333,183.884994,0.293333,0.293333,0.293333,183.884994,
09/30/1995,457.77301,-206.210007,251.563004,-159.192993,92.370003,,0.0,8.4,100.770002,-37.602001,63.167999,0.0,0.0,63.167999,0.0,63.167999,,,63.168001,0.32,0.32,0.32,197.400009,0.32,0.32,0.32,197.400009,
12/31/1995,541.601013,-248.212997,293.388016,-185.990005,107.398003,,0.0,-8.128,99.270002,-40.444,58.826,0.0,0.0,58.826,0.0,58.826,,,58.826002,0.29,0.29,0.29,200.052002,0.29,0.29,0.29,200.052002,
03/31/1996,521.715027,-242.287003,279.428024,-189.231995,90.195999,,0.0,-26.653999,63.542,-34.355,29.187,0.0,0.0,29.187,0.0,29.187,33.769001,,62.956001,0.31,0.15,0.15,200.244003,0.31,0.15,0.15,200.244003,
06/30/1996,535.544983,-248.608002,286.936981,-243.343002,43.594002,,0.0,44.639999,88.234001,-33.09,55.144001,0.0,0.0,55.144001,0.0,55.144001,,,55.144001,0.28,0.28,0.28,198.013,0.28,0.28,0.28,198.013,
09/30/1996,522.653992,-249.914993,272.738998,-202.744003,69.995003,,0.0,-36.623001,33.372002,-27.747,5.625,0.0,0.0,5.625,0.0,5.625,42.647999,,48.273001,0.25,0.03,0.03,196.345001,0.25,0.03,0.03,196.345001,
12/31/1996,514.536987,-284.876007,229.66098,-246.514008,-16.853001,,0.0,-160.253998,-177.106998,4.223,-172.884003,0.0,0.0,-172.884003,0.0,-172.884003,165.537994,,-7.346004,0.1,-0.9,-0.9,192.119003,0.1,-0.9,-0.9,192.119003,
03/31/1997,512.893005,-260.230988,252.662018,-222.917999,29.743999,,0.0,-29.343,0.400999,-0.146,0.255,0.0,0.0,0.255,0.0,0.255,32.188,,32.442999,0.1,0.0,0.0,198.292007,0.1,0.0,0.0,203.078995,
06/30/1997,542.976013,-279.864014,263.112,-223.175995,39.936001,,0.0,-144.731003,-104.795002,-13.243,-118.038002,0.0,0.0,-118.038002,0.0,-118.038002,148.513,,30.474998,0.15,-0.59,-0.59,200.298996,0.15,-0.59,-0.59,200.298996,
09/27/1997,601.280029,-294.888,306.392029,-241.225998,65.166,,0.0,1.263,66.429,-25.099001,41.330002,0.0,0.0,41.330002,0.0,41.330002,7.392,,48.722,0.22,0.19,0.19,220.600006,0.22,0.19,0.19,220.600006,
12/27/1997,644.914001,-313.096985,331.817017,-250.757004,81.059998,,0.0,9.052,90.111998,-30.641001,59.471001,-12.018,0.0,47.452999,0.0,47.452999,,,59.470997,0.28,0.28,0.22,213.054001,0.27,0.27,0.22,224.804001,
03/28/1998,547.182007,-290.908997,256.27301,-252.223007,4.05,,0.0,-143.132004,-139.082004,-5.084,-144.166,0.0,0.0,-144.166,0.0,-144.166,154.0,-5.629,4.204996,0.04,-0.66,-0.66,219.106003,0.04,-0.66,-0.66,219.106003,
06/27/1998,618.325989,,,,,,,,,,,,,20.632999,,20.632999,,,,0.12,0.09,0.09,222.451996,0.12,0.09,0.09,228.656006,
