Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
10/02/1999,8223.0,,-4960.0,,3263.0,,-2686.0,,,,577.0,-413.0,,,,0.0,,413.0,164.0,-50.0,114.0,0.0,,,114.0,0.0,114.0,0.0,,114.0,114.0,,303.399759,0.35,0.35,1.19,314.442768,0.35,0.35,1.19,
12/31/1999,8498.0,,-5606.0,,2892.0,,-2594.0,,,,298.0,201.0,25.0,,,,,-226.0,499.0,-150.0,349.0,,,,349.0,,349.0,,,349.0,349.0,,261.728493,1.353334,1.353334,1.353334,270.471347,1.306667,1.306667,1.306667,
04/01/2000,8768.0,,-5200.0,,3568.0,,-2881.0,1308.0,,1573.0,687.0,-47.0,47.0,,,,,0.0,640.0,-192.0,448.0,,,,448.0,,448.0,0.0,0.0,448.0,448.0,,306.599908,1.47,1.47,1.47,323.957046,1.376667,1.376667,1.376667,
07/01/2000,9255.0,,-5508.0,,3747.0,,-3273.0,1598.0,,1675.0,474.0,-54.0,54.0,54.0,0.0,,,0.0,420.0,-216.0,204.0,,,,204.0,,204.0,0.0,0.0,204.0,204.0,,309.285621,0.63,0.63,0.63,321.385618,0.63,0.63,0.63,
09/30/2000,9493.0,,-5631.0,,3862.0,,-2935.0,,,,927.0,-169.0,,117.0,,0.0,,52.0,758.0,-227.0,531.0,0.0,,,531.0,0.0,531.0,0.0,,531.0,531.0,,311.757056,1.680001,1.680001,1.890001,323.714189,1.61,1.61,1.820001,
12/31/2000,10064.0,,-7289.0,,2775.0,,-3166.0,,,,-391.0,804.0,,0.0,,0.0,,-804.0,413.0,-278.0,135.0,0.0,,,135.0,0.0,135.0,0.0,0.0,135.0,135.0,,310.014193,0.42,0.42,1.4,322.371332,0.42,0.42,1.4,
03/31/2001,7683.0,,-6117.0,,1566.0,,-2431.0,,,,-865.0,274.0,61.0,206.0,-145.0,0.0,,-335.0,-591.0,58.0,-533.0,0.0,,,-533.0,0.0,-533.0,0.0,0.0,-533.0,-533.0,,313.428477,-1.680001,-1.680001,-0.07,313.428477,-1.680001,-1.680001,-0.07,
06/30/2001,7486.0,,-5836.0,,1650.0,,-2328.0,,,,-678.0,-170.0,104.0,201.0,-97.0,0.0,,66.0,-848.0,89.0,-759.0,0.0,,,-759.0,0.0,-759.0,0.0,0.0,-759.0,-759.0,,314.699906,-2.450001,-2.450001,0.63,314.699906,-2.450001,-2.450001,0.63,
09/29/2001,7392.0,,-5476.0,,1916.0,,-3566.0,,,,-1650.0,-569.0,140.0,192.0,-52.0,7.0,,422.0,-2219.0,811.0,-1408.0,0.0,,,-1408.0,0.0,-1408.0,0.0,0.0,-1408.0,-1408.0,,316.728476,-4.480001,-4.480001,-1.33,316.728476,-4.480001,-4.480001,-1.33,
12/31/2001,7312.0,,-5232.0,,2080.0,,-716.0,,,,1364.0,-3217.0,108.0,0.0,,-7.0,,3116.0,-1853.0,616.0,-1237.0,0.0,,,-1237.0,0.0,-1237.0,0.0,0.0,-1237.0,-1237.0,,316.185619,-3.850001,-3.850001,-3.500001,316.185619,-3.850001,-3.850001,-3.500001,
03/30/2002,6181.0,,-4328.0,,1853.0,,-2014.0,,,,-161.0,-490.0,,162.0,-54.0,0.0,,382.0,-651.0,202.0,-449.0,0.0,,,-449.0,0.0,-449.0,0.0,0.0,-449.0,-449.0,,321.928475,-1.4,-1.4,-0.56,321.928475,-1.4,-1.4,-0.56,
06/29/2002,6869.0,,-4629.0,,2240.0,,-2102.0,,,,138.0,-3428.0,,177.0,-77.0,0.0,,3328.0,-3290.0,969.0,-2321.0,0.0,,,-2321.0,0.0,-2321.0,0.0,0.0,-2321.0,-2321.0,2436.2,325.314181,-7.140002,-7.140002,0.28,325.314181,-7.140002,-7.140002,0.28,
09/28/2002,6532.0,,-4212.0,,2320.0,,-2053.0,,,,267.0,-52.0,,173.0,-81.0,-1.0,,-39.0,215.0,-104.0,111.0,0.0,,,111.0,0.0,111.0,0.0,0.0,111.0,111.0,,327.971337,0.35,0.35,0.42,329.742751,0.35,0.35,0.42,
12/31/2002,7546.0,,-5046.0,,2500.0,,-1133.0,,,,1367.0,-1087.0,56.0,0.0,,1.0,,1030.0,280.0,-106.0,174.0,0.0,,,174.0,0.0,174.0,0.0,0.0,174.0,174.0,,316.185619,0.56,0.56,-2.590001,316.185619,0.56,0.56,-2.590001,
03/29/2003,6043.0,,-4067.0,,1976.0,,-1844.0,,,,132.0,125.0,,164.0,-24.0,0.0,,-265.0,257.0,-88.0,169.0,0.0,,,169.0,0.0,169.0,0.0,0.0,169.0,169.0,,330.214187,0.49,0.49,0.07,332.157057,0.49,0.49,0.07,
06/28/2003,6163.0,,-4155.0,,2008.0,,-1888.0,,,,120.0,-8.0,,165.0,-49.0,0.0,,-108.0,112.0,7.0,119.0,0.0,,,119.0,0.0,119.0,0.0,0.0,119.0,119.0,,331.371343,0.35,0.35,0.07,333.857043,0.35,0.35,0.07,
09/27/2003,6829.0,,-4508.0,,2321.0,,-2019.0,,,,302.0,-124.0,,84.0,-89.0,19.0,,110.0,178.0,-62.0,116.0,0.0,,,116.0,0.0,116.0,0.0,0.0,116.0,116.0,,331.828479,0.35,0.35,0.42,336.857042,0.35,0.35,0.42,
12/31/2003,8023.0,,-5333.0,,2690.0,,-2093.0,,,,597.0,149.0,,234.0,-86.0,-19.0,,-278.0,746.0,-257.0,489.0,0.0,,,489.0,0.0,489.0,0.0,0.0,489.0,489.0,-80.0,333.071329,1.47,1.26,1.26,335.885607,1.47,1.26,1.26,
04/03/2004,7441.0,,-5075.0,,2366.0,,-1695.0,,,,671.0,63.0,,68.0,,0.0,,-131.0,734.0,-268.0,466.0,-143.0,,,609.0,0.0,609.0,0.0,0.0,609.0,609.0,,333.885607,1.820001,1.4,1.12,355.342737,1.750001,1.33,1.05,
07/03/2004,7541.0,,-4938.0,,2603.0,,-1844.0,,,,759.0,-18.0,60.0,91.0,-31.0,,,-42.0,741.0,-122.0,619.0,822.0,,,-203.0,,-203.0,,,-203.0,-203.0,,335.957042,-0.63,1.820001,1.820001,353.171323,-0.63,1.750001,1.750001,
10/02/2004,7499.0,,-4926.0,,2573.0,,-1813.0,,,,760.0,-67.0,48.0,83.0,-35.0,0.0,,19.0,693.0,-267.0,426.0,-53.0,,,479.0,0.0,479.0,0.0,0.0,479.0,479.0,,337.085613,1.4,1.26,1.26,352.285609,1.4,1.26,1.26,
12/31/2004,8842.0,,-5931.0,,2911.0,,-1873.0,,,,1038.0,-89.0,,202.0,-119.0,-44.0,,50.0,949.0,-404.0,680.0,33.0,,,512.0,0.0,647.0,0.0,0.0,647.0,647.0,,343.242754,1.890001,1.960001,1.820001,355.299893,1.820001,1.960001,1.820001,
04/02/2005,8161.0,,-5491.0,,2670.0,,-1812.0,,,,858.0,229.0,8.0,76.0,-68.0,0.0,,-237.0,1087.0,-395.0,692.0,0.0,,,692.0,0.0,692.0,0.0,0.0,692.0,692.0,,349.585609,1.960001,1.960001,1.54,355.299893,1.960001,1.960001,1.54,
07/02/2005,8408.0,,-5651.0,,2757.0,,-1793.0,,,,964.0,427.0,-4.0,88.0,-92.0,0.0,,-423.0,1391.0,-472.0,919.0,-14.0,,,933.0,0.0,933.0,0.0,0.0,933.0,933.0,,351.457037,2.660001,2.590001,1.750001,357.714178,2.590001,2.590001,1.750001,
10/01/2005,9048.0,,-6119.0,,2929.0,,-1849.0,,,,1080.0,1180.0,-20.0,88.0,-108.0,,,-1160.0,2260.0,-522.0,1738.0,-13.0,,,1751.0,,1751.0,,,1751.0,1751.0,,354.371322,4.970001,4.900001,4.900001,363.857034,4.830001,4.760001,4.760001,
12/31/2005,9645.0,,-6572.0,,3073.0,,-1370.0,,,,1703.0,-29.0,-55.0,73.0,-128.0,0.0,,84.0,1674.0,-504.0,1170.0,-32.0,,,1202.0,0.0,1202.0,0.0,0.0,1202.0,1202.0,,352.11418,3.430001,3.500001,7.770002,359.467749,3.360001,3.290001,7.490002,
04/01/2006,9608.0,,-6677.0,,2931.0,,-2082.0,,,,849.0,199.0,-67.0,81.0,-148.0,,,-132.0,1048.0,-392.0,656.0,-30.0,,,686.0,,686.0,,,686.0,686.0,,355.571322,1.960001,1.820001,1.820001,364.799891,1.890001,1.820001,1.820001,
07/01/2006,10820.0,,-7463.0,,3357.0,,-1835.0,,,,1522.0,201.0,-70.0,88.0,-158.0,0.0,,-131.0,1723.0,-374.0,1349.0,-35.0,,,1384.0,0.0,1384.0,0.0,0.0,1384.0,1384.0,,352.057037,3.920001,3.850001,2.240001,360.285606,3.850001,3.780001,2.170001,
09/30/2006,10603.0,,-7233.0,,3370.0,,-2402.0,,,,968.0,187.0,-90.0,81.0,-171.0,,,-97.0,1155.0,-428.0,727.0,-241.0,,,968.0,,968.0,,,968.0,968.0,,345.442754,2.800001,2.100001,2.100001,353.828465,2.730001,2.030001,2.030001,
12/31/2006,11792.0,,-8723.0,,3069.0,,-2251.0,1158.0,,1093.0,818.0,-134.0,-99.0,,,,,233.0,684.0,-156.0,528.0,-96.0,,,624.0,,624.0,,,624.0,624.0,,344.714182,1.820001,1.54,1.54,351.942752,1.750001,1.47,1.47,
03/31/2007,9433.0,,-6979.0,,2454.0,,-2820.0,,,,-366.0,39.0,-41.0,93.0,-134.0,,,2.0,-327.0,109.0,-218.0,-37.0,,,-181.0,,-181.0,,,-181.0,-181.0,,338.899898,-0.56,-0.63,-0.63,338.899898,-0.56,-0.63,-0.63,
06/30/2007,8732.0,,-6279.0,,2453.0,,-2611.0,,,,-158.0,54.0,-32.0,82.0,-114.0,0.0,,-22.0,-104.0,66.0,-38.0,-10.0,,,-28.0,0.0,-28.0,0.0,0.0,-28.0,-28.0,,328.042759,-0.07,-0.14,0.14,328.042759,-0.07,-0.14,0.14,
09/29/2007,8811.0,,-6306.0,,2505.0,,-2515.0,,,,-10.0,18.0,-7.0,93.0,-100.0,,,-11.0,8.0,32.0,40.0,-20.0,,,60.0,,60.0,,,60.0,60.0,,327.17133,0.21,0.14,0.14,331.199901,0.21,0.14,0.14,
12/31/2007,9646.0,,-7106.0,,2540.0,,-2559.0,1273.0,,1286.0,-19.0,52.0,-11.0,97.0,-108.0,,,-41.0,33.0,78.0,111.0,11.0,,,100.0,,100.0,,,100.0,100.0,,325.814188,0.28,0.35,0.35,329.699901,0.28,0.35,0.35,
03/29/2008,7448.0,,-5303.0,,2145.0,,-2414.0,,,,-269.0,8.0,2.0,78.0,-76.0,0.0,,-10.0,-261.0,67.0,-194.0,0.0,,,-194.0,0.0,-194.0,0.0,0.0,-194.0,-194.0,,322.428475,-0.63,-0.63,-0.35,322.428475,-0.63,-0.63,-0.35,
06/28/2008,8082.0,,-5757.0,,2325.0,,-2320.0,,,,5.0,-56.0,10.0,74.0,-64.0,0.0,,46.0,-51.0,55.0,4.0,0.0,,,4.0,0.0,4.0,0.0,0.0,4.0,4.0,,323.228474,0.0,0.0,0.14,324.214188,0.0,0.0,0.14,
09/27/2008,7480.0,,-5677.0,,1803.0,,-2255.0,,,,-452.0,-148.0,-18.0,52.0,-70.0,0.0,,166.0,-600.0,203.0,-397.0,0.0,,,-397.0,0.0,-397.0,0.0,0.0,-397.0,-397.0,,323.699903,-1.26,-1.26,0.35,323.699903,-1.26,-1.26,0.35,
12/31/2008,7136.0,,-5014.0,,2122.0,,-3704.0,,,,-1582.0,-42.0,-42.0,20.0,-62.0,,,84.0,-1624.0,-1952.0,-3576.0,,,,-3576.0,,-3576.0,,,-3576.0,-3576.0,,324.828474,-10.990003,-10.990003,-10.990003,324.828474,-10.990003,-10.990003,-10.990003,
04/04/2009,5371.0,5371.0,-3875.0,3875.0,1496.0,0.0,-1945.0,869.0,847.0,229.0,-449.0,15.0,35.0,62.0,-27.0,-6.0,,-44.0,-434.0,146.0,-288.0,-60.0,-60.0,0.0,-228.0,-3.0,-231.0,0.0,0.0,-231.0,-188.95,102.05,325.785617,-0.7,-0.91,-0.579985,325.785617,-0.7,-0.91,-0.596757,
07/04/2009,5497.0,5497.0,-3787.0,3787.0,1710.0,0.0,-1700.0,822.0,775.0,103.0,10.0,23.0,30.0,49.0,-19.0,,,-53.0,33.0,2.0,35.0,0.0,0.0,0.0,35.0,-9.0,26.0,0.0,0.0,26.0,6.5,-19.5,327.699902,0.07,0.07,0.019838,329.485615,0.07,0.07,0.010815,
10/03/2009,4336.0,4336.0,-2897.0,2897.0,1439.0,0.0,-1450.0,718.0,621.0,111.0,-11.0,-94.0,49.0,62.0,-13.0,22.0,,23.0,-105.0,25.0,-80.0,-102.0,-102.0,0.0,22.0,-10.0,12.0,0.0,0.0,12.0,-49.7,40.3,328.514187,0.07,-0.28,-0.151284,328.514187,0.07,-0.28,-0.157325,
12/31/2009,4786.0,4786.0,-3058.0,3058.0,1728.0,0.0,-1640.0,808.0,648.0,184.0,88.0,32.0,19.0,40.0,-21.0,,,-51.0,120.0,-70.0,50.0,-91.0,-91.0,0.0,141.0,1.0,142.0,0.0,0.0,142.0,90.0,39.0,330.200231,0.430003,0.150003,0.272559,332.900233,0.430003,0.150003,0.267155,
04/03/2010,1740.0,1740.0,-887.0,887.0,853.0,0.0,-733.0,454.0,258.0,21.0,120.0,-11.0,33.0,60.0,-27.0,-7.0,,-15.0,109.0,-13.0,96.0,28.0,28.0,0.0,68.0,1.0,69.0,0.0,0.0,69.0,68.4,-28.6,330.932274,0.209916,0.289884,0.206689,334.633753,0.209916,0.289884,0.204414,
07/03/2010,1936.0,1936.0,-971.0,971.0,965.0,0.0,-804.0,471.0,269.0,64.0,161.0,-32.0,35.0,56.0,-21.0,8.0,-4.0,-7.0,129.0,-122.0,7.0,-159.0,-159.0,0.0,166.0,-4.0,162.0,0.0,0.0,162.0,-4.8,-7.8,332.833033,0.489804,0.010003,-0.01442,338.035113,0.479808,0.010003,-0.01442,
10/02/2010,1908.0,1908.0,-944.0,944.0,964.0,0.0,-753.0,457.0,262.0,34.0,211.0,-19.0,29.0,48.0,-19.0,3.0,,-13.0,192.0,-203.0,-11.0,-123.0,-123.0,0.0,112.0,-2.0,110.0,0.0,0.0,110.0,-27.3,-14.3,47.728557,2.310001,-0.28,-0.571984,47.728557,2.310001,-0.28,-0.579614,
12/31/2010,2185.0,2185.0,-1096.0,1096.0,1089.0,0.0,-817.0,515.0,271.0,31.0,272.0,-24.0,32.0,53.0,-21.0,,,-8.0,248.0,-69.0,179.0,-125.0,-125.0,0.0,304.0,-12.0,292.0,0.0,0.0,292.0,263.2,96.2,335.900235,0.870002,0.500003,0.783566,341.300239,0.859999,0.49,0.771862,
04/02/2011,1834.0,1834.0,-910.0,910.0,924.0,0.0,-755.0,461.0,239.0,55.0,169.0,3.0,20.0,34.0,-14.0,-5.0,,-18.0,172.0,189.0,361.0,-130.0,-130.0,0.0,491.0,6.0,497.0,0.0,0.0,497.0,361.25,-5.75,337.4,1.47,1.09,1.070688,344.2,1.44,1.07,1.053295,
07/02/2011,1984.0,1984.0,-977.0,977.0,1007.0,0.0,-848.0,482.0,260.0,106.0,159.0,-98.0,21.0,40.0,-19.0,-6.0,,83.0,61.0,-13.0,48.0,-299.0,-299.0,0.0,347.0,2.0,349.0,0.0,0.0,349.0,90.4,40.4,341.2,1.02,0.15,0.264947,348.5,1.0,0.14,0.255925,
10/01/2011,2085.0,2085.0,-1030.0,1030.0,1055.0,0.0,-801.0,471.0,270.0,60.0,254.0,-16.0,18.0,31.0,-13.0,-6.0,,4.0,238.0,-83.0,155.0,25.0,25.0,0.0,130.0,-2.0,128.0,0.0,0.0,128.0,158.7,5.7,335.4,0.38,0.46,0.473166,339.5,0.38,0.45,0.466789,
12/31/2011,2300.0,2300.0,-1140.0,1140.0,1160.0,0.0,-884.0,498.0,266.0,120.0,276.0,-9.0,15.0,27.0,-12.0,-5.0,,-1.0,267.0,-90.0,177.0,-7.0,-7.0,0.0,184.0,,184.0,0.0,0.0,184.0,235.35,58.35,323.1,0.57,0.55,0.728412,328.4,0.56,0.54,0.71768,
03/31/2012,1956.0,1956.0,-983.0,983.0,973.0,0.0,-741.0,472.0,254.0,15.0,232.0,12.0,14.0,25.0,-11.0,,,-26.0,244.0,-85.0,159.0,2.0,2.0,0.0,157.0,0.0,157.0,0.0,0.0,157.0,155.25,-3.75,311.3,0.5,0.51,0.498715,317.7,0.49,0.5,0.488196,
06/30/2012,2148.0,2148.0,-1088.0,1088.0,1060.0,0.0,-782.0,496.0,269.0,17.0,278.0,-38.0,16.0,25.0,-9.0,21.0,,1.0,240.0,-63.0,177.0,-5.0,-5.0,0.0,182.0,0.0,182.0,0.0,0.0,182.0,200.95,23.95,290.6,0.63,0.61,0.6915,296.1,0.61,0.6,0.680885,
09/29/2012,2153.0,2153.0,-1066.0,1066.0,1087.0,0.0,-763.0,485.0,262.0,16.0,324.0,0.0,16.0,29.0,-13.0,,,-16.0,324.0,-118.0,206.0,0.0,0.0,0.0,206.0,0.0,206.0,0.0,0.0,206.0,206.55,0.55,283.1,0.73,0.73,0.729601,287.4,0.72,0.72,0.721914,
12/31/2012,2441.0,2441.0,-1212.0,1212.0,1229.0,0.0,-806.0,510.0,290.0,6.0,423.0,-16.0,20.0,29.0,-9.0,,,-4.0,407.0,-71.0,336.0,0.0,0.0,0.0,336.0,,336.0,0.0,0.0,336.0,335.0,-1.0,279.3,1.2,1.2,1.199427,284.4,1.18,1.18,1.176484,
03/30/2013,1973.0,1973.0,-1018.0,1018.0,955.0,0.0,-739.0,460.0,262.0,17.0,216.0,-11.0,25.0,30.0,-5.0,,,-14.0,205.0,-13.0,192.0,0.0,0.0,0.0,192.0,,192.0,0.0,0.0,192.0,184.222,-7.778,274.5,0.7,0.7,0.671118,280.7,0.68,0.68,0.652291,
06/29/2013,1497.0,1497.0,-747.0,747.0,750.0,0.0,-547.0,339.0,195.0,13.0,203.0,-35.0,32.0,38.0,-6.0,8.0,,-5.0,168.0,59.0,227.0,-35.0,-35.0,0.0,262.0,-4.0,258.0,0.0,0.0,258.0,237.3,14.3,269.5,0.96,0.83,0.880519,274.7,0.94,0.81,0.862057,
09/28/2013,1517.0,1517.0,-752.0,752.0,765.0,0.0,-519.0,320.0,183.0,16.0,246.0,5.0,29.0,33.0,-4.0,1.0,,-35.0,251.0,11.0,262.0,-46.0,-46.0,0.0,308.0,-1.0,307.0,0.0,0.0,307.0,267.4,6.4,262.2,1.17,1.0,1.019832,265.3,1.16,0.98,1.004124,
12/31/2013,1817.0,1817.0,-916.0,916.0,901.0,0.0,-576.0,346.0,196.0,34.0,325.0,-19.0,28.0,32.0,-4.0,,,-9.0,306.0,-13.0,293.0,-50.0,-50.0,0.0,343.0,,343.0,0.0,0.0,343.0,332.0,39.0,257.5,1.33,1.14,1.28932,261.2,1.31,1.12,1.269311,
03/29/2014,1228.0,1228.0,-651.0,651.0,577.0,0.0,-470.0,307.0,174.0,-11.0,107.0,-18.0,25.0,30.0,-5.0,-1.0,,-6.0,89.0,-4.0,85.0,-42.0,-42.0,0.0,127.0,,127.0,0.0,0.0,127.0,73.3,-11.7,254.1,0.5,0.33,0.288469,258.3,0.49,0.33,0.284704,
06/28/2014,1393.0,1393.0,-737.0,737.0,656.0,0.0,-518.0,308.0,176.0,34.0,138.0,-40.0,29.0,34.0,-5.0,-8.0,,19.0,98.0,-20.0,78.0,-746.0,-746.0,0.0,824.0,0.0,824.0,0.0,0.0,824.0,105.6,27.6,253.7,3.25,0.31,0.41624,256.2,3.22,0.3,0.407728,
09/27/2014,1436.0,1436.0,-751.0,751.0,685.0,0.0,-478.0,287.0,166.0,25.0,207.0,-56.0,31.0,38.0,-7.0,-4.0,,29.0,151.0,-84.0,67.0,-81.0,-81.0,0.0,148.0,-1.0,147.0,0.0,0.0,147.0,100.0,34.0,246.3,0.6,0.27,0.406009,248.2,0.59,0.27,0.406009,
12/31/2014,1823.0,1823.0,-911.0,911.0,912.0,0.0,-2371.0,283.0,165.0,1923.0,-1459.0,-39.0,41.0,45.0,-4.0,,,-2.0,-1498.0,572.0,-926.0,-1127.0,-1127.0,0.0,201.0,,201.0,0.0,0.0,201.0,269.0,1195.0,230.5,0.87,-4.02,1.167028,230.5,0.87,-4.02,1.164382,
04/04/2015,1223.0,1223.0,-675.0,675.0,548.0,0.0,-429.0,256.0,159.0,14.0,119.0,9.0,40.0,43.0,-3.0,-18.0,,-31.0,128.0,-40.0,88.0,13.0,13.0,0.0,75.0,-1.0,74.0,0.0,0.0,74.0,68.0,-19.0,215.3,0.34,0.4,0.315838,217.8,0.34,0.4,0.312764,
07/04/2015,1368.0,1368.0,-720.0,720.0,648.0,0.0,-394.0,254.0,156.0,-16.0,254.0,-39.0,39.0,42.0,-3.0,-11.0,-4.0,15.0,215.0,-64.0,151.0,8.0,8.0,0.0,143.0,-1.0,142.0,0.0,0.0,142.0,125.4,-24.6,208.0,0.68,0.72,0.602885,209.5,0.68,0.72,0.602578,
10/03/2015,1422.0,1422.0,-737.0,737.0,685.0,0.0,-454.0,259.0,153.0,42.0,231.0,-34.0,43.0,47.0,-4.0,29.0,2.0,-40.0,197.0,-71.0,126.0,11.0,11.0,0.0,115.0,0.0,115.0,0.0,0.0,115.0,151.3,25.3,199.2,0.58,0.63,0.759538,201.3,0.57,0.63,0.755683,
12/31/2015,1682.0,1682.0,-844.0,844.0,838.0,0.0,-449.0,252.0,152.0,45.0,389.0,-12.0,51.0,54.0,-3.0,0.0,0.0,-39.0,377.0,-99.0,278.0,-2.0,-2.0,0.0,280.0,-1.0,279.0,0.0,0.0,279.0,272.45,-4.55,174.9,1.6,1.58,1.557747,177.5,1.57,1.56,1.534366,
04/02/2016,1193.0,1193.0,-691.0,691.0,502.0,0.0,-402.0,234.0,135.0,33.0,100.0,-78.0,49.0,53.0,-4.0,13.0,-1.0,17.0,22.0,-5.0,17.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,17.0,68.55,51.55,174.5,0.1,0.1,0.392837,177.0,0.1,0.1,0.391243,
07/02/2016,1430.0,1430.0,-754.0,754.0,676.0,0.0,-452.0,240.0,138.0,74.0,224.0,-57.0,54.0,59.0,-5.0,14.0,0.0,-11.0,167.0,-59.0,108.0,0.0,0.0,0.0,108.0,-1.0,107.0,0.0,0.0,107.0,137.35,30.35,171.9,0.62,0.62,0.799011,174.8,0.61,0.61,0.783627,
10/01/2016,1532.0,1532.0,-770.0,770.0,762.0,0.0,-421.0,247.0,137.0,37.0,341.0,-48.0,54.0,58.0,-4.0,-7.0,0.0,1.0,293.0,-100.0,193.0,0.0,0.0,0.0,193.0,-1.0,192.0,0.0,0.0,192.0,193.75,1.75,166.3,1.15,1.15,1.165063,169.6,1.13,1.13,1.140318,
12/31/2016,1883.0,1883.0,-955.0,955.0,928.0,0.0,-525.0,277.0,142.0,106.0,403.0,-41.0,48.0,56.0,-8.0,-12.0,-3.0,8.0,362.0,-118.0,244.0,0.0,0.0,0.0,244.0,-1.0,243.0,0.0,0.0,243.0,307.75,64.75,165.4,1.47,1.47,1.860641,170.4,1.43,1.43,1.809988,
