Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,78,132,187.0,428,,14.0,,14.0,,1.041528,1.762585,2.496996,5.715049,0.333333,0.564103,0.799145,1.82906,
09/30/2008,162,218,42.0,422,,15.0,,15.0,,2.274642,3.060938,0.589722,5.925302,0.689156,0.927383,0.17867,1.79521,
12/31/2008,130,196,36.0,362,,23.0,,23.0,27.0,2.085004,3.143545,0.577386,5.805934,0.592957,0.893997,0.164204,1.651159,
03/31/2009,85,142,26.0,253,,22.0,,22.0,-10.0,1.270743,2.122888,0.388698,3.782329,0.396881,0.663025,0.121399,1.181305,
06/30/2009,30,254,24.0,308,,18.0,,18.0,,0.415743,3.519956,0.332594,4.268293,0.132404,1.121017,0.105923,1.359343,
09/30/2009,394,80,19.0,493,,18.0,,18.0,-5.0,5.113563,1.038287,0.246593,6.398443,1.645919,0.334197,0.079372,2.059487,
12/31/2009,39,68,15.0,122,,17.0,,17.0,-21.0,0.499616,0.871125,0.19216,1.5629,0.161886,0.282263,0.062264,0.506413,
03/31/2010,31,75,,106,,17.0,,17.0,-15.0,0.372955,0.90231,,1.275265,0.126805,0.306786,,0.433591,
06/30/2010,31,107,1.0,139,,26.0,,26.0,-2.0,0.386582,1.334331,0.01247,1.733383,0.128796,0.444555,0.004155,0.577506,
09/30/2010,36,128,,164,,33.0,10.0,43.0,-11.0,0.434415,1.544588,,1.979003,0.141088,0.501646,,0.642734,
12/31/2010,25,344,,369,,20.0,6.0,26.0,-21.0,0.285878,3.933676,,4.219554,0.093682,1.289065,,1.382748,
03/31/2011,25,288,,313,,17.0,6.0,23.0,1.0,0.272956,3.144448,0.0,3.417404,0.092078,1.060734,0.0,1.152812,
06/30/2011,67,99,,166,,19.0,8.0,27.0,-2.0,0.702232,1.037627,,1.73986,0.239808,0.354343,,0.594152,
09/30/2011,18,138,,156,,16.0,7.0,23.0,2.0,0.199468,1.529255,,1.728723,0.06614,0.507073,,0.573213,
12/31/2011,17,133,,150,,16.0,14.0,30.0,-8.0,0.185711,1.452917,,1.638628,0.060417,0.47267,,0.533087,
03/31/2012,3,134,,137,,16.0,15.0,31.0,-2.0,0.031639,1.413204,,1.444843,0.010579,0.472513,,0.483092,
06/30/2012,1,133,,134,,14.0,10.0,24.0,4.0,0.010632,1.413991,,1.424623,0.003524,0.468722,,0.472247,
09/30/2012,1,163,,164,,12.0,8.0,20.0,-2.0,0.010335,1.68458,,1.694915,0.00338,0.551011,,0.554391,
12/31/2012,1,277,,278,,12.0,9.0,21.0,,0.0099,2.742303,,2.752203,0.003269,0.905613,,0.908883,
03/31/2013,1,266,,267,,9.0,6.0,15.0,-4.0,0.009932,2.642034,,2.651967,0.003073,0.817506,,0.820579,
06/30/2013,1,434,,435,,9.0,6.0,15.0,0.0,0.010013,4.345649,,4.355662,0.003062,1.328843,,1.331904,
09/30/2013,1884,242,,2126,,6.0,5.0,11.0,-1.0,18.371526,2.359824,,20.731351,5.329109,0.684525,,6.013634,
12/31/2013,1,90,,91,,6.0,3.0,9.0,5.0,0.009451,0.850581,,0.860032,0.002982,0.268392,,0.271374,
03/31/2014,1,80,,81,,3.0,5.0,8.0,-3.0,0.009431,0.754503,,0.763935,0.002995,0.239636,,0.242631,
06/30/2014,1,123,,124,,3.0,9.0,12.0,,0.009088,1.117877,,1.126965,0.002946,0.36234,,0.365286,
09/30/2014,1,120,1.0,122,0.0,1.0,2.0,3.0,,0.009263,1.111523,0.009263,1.130048,0.002941,0.352931,0.002941,0.358813,
12/31/2014,1,132,78.0,211,24.0,58.0,57.0,139.0,,0.009384,1.238739,0.731982,1.980105,0.002941,0.388258,0.229425,0.620625,
03/31/2015,0,251,49.0,300,,,,,,0.0,2.439498,0.476237,2.915735,0.0,0.762454,0.148846,0.9113,
06/30/2015,0,140,50.0,190,,,,,,0.0,1.354358,0.483699,1.838057,0.0,0.423678,0.151313,0.574991,
09/30/2015,0,328,106.0,434,,,,,,0.0,3.219158,1.040338,4.259496,0.0,0.986199,0.318711,1.30491,
12/31/2015,0,205,41.0,246,,,,,,0.0,2.076791,0.415358,2.492149,0.0,0.622665,0.124533,0.747198,
03/31/2016,0,270,10.0,280,,,,,,0.0,2.5236,0.093467,2.617067,0.0,0.791998,0.029333,0.821331,
06/30/2016,15,252,0.0,267,0.0,0.0,2.0,2.0,,0.129735,2.179554,0.0,2.309289,0.0428,0.719034,0.0,0.761834,
09/30/2016,17,422,0.0,439,,,0.0,0.0,,0.141891,3.522244,0.0,3.664135,0.047305,1.174277,0.0,1.221582,
12/31/2016,27,223,0.0,250,,,,,,0.223122,1.842823,0.0,2.065945,0.073286,0.605287,0.0,0.678573,
