Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
06/30/1995,,,,,121.0,121.0,,,,,,,,,,,,
09/30/1995,,,,,182.0,182.0,,,,,,,,,,,,
12/31/1995,,,,,33.0,33.0,,,,,,,,,,,,
03/31/1996,,,,,187.0,187.0,,,,,,,,,,,,
06/30/1996,,,,,-37.0,-37.0,,,,,,,,,,,,
09/30/1996,,,,,214.0,214.0,,,,,,,,,,,,
12/31/1996,,,,,204.0,204.0,,,,,,,,,,,,
03/31/1997,,,,,202.0,202.0,,,,,,,,,,,,
06/30/1997,,,,,232.0,232.0,,,,,,,,,,,,
09/30/1997,,,,,111.0,111.0,,,,,,,,,,,,
12/31/1997,,,,,-208.0,-208.0,,,,,,,,,,,,
03/31/1998,,,,,-31.0,-31.0,,,,,,,,,,,,
06/30/1998,,,,,-141.0,-141.0,,,,,,,,,,,,
09/30/1998,,,,,147.0,147.0,,,,,,,,,,,,
12/31/1998,,,,,-585.0,-585.0,,,,,,,,,,,,
03/31/1999,,,,,76.0,76.0,,,,,,,,,,,,
06/30/1999,,,104.0,,2379.0,2379.0,,,,,,,,,,,,
09/30/1999,,,134.0,,-125.0,-125.0,,,,,,,,,,,,
12/31/1999,,,,,13.0,13.0,,,,,,,,,,,,
03/31/2000,,,80.0,,80.0,80.0,,,,,,,,,,,,
06/30/2000,,,107.0,,109.0,109.0,,,,,,,,,,,,
09/30/2000,,,117.0,,117.0,117.0,,0.694444444444445,,,,,,,,,,
12/31/2000,,,46.0,,1521.0,1521.0,,5.76923076923076,,,,,,,,,,
03/31/2001,,,100.0,,100.0,100.0,,1.2396694214876,,,,,,,,,,
06/30/2001,,,127.0,,127.0,127.0,,0.318471337579618,,,,,,,,,,
09/30/2001,,,128.0,,119.0,119.0,,1.70807453416149,,,,,,,,,,
12/31/2001,,,89.0,,89.0,89.0,,1.08695652173913,,,,,,,,,,
03/31/2002,,,167.0,,-335.0,-335.0,,2.1689497716895,,,,,,,,,,
06/30/2002,,,211.0,,211.0,211.0,,0.43859649122808,,,,,,,,,,
09/30/2002,,,139.0,,139.0,139.0,,-2.01005025125628,,,,,,,,,,
12/31/2002,,,35.620998,,-59.0,-59.0,,9.04255319148936,,,,,,,,,,
03/31/2003,,,71.0,,71.0,71.0,,1.94174757281554,,,,,,,,,,
06/30/2003,,,71.0,,70.0,70.0,,2.94117647058824,,,,,,,,,,
09/30/2003,,,120.0,,-3451.0,-3451.0,,127.373417721519,,,,,,,,,,
12/31/2003,,,70.0,,-136.0,-136.0,,-2.80373831775701,,,,,,,,,,
03/31/2004,,,140.0,,122.0,122.0,,68.0327868852459,,,,,,,,,,
06/30/2004,,,166.0,,151.0,151.0,,40.8959537572254,,,,,,,,,,
09/30/2004,,,234.0,,339.0,339.0,,19.7916666666667,,,,,,,,,,
12/31/2004,,,191.0,,76.0,76.0,,0.15527950310559,,,,,,,,,,
03/31/2005,,,255.0,,281.0,281.0,,5.3921568627451,,,,,,,,,,
06/30/2005,,275.5,276.0,,251.0,251.0,,-1.37130801687763,,,,,,,,,0.181488203266788,
09/30/2005,,300.0,314.0,,213.0,213.0,,3.515625,,,,,,,,,4.66666666666667,
12/31/2005,,224.0,302.0,,297.0,297.0,,37.7688172043011,,,,,,,,,34.8214285714286,
03/31/2006,,278.0,279.0,0.848983792127605,345.0,345.0,,1.39484978540771,,,,,,,,,0.359712230215827,
06/30/2006,,297.333,370.0,8.56106595499383,376.0,376.0,,18.3962264150943,,,,,,,,,24.4396013896876,
09/30/2006,,310.0,323.0,1.29509713228492,309.0,309.0,,21.1111111111111,,,,,,,,,4.19354838709677,
12/31/2006,,260.5,240.093994,-3.46436486644115,180.0,180.0,,-5.02336448598131,,,,,,,,,-7.83339961612284,
03/31/2007,,298.5,328.0,1.64039458050387,328.0,328.0,,7.14285714285715,,,,,,,,,9.88274706867672,
06/30/2007,,363.5,324.0,-0.476846455441348,325.0,325.0,,-10.4234527687296,,,,,,,,,-10.8665749656121,
09/30/2007,,355.5,358.0,0.0435540069686411,358.0,358.0,,1.85185185185185,,,,,,,,,0.70323488045007,
12/31/2007,,341.0,339.25,11.4628271471464,297.0,297.0,,-0.173611111111111,,,,,,,,,-0.513196480938416,
03/31/2008,,379.0,295.0,-3.49971852129855,505.0,505.0,,-13.1944444444444,,,,,,,,,-22.1635883905013,
06/30/2008,,342.25,364.0,1.27294769657084,364.0,364.0,,4.37710437710438,,,,,,,,,6.35500365230095,
09/30/2008,,346.4,377.0,0.628930817610055,211.0,211.0,,7.85953177257526,,,,,,,,,8.8337182448037,
12/31/2008,,328.0,370.0,-0.559552358113509,258.0,258.0,,10.6271777003484,,,,,,,,,12.8048780487805,
03/31/2009,,287.25,293.0,-3.17540322580645,8.0,678.15,,4.60251046025105,,3.83882703660979,,,,,-1.46750524109015,,2.00174064403829,
06/30/2009,,336.0,377.0,-3.29859245729021,377.0,829.4,,11.5916955017301,,6.91927512355848,,,,,11.070110701107,,12.202380952381,
09/30/2009,,338.4,362.0,-1.89195349897424,362.0,779.95,,5.80204778156997,,4.43349753694581,,,,,6.33608815426997,,6.97399527186762,
12/31/2009,,334.6,321.0,1.14204618659259,215.0,725.95,,-4.51388888888887,,-5.29857022708158,,,,,-4.438149197356,,-4.06455469216976,
03/31/2010,,306.2,325.0,4.14263240692187,82.0,706.55,,3.54477611940299,,6.14525139664804,,,,,7.00104493207941,,6.1397779229262,
06/30/2010,,376.6,385.0,1.4842007859262,341.0,807.5,,0.917431192660551,,4.36799381523,,,,,1.67785234899329,,2.23048327137546,
09/30/2010,,391.0,396.0,1.58032490278641,381.0,818.5,,0.446428571428572,,1.78041543026706,,,,,4.0097205346294,,1.27877237851662,
