Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,106.300003,196.199997,1225.199951,717.0,2244.699951,,,,,,,,,,,,,,,,,
06/30/1990,,237.899994,224.399994,1192.300049,-907.099976,747.5,,,,,,,,,,,,,,,,,
09/30/1990,,179.199997,222.399994,1304.699951,-1015.200012,691.099976,,,,,,,,,,,,,,,,,
12/31/1990,,378.799988,214.0,1000.799988,85.900002,1679.5,,,,,,,,,,,,,,,1679.5,,
03/31/1991,,237.199997,251.399994,1557.099976,-168.0,1877.699951,,,,,,,,,,,,,,,,,
06/30/1991,,299.399994,210.600006,1454.699951,79.099998,2043.800049,,,,,,,,,,,,,,,,,
09/30/1991,,229.199997,243.800003,1310.800049,-216.699997,1567.099976,,,,,,,,,,,,,,,,,
12/31/1991,,513.099976,186.300003,113.900002,1277.699951,2264.5,,,,,,,,,,,,,,,2264.5,,
03/31/1992,,-1599.199951,238.699997,2949.399902,-27.9,1561.0,,,,,,,,,,,,,,,,,
07/01/1992,,325.5,221.5,1238.0,-605.200012,1179.800049,,,,,,,,,,,,,,,,,
10/01/1992,,-853.799988,237.699997,2070.100098,-1104.199951,349.799988,,,,,,,,,,,,,,,,,
12/31/1992,,-1804.800049,237.0,1453.099976,649.5,534.799988,,,,,,,,,,,,,,,534.799988,,
03/31/1993,,435.0,222.399994,496.200012,-1240.900024,-87.300003,,,,,,,,,,,,,,,,,
06/30/1993,,1006.400024,190.0,-105.900002,-259.299988,831.200012,,,,,,,,,,,,,,,,,
09/30/1993,,388.399994,303.399994,-292.100006,856.900024,1256.599976,,,,,,,,,,,,,,,,,
12/31/1993,,545.0,-44.799999,-263.200012,-348.700012,-112.5,,,,,,,,,,,,,,,-112.5,,
04/02/1994,,-98.0,153.0,421.0,-929.0,-453.0,,,,,,,,,,,,,,,,,
07/02/1994,,504.0,148.0,-120.0,-677.0,-145.0,,,,,,,,,,,,,,,,,
10/01/1994,,363.0,143.0,-43.0,-430.0,33.0,,,,,,,,,,,,,,,,,
12/31/1994,,685.0,157.0,56.0,-1267.0,-369.0,,,,,,,,,,,,,,,-369.0,,
04/01/1995,,559.0,168.0,-304.0,58.0,481.0,,,-107.0,,,,,,,,,,,,,,
06/30/1995,,559.0,149.0,-437.0,-95.0,176.0,,,-473.0,,,,,,,,,,,,,,
09/30/1995,,228.0,194.0,943.0,-1482.0,-117.0,,,-224.0,,,,,,,,,,,,,,
