Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
04/03/1992,,,,,,,,,,,,,,,,,,,
07/03/1992,,-72.452003,0.0,0.0,1195.687042,,1621.713036,73.729878,,,,,,,,,,,
10/02/1992,,-117.017998,0.0,0.0,1181.034027,,1637.711021,72.114922,,,,,,,,,,,
01/01/1993,,-56.541,0.0,0.0,1120.978973,,1585.463966,70.703529,,,,,,,,,,,
04/02/1993,,-34.623001,0.0,0.0,1109.251999,,1578.900993,70.25469,,,,,,,,,,,
07/02/1993,1202.428406,-41.599998,0.0,0.0,871.104027,2031.932434,1561.568016,55.783931,0.428707,1.864964,8.34089,12.734678,,,1127.99432,1957.498348,16.053644,,
10/01/1993,1518.863983,-30.917999,0.0,0.0,831.74099,2319.686974,1551.423973,53.611457,0.358557,2.100266,9.432996,14.426183,,,1518.863983,2319.686974,18.327015,,
12/31/1993,1693.408758,-32.342999,0.0,0.0,798.162994,2459.228754,1530.918976,52.136201,0.324558,2.209965,9.916285,15.228366,,,1693.168038,2458.988034,19.423653,,
03/31/1994,1574.587481,-27.271999,0.0,0.0,747.853973,2295.169455,1510.662949,49.505019,0.325838,2.029256,9.082406,13.645884,,,1574.711883,2295.293857,18.129301,,
06/30/1994,1756.574979,-57.278,0.0,0.0,774.193987,2473.490966,1565.065996,49.467178,0.312996,2.158363,9.575594,14.060797,,,1757.157726,2474.073713,19.537844,,
09/30/1994,1645.79998,-38.743999,0.0,0.0,737.399981,2344.455961,1570.76198,46.945367,0.314529,2.032819,,12.737248,,,1647.801971,2346.457952,18.51861,,
12/31/1994,1806.472452,-23.92,0.0,0.0,747.106995,2529.659447,1592.729004,46.907352,0.295339,2.159476,,13.620824,,,1808.609974,2531.796968,19.954717,,
03/31/1995,1655.933081,-31.403999,0.0,0.0,696.015015,2320.544096,1586.31601,43.876189,0.299936,2.006716,,12.717749,,,1658.623973,2323.234988,18.305152,,
06/30/1995,1394.800034,-34.806,0.0,0.0,973.502014,2333.496048,1888.660004,51.544588,0.417186,2.034452,,13.040881,,,1397.153999,2335.850014,18.402965,,
09/30/1995,1537.450037,-31.065001,0.0,0.0,923.5,2429.885036,1880.25,49.115809,0.380059,2.066187,,13.173322,,,1540.651036,2433.086036,19.163131,,
12/31/1995,1395.57003,-31.256001,0.0,0.0,935.692008,2300.006038,1900.780021,49.226738,0.406822,1.942651,8.712012,12.504586,8.229767,,1397.923996,2302.360003,18.12884,,
03/31/1996,1552.687519,-27.052,0.0,0.0,1216.022045,2741.657564,2205.951031,55.124616,0.443535,2.232778,10.015114,14.371911,9.232693,,1549.445658,2738.415703,21.520075,,
06/30/1996,1815.450022,-28.014999,0.0,0.0,1148.091949,2935.526972,2168.543945,52.942987,0.391103,2.257256,10.040521,14.321879,9.104357,,1812.742487,2932.819437,23.041813,,
09/30/1996,1696.01252,-97.190002,0.0,0.0,1187.949944,2786.772462,2253.665948,52.711891,0.426282,2.097521,9.244836,13.125341,8.264229,,1694.548137,2785.308079,21.874195,,
12/31/1996,1488.356383,-40.418999,0.0,0.0,1366.967006,2814.90439,2451.901027,55.751313,0.485618,2.073862,9.132836,12.969937,7.485373,-8.127692,1489.244591,2815.792598,22.10438,,
03/31/1997,1942.850023,-37.592999,172.5,0.0,1207.053971,3284.810996,2488.530961,48.50468,0.367465,2.290133,10.123651,14.37661,8.003262,-51.135796,2036.362965,3378.323937,25.783446,,
06/30/1997,2225.518777,-44.799999,172.5,0.0,1442.874955,3796.093733,2753.678971,52.398082,0.380095,2.56014,11.26765,16.019098,8.777461,-10.635311,2451.284965,4021.859921,29.796654,,
09/30/1997,3194.624853,-135.270996,172.5,0.0,2400.361938,5632.215796,4409.659973,54.434173,0.426184,3.25726,13.929164,20.078842,11.252751,-9.981773,3474.450016,5912.040958,38.566256,,
12/31/1997,4313.354331,-110.792999,172.5,0.0,2572.696105,6947.757437,4591.417175,56.032724,0.370292,3.583152,15.530192,22.887968,12.348232,-12.781904,4669.162116,7303.565222,42.93669,,
03/31/1998,5763.219716,-548.146973,172.5,0.0,2800.924911,8188.497655,5051.447983,55.447961,0.342056,3.714962,15.510692,22.596501,12.541541,-17.601194,6235.928793,8661.206732,49.995103,,
06/30/1998,6706.222767,-369.980011,172.5,0.0,2653.420929,9162.163685,4969.657867,53.392427,0.289606,3.728727,15.2225,21.9972,11.761125,-27.023923,7259.781063,9715.721981,54.307174,,
09/30/1998,4484.812403,-350.730988,172.5,0.0,2578.719925,6885.30134,5027.1819,51.295536,0.374525,2.658878,10.223863,14.2495,8.846147,-91.158626,4847.257829,7247.746766,40.780037,,
12/31/1998,6237.867111,-172.921005,172.5,0.0,2469.082085,8706.528191,4923.84002,50.145457,0.28359,3.302567,12.740969,17.814415,12.532301,63.187401,6745.803,9214.46408,51.642899,,
03/31/1999,6593.261948,-108.269997,172.5,0.0,2455.010956,9112.502907,4984.302032,49.254859,0.269411,3.52302,13.562432,19.077224,13.573038,231.829078,7139.924881,9659.16584,53.901637,,
06/30/1999,7408.6689,-156.774994,172.5,0.0,2405.82309,9830.216995,5006.207001,48.056804,0.244738,3.858364,14.904114,21.174814,15.451117,38.687023,8026.987457,10448.535553,58.049833,,
09/30/1999,7647.39006,-664.786011,172.5,0.0,2391.452972,9546.557022,5594.255951,42.748365,0.250504,3.76246,14.196194,19.935425,13.341603,36.669859,8291.429901,10190.596863,56.175383,,
