Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,22.576,0.0,121.681,213.130005,9.481,366.868011,11.329,328.868011,618.539001,-289.67099,179.287994,519.485006,886.353027,,25.551001,60.603001,113.683998,199.837997,119.755997,0.0,119.755997,319.593994,0,0,162.710999,404.048004,566.759003,886.352997,
06/30/1990,,66.471001,0.0,90.037003,196.315994,10.603,363.427002,17.705,346.300995,657.476013,-311.174988,207.606995,571.612989,935.039978,,28.431999,54.056999,122.303001,204.792007,113.714996,0.0,113.714996,318.507004,0,0,161.807999,454.725006,616.533005,935.040009,
09/30/1990,,5.614,0.0,84.68,206.744003,25.599001,322.636993,22.688999,346.957001,680.739014,-333.782013,204.690002,574.336002,896.973022,,29.516001,49.115002,105.990997,184.621994,106.033997,0.0,106.033997,290.655991,0,0,163.537994,442.778992,606.316986,896.972977,
12/31/1990,,66.665001,0.0,107.495003,179.951996,32.478001,386.589996,27.219,346.220001,687.241028,-341.020996,184.345993,557.784994,944.375,,38.013,36.557999,129.595001,204.166,105.449997,5.561,111.010997,315.176997,0,0,163.330002,465.868011,629.198013,944.37501,
03/31/1991,,51.145,0.0,91.055,236.889999,28.114,407.20401,32.780998,332.125,688.882019,-356.756989,130.037003,494.943001,902.146973,,37.028,24.767,86.740997,148.535995,106.279999,4.91,111.189999,259.725994,0,0,160.964005,481.457001,642.421005,902.146999,
06/30/1991,,9.727,0.0,105.681999,284.507996,30.867001,430.783997,32.082001,318.09201,688.830994,-370.739014,139.123993,489.298004,920.08197,,35.398998,15.516,97.204002,148.119003,106.098,5.072,111.17,259.289003,0,0,157.729996,503.062988,660.792984,920.081987,
09/30/1991,,46.004002,0.0,101.120003,299.235992,29.058001,475.417999,22.572001,322.569,714.960999,-392.391998,139.891006,485.032007,960.450012,,40.556,6.895,109.026001,156.477005,106.019997,5.24,111.259996,267.737001,0,0,154.462997,538.25,692.712997,960.449999,
12/31/1991,,36.963001,0.0,232.404007,244.524002,44.313,558.203979,25.863001,358.947998,741.437012,-382.489014,136.031006,520.842005,1079.046021,,30.530001,6.043,170.307007,206.880005,107.426003,6.068,113.494002,320.374007,0,0,151.645996,607.026001,758.671997,1079.046004,
03/31/1992,,59.859001,0.0,145.166,309.946014,34.272999,549.244019,31.611,353.294006,757.596985,-404.303009,129.845993,514.750999,1063.994995,,47.445999,8.381,143.988007,199.815002,106.097,4.848,110.945,310.760003,0,0,147.522995,605.711975,753.23497,1063.994973,
06/30/1992,,43.928001,0.0,131.313004,330.101013,32.875,538.21698,23.775,360.079987,790.171021,-430.091003,98.032997,481.887983,1020.10498,,32.632999,5.713,118.244003,156.589996,106.440002,4.864,111.304002,267.893999,0,0,141.070999,611.140015,752.211014,1020.105012,
09/30/1992,,57.699001,0.0,161.878998,336.140991,28.311001,584.030029,23.867001,252.945007,485.739014,-232.794006,188.373001,465.185009,1049.214966,,30.555,5.286,136.835999,172.677002,106.402,5.221,111.623001,284.300003,0,0,141.113998,623.801025,764.915024,1049.215026,
12/31/1992,,54.952999,0.0,155.796997,263.283997,31.146999,505.181,118.733002,354.071014,787.833008,-433.761993,43.278999,516.083015,1021.263977,,30.739,5.389,148.184006,184.311996,106.402,7.489,113.891,298.202997,0,0,140.832993,582.228027,723.06102,1021.264017,
03/31/1993,,75.191002,0.0,118.966003,274.187012,36.743,505.087006,11.669,339.812012,794.291992,-454.480011,176.339005,527.820016,1032.906982,,31.768,6.02,146.770996,184.559006,105.582001,5.569,111.151,295.710006,0,0,140.016006,597.18103,737.197037,1032.907043,
06/30/1993,,39.105999,0.0,107.684998,312.721008,39.060001,498.571991,9.366,327.569,802.270996,-474.701996,247.128006,584.063006,1082.63501,,36.123001,1.765,180.289001,218.177002,105.582001,7.959,113.541001,331.718003,0,0,133.544998,617.372009,750.917007,1082.63501,
09/30/1993,,26.448,0.0,180.067001,335.760986,39.513,581.789001,15.733,323.315002,787.952026,-464.636993,224.304993,563.352995,1145.141968,,34.286999,2.316,231.897995,268.501007,105.582001,7.802,113.384001,381.885008,0,0,133.507996,629.749023,763.257019,1145.142027,
12/31/1993,,78.373001,0.0,186.852005,315.100006,46.987999,627.312988,167.615005,325.507996,786.71698,-461.209015,49.332001,542.455002,1169.767944,,41.679001,2.216,228.067993,271.963013,105.477997,12.986,118.463997,390.42701,0,0,134.0,645.341003,779.341003,1169.768013,
03/31/1994,,8.366,0.0,227.608994,332.621002,50.943001,619.539001,191.431,318.875,797.971985,-479.096985,35.487,545.792999,1165.332031,,34.251999,1.447,212.457001,248.156006,105.0,13.266,118.266,366.422006,0,0,130.705994,668.203979,798.909973,1165.331979,
06/30/1994,,60.307999,0.0,179.494995,316.35199,50.905998,607.060974,203.748993,327.756989,820.586975,-492.829987,,531.505981,1138.567017,,24.726999,6.614,193.932007,225.272995,97.0,11.081,108.081,333.353995,0,0,123.627998,681.585022,805.21302,1138.567016,
09/30/1994,,11.785,0.0,244.612,292.842987,47.235001,596.474976,27.253,324.209015,828.651001,-504.441986,187.746994,539.209009,1135.68396,,20.219,7.201,178.453995,205.873993,97.0,10.565,107.565,313.438993,0,0,123.624001,698.620972,822.244972,1135.683965,
12/31/1994,,55.542999,0.0,229.807999,207.496002,41.191002,534.038025,20.959,375.322998,905.54303,-530.219971,251.559006,647.841004,1181.879028,,37.999001,7.344,192.595993,237.938995,97.0,18.030001,115.030001,352.968996,0,0,123.484001,705.426025,828.910026,1181.879022,
03/31/1995,,65.820999,0.0,136.494995,250.832001,46.922001,500.070007,193.783997,236.807007,565.27301,-328.466003,149.25,579.841004,1079.911011,,18.726999,12.796,159.634995,191.158005,97.0,15.817,112.817,303.975005,0,0,117.571999,658.364014,775.936013,1079.911018,
06/30/1995,,58.733002,0.0,117.502998,235.132996,41.369999,452.739014,194.248001,220.121002,568.859985,-348.739014,126.482002,540.851005,993.590027,,49.201,9.3,185.362,243.863007,92.703003,14.281,106.984003,350.84701,0,0,104.230003,538.513,642.743003,993.590013,
09/30/1995,,31.997999,0.0,164.345993,250.201004,40.883999,487.428986,20.923,209.848007,570.823975,-360.976013,272.917999,503.689006,991.117981,,48.624001,7.932,201.899994,258.455994,92.653999,12.643,105.296999,363.752993,0,0,103.429001,523.935974,627.364975,991.117968,
12/31/1995,,104.425003,,113.646004,177.358994,102.474998,497.904999,30.846001,200.875,551.611023,-350.735992,248.427994,480.148994,978.054016,,42.924,5.679,223.569,272.171997,92.681999,10.772,103.454,375.625997,0,0,102.208,500.220001,602.428001,978.053998,
03/31/1996,,82.205002,,195.263,217.050995,72.257004,566.776001,21.885,169.25,485.02301,-315.77301,190.688995,381.823996,948.599976,,56.916,15.577,200.891998,273.38501,82.709,9.075,91.783999,365.169009,0,0,97.370003,486.061005,583.431007,948.600017,
