Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/26/1992,10462.5,614.900002,121.400002,493.5,233.399994,,,227.199997,,,,,26.5,,,,,1102.0,2183.0,3439.800049,-1256.800049,6719.600098,457.899994,,,,457.899994,9360.500092,,209.699997,209.699997,,,,6003.0,,,,,20.500198,,,20.500198,6233.200195,1081.099976,,,,1529.800049,,,,1529.800049,2610.900024,8844.10022,0.0,356.5,,,-146.199997,,1408.100021,1618.400024,0.0,1618.400024,10462.500244,
12/31/1992,10765.5,585.948998,124.737999,461.210999,214.117004,,,248.246002,,,,,22.771999,,,,,1071.083984,2228.014893,3516.016113,-1288.000977,7006.996094,459.410004,,,,459.410004,9694.420991,,204.108002,204.108002,,,,7133.12207,,,,,17.20694,,,17.20694,7354.437012,1063.432007,,,,714.997009,,,,714.997009,1778.429016,9132.866028,0.0,356.759003,,,-144.203995,,1420.084,1632.639008,0.0,1632.639008,10765.505036,
04/03/1993,11383.900391,1081.299988,631.299988,450.0,235.600006,,,255.699997,,,,,7.8,,,,,1580.400024,2315.0,3643.899902,-1328.900024,7043.100098,445.399994,,,,445.399994,9803.500092,,188.0,188.0,,,,7568.600098,,,,,13.100098,,,13.100098,7769.700195,1151.099976,,,,765.900024,,,,765.900024,1917.0,9686.700195,0.0,356.600006,,,-143.699997,,1484.299973,1697.199982,0.0,1697.199982,11383.900177,
06/30/1993,11408.099609,539.900024,539.900024,0.0,235.899994,,,862.599976,,,,,7.7,,,,,1646.099976,2322.100098,3689.300049,-1367.199951,6989.299805,450.600006,,,,450.600006,9761.999908,,201.0,201.0,,,,7566.600098,,,,,15.399902,,,15.399902,7783.0,1150.400024,,,,769.900024,,,,769.900024,1920.300049,9703.300049,0.0,356.700012,,,-143.199997,,1491.299973,1704.799988,0.0,1704.799988,11408.100037,
09/30/1993,11709.299805,975.5,975.5,0.0,225.0,,,812.700012,,,,,6.2,,,,,2019.400024,2361.199951,3769.100098,-1407.900024,6893.5,435.200012,,,,435.200012,9689.899963,,271.0,271.0,,,,7811.0,,,,,17.100098,,,17.100098,8099.100098,1109.900024,,,,796.599976,,,,796.599976,1906.5,10005.600098,0.0,357.100006,,,-142.300003,,1488.899979,1703.699982,0.0,1703.699982,11709.300079,
12/31/1993,11959.259766,795.025985,164.916,630.109985,198.542007,,,258.06601,,,,,12.458,,,,,1264.092041,2383.540039,3820.563965,-1437.024048,7162.609863,1149.017944,,,,1149.017944,10695.167846,,244.779999,244.779999,,,,7960.431152,,,,,63.392365,,,63.392365,8268.603516,1121.025024,,,,869.450989,,,,869.450989,1990.476013,10259.079529,0.0,358.28299,,,-140.195999,,1482.092972,1700.179963,0.0,1700.179963,11959.259492,
03/31/1994,12096.200195,1150.000031,687.900024,462.100006,223.699997,,,263.399994,,,,,77.099998,,,,,1714.199951,2482.899902,3955.800049,-1472.900024,6902.100098,997.0,,,,997.0,10382.0,,263.100006,263.100006,,,,8143.299805,,,,,111.00058,,,111.00058,8517.400391,1309.099976,,,,556.599976,,,,556.599976,1865.699951,10383.100342,0.0,359.299988,,,-137.300003,,1491.100052,1713.100037,0.0,1713.100037,12096.200378,
06/30/1994,12093.200195,934.899979,689.099976,245.800003,244.199997,,,260.399994,,,,,22.4,,,,,1461.900024,2582.100098,4098.5,-1516.400024,7084.0,965.200012,,,,965.200012,10631.30011,,300.799988,300.799988,,,,8188.899902,,,,,19.500305,,,19.500305,8509.200195,1345.599976,,,,508.600006,,,,508.600006,1854.199982,10363.400177,0.0,361.299988,,,-135.300003,,1503.800003,1729.799988,0.0,1729.799988,12093.200165,
09/30/1994,11959.299805,327.800003,165.5,162.300003,265.299988,,,255.600006,,,,,21.299999,,,,,870.0,2383.5,3946.100098,-1562.599976,7324.299805,1381.5,,,,1381.5,11089.299805,,311.700012,311.700012,,,,7810.5,,,,,22.000183,,,22.000183,8144.200195,1121.0,,,,993.900024,,,,993.900024,2114.900024,10259.10022,0.0,358.299988,,,-140.199997,,1482.100021,1700.200012,0.0,1700.200012,11959.300232,
12/31/1994,12251.0,445.0,315.0,130.0,244.0,,,268.0,,,,,16.0,,,,,973.0,2671.0,4264.0,-1593.0,7639.0,968.0,,,,968.0,11278.0,,316.0,316.0,,,,8170.0,,,,,25.0,,,25.0,8511.0,1398.0,,,,559.0,,,,559.0,1957.0,10468.0,0.0,366.0,,,-129.0,,1546.0,1783.0,0.0,1783.0,12251.0,
04/01/1995,12700.200195,481.899994,413.899994,68.0,285.399994,,,296.399994,,,,,11.5,,,,,1075.199951,2700.399902,4322.200195,-1621.800049,7970.100098,954.5,,,,954.5,11625.0,,297.700012,297.700012,,,,8372.299805,,,,,33.599792,,,33.599792,8703.599609,1363.199951,,,,805.700012,,,,805.700012,2168.899963,10872.499573,0.0,365.399994,,,-127.900002,,1590.20005,1827.700043,0.0,1827.700043,12700.199615,
06/30/1995,13029.099609,478.099991,343.299988,134.800003,339.100006,,,324.0,,,,,12.3,,,,,1153.5,2766.199951,4432.799805,-1666.599976,8168.299805,941.099976,,,,941.099976,11875.599731,,286.299988,286.299988,,,,8601.700195,,,,,26.400208,,,26.400208,8914.400391,1517.699951,,,,708.900024,,,,708.900024,2226.599976,11141.000366,0.0,365.799988,,,-127.199997,,1649.500046,1888.100037,0.0,1888.100037,13029.100403,
09/30/1995,13064.099609,532.499985,426.799988,105.699997,318.899994,,,347.799988,,,,,14.8,,,,,1214.0,2827.699951,4528.899902,-1701.199951,8071.399902,951.0,,,,951.0,11850.099854,,175.5,175.5,,,,8468.400391,,,,,197.0,,,197.0,8840.900391,1543.400024,,,,728.700012,,,,728.700012,2272.100037,11113.000427,0.0,366.5,,,-129.600006,,1714.199982,1951.099976,0.0,1951.099976,13064.100403,
12/31/1995,12764.0,464.0,358.0,106.0,283.0,,,338.0,,,,,15.0,,,,,1100.0,2864.0,4566.0,-1702.0,8188.0,612.0,,,,612.0,11664.0,,138.0,138.0,,,,1764.0,,,,,194.0,,,194.0,2096.0,1602.0,,,,7091.0,,,,7091.0,8693.0,10789.0,0.0,367.0,,,-151.0,,1759.0,1975.0,0.0,1975.0,12764.0,
03/30/1996,13013.0,542.0,310.0,232.0,302.0,,,357.0,,,,,18.0,,,,,1219.0,2883.0,4637.0,-1754.0,8268.0,643.0,,,,643.0,11794.0,,140.0,140.0,,,,8306.0,,,,,155.0,,,155.0,8601.0,1684.0,,,,735.0,,,,735.0,2419.0,11020.0,0.0,365.0,,,-155.0,,1783.0,1993.0,0.0,1993.0,13013.0,
06/30/1996,13121.0,570.0,377.0,193.0,313.0,,,328.0,,,,,14.0,,,,,1225.0,2928.0,4724.0,-1796.0,8303.0,665.0,,,,665.0,11896.0,,129.0,129.0,,,,8389.0,,,,,165.0,,,165.0,8683.0,1726.0,,,,712.0,,,,712.0,2438.0,11121.0,0.0,365.0,,,-161.0,,1796.0,2000.0,0.0,2000.0,13121.0,
09/30/1996,13195.0,589.0,436.0,153.0,312.0,,,323.0,,,,,17.0,,,,,1241.0,2917.0,4745.0,-1828.0,8324.0,713.0,,,,713.0,11954.0,,131.0,131.0,,,,7984.0,,,,,185.0,,,185.0,8300.0,1665.0,,,,1217.0,,,,1217.0,2882.0,11182.0,0.0,365.0,,,-163.0,,1811.0,2013.0,0.0,2013.0,13195.0,
12/31/1996,12947.0,472.0,228.0,244.0,292.0,,,327.0,,,,,0.0,,,,,1091.0,2931.0,,,8197.0,728.0,,,,728.0,11856.0,,,,,,,8255.0,,,,,685.0,,,685.0,8940.0,1655.0,,,,337.0,,,,337.0,1992.0,10932.0,0.0,366.0,,,-164.0,,1813.0,2015.0,0.0,2015.0,12947.0,
03/29/1997,13151.0,2896.0,136.0,2760.0,302.0,,,347.0,,,,,0.0,,,,,3545.0,2944.0,2944.0,,5921.0,741.0,,,,741.0,9606.0,,129.0,129.0,,,,2197.0,,,,,151.0,,,151.0,2477.0,1758.0,,,,6916.0,,,,6916.0,8674.0,11151.0,0.0,366.0,,,-173.0,,1807.0,2000.0,0.0,2000.0,13151.0,
06/27/1997,14932.0,3593.0,188.0,3405.0,319.0,,,332.0,,,,,0.0,,,,,4244.0,2957.0,2957.0,,6804.0,927.0,,,,927.0,10688.0,,0.0,0.0,,,,2518.0,,,,,8110.0,,,8110.0,10628.0,1724.0,,,,346.0,,,,346.0,2070.0,12698.0,150.0,415.0,,,-137.0,,1806.0,2234.0,0.0,2234.0,14932.0,
09/30/1997,14976.0,3587.0,220.0,3367.0,319.0,,,322.0,,,,,0.0,,,,,4228.0,2944.0,2944.0,,6856.0,948.0,,,,948.0,10748.0,,149.0,149.0,,,,9817.0,,,,,191.0,,,191.0,10157.0,1653.0,,,,948.0,,,,948.0,2601.0,12758.0,150.0,416.0,,,-154.0,,1806.0,2218.0,0.0,2218.0,14976.0,
12/31/1997,14364.0,3433.0,188.0,3245.0,277.0,,,339.0,230.0,0.0,103.0,0.0,0.0,,,,,4049.0,2916.0,5002.0,-2086.0,6451.0,948.0,,,,948.0,10315.0,,135.0,135.0,,,,9333.0,,,,,733.0,,,733.0,10201.0,1605.0,,,,363.0,,,,363.0,1968.0,12169.0,150.0,228.0,,,-169.0,,1986.0,2195.0,0.0,2195.0,14364.0,
04/04/1998,14914.0,3599.0,196.0,3403.0,323.0,323.0,,345.0,,,,,0.0,,,,,4267.0,2891.0,2891.0,,6820.0,936.0,,,,936.0,10647.0,,131.0,131.0,,,,2307.0,,,,,8168.0,,,8168.0,10606.0,1743.0,,,,374.0,,,,374.0,2117.0,12723.0,150.0,416.0,,,-185.0,1826.0,-16.0,2191.0,0.0,2191.0,14914.0,
07/04/1998,14695.0,3329.0,272.0,3057.0,312.0,312.0,,339.0,,,,,0.0,,,,,3980.0,2869.0,2869.0,,6896.0,950.0,,,,950.0,10715.0,,130.0,130.0,,,,2066.0,,,,,8093.0,,,8093.0,10289.0,1763.0,,,,613.0,,,,613.0,2376.0,12665.0,,417.0,,,-214.0,1842.0,-15.0,2030.0,0.0,2030.0,14695.0,
10/03/1998,14938.0,3114.0,192.0,2922.0,314.0,,,324.0,,,324.0,,0.0,,,,,3752.0,2961.0,2961.0,,7220.0,1005.0,,,,1005.0,11186.0,,126.0,126.0,,,,1.0,,,,,10344.0,,,10344.0,10471.0,1804.0,,,,399.0,,,,399.0,2203.0,12674.0,225.0,417.0,,,-214.0,,1836.0,2264.0,0.0,2264.0,14938.0,
12/31/1998,15868.0,3350.0,244.0,3106.0,257.0,,,283.0,242.0,0.0,93.0,,0.0,,,,,3890.0,2238.0,2238.0,0.0,8778.0,962.0,0.0,,,962.0,11978.0,,0.0,0.0,,,,3221.0,,,,,8326.0,,,8326.0,11547.0,1711.0,,,,387.0,,,,387.0,2098.0,13645.0,225.0,418.0,,,-213.0,,1793.0,2223.0,0.0,2223.0,15868.0,
04/03/1999,16134.0,2977.0,163.0,2814.0,350.0,350.0,,317.0,317.0,,,,0.0,,,,,3644.0,2916.0,2916.0,-2291.0,8533.0,1041.0,0.0,,,1041.0,12490.0,,0.0,0.0,,,,3011.0,,,,,8526.0,,,8526.0,11537.0,1974.0,,,,620.0,,,,620.0,2594.0,14131.0,225.0,420.0,,,-211.0,1811.0,-17.0,2228.0,0.0,2228.0,16359.0,
07/03/1999,17259.0,3092.0,233.0,2859.0,391.0,391.0,,305.0,211.0,0.0,94.0,0.0,0.0,,,,,3788.0,2888.0,2888.0,-2334.0,9461.0,1122.0,0.0,,,1122.0,13471.0,,0.0,0.0,,,,2959.0,,,,,9567.0,,,9567.0,12526.0,2084.0,,,,624.0,,,,624.0,2708.0,15234.0,225.0,421.0,,,-205.0,1834.0,-25.0,2250.0,0.0,2250.0,17484.0,
10/02/1999,17001.0,2975.0,316.0,2659.0,358.0,358.0,,264.0,197.0,0.0,67.0,0.0,579.0,,,,,4176.0,2217.0,2217.0,-1747.0,9519.0,1089.0,0.0,,,1089.0,12825.0,,0.0,0.0,,,,2623.0,,,,,9852.0,,,9852.0,12475.0,1941.0,,,,375.0,,,,375.0,2316.0,14791.0,225.0,422.0,,,-206.0,1797.0,-28.0,2210.0,0.0,2210.0,17001.0,
12/31/1999,16186.0,12324.0,284.0,12040.0,319.0,,,287.0,216.0,0.0,71.0,0.0,0.0,,,,,12930.0,2197.0,3956.0,-1759.0,0.0,1059.0,,,,1059.0,3256.0,,156.0,156.0,,,,11431.0,,,,,642.0,,,642.0,12229.0,1465.0,,,,339.0,,,,339.0,1804.0,14033.0,226.0,425.0,,,-305.0,,1807.0,2153.0,0.0,2153.0,16186.0,
04/01/2000,17344.0,3470.0,228.0,3242.0,354.0,354.0,,296.0,222.0,0.0,74.0,0.0,0.0,,,,,4120.0,2191.0,2191.0,,9954.0,1079.0,,,,1079.0,13224.0,,0.0,0.0,,,,3189.0,,,,,10137.0,,,10137.0,13326.0,1580.0,,,,577.0,,,,577.0,2157.0,15483.0,226.0,424.0,,,-405.0,1876.0,-34.0,2087.0,0.0,2087.0,17570.0,
07/01/2000,17381.0,3567.0,319.0,3248.0,350.0,350.0,,280.0,202.0,0.0,78.0,0.0,0.0,,,,,4197.0,2167.0,2167.0,-1767.0,9967.0,1050.0,,,,1050.0,13184.0,,0.0,0.0,,,,2983.0,,,,,10406.0,,,10406.0,13389.0,1550.0,,,,607.0,,,,607.0,2157.0,15546.0,226.0,425.0,,,-476.0,1922.0,-36.0,2061.0,0.0,2061.0,17607.0,
09/30/2000,17604.0,3494.0,328.0,3166.0,342.0,342.0,,270.0,,,,,0.0,,,,,4106.0,2186.0,2186.0,-1805.0,0.0,1113.0,,,,1113.0,3299.0,,0.0,0.0,,,,2992.0,,,,,10566.0,,,10566.0,13558.0,1630.0,,,,393.0,,,,393.0,2023.0,15581.0,226.0,425.0,,,-553.0,1949.0,-24.0,2023.0,0.0,2023.0,17604.0,
12/30/2000,18142.0,3833.0,322.0,3511.0,309.0,309.0,,253.0,,,,,0.0,,,,,4395.0,2184.0,,,10411.0,1152.0,,,,1152.0,13747.0,,,,,,,3464.0,,,,,10534.0,,,10534.0,13998.0,1591.0,,,,414.0,,,,414.0,2005.0,16003.0,306.0,426.0,,,-553.0,1968.0,-8.0,2139.0,0.0,2139.0,18142.0,
03/31/2001,18535.0,4157.0,377.0,3780.0,335.0,335.0,,247.0,,,,,,,,,,4739.0,2199.0,,,10533.0,1064.0,,,,1064.0,13796.0,,,,,,,4016.0,,,,,10262.0,,,10262.0,14278.0,1683.0,,,,730.0,,,,730.0,2413.0,16691.0,,426.0,,,-549.0,1961.0,6.0,1844.0,,1844.0,18535.0,
06/30/2001,18164.0,3823.0,250.0,3573.0,388.0,388.0,,265.0,201.0,0.0,64.0,0.0,0.0,,,,,4476.0,2275.0,2275.0,,10306.0,1107.0,,,,1107.0,13688.0,,0.0,0.0,,,,3942.0,,,,,9829.0,,,9829.0,13771.0,1811.0,,,,423.0,,,,423.0,2234.0,16005.0,306.0,426.0,,,-549.0,1975.0,1.0,2159.0,0.0,2159.0,18164.0,
09/29/2001,17886.0,3886.0,231.0,3655.0,361.0,361.0,,261.0,201.0,0.0,60.0,0.0,0.0,,,,,4508.0,2210.0,2210.0,,10111.0,1057.0,,,,1057.0,13378.0,,0.0,0.0,,,,3796.0,,,,,9803.0,,,9803.0,13599.0,1656.0,,,,436.0,,,,436.0,2092.0,15691.0,306.0,427.0,,,-545.0,2003.0,4.0,2195.0,0.0,2195.0,17886.0,
12/30/2001,18687.0,4922.0,590.0,4332.0,288.0,288.0,,258.0,,,,,0.0,,,,,5468.0,2251.0,,,9847.0,1121.0,186.0,186.0,0.0,935.0,13219.0,,0.0,0.0,,,,4542.0,,,,,9944.0,,,9944.0,14486.0,1553.0,,,,446.0,,,,446.0,1999.0,16485.0,306.0,428.0,,,-545.0,2014.0,-1.0,2202.0,0.0,2202.0,18687.0,
06/29/2002,20405.0,15525.0,467.0,15058.0,406.0,406.0,,322.0,,,,,0.0,,,,,16253.0,2820.0,4834.0,-2014.0,0.0,1332.0,298.0,298.0,0.0,1034.0,4152.0,,174.0,174.0,,,,14406.0,,,,,954.0,,,954.0,15534.0,2231.0,,,,572.0,,,,572.0,2803.0,18337.0,0.0,428.0,,,-352.0,2000.0,-8.0,2068.0,0.0,2068.0,20405.0,
09/28/2002,21745.0,16865.0,388.0,16477.0,401.0,401.0,,360.0,,,,,0.0,,,,,17626.0,2777.0,4834.0,-2057.0,0.0,1342.0,318.0,318.0,0.0,1024.0,4119.0,,197.0,197.0,,,,15668.0,,,,,869.0,,,869.0,16734.0,2184.0,,,,452.0,,,,452.0,2636.0,19370.0,307.0,428.0,,,-348.0,1998.0,-10.0,2375.0,0.0,2375.0,21745.0,
12/28/2002,21774.0,7384.0,455.0,6929.0,352.0,352.0,,338.0,269.0,0.0,69.0,0.0,0.0,,,,,8074.0,605.0,2706.0,-2101.0,9668.0,3427.0,397.0,397.0,0.0,3030.0,13700.0,,0.0,0.0,,,,15865.0,,,,,1098.0,,,1098.0,16963.0,2064.0,,,,493.0,,,,493.0,2557.0,19520.0,305.0,429.0,,,-344.0,2000.0,-136.0,2254.0,0.0,2254.0,21774.0,
03/29/2003,21718.0,7224.0,336.0,6888.0,382.0,382.0,,318.0,232.0,0.0,86.0,0.0,0.0,,,,,7924.0,2665.0,2665.0,,9846.0,1283.0,392.0,392.0,0.0,891.0,13794.0,,0.0,0.0,,,,6537.0,,,,,10371.0,,,10371.0,16908.0,2069.0,,,,512.0,,,,512.0,2581.0,19489.0,305.0,428.0,,,-333.0,1964.0,-135.0,2229.0,0.0,2229.0,21718.0,
06/28/2003,21560.0,7302.0,358.0,6944.0,398.0,398.0,,326.0,240.0,0.0,86.0,0.0,0.0,,,,,8026.0,2634.0,2634.0,,9594.0,1306.0,388.0,388.0,0.0,918.0,13534.0,,0.0,0.0,,,,6565.0,,,,,10287.0,,,10287.0,16852.0,1985.0,,,,352.0,,,,352.0,2337.0,19189.0,305.0,431.0,,,-328.0,2101.0,-138.0,2371.0,0.0,2371.0,21560.0,
09/27/2003,21354.0,7387.0,470.0,6917.0,399.0,399.0,,325.0,242.0,0.0,83.0,0.0,0.0,,,,,8111.0,2610.0,2610.0,,9321.0,1312.0,387.0,387.0,0.0,925.0,13243.0,,0.0,0.0,,,,6652.0,,,,,10032.0,,,10032.0,16684.0,1954.0,,,,365.0,,,,365.0,2319.0,19003.0,305.0,432.0,,,-323.0,2080.0,-143.0,2351.0,0.0,2351.0,21354.0,
01/03/2004,21143.0,7591.0,399.0,7192.0,359.0,,,330.0,247.0,,83.0,0.0,0.0,,,,,8280.0,2509.0,2509.0,,9026.0,1328.0,384.0,384.0,0.0,944.0,12863.0,,0.0,0.0,,,,6886.0,,,,,9731.0,,,9731.0,16617.0,1850.0,,,,403.0,,,,403.0,2253.0,18870.0,305.0,438.0,,,-308.0,2023.0,-185.0,2273.0,0.0,2273.0,21143.0,
04/03/2004,20864.0,16382.0,332.0,16050.0,408.0,408.0,,325.0,241.0,0.0,84.0,0.0,0.0,,,,,17115.0,2480.0,4783.0,-2303.0,0.0,1269.0,395.0,395.0,0.0,874.0,3749.0,,204.0,204.0,,,,15249.0,,,,,834.0,,,834.0,16287.0,1849.0,,,,419.0,,,,419.0,2268.0,18555.0,305.0,449.0,,,-274.0,2016.0,-187.0,2309.0,0.0,2309.0,20864.0,
07/03/2004,20507.0,6652.0,420.0,6232.0,437.0,437.0,,331.0,241.0,0.0,90.0,0.0,499.0,,,,,7919.0,1929.0,1929.0,,9414.0,1245.0,393.0,393.0,0.0,852.0,12588.0,,0.0,0.0,,,,6159.0,,,,,9765.0,,,9765.0,15924.0,1756.0,,,,457.0,,,,457.0,2213.0,18137.0,305.0,456.0,,,-258.0,2052.0,-185.0,2370.0,0.0,2370.0,20507.0,
10/02/2004,20506.0,16063.0,436.0,15627.0,445.0,,,372.0,273.0,0.0,99.0,0.0,0.0,,,,,16880.0,2418.0,4784.0,-2366.0,0.0,1208.0,235.0,235.0,0.0,973.0,3626.0,,211.0,211.0,,,,14990.0,,,,,719.0,,,719.0,15920.0,1655.0,,,,522.0,,,,522.0,2177.0,18097.0,305.0,463.0,,,-246.0,2073.0,-186.0,2409.0,0.0,2409.0,20506.0,
01/01/2005,20144.0,5864.0,372.0,5492.0,400.0,400.0,,431.0,0.0,0.0,0.0,431.0,0.0,,,,,6695.0,1905.0,,,9618.0,1926.0,408.0,382.0,26.0,1518.0,13449.0,,1052.0,1052.0,,,,4717.0,,,,,0.0,,,0.0,5769.0,1691.0,1503.0,188.0,188.0,10272.0,,,,10272.0,11963.0,17732.0,305.0,473.0,,,-241.0,2067.0,-192.0,2412.0,0.0,2412.0,20144.0,
