Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,8.627,3.141,3.698,1.496,,,1.496,0.292,,,,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,6.632,3.382,3.681,-0.433,,,-0.433,0.002,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,7.468,3.552,3.655,0.237,,,0.237,0.024,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,5.949,3.679,3.578,-1.494,,,-1.494,0.186,,,,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.949,,,
03/31/1991,2.648,3.94,3.467,-0.431,,,-0.431,-4.328,,,,-4.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,9.559,4.374,5.542,-0.806,,,-0.806,0.449,,,,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,10.663,4.891,5.657,-1.531,,,-1.531,1.646,,,,1.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,8.605,5.132,5.79,-1.119,,,-1.119,-1.198,,,,-1.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.605,,,
03/31/1992,8.289,5.475,5.722,-0.664,,,-0.664,-2.244,,,,-2.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,10.372,5.693,5.789,-0.748,,,-0.748,-0.362,,,,-0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,10.843,5.871,5.74,0.124,,,0.124,-0.892,,,,-0.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,6.546,5.95,-1.17,6.52,,,6.52,-4.754,,,,-4.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.546,,,
03/31/1993,11.639,6.79,4.885,2.308,,,2.308,-2.344,,,,-2.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,7.248,7.661,10.061,-1.648,,,-1.648,-8.826,,,,-8.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,13.007,7.938,7.498,-0.516,,,-0.516,-1.913,,,,-1.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,6.71,8.304,-0.902,13.562,,,13.562,-14.254,,,,-14.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71,,,
03/31/1994,22.136999,9.376,6.446,7.93,,,7.93,-1.615,,,,-1.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,14.02,10.074,8.618,-0.796,,,-0.796,-3.876,,,,-3.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,7.496,10.293,7.975,3.317,,,3.317,-14.089,,,,-14.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,19.389999,7.921,6.948,3.046,,,3.046,1.475,,,,1.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.389999,,,
03/31/1995,24.337999,10.449,11.707,2.424,,,2.424,-0.242,,,,-0.242,,,-15.589,,,,-15.589,,,,,,,,,,15.589,,,,,,,,,,,,,,,
06/30/1995,6.002,11.982,13.438,2.62,,,2.62,-22.038,,,,-22.038,,,-7.12,,,,-7.12,,,,,,,,,,7.12,,,,,,,,,,,,,,,
09/30/1995,32.400002,13.112,9.731,8.78,,,8.78,0.777,,,,0.777,,,-10.854,,,,-10.854,,,,,,,,,,10.854,,,,,,,,,,,,,,,
12/31/1995,25.865999,-95.405998,29.483999,93.811996,,,93.811996,-2.024,,,,-2.024,,-11.476,-11.476,,,,-11.476,,,,,,,,,,0.0,,,,,,,,,,,,14.389999,,,
03/31/1996,18.222,19.632999,10.309,14.074,,,14.074,-15.85,,,,-15.85,,,-9.525,,,,-9.525,,,,,,,,,,9.525,,,,,,,,,,,,,,,
06/30/1996,63.244999,20.198,11.432,5.044,,,5.044,26.570999,,,,26.570999,,,-8.599,,,,-8.599,,,4.972,,4.972,,,,,3.627,,,,,,,,,,,,,,,
09/30/1996,53.183998,19.469,11.177,29.136,,,29.136,-6.598,,,,-6.598,,,-9.558,,,,-9.558,,,,,,,,,,9.558,,,,,,,,,,,,,,,
12/31/1996,35.463001,20.408001,11.202,-20.906,,,-20.906,14.815,,,,14.815,,-39.450001,-39.450001,,,,-39.450001,,,,,,,,,,0.0,,,,,,,,,,,,-3.987,,,
03/31/1997,20.936001,22.603001,11.563,4.746,,,4.746,-17.976,,,,-17.976,,-248.317993,-10.369,0.0,,,-10.369,,,0.0,0.0,0.0,,,,,-237.948993,195.091994,0.0,30.040001,,,,1.915,1.915,0.0,163.136993,,-32.290001,,,
06/30/1997,74.737,20.825001,12.187,3.142,,,3.142,38.583,,,,38.583,,176.414993,-9.117,0.0,,,-9.117,,,0.0,0.0,0.0,,,,,185.531993,-248.380998,0.0,-62.762001,,,,4.568,4.568,0.0,-190.186996,,2.771,,,
09/30/1997,61.820999,23.188,12.264,3.166,,,3.166,23.202999,,,,23.202999,,-63.768002,-10.226,0.0,,,-10.226,,,0.0,0.0,0.0,,,,,-53.542002,2.419998,0.0,-28.866002,,,,2.109,2.109,0.0,29.177,,0.473,,,
