Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/2002,78.877998,71.204002,70.637001,,0.65695,0.619236,0.651826,0.13,0.12,0.2,0.13,0.12,0.2,0.238,0.278862,-0.471453,0.34,0.34,0.031124,-0.679885,,
03/31/2003,79.056109,79.296,78.834,,0.596228,0.549382,,0.47,0.46,0.46,0.47,0.45,0.45,0.2675,0.454702,,,0.61,0.038998,-0.540958,,
06/30/2003,79.388947,79.575,78.935,,0.608298,0.54949,0.59473,0.2,0.19,0.19,0.2,0.19,0.19,0.2675,0.483562,0.4836,0.41,0.41,0.115545,-0.594592,,
09/30/2003,80.105652,80.258003,79.389,,0.634861,0.585648,,0.41,0.38,0.38,0.4,0.38,0.38,0.2675,0.426155,,,,0.126021,-0.295922,,
12/31/2003,80.791,81.232002,80.186996,,0.626161,0.575754,0.626161,0.96,0.19,0.25,0.95,0.18,0.24,0.268,0.368115,0.368115,0.4,0.4,1.016252,0.697045,,
03/31/2004,83.891281,82.76,81.703,,0.664321,0.601018,,0.28,0.28,0.28,0.28,0.28,0.28,0.325,0.485723,-1.676989,,0.41,0.020538,1.357626,,
06/30/2004,84.071,84.565,83.82,,0.71304,0.649403,0.700477,0.31,0.31,0.31,0.3,0.3,0.3,0.325,0.367931,-0.463505,0.45,0.45,0.105625,1.541887,,
09/30/2004,84.348,84.889,84.073,,0.728676,0.683263,,0.3,0.3,0.32,0.3,0.3,0.32,0.325,0.642656,0.234974,0.45,0.45,0.045111,1.543285,,
12/31/2004,84.599,85.18,84.532,,0.736124,0.682487,0.730587,0.56,0.32,0.32,0.55,0.31,0.31,0.325,0.300513,-0.211305,0.47,0.47,0.039776,1.893923,,
03/31/2005,85.223,85.4,84.657,,0.756027,0.690209,0.749507,0.33,0.33,0.33,0.32,0.32,0.32,0.36,0.685885,0.31806,0.48,0.48,0.020875,1.956397,,
06/30/2005,99.634,89.35,88.574,,0.846208,0.766342,0.838971,0.31,0.31,0.31,0.3,0.3,0.3,0.36,0.475501,-4.612234,0.51,0.51,0.008049,6.575667,,
09/30/2005,103.147,103.88,103.081,,0.930656,0.874254,,0.28,0.28,0.28,0.28,0.28,0.28,0.36,0.692465,-0.259999,0.545,0.54,0.055881,6.341542,,
12/31/2005,103.523,104.176,103.542,,0.949402,0.859786,0.942584,0.46,0.4,0.28,0.45,0.4,0.28,0.36,0.504163,0.411533,0.68,0.68,0.015852,6.446094,,
03/31/2006,103.846,104.3,103.751,,0.942776,0.872869,0.936781,0.28,0.28,0.28,0.28,0.28,0.28,0.395,0.666557,0.200499,0.55,0.55,0.014117,6.343692,,
06/30/2006,103.975,104.374,103.884,,0.931192,0.870278,0.924897,0.28,0.26,0.27,0.28,0.26,0.27,0.395,0.346839,0.194197,0.52,0.52,0.018581,6.251464,,
09/30/2006,104.101,104.568,104.021,,1.027247,0.93116,0.966499,0.22,0.23,0.23,0.22,0.23,0.23,0.395,0.702349,0.701378,0.64,0.64,0.018588,6.183178,,
12/31/2006,106.137,105.682,105.168,,1.08823,1.004155,1.077124,0.39,0.37,0.36,0.38,0.36,0.35,0.395,0.576421,-3.480907,0.685,0.67,0.01174,6.688299,,
03/31/2007,106.314,106.775,106.044,,1.107248,1.048235,1.098374,0.43,0.41,0.41,0.42,0.41,0.41,0.475,0.831164,0.544614,0.73,0.73,0.0,6.668115,,
06/30/2007,133.366,117.825,117.419,,1.634463,1.149056,1.205171,1.49,0.34,0.35,1.48,0.33,0.34,0.475,0.661724,-9.487655,0.87,0.87,0.22598,14.089835,,
09/30/2007,133.451,133.503,133.205,,1.677805,1.081041,1.141924,0.21,0.2,0.21,0.21,0.2,0.21,0.475,1.37121,0.680312,0.73,0.73,0.214109,13.817633,,
12/31/2007,133.651,133.945,133.72,,1.644436,1.023003,1.080609,0.22,0.22,0.225,0.22,0.22,0.225,0.475,0.39736,0.080325,,,0.212,13.644896,,
03/31/2008,138.369,136.673,136.381,,1.676714,1.072847,1.112435,0.23,0.22,0.22,0.23,0.22,0.22,0.5125,0.76716,0.716544,0.74,0.74,0.371087,14.297812,,
06/30/2008,138.477589,138.737,138.133,,1.658047,1.066914,1.137954,0.51,0.3,0.3,0.51,0.3,0.3,0.5125,0.500503,0.472002,0.72,0.72,0.211355,14.312034,,
09/30/2008,143.293231,141.141,140.759,,1.67038,-0.24434,1.089969,0.45,0.44,0.45,0.45,0.44,0.45,0.5125,-0.37464,-0.720061,0.63,0.63,0.808991,15.266506,,
12/31/2008,156.612,143.047,142.963,,1.625966,2.289054,1.091233,0.4,0.3,0.29,0.4,0.3,0.29,0.5125,1.810811,1.735974,0.68,0.68,1.128981,13.795865,,
03/31/2009,143.451,143.145,143.091,,1.599709,0.986743,1.057942,0.52,0.32,0.330014,0.52,0.32,0.330014,0.5125,0.793593,0.707934,0.66,0.66,0.667866,15.111836,,
06/30/2009,156.539439,154.51,154.441,,1.498643,0.94078,1.006119,0.57,0.3,0.106604,0.57,0.3,0.106604,0.5125,0.528266,0.456207,0.63,0.63,0.297197,15.936195,,
09/30/2009,156.605,156.516,156.25,,1.501677,0.915936,0.975392,0.32,0.32,0.352,0.32,0.32,0.352,0.5125,0.819552,0.771386,0.63,0.63,0.452661,15.867329,,
12/31/2009,156.612,156.692,156.296,,1.522086,0.959909,1.010186,0.35,0.35,0.349414,0.35,0.35,0.349414,0.5125,0.632799,0.449807,0.66,0.66,0.685752,15.742797,15.742797,
03/31/2010,156.852,156.967,156.453,,1.539683,0.953833,1.02069,0.34,0.34,0.345209,0.34,0.34,0.345209,0.535,0.738631,0.635373,0.66,0.66,0.846205,15.591978,,
06/30/2010,156.872,157.441,156.611,,1.553658,0.984714,1.046734,0.37,0.33,0.369897,0.37,0.33,0.366299,0.535,0.588439,0.50008,0.64,0.64,0.177176,15.403692,,
09/30/2010,157.095,157.941,156.631,,1.689736,1.006831,1.10376,0.37,0.37,0.397942,0.37,0.37,0.397942,0.535,0.883618,-0.536324,0.69,0.69,0.215093,15.286814,,
12/31/2010,157.265,158.231,156.734,,1.69692,1.021189,1.107743,0.49,0.36,0.300573,0.49,0.35,0.292925,0.535,0.647613,0.380307,0.68,0.68,0.138696,15.17646,15.17646,
03/31/2011,163.121427,162.023,160.42,,1.673308,0.967915,1.057599,0.31,0.3,0.443754,0.3,0.3,0.441764,0.575,0.815166,0.765528,0.62,0.62,0.256858,16.20513,,
06/30/2011,188.106,177.945,176.262,,2.039611,0.778755,0.85993,0.11,0.1,0.421526,0.11,0.1,0.413653,0.575,0.315048,-1.249311,0.57,0.57,0.141952,20.821866,,
09/30/2011,287.921317,290.794,287.365,,1.932657,1.188005,1.244344,0.36,0.36,0.333381,0.35,0.35,0.324924,0.575,0.896424,0.503621,0.91,0.91,0.199645,32.112113,,
12/31/2011,288.809,290.607,287.793,,1.956771,1.469473,1.534808,0.67,0.67,0.352097,0.66,0.66,0.342657,0.575,1.144211,0.334285,1.23,1.23,0.158607,32.114501,32.114501,
03/31/2012,289.017,290.813,288.375,,1.964192,1.115336,1.177696,0.31,0.16,0.294016,0.31,0.16,0.289035,0.62,0.849453,0.704527,0.74,0.74,0.184155,31.786141,,
06/30/2012,295.37,292.592,290.17,,2.108984,1.112396,1.153824,0.26,0.15,0.308054,0.25,0.14,0.299461,0.62,0.743864,-2.502454,0.81,0.81,0.178769,31.8875,,
09/30/2012,295.534,297.407,294.928,,2.165461,1.224082,1.287775,0.38,0.39,0.404604,0.38,0.39,0.402518,0.62,0.842616,-0.18653,0.97,0.97,0.198048,31.663578,,
12/31/2012,291.866,297.089,294.704,,2.225046,1.275334,1.284496,0.29,0.34,0.38804,0.29,0.34,0.383482,0.62,0.961972,-0.318112,0.96,0.96,0.232668,30.901606,30.901606,
03/31/2013,292.087,293.924,291.455,,2.343103,1.346719,1.406073,0.38,0.41,0.428492,0.38,0.41,0.4245,0.67,0.790191,0.474128,1.0,1.0,0.19751,30.52292,,
06/30/2013,293.242,295.123,292.635,,2.337755,1.37176,1.388375,0.39,0.45,0.475288,0.39,0.45,0.470151,0.67,0.94788,0.057929,1.03,1.03,0.212865,30.437598,,
09/30/2013,293.629,295.19,292.818,,2.42898,1.370148,1.429243,0.4,0.43,0.455877,0.4,0.43,0.45039,0.67,1.119265,-2.693236,1.03,1.03,0.186194,30.259586,,
12/31/2013,294.189,296.047,293.674,,2.496595,1.394179,1.488961,0.37,0.37,0.392142,0.37,0.37,0.392142,0.725,1.223554,0.794572,1.03,1.03,0.322296,29.995279,29.995279,
03/31/2014,294.343,296.245,293.875,,2.52308,1.385334,1.496211,0.41,0.4,0.433916,0.41,0.4,0.433916,0.725,0.96783,0.221438,1.05,1.05,0.203134,29.664939,,
06/30/2014,294.358,296.504,293.988,,2.55539,1.432746,1.534995,0.47,0.431188,0.473785,0.47,0.430763,0.472998,0.725,1.058822,0.618236,1.07,1.07,0.294318,29.403346,,
09/30/2014,294.327,296.495,294.03,,2.397483,1.280162,1.284359,0.37,0.31,0.360297,0.37,0.31,0.360297,0.725,1.102847,-2.163715,1.03,1.03,0.219467,29.045232,27.826615,
12/31/2014,298.471,297.48,294.81,,2.48326,1.356687,1.373186,0.36359,0.288406,0.315016,0.360327,0.285818,0.312189,0.79,1.135894,-0.048238,1.16,1.16,0.185438,29.082169,27.862717,
03/31/2015,330.881,329.203,325.454,,2.475305,1.303336,1.312837,0.37,0.295532,0.389659,0.37,0.295532,0.388587,0.79,1.057504,-2.393595,1.09,1.09,0.363348,33.365137,,
06/30/2015,331.937,334.026,330.715,,2.455044,1.366028,1.364404,0.45,0.39,0.410985,0.45,0.39,0.410985,0.79,1.129538,0.425632,1.16,1.16,0.18236,33.221614,,
09/30/2015,332.966,336.338,332.491,,2.489108,1.181879,1.236725,0.07,0.14,0.368269,0.07,0.14,0.368269,0.73,0.915276,-3.184952,1.09,1.09,0.195909,28.860109,25.699663,
12/31/2015,334.342,336.406,332.914,,2.527001,1.369465,1.452483,0.37,0.38,0.361457,0.37,0.38,0.361457,0.73,1.110563,0.645906,1.06,1.06,0.158589,28.606418,25.473407,
03/31/2016,337.485,339.202,335.559,,2.539908,1.368636,1.463182,0.44,0.37,0.373201,0.44,0.36,0.365737,0.73,0.825932,0.611043,1.05,1.05,0.153195,28.48777,25.391386,
06/30/2016,341.055,342.571,338.901,,2.503398,1.343398,1.438098,0.42,0.41,0.434531,0.42,0.4,0.428292,0.73,1.131856,0.8989,1.04,1.04,0.168073,28.411004,25.351442,
09/30/2016,353.792,354.186,350.274,,2.475536,1.305381,1.395502,0.43,0.43,0.474811,0.42,0.42,0.466868,0.73,0.986114,-3.125607,1.03,1.03,0.252349,29.64606,26.697789,
12/31/2016,354.124,357.435,353.911,,2.474388,1.351077,1.440048,0.59,0.399479,0.397151,0.58,0.394632,0.392327,0.775,1.034687,0.755156,1.04,1.04,0.809623,29.538354,26.620661,
03/31/2017,354.863,357.572,354.41,,2.492715,1.347877,1.443701,0.56,0.44,0.443862,0.55,0.44,0.443862,0.775,0.975746,-0.136311,1.03,1.03,0.257237,29.348244,26.435898,
06/30/2017,356.134,358.311,355.024,,2.522337,1.379577,1.473323,0.43,0.43,0.442826,0.42,0.42,0.436966,0.775,1.063553,0.698539,1.04,1.04,0.290208,29.129648,26.226095,
09/30/2017,356.163,359.333,355.929,,2.528392,1.374381,1.467987,1.72,0.44,0.441133,1.71,0.44,0.441133,0.775,1.008134,0.680574,1.02,1.02,0.238832,30.130418,27.225857,
12/31/2017,356.186999,359.184,355.966,,2.515094,1.362476,1.460603,1.1,1.11,0.50375,1.09,1.1,0.50375,0.79,0.973483,-0.307611,1.13,1.13,0.228405,30.507082,27.602304,
03/31/2018,356.306,358.853,356.112,,2.650023,1.337127,1.441516,0.22,0.22,0.300434,0.22,0.22,0.298926,0.79,0.86495,0.567414,0.96,0.96,0.259729,30.144918,27.239415,
06/30/2018,356.401,359.0,356.228,,2.645227,1.345226,1.448126,0.47,0.48,0.379232,0.46,0.47,0.379232,0.79,1.129381,0.837399,0.98,0.98,0.262861,29.789333,26.887338,
09/30/2018,356.462,359.355,356.318,,2.628377,1.301037,1.41239,0.29,0.29,0.409575,0.28,0.29,0.409575,0.79,0.862393,0.499781,0.88,0.88,0.24156,29.323852,26.389803,
12/31/2018,356.572,359.301,356.265,,2.591506,1.271598,1.379594,0.17,0.18,0.179701,0.17,0.18,0.179701,0.7925,1.021276,-0.071921,0.81,0.81,0.2027,28.650194,25.70395,
03/31/2019,358.387,360.619,356.853,,2.642192,1.313698,1.427918,0.35,0.36,0.344464,0.35,0.35,0.342064,0.7925,0.9419,0.704537,0.98,0.98,0.230237,28.320399,25.388161,
06/30/2019,371.478,365.553,361.722,,2.628308,1.290002,1.409096,0.58,0.59,0.552914,0.58,0.58,0.5512,0.7925,1.086743,0.268596,1.13,1.13,0.220705,29.126923,26.299111,
09/30/2019,372.723,376.625,372.426,,2.639867,1.278646,1.387473,0.23,0.23,0.340903,0.23,0.23,0.340726,0.7925,0.951408,-1.435082,0.84,0.84,0.397247,28.615637,25.798572,
12/31/2019,372.809,376.453,372.663,,2.672667,1.259508,1.371209,0.03,0.03,0.038222,0.03,0.03,0.037441,0.7925,0.95055,0.281488,0.94,0.94,0.285302,28.01942,25.19985,
03/31/2020,373.072,375.997,372.829,,2.714526,1.286397,1.400484,1.27,1.27,0.684255,1.26,1.26,0.68019,0.7925,0.843422,0.305489,1.31,1.31,7.634223,28.501045,25.686208,
06/30/2020,373.089,376.024,372.982,,2.528803,1.012985,1.172882,-0.42,-0.43,-0.407092,-0.42,-0.43,-0.41582,0.45,1.087342,0.784649,0.5,0.5,2.661092,27.637406,24.822755,
09/30/2020,,,,,,,,0.025,0.025,-0.018,0.025,0.025,-0.018,0.45,0.65,,0.71,0.71,,,,
12/31/2020,,,,,,,,-0.016,-0.016,-0.046,-0.016,-0.016,-0.046,0.45,0.64,,0.703,0.703,,,,
