Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,4.625,,4.6875,4.96875,4.46875,,,
12/31/1980,5.1875,12.162162,4.625,5.875,4.25,,,
03/31/1981,5.375,3.614458,5.1875,7.125,5.09375,,,
06/30/1981,4.90625,-8.72093,5.34375,5.4375,4.46875,,,
09/30/1981,4.0,-18.471338,4.90625,5.1875,3.75,,,
12/31/1981,4.0,0.0,4.0,4.78125,3.875,,,
03/31/1982,4.28125,7.03125,4.03125,4.625,3.875,,,
06/30/1982,3.6875,-13.868613,4.3125,4.5625,3.5,,,
09/30/1982,4.25,15.254237,3.6875,4.46875,3.40625,,,
12/31/1982,5.0625,19.117647,4.25,5.28125,4.25,,,
03/31/1983,5.03125,-0.617284,5.09375,5.53125,4.65625,,,
06/30/1983,6.0,19.254658,5.0,6.375,4.90625,,,
09/30/1983,6.53125,8.854167,6.0,7.03125,5.8125,,,
12/31/1983,7.90625,21.052632,6.5625,8.0625,6.5,,,
03/31/1984,7.59375,-3.952569,7.875,8.71875,6.3125,,,
06/30/1984,6.875,-9.465021,7.5625,8.0625,6.4375,,,
09/30/1984,7.46875,8.636364,6.8125,8.21875,6.65625,,,
12/31/1984,8.65625,15.899582,7.40625,8.65625,7.34375,,,
03/31/1985,9.09375,5.054152,8.71875,9.8125,8.34375,,,
06/30/1985,10.3125,13.402062,9.0625,10.4375,8.84375,,,
09/30/1985,10.34375,0.30303,10.34375,11.125,9.90625,,,
12/31/1985,12.65625,22.356495,10.34375,13.0625,10.0,,,
03/31/1986,15.21875,20.246914,12.625,15.8125,12.0,,,
06/30/1986,14.75,-3.080082,15.21875,15.28125,13.375,,,
09/30/1986,15.125,2.542373,14.75,16.3125,13.1875,,,
12/31/1986,15.6875,3.719008,15.21875,16.65625,14.75,,,
03/31/1987,19.15625,22.111554,15.625,20.625,15.625,,,
06/30/1987,18.09375,-5.546493,19.0,20.09375,16.25,,,
09/30/1987,20.8125,15.025907,18.125,21.1875,17.90625,,,
12/31/1987,17.625,-15.315315,20.9375,21.75,13.75,,,
03/31/1988,18.25,3.546099,17.625,19.625,16.1875,,146.212006,
06/30/1988,20.125,10.273973,18.375,21.375,17.625,,146.212006,
09/30/1988,18.4375,-8.385093,20.0625,20.8125,17.1875,,146.212006,
12/31/1988,19.625,6.440678,18.3125,20.125,17.25,,146.212006,
03/31/1989,20.25,3.184713,19.625,21.625,19.1875,,146.531998,
06/30/1989,22.375,10.493827,20.1875,24.6875,19.625,,146.531998,
09/30/1989,25.5625,14.24581,22.5,26.25,21.9375,,146.531998,
12/30/1989,24.0625,-5.867971,25.4375,26.1875,22.0,,146.531998,
03/31/1990,22.625,-5.974026,24.125,24.625,20.875,3330.12858,147.091995,
06/30/1990,24.0625,6.353591,22.25,24.125,20.625,3543.058829,147.188004,
09/29/1990,15.75,-34.545455,24.0625,25.6875,15.0,2319.565533,147.244003,
12/29/1990,18.9375,20.238095,16.0625,19.5625,15.3125,2789.03925,147.274002,
03/31/1991,20.125,6.270627,18.875,23.3125,17.8125,2966.062826,147.276001,
06/30/1991,20.875,3.726708,20.0,22.5625,19.0,3078.311094,147.276001,
09/29/1991,19.25,-7.784431,20.9375,21.125,18.25,2838.989918,147.382004,
12/29/1991,17.1875,-10.714286,19.25,19.375,14.75,2534.915488,147.464005,
03/28/1992,20.625,20.0,17.4375,22.25,17.25,3047.838793,147.479996,
06/27/1992,19.3125,-6.363636,20.75,23.0,18.875,2854.657785,147.774002,
09/26/1992,19.0,-1.618123,19.5625,20.75,17.5,2808.54187,147.813995,
12/26/1992,18.0,-5.263158,19.0,19.625,17.5,2660.760144,147.817993,
03/27/1993,18.375,2.083333,17.8125,20.5,16.875,2719.610189,147.819595,
06/26/1993,16.5,-10.204082,18.4375,18.9375,15.9375,2442.297089,148.005997,
09/25/1993,16.375,-0.757576,16.5625,18.0625,15.5,2424.286068,148.018005,
12/31/1993,20.5625,25.572519,16.375,20.625,16.125,3044.483709,148.048004,
03/26/1994,21.625,5.167173,20.5625,23.375,20.0625,3216.329384,148.048004,
06/30/1994,26.125,20.809249,21.5625,26.875,18.625,3900.096632,148.731995,
09/24/1994,30.625,17.22488,26.125,33.1875,25.375,4606.551228,149.285995,
12/31/1994,34.5625,12.857143,30.625,35.3125,29.75,5225.504459,150.417999,
04/01/1995,44.5,28.75226,34.4375,45.5625,33.5625,6738.813255,150.417999,
07/01/1995,49.5,11.235955,44.625,50.25,41.75,7506.773643,151.434006,
09/30/1995,48.5,-2.020202,49.625,51.625,43.25,7381.215118,151.651993,
