Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/29/1997,,,325.0,,325.0,325.0,,,,,,,,,,,,,
06/28/1997,,,378.0,,268.0,268.0,,,,,,,,,,,,,
09/27/1997,,,331.0,,266.0,266.0,,,,,,,,,,,,,
12/31/1997,,,62.0,,321.0,321.0,,,,,,,,,,,,,
03/28/1998,,,142.0,,180.0,180.0,,,,,,,,,,,,,
06/27/1998,,,0.0,,-1328.0,-1328.0,,,,,,,,,,,,,
09/26/1998,,,43.0,,27.0,27.0,,,,,,,,,,,,,
12/31/1998,,,0.0,,159.0,159.0,,,,,,,,,,,,,
04/03/1999,,,186.0,,199.0,199.0,,,,,,,,,,,,,
07/03/1999,,,262.0,,255.0,255.0,,,,,,,,,,,,,
10/02/1999,,,355.0,,114.0,114.0,,,,,,,,,,,,,
12/31/1999,,,513.0,,349.0,349.0,,,,,,,,,,,,,
04/01/2000,,,448.0,,448.0,448.0,,,,,,,,,,,,,
07/01/2000,,,551.0,,204.0,204.0,,,,,,,,,,,,,
09/30/2000,,,599.0,,531.0,531.0,,1.05502498611883,,,,,,,,,,,
12/31/2000,,,335.0,,135.0,135.0,,0.286532951289409,,,,,,,,,,,
03/31/2001,,,-206.0,,-533.0,-533.0,,-24.7524752475248,,,,,,,,,,,
06/30/2001,,,-238.0,,-759.0,-759.0,,9.41176470588235,,,,,,,,,,,
09/29/2001,,,-153.0,,-1408.0,-1408.0,,1.80360721442886,,,,,,,,,,,
12/31/2001,,,-90.0,,-1237.0,-1237.0,,17.8885630498534,,,,,,,,,,,
03/30/2002,,,-174.0,,-449.0,-449.0,,33.3333333333333,,,,,,,,,,,
06/29/2002,,,48.0,,-2321.0,-2321.0,,,,,,,,,,,,,
09/28/2002,,,141.0,,111.0,111.0,,21.0374639769453,,,,,,,,,,,
12/31/2002,,,299.0,,174.0,174.0,,33.0409356725146,,,,,,,,,,,
03/29/2003,,,21.0,,169.0,169.0,,-30.6930693069307,,,,,,,,,,,
06/28/2003,,,19.0,,119.0,119.0,,1650.0,,,,,,,,,,,
09/27/2003,,,132.0,,116.0,116.0,,80.2575107296137,,,,,,,,,,,
12/31/2003,,,409.0,,489.0,489.0,,29.2073832790445,,,,,,,,,,,
04/03/2004,,,376.0,,609.0,609.0,,117.391304347826,,,,,,,,,,,
07/03/2004,,,582.0,,-203.0,-203.0,,40.1168473728107,,,,,,,,,,,
10/02/2004,,,400.0,,479.0,479.0,,6.2215477996965,,,,,,,,,,,
12/31/2004,,,618.0,,647.0,647.0,,12.23283847981,,,,,,,,,,,
04/02/2005,,489.0,535.0,,692.0,692.0,,13.4856300663228,,,,,,,,,,9.40695296523517,
07/02/2005,,576.5,652.0,,933.0,933.0,,6.18442240373396,,,,,,,,,,13.0962705984389,
10/01/2005,,684.1,708.320007,,1751.0,1751.0,,-1.30911379657603,,,,,,,,,,3.5404190907762,
12/31/2005,,865.273,902.809998,,1202.0,1202.0,,4.38862377503195,,,,,,,,,,4.33816818506991,
04/01/2006,,704.067,711.530029,4.79137171309038,686.0,686.0,,-1.15980837115482,,,,,,,,,,1.05998846700669,
07/01/2006,,794.643,768.940002,6.54572414257925,1384.0,1384.0,,2.06966133584197,,,,,,,,,,-3.23453399828602,
09/30/2006,,818.647,801.299988,-3.36662899639094,968.0,968.0,,-6.51080968280468,,,,,,,,,,-2.11898559452365,
12/31/2006,,673.846,591.299988,1.08981022085535,624.0,624.0,,-10.2563568376068,,,,,,,,,,-12.2499817465712,
03/31/2007,,101.236,260.953003,2.06576874469816,-181.0,-181.0,,-5.40540540540539,,,,,,,,,,157.767002844838,
06/30/2007,,27.489,53.852001,0.161230675489548,-28.0,-28.0,,23.8938053097345,,,,,,,,,,95.9038197097021,
09/29/2007,,79.131,132.735992,-0.375274615312431,60.0,60.0,,58.4905660377358,,,,,,,,,,67.7420884356321,
12/31/2007,,299.167,318.710999,-0.303750061108646,100.0,100.0,,5.83153347732181,,,,,,,,,,6.53280575731951,
03/29/2008,,-138.4,-103.720001,-4.61920678217885,-194.0,-194.0,,16.4677804295943,,,,,,,,,,25.0578027456647,
06/28/2008,,-65.479,49.39,4.24889714418388,4.0,4.0,,,,,,,,,,,,,
09/27/2008,,37.256,124.156998,-4.34586896918607,-397.0,-397.0,,227.102803738318,,,,,,,,,,233.25369873309,
12/31/2008,,-24.973,-28.872,-0.537315929222044,-3576.0,-3576.0,,-79.4871794871795,,,,,,,,,,-15.6128618908421,
