Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
06/30/2002,,,-1.608,,-181.945007,-181.945007,,,,,,,,,,,,
09/27/2002,,,-3.937,,-1.483,-1.483,,,,,,,,,,,,
12/31/2002,,,-1.93,,-396.348,-396.348,,,,,,,,,,,,
03/31/2003,,,-0.998,,-5.955,-5.955,,,,,,,,,,,,
06/27/2003,,,-4.815,,-6.186,-6.186,,,,,,,,,,,,
09/30/2003,,,-9.828,,-440.066,-440.066,,,,,,,,,,,,
01/02/2004,,,5.421,,4.172,4.172,,,,,,,,,,,,
04/02/2004,,,7.601,,-9.421,-9.421,,,,,,,,,,,,
07/02/2004,,,14.782,,13.03,13.03,,,,,,,,,,,,
10/01/2004,,,19.437,,14.631,14.631,,,,,,,,,,,,
12/31/2004,,,13.917,,13.917,13.917,,,,,,,,,,,,
03/31/2005,,,5.974,,1.244,1.244,,,,,,,,,,,,
06/30/2005,,7.8,9.436,,7.389,7.389,,20.0,,,,,,,,,20.974358974359,
09/30/2005,,8.36,6.712,,3.061,3.061,,-13.0434782608696,,,,,,,,,-19.7129186602871,
12/31/2005,,10.7,7.786,,4.287,4.287,,-24.2424242424242,,,,,,,,,-27.2336448598131,
03/31/2006,,3.496,1.046,2.69382896742896,0.926,0.926,,-54.5454545454545,,,,,,,,,-70.0800915331808,
06/30/2006,,8.046,4.334,1.46018422217874,3.005,3.005,,-40.0,,,,,,,,,-46.1347253293562,
09/29/2006,,8.208,6.519,-2.89944896933133,-96.37,-96.37,,-10.7142857142857,,,,,,,,,-20.577485380117,
12/29/2006,,20.029,19.389,-1.16117892635113,12.037,12.037,,-2.4390243902439,,,,,,,,,-3.19536671825853,
03/30/2007,,16.322,12.627,-0.884397034397046,12.197,12.197,,-14.8936170212766,,,,,,,,,-22.6381570885921,
06/29/2007,,14.478,13.058,-1.87780269058296,11.423,11.423,,-12.0879120879121,,,,,,,,,-9.80798452824976,
09/28/2007,,20.95,18.653,-1.75542023243938,21.993,21.993,,-6.97674418604652,,,,,,,,,-10.964200477327,
12/28/2007,,26.771,22.846001,0.821291746880054,19.078,19.078,,-11.3924050632911,,,,,,,,,-14.661383586717,
03/28/2008,,23.85,19.825001,0.94585723007936,16.673,16.673,,-18.9189189189189,,,,,,,,,-16.8763060796646,
06/27/2008,,27.689,21.757,2.29341778168596,20.466,20.466,,-24.4186046511628,,,,,,,,,-21.4236700494781,
10/03/2008,,32.92,28.813,2.80023250571318,54.789,54.789,,-15.4228855721393,,,,,,,,,-12.4756986634265,
01/02/2009,,25.7,21.052,-0.322888070210367,23.585,20.09225,,-16.1290322580645,,5.72483841181902,,,,,3.2621722846442,,-18.0856031128405,
04/03/2009,,16.244,15.741,2.9702380952381,-5.678,13.4894,,-10.0,,26.0244684641881,,,,,14.7696879643388,,-3.09652794878109,
07/03/2009,,23.544,21.553,4.35624976123036,18.74,21.8314,,-9.72222222222221,,13.8072481083234,,,0.329477048083837,,9.29227222199349,,-8.45650696568128,
10/02/2009,,37.473,34.703,2.49929239879056,58.337,35.01715,,-9.71013824884793,,12.4708994708995,,,-11.4487205240175,,7.22267291235966,,-7.3919888986737,
01/01/2010,,44.983,40.568,1.52029055730182,28.01,40.79125,,-6.5040650406504,,12.2461683767655,,,-8.75675675675675,,8.79874457199363,,-9.81481893159638,
04/02/2010,,39.86,29.464,2.74140505640769,27.744,52.5661,,-14.027149321267,,17.0793269230769,,,2.20106791659618,,13.3052349250443,,-26.0812844957351,
07/02/2010,,56.107,48.577,1.98888888888889,34.736,51.326,,-11.1842105263158,,8.96541080033611,,,1.43841072014243,,6.2287137604419,,-13.4207852852585,
10/01/2010,,74.173,64.28,0.989317052099524,46.804,67.95205,,-15.0,,7.90022161249471,,,0.875172731460146,,5.28877352368592,,-13.3377374516333,
12/31/2010,,82.85,71.406,0.507154446673814,60.868,74.6926,,-14.2212189616253,,6.6456059735784,,,1.53783249664948,,4.37867813490267,,-13.8129149064574,
04/01/2011,,74.717,63.581,2.2845072813169,49.96,85.9033,,-16.030534351145,,11.0736104025221,,,0.877797692908677,,6.18342524741256,,-14.9042386605458,
07/01/2011,,88.521,72.169,3.13033101918225,51.548,80.78355,,-17.3913043478261,,9.26176902140432,,,1.25840061341392,,3.64696211045512,,-18.4724528642921,
09/30/2011,,102.2,87.681,0.350952460533433,64.209,87.1771,,-13.0434782608696,,0.0448172098085725,,,0.224215246636774,,0.543119266055045,,-14.206457925636,
12/30/2011,,94.6,57.126,1.07222708522114,57.126,81.65435,,-39.7590361445783,,10.078914868231,,,1.31967156873956,,2.68284079328996,,-39.6131078224102,
03/30/2012,,75.645,56.378,1.23669271447804,34.0,60.97405,,-25.1870324189526,,12.1999518317322,,,0.528238661485128,,2.67267156410351,,-25.4702888492299,
06/29/2012,,84.433,64.143,1.79550782885373,49.3,68.355,,-22.5512528473804,,19.6165884194053,,,-0.0994380593390821,,1.39712622731741,,-24.0308883967169,
09/28/2012,,99.336,77.283,0.238508394210104,61.6,85.885,,-15.0579150579151,,7.11486563336883,,,-0.604712587752839,,-1.29402004443724,,-22.2004107272288,
12/28/2012,,104.811,89.262,0.704250360670292,66.5,89.7,,-15.1291512915129,,8.0813597627007,,,0.80881491032704,,1.35330396475771,,-14.8352749234336,
03/29/2013,,90.356,73.6,1.16727814339486,61.7,75.195,,-19.4915254237288,,1.96672018981969,,,-0.436475168101911,,0.603827653259649,,-18.5444242773031,
