Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
11/02/1991,954.940979,,,-592.921997,,362.018982,,-308.214996,,,,53.804001,7.204,,28.808001,,,,-36.012001,61.008001,-21.959999,39.048,,,,39.048002,,39.048,-0.005,,39.043,39.043,,111.965996,0.35,0.35,,111.965996,0.35,0.35,0.35,
02/01/1992,1321.583984,,,-854.874023,,466.709961,,-330.515015,,,,136.195007,9.626998,,29.598,,,,-39.224998,145.822005,-52.509998,93.311996,,,,93.312007,,93.311996,-0.007,,93.304996,93.304996,,112.424091,0.83,0.83,0.83,112.424091,0.83,0.83,0.83,
05/02/1992,1033.907959,,,-667.20697,,366.700989,,-308.376007,,,,58.325001,13.204,,28.997999,,,,-42.202,71.529001,-26.459999,45.069,,,,45.069002,,45.069,-0.005,,45.064,45.064,,112.148003,0.403333,0.403333,,112.148003,0.403333,0.403333,0.403333,
08/01/1992,974.872009,,,-627.398987,,347.473022,,-301.631989,,,,45.841,12.073,,29.344,,,,-41.417,57.914,-21.43,36.484001,,,,36.483999,,36.484001,-0.005,,36.479001,36.479001,,112.139999,0.33,0.33,,112.139999,0.33,0.33,0.33,
10/31/1992,1165.328003,,,-751.40802,,413.919983,,-355.106995,,,,58.813,11.697001,,31.677,,,,-43.374001,70.51,-26.09,44.419998,,,,44.42,,44.419998,-0.005,,44.414998,44.414998,,112.210999,0.4,0.4,,112.210999,0.4,0.4,0.4,
01/30/1993,1539.879028,,,-997.424011,,542.455017,,-377.40799,,,,165.046997,10.329999,,31.921,,0.0,,-42.250999,175.376996,-64.919998,110.457001,0.0,,,110.456998,0.0,110.457001,-0.007,,110.450001,110.450001,,112.711227,0.98,0.98,0.98,112.711227,0.98,0.98,0.98,
05/01/1993,1163.178955,,,-753.950012,,409.228943,,-347.453003,,,,61.776001,14.372002,,33.002998,,,,-47.375,76.148003,-27.975,48.173,,,,48.173002,,48.173,-0.005,,48.168,48.168,,112.681999,0.43,0.43,,112.681999,0.43,0.43,0.43,
07/31/1993,1150.187988,,,-709.877014,,440.310974,,-332.227997,,,,108.083,-45.793,,33.424,,0.0,,12.369,62.29,-23.049999,39.240002,0.0,,,39.240001,0.0,39.240002,-0.005,,39.235002,39.235002,,112.723,0.35,0.35,,112.723,0.35,0.35,0.35,
10/30/1993,1228.064941,,,-785.968994,,442.095947,,-373.42099,,,,68.675003,12.202,,32.345001,,0.0,,-44.547001,80.877003,-38.5,42.376999,0.0,,,42.377003,0.0,42.376999,-0.005,,42.371999,42.371999,,112.839996,0.38,0.38,,112.839996,0.38,0.38,0.38,
01/29/1994,1589.215942,,,-1056.96106,,532.254882,,-422.085999,,,,110.168999,70.049999,,32.143002,,0.0,,-102.193001,180.218998,-68.875,111.344002,0.0,,,111.343998,0.0,111.344002,-0.007,,111.337002,111.337002,,112.900002,0.99,0.99,0.99,112.900002,0.99,0.99,0.99,
04/30/1994,1283.94104,,,-853.078979,,430.862061,,-370.321014,,,,60.541,17.369999,,30.652,,0.0,,-48.021999,77.910999,-29.605,48.306,0.0,,,48.306,0.0,48.306,0.0,,48.306,48.306,,113.0,0.43,0.43,,113.0,0.43,0.43,0.43,
07/30/1994,1229.864014,,,-774.797974,,455.06604,,-368.451996,,,,86.613998,-32.168999,,32.168999,,0.0,,0.0,54.445,-20.690001,33.755001,0.0,,,33.754999,0.0,33.755001,0.0,,33.755001,33.755001,,113.042,0.3,0.3,,113.042,0.3,0.3,0.3,
10/29/1994,1378.405029,,,-866.249023,,512.156006,,-399.471008,,,,112.684998,-30.747999,,30.747999,,0.0,,0.0,81.936998,-31.135,50.801998,0.0,,,50.801998,0.0,50.801998,0.0,,50.801998,50.801998,,113.003998,0.45,0.45,,113.003998,0.45,0.45,0.45,
01/28/1995,1653.593018,,,-1120.501953,,533.091065,,-445.324005,,,,87.766998,104.050001,,30.712999,,0.0,,-134.763,191.816999,-72.889999,118.927002,0.0,,,118.927,0.0,118.927002,-0.022,,118.905002,118.905002,,113.0,1.05,1.05,1.05,113.0,1.05,1.05,1.05,
04/29/1995,1326.754028,,,-881.927979,,444.82605,,-386.904999,,,,57.921001,20.108,,27.414,,0.0,,-47.521999,78.029001,-29.65,48.379002,0.0,,,48.379002,0.0,48.379002,0.0,,48.379002,48.379002,,113.045998,0.43,0.43,,113.045998,0.43,0.43,0.43,
07/29/1995,1309.891968,,,-824.945984,,484.945984,,-392.5,,,,92.445999,-30.132999,,30.132999,,0.0,,0.0,62.313,-23.68,38.632999,0.0,,,38.632999,0.0,38.632999,0.0,,38.632999,38.632999,,113.115997,0.34,0.34,,113.115997,0.34,0.34,0.34,
10/28/1995,1451.593018,,,-915.525024,,536.067993,,-424.339996,,,,111.727997,-29.433001,,29.433001,,0.0,,0.0,82.294996,-31.27,51.025002,0.0,,,51.024996,0.0,51.025002,0.0,,51.025002,51.025002,,113.264,0.45,0.45,,113.264,0.45,0.45,0.45,
02/03/1996,1829.79895,,,-1271.386963,,558.411987,,-483.341003,,,,75.070999,-28.055001,,33.074001,,0.0,,-5.019,47.015998,-17.870001,29.146,0.0,,,29.145997,0.0,29.146,-0.022,,29.124,29.124,,113.199997,0.26,0.26,0.26,113.199997,0.26,0.26,0.26,
05/04/1996,1453.302002,,,-955.796997,,497.505005,,-427.845001,,,,69.660004,19.866001,,28.584999,,0.0,,-48.451,89.526005,-33.125,56.401001,0.0,,,56.401005,0.0,56.401001,-0.006,,56.395001,56.395001,,113.793999,0.5,0.5,0.5,113.793999,0.5,0.5,0.5,
08/03/1996,1340.32605,,,-871.804016,,468.522034,,-422.065002,,,,46.457001,16.278997,,30.224001,,0.0,,-46.502998,62.735998,-23.209999,39.526001,0.0,,,39.525999,0.0,39.526001,-0.005,,39.521001,39.521001,,114.361,0.35,0.35,0.35,114.361,0.35,0.35,0.35,
11/02/1996,1496.578003,,,-1005.122986,,491.455017,,-457.64801,,,,33.806999,16.380999,,30.308001,,0.0,,-46.688999,50.187998,-18.57,31.618,0.0,,,31.617998,0.0,31.618,-0.006,,31.612,31.612,,114.004997,0.28,0.28,0.28,114.004997,0.28,0.28,0.28,
02/01/1997,1937.379028,,,-1292.041016,,645.338012,,-480.377014,,,,164.960999,11.350001,,31.482,,0.0,,-42.832001,176.311,-65.235001,111.075996,0.0,,,111.075999,0.0,111.075996,-0.005,,111.070996,111.070996,,113.800003,0.98,0.98,0.98,113.800003,0.98,0.98,0.98,
05/03/1997,1515.343994,,,-995.203003,,520.140991,,-444.421997,,,,75.719002,16.754002,,30.459,,0.0,,-47.213001,92.473003,-34.215,58.257999,0.0,,,58.258003,0.0,58.257999,-0.006,,58.251999,58.251999,,112.794998,0.52,0.52,0.52,112.996002,0.52,0.52,0.52,
08/02/1997,1453.151978,,,-946.119019,,507.032959,,-449.354004,,,,57.679001,12.708,,33.48,,0.0,,-46.188,70.387001,-26.045,44.341999,0.0,,,44.342001,0.0,44.341999,-0.005,,44.336999,44.336999,,111.028,0.4,0.4,0.4,111.668999,0.4,0.4,0.4,
11/01/1997,1592.118042,,,-1056.302979,,535.815063,,-479.425995,,,,56.389,13.997997,,33.219002,,0.0,,-47.216999,70.386997,-26.040001,44.347,0.0,,,44.346996,0.0,44.347,-0.005,,44.342,44.342,,110.869003,0.4,0.4,0.4,112.114998,0.4,0.4,0.4,
01/31/1998,2071.137939,,,-1395.666016,,675.471924,,-511.144012,,,,164.328003,12.460003,,32.078999,,0.0,,-44.539001,176.788006,-65.410004,111.377998,0.0,,,111.378002,0.0,111.377998,-0.006,,111.371998,111.371998,,110.5,1.01,1.01,1.01,110.5,1.0,1.0,1.0,
05/02/1998,1682.215942,,,-1117.220947,,564.994995,,-478.893005,,,,86.101997,14.013,33.655998,33.655998,,0.0,,-47.668999,100.114998,-37.044998,63.07,0.0,,,63.07,0.0,63.07,-0.005,,63.065,63.065,,108.322998,0.58,0.58,0.58,108.950996,0.58,0.58,0.58,
08/01/1998,1504.504028,,,-964.143982,,540.360046,,-476.412994,,,,63.946999,12.153999,35.341999,35.341999,,0.0,,-47.495998,76.100998,-28.155001,47.945999,0.0,,,47.945997,0.0,47.945999,-0.006,,47.939999,47.939999,,106.726997,0.45,0.45,0.45,107.609001,0.45,0.45,0.45,
10/31/1998,2021.29895,,,-1368.265991,,653.032959,,-633.882019,,,,19.150999,-96.846003,64.871002,64.871002,,0.0,,31.975,-77.695004,27.49,-50.205002,0.0,,,-50.205004,0.0,-50.205002,-0.006,,-50.211002,-50.211002,,106.82,-0.47,-0.47,0.42,106.82,-0.47,-0.47,0.42,
01/30/1999,2588.721924,,,-1768.463989,,820.257935,,-648.47699,,,,171.781006,-51.218,,62.811001,,0.0,,-11.593,120.563005,-46.115002,74.447998,0.0,,,74.448004,0.0,74.447998,-0.005,,74.442998,74.442998,,106.900002,0.7,0.7,1.12,107.0,0.7,0.7,1.12,
05/01/1999,2184.937012,,,-1392.718018,,792.218994,,-621.526978,,,,170.692001,-62.716999,62.716999,62.716999,,,,0.0,107.975002,-41.029999,66.945,,,,66.945004,,66.945,-0.006,,66.939,66.939,,106.924004,0.63,0.63,0.63,106.968002,0.63,0.63,0.63,
07/31/1999,1951.124023,,,-1223.494019,,727.630005,,-611.838013,,,,115.792,-57.401001,57.401001,57.401001,,0.0,,0.0,58.390999,-22.184999,36.206001,0.0,,,36.205999,0.0,36.206001,-0.003,,36.203001,36.203001,,107.185997,0.34,0.34,0.34,107.700996,0.34,0.34,0.34,
10/30/1999,2071.954102,,,-1380.526978,,691.427124,,-616.723022,,,,74.704002,-18.591,56.238998,56.238998,,0.0,,-37.647999,56.113003,-21.325001,34.787998,0.0,,,34.788002,0.0,34.787998,0.0,,34.787998,34.787998,,106.847,0.33,0.33,0.33,106.847,0.33,0.33,0.33,
01/29/2000,2574.836914,,,-1745.633057,,829.203857,,-702.325012,,,,126.878998,-65.409,,60.208,,0.0,,5.201,61.469997,-35.68,25.790001,0.0,,,25.789997,0.0,25.790001,0.0,0.0,25.790001,25.790001,,100.900002,0.26,0.26,0.55,101.0,0.26,0.26,0.55,
04/29/2000,2145.748,,,-1369.195,,776.553,,-628.441,,,,148.112,-58.726,58.726,58.726,,,,0.0,89.386,-33.965,55.421,129.991,,,-74.57,,-74.57,,,-74.57,-74.57,,95.648,-0.78,0.58,0.58,95.648,-0.78,0.58,0.58,
07/29/2000,1902.068,,,-1227.837,,674.231,,-614.439,,,,59.792,-57.595,57.595,57.595,,,,0.0,2.197,-0.835,1.362,-4.391,,,5.753,,5.753,0.0,,5.753,5.753,,92.742,0.06,0.01,0.01,92.742,0.06,0.01,0.01,
10/28/2000,2047.306,,,-1390.653,,656.653,,-634.948,,,,21.705,-52.518,52.518,52.518,,,,0.0,-30.813,11.705,-19.108,-15.475,,,-3.633,,-3.633,,,-3.633,-3.633,,90.716,-0.04,-0.21,-0.21,90.716,-0.04,-0.21,-0.21,
02/03/2001,2661.956055,,,-1814.462036,,847.494019,,-737.336975,,,,110.156998,-30.067002,,55.483002,,0.0,,-25.416,80.089996,-20.934999,59.154999,-7.445,,,66.599997,0.0,66.599998,0.0,0.0,66.599998,66.599998,,85.599998,0.78,0.69,1.09,85.699997,0.78,0.69,1.09,
05/05/2001,1977.585,,,-1253.007,,724.578,,-634.524,,,,90.054,-48.185,48.185,48.185,,,,0.0,41.869,-16.035,25.834,-3.159,,,28.993,,28.993,,,28.993,28.993,,84.834,0.34,0.3,0.3,85.444,0.34,0.3,0.3,
08/04/2001,1885.563,,,-1238.37,,647.193,,-630.566,,,,16.627,-49.965,47.965,47.965,,,,2.0,-33.338,12.77,-20.568,-1.963,,,-18.605,,-18.605,0.0,,-18.605,-18.605,,83.79,-0.22,-0.24,-0.24,83.79,-0.22,-0.24,-0.24,
11/03/2001,1930.159,,,-1312.956,,617.203,,-634.867,,,,-17.664,-47.557,47.557,47.557,,,,0.0,-65.221,24.98,-40.241,-0.125,,,-40.116,,-40.116,,,-40.116,-40.116,,83.71,-0.48,-0.48,-0.48,83.71,-0.48,-0.48,-0.48,
02/02/2002,2533.965088,,,-1703.369019,,830.596069,,-674.968994,,,,155.626999,12.633999,,46.681,,0.0,,-59.314999,168.260998,-67.5,100.761002,-0.765,,,101.525998,0.0,101.526001,0.0,0.0,101.526001,101.526001,,83.699997,1.21,1.2,1.21,84.099998,1.21,1.2,1.21,
05/04/2002,1974.274,,,-1226.428,,747.846,,-612.308,,,,135.538,-44.736,44.736,44.736,,,,0.0,90.802,-32.69,58.112,530.331,,,-472.219,,-472.219,,,-472.219,-472.219,,84.1,-5.61,0.69,0.69,84.987,-5.56,0.68,0.68,
08/03/2002,1885.741,,,-1197.299,,688.442,,-622.856,,,,65.586,-46.05,46.912,46.912,,,,-0.862,19.536,-7.035,12.501,5.835,,,6.666,,6.666,,,6.666,6.666,,84.597,0.08,0.15,0.15,85.82,0.08,0.15,0.15,
11/02/2002,1857.613,,,-1191.437,,666.176,,-631.622,,,,34.554,-44.264,44.264,44.264,,,,0.0,-9.71,3.495,-6.215,-1.113,,,-5.102,,-5.102,,,-5.102,-5.102,,84.676,-0.06,-0.07,-0.07,84.676,-0.06,-0.07,-0.07,
02/01/2003,2387.891113,,,-1638.969971,,748.921142,,-666.755005,,,,82.166,28.848999,,47.917999,,0.0,,-76.766998,111.014999,-38.764999,72.25,0.0,,,72.25,0.0,72.25,0.0,0.0,72.25,72.25,,84.699997,0.85,0.85,0.77,85.0,0.85,0.85,0.77,
05/03/2003,1891.326,,,-1211.972,,679.354,,-597.88,,,,81.474,-43.425,43.425,43.425,,,,0.0,38.049,-13.7,24.349,,,,24.349,,24.349,,,24.349,24.349,,84.486,0.29,0.29,0.29,84.695,0.29,0.29,0.29,
08/02/2003,1780.327,,,-1186.418,,593.909,0.0,-596.153,507.803,,88.35,-2.244,-76.427,,59.364,,,,17.063,-78.671,28.325,-50.346,,,,-50.346,,-50.346,,0.0,-50.346,-50.346,,83.417,-0.6,-0.6,-0.46,83.417,-0.6,-0.6,-0.46,
11/01/2003,1764.484009,,,-1200.052979,,564.43103,,-606.088013,,,,-41.657001,16.911999,37.338001,37.338001,,0.0,,-54.25,-24.745003,8.91,-15.835,0.0,,,-15.835003,0.0,-15.835,0.0,0.0,-15.835,-15.835,,83.303001,-0.19,-0.19,-0.21,83.303001,-0.19,-0.19,-0.21,
01/31/2004,2299.054,,,-1571.73,,727.324,,-652.588,,,,74.736,6.625,40.938,56.538,,0.0,,-47.563,81.361,-30.185,51.176,0.0,,,51.176,0.0,51.176,0.0,0.0,51.176,51.176,,83.4,0.61,0.61,0.74,83.7,0.61,0.61,0.74,
05/01/2004,1854.39502,,,-1187.5,,666.89502,,-597.73999,,,,69.154999,14.852001,37.952,37.952,,0.0,,-52.804001,84.007,-30.245001,53.762001,0.0,,,53.761999,0.0,53.762001,0.0,0.0,53.762001,53.762001,,83.500999,0.64,0.64,0.68,83.871002,0.64,0.64,0.68,
07/31/2004,1730.055054,,,-1145.845947,,584.209106,,-587.312012,,,,-3.103,-37.566002,37.566002,37.566002,,,,0.0,-40.669002,14.64,-26.028999,,,,-26.029001,,-26.028999,,,-26.028999,-26.028999,,83.737999,-0.31,-0.31,-0.31,83.737999,-0.31,-0.31,-0.31,
10/30/2004,1755.146973,,,-1140.897949,,614.249023,,-608.263977,,,,5.985,-35.188,35.188,35.188,,,,0.0,-29.203,10.515,-18.688,,,,-18.687999,,-18.688,,,-18.688,-18.688,,82.893997,-0.23,-0.23,-0.23,82.893997,-0.23,-0.23,-0.23,
01/29/2005,2303.9,,,-1543.521,,760.379,,-662.166,,,,98.213,72.203,,28.35,,0.0,,-100.553,170.416,-61.795,108.621,0.0,,,108.621,0.0,108.621,0.0,0.0,108.621,108.621,,82.7,1.31,1.31,0.76,83.4,1.3,1.3,0.76,
04/30/2005,1802.999023,,,-1170.271973,,632.727051,,-582.401978,,,,50.325001,9.114998,26.200001,26.200001,,0.0,,-35.314999,59.439999,-21.4,38.040001,0.0,,,38.039999,0.0,38.040001,0.0,0.0,38.040001,38.040001,,83.223999,0.46,0.46,0.46,83.525002,0.46,0.46,0.46,
07/30/2005,1691.878052,,,-1144.025024,,547.853027,,-570.648987,,,,-22.796,3.392,27.242001,27.242001,,0.0,,-30.634001,-19.403999,7.065,-12.339,0.0,,,-12.338999,0.0,-12.339,0.0,0.0,-12.339,-12.339,,82.688004,-0.15,-0.15,-0.1,82.688004,-0.15,-0.15,-0.1,
10/29/2005,1727.105957,,,-1147.109009,,579.996948,,-592.559021,,,,-12.562,8.372999,25.746,25.746,,0.0,,-34.118999,-4.189001,1.51,-2.679,0.0,,,-2.679001,0.0,-2.679,0.0,0.0,-2.679,-2.679,,80.990997,-0.03,-0.03,-0.03,80.990997,-0.03,-0.03,-0.03,
01/28/2006,2338.208,,,-1552.615,,785.593,,-645.273,,,,140.32,-40.382,,26.382,,0.0,,14.0,99.938,-1.475,98.463,0.0,,,98.463,0.0,98.463,0.0,0.0,98.463,98.463,,79.1,1.24,1.24,1.02,79.2,1.24,1.24,1.02,
04/29/2006,1837.462036,,,-1179.437012,,658.025024,,-579.591003,,,,78.433998,17.950001,23.610001,23.610001,,0.0,,-41.560001,96.383999,-35.064999,61.319,0.0,,,61.319,0.0,61.319,0.0,0.0,61.319,61.319,,79.327003,0.77,0.77,0.77,79.382004,0.77,0.77,0.77,
07/29/2006,1733.366,,,-1122.273,,611.093,,-596.231,,,,14.862,-9.385,24.587,24.587,,0.0,,-15.202,5.477,10.25,15.727,0.0,,,15.727,0.0,15.727,0.0,0.0,15.727,15.727,,79.418,0.2,0.2,0.06,80.156,0.2,0.2,0.06,
10/28/2006,1762.613037,,,-1118.312988,,644.300049,,-599.580994,,,,44.719002,-23.434999,23.434999,23.434999,,0.0,,0.0,21.284002,-7.675,13.609,0.0,,,13.609002,0.0,13.609,0.0,0.0,13.609,13.609,,79.633003,0.17,0.17,0.17,80.912003,0.17,0.17,0.17,
02/03/2007,2459.2,,,-1612.3,,846.9,,-677.3,577.59,,99.71,169.6,-26.5,,26.5,,0.0,,12.384,143.1,11.9,155.0,0.0,,,155.0,0.0,155.0,0.0,0.0,155.0,155.0,,79.483,1.95,1.95,1.06,81.147,1.91,1.91,1.03,
05/05/2007,1799.454,,,-1126.091,,673.363,,-587.505,499.375,,88.13,85.858,-17.544,,20.736,,,,0.0,68.314,-25.39,42.924,0.0,,,42.924,0.0,42.924,0.0,0.0,42.924,42.924,0.0,80.197,0.54,0.54,0.54,81.557,0.53,0.53,0.53,
08/04/2007,1689.083,,,-1128.679,,560.404,,-584.88,,,,-24.476,-18.04,22.741,22.741,,0.0,,-4.701,-42.516,17.35,-25.166,0.0,,,-25.166,0.0,-25.166,0.0,0.0,-25.166,-25.166,,80.342,-0.31,-0.31,-0.31,80.342,-0.31,-0.31,-0.31,
11/03/2007,1674.159058,,,-1070.661011,,603.498047,,-609.995972,,,,-6.498,-11.673,23.121,23.121,,0.0,,-11.448,-18.171,6.83,-11.341,0.0,,,-11.341001,0.0,-11.341,0.0,0.0,-11.341,-11.341,,77.918999,-0.15,-0.15,-0.21,77.918999,-0.15,-0.15,-0.21,
02/02/2008,2208.1,,,-1461.2,,746.9,,-642.5,549.1,,93.4,104.4,-45.3,25.0,25.0,,0.0,,15.8,59.1,-11.8,47.3,0.0,,,47.3,0.0,47.3,0.0,0.0,47.3,47.3,,75.2,0.63,0.63,0.62,75.2,0.63,0.63,0.62,
05/03/2008,1713.598,1713.598,,-1118.302,1118.302,595.296,0.0,-568.574,480.921,72.075,15.578,26.722,-22.419,22.113,,,,,0.925,4.303,-1.61,2.693,0.0,0.0,0.0,2.693,0.0,2.693,0.0,0.0,2.693,2.62865,-0.06435,75.2,0.04,0.04,0.034955,75.2,0.04,0.04,0.034955,
08/02/2008,1646.502,1646.502,,-1129.366,1129.366,517.136,0.0,-548.889,479.328,73.021,-3.46,-31.753,-33.847,23.026,,,,,9.809,-65.6,27.26,-38.34,0.0,0.0,0.0,-38.34,0.0,-38.34,0.0,0.0,-38.34,-49.54,-11.2,75.005,-0.51,-0.51,-0.660489,75.005,-0.51,-0.51,-0.660489,
11/01/2008,1546.056,1546.056,,-1046.428,1046.428,499.628,0.0,-564.496,490.663,67.117,6.716,-64.868,-30.102,22.0,,,,,9.269,-94.97,38.9,-56.07,0.0,0.0,0.0,-56.07,0.0,-56.07,0.0,0.0,-56.07,-58.00265,-1.93265,73.454,-0.76,-0.76,-0.789646,73.454,-0.76,-0.76,-0.789646,
01/31/2009,2082.3,2038.9,43.4,-1533.6,1533.6,548.7,0.0,-572.0,481.8,72.1,18.1,-23.3,-202.0,21.7,,,,,177.9,-225.3,76.0,-149.3,0.0,0.0,0.0,-149.3,0.0,-149.3,0.0,0.0,-149.3,-107.8994,41.4006,73.5,-2.03,-2.03,-1.468019,73.5,-2.03,-2.03,-1.468019,
05/02/2009,1505.296,1505.296,,-979.579,979.579,525.717,0.0,-494.24,414.284,65.524,14.432,31.477,-19.164,18.408,,,,,0.0,12.313,-4.65,7.663,0.0,0.0,0.0,7.663,0.0,7.663,0.0,0.0,7.663,6.7188,-0.9442,73.644,0.1,0.1,0.091234,73.644,0.1,0.1,0.087179,
08/01/2009,1455.169,1455.169,,-1001.011,1001.011,454.158,0.0,-476.459,396.721,66.391,13.347,-22.301,-19.396,19.011,,,,,0.0,-41.697,15.04,-26.657,0.0,0.0,0.0,-26.657,0.0,-26.657,0.0,0.0,-26.657,-27.03985,-0.38285,73.827,-0.36,-0.36,-0.36626,73.827,-0.36,-0.36,-0.36626,
10/31/2009,1390.716,1390.716,,-893.008,893.008,497.708,0.0,-482.104,402.12,66.135,13.849,15.604,-20.153,18.357,,,,,0.0,-4.549,12.56,8.011,0.0,0.0,0.0,8.011,0.0,8.011,0.0,0.0,8.011,-2.7294,-10.7404,73.833,0.11,0.11,-0.036967,73.833,0.11,0.11,-0.036967,
01/30/2010,1875.4,1834.0,41.4,-1229.2,1229.2,646.2,0.0,-509.4,431.0,64.8,13.6,136.8,-21.7,18.2,18.2,,,,3.1,115.1,-35.6,79.5,0.0,0.0,0.0,79.5,0.0,79.5,0.0,0.0,79.5,80.0114,0.5114,73.8,1.08,1.08,1.084165,73.8,1.08,1.08,1.084165,
05/01/2010,1482.661,1482.661,,-914.261,914.261,568.4,0.0,-470.268,393.642,63.716,12.91,98.132,-22.018,18.856,,,,,2.208,76.114,-27.28,48.834,0.0,0.0,0.0,48.834,0.0,48.834,0.0,0.0,48.834,48.7664,-0.0676,72.295,0.68,0.68,0.674547,72.295,0.68,0.68,0.674547,
07/31/2010,1420.79,1420.79,,-930.436,930.436,490.354,0.0,-464.33,392.054,64.455,7.821,26.024,-19.436,18.462,18.462,0.0,,,0.0,6.588,0.24,6.828,0.0,0.0,0.0,6.828,0.0,6.828,0.0,0.0,6.828,2.228,-4.6,67.688,0.1,0.1,0.032916,67.688,0.1,0.1,0.032041,
