Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/1989,71.503998,71.987999,71.987999,,0.599628,0.080069,0.054842,0.035,0.035,,0.035,0.035,0.035,,0.1001,,0.45115,1.586373,,
12/31/1989,71.512001,71.720001,71.720001,,0.542568,0.080619,0.062354,0.035,0.0475,,0.035,0.0475,0.0475,,0.073118,,0.519535,1.633922,,
03/31/1990,71.727997,71.972,71.972,,0.547491,0.078419,0.052145,0.03,0.0375,,0.03,0.0375,0.0375,,0.042114,,0.497309,1.663409,,
06/30/1990,71.948,72.568,72.568,,0.553398,0.11337,0.076645,0.03,0.05,0.05,0.03,0.05,0.05,,0.170874,,0.585131,1.697559,,
10/01/1990,72.556,72.556,72.556,,0.498608,0.053159,0.028847,0.005,0.0175,,0.005,0.0175,0.0175,,-0.089944,,0.450714,1.696703,,
12/31/1990,72.435997,72.435997,72.435997,,0.479955,0.033533,0.009401,-0.1625,0.005,,-0.1625,0.005,0.005,,0.011127,,0.406759,1.543307,,
03/31/1991,72.556,74.916,74.916,,0.488534,0.055022,0.013815,0.005,0.005,,0.005,0.005,0.005,,-0.053607,-0.08954,0.312517,1.543442,,
06/30/1991,72.972,76.928,76.928,,0.531536,0.047577,0.015222,0.005,0.005,0.005,0.005,0.005,0.005,,0.103733,0.075499,0.428301,1.550746,,
09/30/1991,73.216003,75.959999,75.959999,,0.539547,0.049618,0.018365,0.005,0.005,,0.005,0.005,0.005,,-0.012572,,0.393152,1.557924,,
12/31/1991,73.596001,75.307999,75.307999,,0.526212,0.051402,0.016426,0.005,0.005,,0.005,0.005,0.005,,-0.031285,,0.353959,1.5762,,
03/31/1992,74.232002,76.832001,76.832001,,0.556018,0.018378,-0.017571,0.005,-0.0325,,0.005,-0.0325,-0.0325,,-0.03302,-0.053532,0.297419,1.573189,,
06/30/1992,74.564004,74.508004,74.508004,,0.437953,-0.05029,-0.090044,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,,0.018911,0.011703,0.317995,1.381793,,
09/30/1992,74.823997,75.536003,75.536003,,0.509148,0.051538,0.019315,0.0075,0.0075,,0.0075,0.0075,0.0075,,-0.00376,,0.301534,1.38481,,
12/31/1992,75.660004,77.884003,77.884003,,0.496302,0.05462,0.022135,0.0175,0.0175,,0.0175,0.0175,0.0175,,-0.041677,,0.252538,1.396286,,
03/31/1993,76.575996,80.028,80.028,,0.527815,0.05052,0.035413,0.025,0.025,,0.025,0.025,0.025,,0.183486,0.159344,0.41197,1.424128,,
06/30/1993,77.792,81.864,81.864,,0.584909,0.100508,0.058084,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,,0.233961,0.232019,0.673103,1.466089,,
09/30/1993,78.627998,83.192001,83.192001,,0.623906,0.099637,0.070692,0.05,0.05,,0.05,0.05,0.05,,-0.140182,-0.149269,0.477807,1.526797,,
12/31/1993,79.32,83.636002,83.636002,,0.682565,0.13163,0.101786,0.075,0.075,,0.075,0.075,0.075,,0.115178,0.107346,0.593873,1.607854,,
03/31/1994,90.496002,90.916,90.916,,0.689263,0.1703,0.130417,0.1,0.1,,0.1,0.1,0.1,,-0.055623,-0.076367,1.258884,2.309318,,
06/30/1994,91.236,94.952004,94.952004,,0.759131,0.168875,0.145663,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,,0.193508,0.167158,1.524903,2.49224,,
09/30/1994,92.216003,95.519997,95.519997,,0.870802,0.209904,0.187866,0.135,0.135,,0.135,0.135,0.135,,0.087291,0.060176,1.562343,2.623829,,
12/31/1994,92.896004,96.375999,96.375999,,1.086484,0.304578,0.267598,0.01,0.01,,0.01,0.01,0.01,,0.150432,0.113441,1.351264,2.641933,,
03/31/1995,93.552002,97.064003,97.064003,,1.217156,0.333862,0.309909,0.215,0.215,,0.215,0.215,0.215,,0.018617,-0.04939,0.890617,2.88058,,
06/30/1995,100.1,102.003996,102.003996,,1.337046,0.106692,0.080732,0.235,0.235,0.235,0.235,0.235,0.235,,-0.022617,-0.083918,1.186214,4.035654,,
09/30/1995,100.800003,104.839996,104.839996,,1.421938,0.403596,0.371309,0.26,0.26,,0.26,0.26,0.26,,0.257688,0.180456,1.035208,4.277946,,
12/31/1995,101.225998,104.793999,104.793999,,1.581675,0.438861,0.409518,0.285,0.285,,0.285,0.285,0.285,,-0.164742,-0.213638,0.842402,4.59546,,
03/31/1996,101.650002,104.339996,104.339996,,1.796952,0.497623,0.456987,0.305,0.305,,0.305,0.305,0.305,,0.038921,-0.096214,0.651864,4.878032,,
06/30/1996,163.492004,104.704002,104.704002,,5.655677,1.728759,1.592499,0.305,0.06,0.06,0.305,0.06,0.06,,0.930776,0.313904,1.896087,5.327472,,
09/30/1996,102.129997,167.395996,163.804001,,1.594222,0.419727,0.333722,0.205,0.205,0.235,0.2,0.2,0.23,0.0,0.344808,0.255879,1.268658,5.492598,,
12/31/1996,102.862,169.813995,164.227997,,1.474505,0.344296,0.290754,0.21,0.21,0.21,0.2,0.2,0.2,0.0,0.765588,0.659954,1.807908,5.726925,,
03/31/1997,103.424004,172.960007,165.363998,,1.526003,0.342275,0.296316,0.225,0.225,0.225,0.215,0.215,0.215,0.0,0.370443,0.316919,1.552599,5.913927,,
06/30/1997,167.518006,174.664002,174.664002,,1.581225,0.439862,0.314713,0.005,0.005,0.255,0.005,0.005,0.245,0.0,-0.040867,-0.366023,2.082349,6.05674,,
09/30/1997,169.231995,177.565994,168.190002,,1.857542,0.453095,0.38255,0.295,0.295,0.295,0.28,0.28,0.28,0.0,-0.022831,-0.156615,1.919802,6.455812,,
12/31/1997,168.059998,176.210007,169.313995,,1.927549,0.434619,0.397037,0.305,0.305,0.305,0.295,0.295,0.295,0.0,-0.01134,-0.077489,1.671843,6.776276,,
03/31/1998,173.746002,175.570007,169.970001,,1.613014,0.256139,0.199065,0.17,0.17,0.185,0.165,0.165,0.175,0.0,0.248432,0.147361,1.523788,6.760639,,
06/30/1998,174.888,177.957992,173.100006,,1.463778,0.188868,0.12539,0.02,0.02,0.13,0.02,0.02,0.13,0.0,0.217759,0.139717,1.762917,6.848463,6.848463,
09/30/1998,174.820007,178.514008,174.684006,,1.174864,0.049913,-0.016739,0.06,0.06,0.06,0.055,0.055,0.055,0.0,0.310687,0.255301,1.677319,6.907201,,
12/31/1998,175.626007,174.925995,174.925995,,1.105445,0.057762,0.000149,-0.1,-0.1,0.06,-0.1,-0.1,0.055,0.0,0.051822,0.048975,1.410047,6.762034,6.762034,
03/31/1999,176.317993,185.927994,175.759995,,1.200154,0.15,0.07376,0.12,0.12,0.12,0.11,0.11,0.11,0.0,0.19534,0.109627,1.596927,6.80774,6.80774,
06/30/1999,177.363998,185.830002,176.442001,,1.32418,0.20061,0.126387,0.15,0.15,0.15,0.14,0.14,0.14,0.0,0.139853,-0.061335,1.866568,6.949454,6.949454,
09/30/1999,179.897995,187.934006,177.992004,,1.533715,0.312716,0.240123,0.22,0.22,0.2,0.21,0.21,0.19,0.0,0.03385,-0.032676,2.22301,7.159813,,
12/31/1999,183.602005,190.781998,180.608002,,1.831353,0.427534,0.341137,0.27,0.27,0.27,0.26,0.26,0.26,0.0,0.313054,0.23664,2.429892,7.445295,7.445295,
