Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,3.191,,3.191,3.191,,,,,,,,,,,,
06/30/1990,,,3.478,,3.478,3.478,,,,,,,,,,,,
09/30/1990,,,3.637,,3.637,3.637,,,,,,,,,,,,
12/31/1990,,,0.0,,3.731,3.731,,,,,,,,,,,,
03/31/1991,,,3.995,,3.995,3.995,,,,,,,,,,,,
06/30/1991,,,4.202,,4.202,4.202,,,,,,,,,,,,
09/30/1991,,,4.365,,4.365,4.365,,,,,,,,,,,,
12/31/1991,,,0.0,,4.272,4.272,,,,,,,,,,,,
03/31/1992,,,4.089,,4.089,4.089,,,,,,,,,,,,
06/30/1992,,,0.117,,0.117,0.117,,,,,,,,,,,,
09/30/1992,,,0.654,,0.654,0.654,,,,,,,,,,,,
12/31/1992,,,0.0,,1.38,1.38,,,,,,,,,,,,
03/31/1993,,,2.099,,2.099,2.099,,,,,,,,,,,,
06/30/1993,,,3.64,,3.64,3.64,,,,,,,,,,,,
09/30/1993,,,4.701,,4.701,4.701,,,,,,,,,,,,
12/31/1993,,,0.0,,5.679,5.679,,,,,,,,,,,,
03/31/1994,,,7.241,,7.241,7.241,,,,,,,,,,,,
06/30/1994,,,9.861,,9.861,9.861,,,,,,,,,,,,
09/30/1994,,,12.554,,12.554,12.554,,,,,,,,,,,,
12/31/1994,,,0.0,,15.276,15.276,,,,,,,,,,,,
03/31/1995,,,16.608,,16.608,16.608,,,,,,,,,,,,
06/30/1995,,,19.177999,,19.177999,19.177999,,,,,,,,,,,,
09/30/1995,,,21.917,,21.917,21.917,,,,,,,,,,,,
12/31/1995,,,0.0,,24.84,24.84,,,,,,,,,,,,
03/31/1996,,,25.509001,,25.509001,25.509001,,,,,,,,,,,,
06/30/1996,,,26.504,,26.504,26.504,,,,,,,,,,,,
09/30/1996,,,25.138,,25.138,25.138,,,,,,,,,,,,
12/31/1996,,,0.0,,16.878,16.878,,,,,,,,,,,,
03/29/1997,,,15.613,,15.613,15.613,,,,,,,,,,,,
06/28/1997,,,17.219,,-153.738998,-153.738998,,,,,,,,,,,,
09/27/1997,,,20.079,,20.079,20.079,,,,,,,,,,,,
12/31/1997,,,0.0,,22.39,22.39,,,,,,,,,,,,
03/28/1998,,,20.950001,,20.950001,20.950001,,,,,,,,,,,,
06/27/1998,,,16.115,,16.115,16.115,,,,,,,,,,,,
09/26/1998,,,7.623,,7.623,7.623,,,,,,,,,,,,
12/31/1998,,,0.0,,8.14,8.14,,,,,,,,,,,,
03/27/1999,,,9.425,,9.425,9.425,,,,,,,,,,,,
06/26/1999,,,12.399,,12.399,12.399,,,,,,,,,,,,
09/25/1999,,,21.773001,,21.773001,21.773001,,,,,,,,,,,,
12/31/1999,,,32.977001,,32.977001,32.977001,,,,,,,,,,,,
04/01/2000,,,57.548,,-65.971001,-65.971001,,,,,,,,,,,,
07/01/2000,,,75.677002,,78.210999,78.210999,,,,,,,,,,,,
