Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/1989,1428.921035,-23.065001,0.0,0.0,642.319969,2048.176003,1496.35096,42.925756,0.313606,,,,,,1428.657706,2047.912675,12.422561,,
12/31/1989,1234.068514,-25.297001,0.0,0.0,613.070015,1821.841528,1495.318001,40.999307,0.336511,,,,,,1233.967473,1821.740487,11.044827,,
03/31/1990,1436.408074,-23.497999,0.0,0.0,607.195984,2020.106059,1517.584961,40.010675,0.300576,,,,,,1436.085014,2019.782999,12.240536,,
06/30/1990,1443.080971,-21.780001,0.0,0.0,605.669998,2026.970967,1544.07402,39.225451,0.298805,0.826469,5.95849,8.353889,12.263859,,1442.8155,2026.705497,12.277362,,
09/30/1990,1106.76471,-25.582001,0.0,0.0,588.650002,1669.832711,1552.18998,37.923837,0.35252,0.669074,4.829596,6.788214,7.434618,,1110.495744,1673.563745,10.170101,,
12/31/1990,1147.718966,-29.212,0.0,0.0,585.441002,1703.947968,1556.125023,37.62172,0.343579,0.676721,5.023269,7.193053,6.253867,,1151.467377,1707.696379,10.502444,,
03/31/1991,1186.346029,-29.351999,0.0,0.0,567.400009,1724.394039,1539.046997,36.866971,0.329043,0.693857,5.374321,7.98815,6.194943,,1212.201985,1750.249995,10.874586,,
06/30/1991,1295.509429,-38.842999,0.0,0.0,517.637997,1774.304427,1461.113003,35.42765,0.291741,0.726931,6.384618,10.203074,5.82394,,1293.883464,1772.678462,10.905919,,
09/30/1991,1229.431532,-50.605,0.0,0.0,516.159988,1694.986521,1460.922989,35.331088,0.304522,0.706572,6.448812,10.71691,6.091264,,1229.329491,1694.88448,10.416656,,
12/31/1991,1477.319326,-50.470001,0.0,0.0,513.811985,1940.66131,1475.778965,34.816324,0.264761,0.824548,7.856738,13.664801,7.338647,,1477.104952,1940.446936,11.920039,,
03/31/1992,1626.037807,-60.853001,0.0,0.0,486.732012,2051.916819,1457.386995,33.397582,0.237208,0.870945,8.324375,14.613335,7.594261,,1624.255635,2050.134646,12.572384,,
06/30/1992,1409.912125,-100.053001,0.0,0.0,480.392998,1790.252122,1414.41201,33.964149,0.268338,0.753534,6.529954,10.710645,6.714595,,1406.606496,1786.946493,10.957571,,
09/30/1992,1476.718494,-108.366997,0.0,0.0,488.219013,1856.570511,1453.989979,33.57788,0.262968,0.770259,6.780308,11.229484,7.338777,,1476.565962,1856.417978,11.361608,,
12/31/1992,1434.916524,-134.160004,0.0,0.0,472.353989,1773.110509,1397.428986,33.801645,0.266399,0.730434,6.251844,10.300458,6.471372,,1434.70915,1772.903135,10.846603,,
03/31/1993,1576.445017,-159.227005,0.0,0.0,469.904003,1887.122015,1389.958019,33.807064,0.249006,0.777043,6.724136,10.971576,6.949527,,1575.787191,1886.46419,11.527383,,
06/30/1993,1609.908191,-159.985001,0.0,0.0,465.117012,1915.040202,1398.016991,33.269768,0.242876,0.769302,6.655014,11.031147,7.430994,,1605.883438,1911.015449,11.675054,,
09/30/1993,1659.396338,-192.481995,0.0,0.0,476.030998,1942.945341,1415.332985,33.633852,0.245005,0.780751,6.674174,10.96427,7.000629,,1659.027547,1942.576551,11.838845,,
12/31/1993,1838.273968,-29.756001,0.0,0.0,352.627998,2161.145966,1289.247978,27.351449,0.163167,0.867195,7.483426,12.25063,9.502239,,1837.330304,2160.202302,13.149736,,
03/31/1994,1725.76937,-70.252998,0.0,0.0,337.185005,1992.701376,1247.180977,27.035772,0.16921,0.777719,6.372546,10.137723,8.139883,,1725.160903,1992.09291,12.102696,,
06/30/1994,2086.067457,-81.589996,0.0,0.0,284.232003,2288.709464,1250.583001,22.72796,0.124189,0.888358,6.865538,10.389388,8.269726,,2084.277207,2286.919214,13.85648,,
09/30/1994,1953.15717,-33.904999,0.0,0.0,306.864006,2226.116177,1315.033013,23.33508,0.137847,0.830212,5.949414,8.558661,8.58506,,1952.59896,2225.557967,13.465967,,
12/31/1994,2235.915455,-43.553001,0.0,0.0,348.544998,2540.907451,1396.445999,24.959433,0.137173,0.898677,6.156119,8.54687,9.024551,,2235.323909,2540.315906,15.320435,,
03/31/1995,2176.922956,-44.515999,0.0,0.0,358.571999,2490.978956,1483.907982,24.164032,0.143948,0.822185,5.319627,7.11381,9.625247,,2177.100044,2491.156044,15.002599,,
06/30/1995,2682.572464,-63.830002,0.0,0.0,334.529,2953.271462,1526.043023,21.921335,0.113274,0.918771,5.889405,7.740702,11.380439,27.461774,2675.213895,2945.912893,17.736887,,
09/30/1995,2817.776016,-47.046001,0.0,0.0,345.635994,3116.366009,1579.184044,21.886999,0.11091,0.932774,5.969364,7.852637,11.785646,32.687049,2814.697968,3113.28796,18.678546,,
12/31/1995,2540.082819,-73.777,0.0,0.0,362.242996,2828.548815,1635.792023,22.144808,0.128067,0.825345,5.301942,6.995108,9.608907,27.914953,2539.911402,2828.377398,16.950943,,
03/31/1996,2783.362484,-63.935001,0.0,0.0,474.396011,3193.823494,1799.746979,26.359039,0.148535,0.918083,5.914367,7.838681,9.67189,24.042796,2782.050133,3192.511143,19.124491,,
