Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,0,0,1522,0,795,2317,0,16981,25652,-8671,1797,18778,21095,,1502,1038,665.0,3205,5264,5099,10363,13568,0,77,5232,2218,7527,21095,
06/30/1990,,0,0,1573,0,760,2333,0,17016,25963,-8947,1838,18854,21187,,1650,989,616.0,3255,5356,5059,10415,13670,0,82,5229,2206,7517,21187,
09/30/1990,,0,0,1680,0,729,2409,0,17040,26253,-9213,1824,18864,21273,,1676,1267,598.0,3541,5288,5023,10311,13852,0,86,5232,2103,7421,21273,
12/31/1990,,110,0,1637,0,729,2476,0,17160,26531,-9371,1945,19105,21581,,510,812,2214.0,3536,5611,5033,10644,14180,0,0,5238,2163,7401,21581,
03/31/1991,,95,0,1567,0,728,2390,0,17135,26409,-9274,1973,19108,21498,,1635,1367,722.0,3724,5214,4958,10172,13896,0,99,5242,2261,7602,21498,
06/30/1991,,90,0,1623,0,696,2409,0,17113,26726,-9613,1967,19080,21489,,1617,1166,663.0,3446,5400,4959,10359,13805,0,102,5246,2336,7684,21489,
09/30/1991,,99,0,1631,0,714,2444,0,16954,26814,-9860,2113,19067,21511,,1624,949,660.0,3233,5549,4900,10449,13682,0,106,5250,2473,7829,21511,
12/31/1991,,86,0,1651,0,782,2519,0,17117,26036,-8919,2202,19319,21838,,507,967,2069.0,3543,5504,5062,10566,14109,0,0,5260,2469,7729,21838,
03/31/1992,,103,0,1543,0,660,2306,0,17143,26392,-9249,2183,19326,21632,,1539,1034,770.0,3343,5397,4996,10393,13736,0,0,5263,2633,7896,21632,
06/30/1992,,111,0,1596,0,681,2388,0,17144,26661,-9517,2268,19412,21800,,1532,1404,676.0,3612,5087,5084,10171,13783,0,0,5267,2750,8017,21800,
09/30/1992,,125,0,1622,0,768,2515,0,17186,26923,-9737,2336,19522,22037,,1556,1086,754.0,3396,5339,5161,10500,13896,0,0,4789,3352,8141,22037,
12/31/1992,,74,0,2225,0,922,3221,0,16610,26121,-9511,2018,18628,21849,,478,1158,1958.0,3594,5207,4797,10004,13598,0,0,5263,2988,8251,21849,
03/31/1993,,592,0,1566,0,985,3143,0,17248,27450,-10202,2656,19904,23047,,1415,1535,1068.0,4018,5330,7224,12554,16572,0,0,5261,1214,6475,23047,
06/30/1993,,122,0,1591,0,973,2686,0,17299,27763,-10464,2752,20051,22737,,1595,737,1077.0,3409,5322,7219,12541,15950,0,0,5262,1525,6787,22737,
09/30/1993,,77,0,1674,0,979,2730,0,17172,27626,-10454,2858,20030,22760,,1704,573,938.0,3215,5172,7109,12281,15496,0,0,5341,1923,7264,22760,
12/31/1993,,69,0,1581,0,996,2646,0,16646,26607,-9961,4145,20791,23437,,474,595,2339.0,3408,5129,7114,12243,15651,0,0,6415,1371,7786,23437,
03/31/1994,,59,0,1533,0,1015,2607,0,16503,26558,-10055,4225,20728,23335,,1707,308,1139.0,3154,5141,10018,15159,18313,0,0,3537,1485,5022,23335,
06/30/1994,,48,0,1504,0,1002,2554,0,16439,26721,-10282,1304,17743,20297,,1757,79,1166.0,3002,5143,7065,12208,15210,0,0,3538,1549,5087,20297,
09/30/1994,,51,0,1559,0,982,2592,0,16375,26810,-10435,1326,17701,20293,,1771,218,1164.0,3153,4934,7026,11960,15113,0,0,3532,1648,5180,20293,
12/31/1994,,135,0,1672,60,1031,2898,0,16114,26565,-10451,1127,17241,20139,,720,246,2517.0,3483,4897,6526,11423,14906,0,0,3536,1697,5233,20139,
03/31/1995,,106,0,1366,0,1234,2706,0,15980,26679,-10699,1265,17245,19951,,1726,244,1314.0,3284,4898,6468,11366,14650,0,0,3536,1765,5301,19951,
06/30/1995,,72,0,1386,0,1156,2614,0,16010,26899,-10889,1675,17685,20299,,1792,728,1309.0,3829,4887,6226,11113,14942,0,0,3545,1812,5357,20299,
09/30/1995,,72,0,1516,0,1079,2667,0,11128,26913,-15785,1806,12934,15601,,1833,881,1178.0,3892,5232,4304,9536,13428,0,0,3537,-1364,2173,15601,
12/31/1995,,76,0,1606,58,843,2583,0,11385,27222,-15837,1873,13258,15841,,753,1530,2358.0,4641,4737,4273,9010,13651,0,0,3541,-1351,2190,15841,
03/31/1996,,65,0,1446,0,1014,2525,0,11419,27535,-16116,1914,13333,15858,,1997,912,850.0,3759,5084,4235,9319,13078,500,0,3543,-1263,2780,15858,
06/30/1996,,54,0,1552,0,1010,2616,0,11526,27983,-16457,1915,13441,16057,,2022,583,722.0,3327,5149,4119,9268,12595,1000,0,3544,-1082,3462,16057,
09/30/1996,,81,0,1598,0,1004,2683,0,11660,28414,-16754,1882,13542,16225,,2053,484,731.0,3268,5424,3910,9334,12602,1000,0,3545,-922,3623,16225,
12/31/1996,,72,0,1982,35,558,2647,0,12073,29032,-16959,1888,13961,16608,,791,613,2123.0,3527,5424,3884,9308,12835,1000,0,3544,-771,3773,16608,
03/31/1997,,113,0,2155,0,240,2508,0,12283,29531,-17248,1939,14222,16730,,2455,1115,140.0,3710,5431,3598,9029,12739,1000,0,3533,-542,3991,16730,
06/30/1997,,113,0,2287,0,769,3169,0,12076,29796,-17720,1774,13850,17019,,3879,1297,,5176,5409,3324,8733,13909,1000,0,3135,-1025,3110,17019,
09/30/1997,,58,0,2328,0,752,3138,0,12154,30011,-17857,1890,14044,17182,,2904,1457,1069.0,5430,5403,3277,8680,14110,1000,0,2892,-820,3072,17182,
