Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1995,,21.1,16.700001,8.6,-33.900002,12.5,,,-11.6,,,,,,,,,,,,,,
06/30/1995,,21.200001,15.8,-7.9,-5.4,23.700001,,,-16.6,,,,,,,,,,,,,,
09/30/1995,,28.0,16.9,27.6,-57.400002,15.1,,,,,,,,,,,,,,,,,
12/31/1995,,30.799999,18.4,-10.3,-17.4,21.5,,,,,,,,,,,,,,,21.5,,
03/31/1996,,28.5,18.200001,13.7,-57.700001,2.7,,,-12.4,,,,,,,,,,,,,,
06/30/1996,,-46.200001,16.200001,93.800003,-38.5,25.299999,,,-13.2,,,,,,,,,,,,,,
09/30/1996,,41.200001,14.7,0.8,20.1,76.800003,,,-16.5,,,,,,,,,,,,,,
12/31/1996,,42.299999,16.799999,-3.5,-11.2,44.400002,-63.599998,,-63.599998,,,,,,,,,,,,-19.199996,,
03/31/1997,,38.599998,15.8,7.8,-16.200001,46.0,-18.4,0.0,-16.200001,0.0,0.0,-2.2,-22.6,-1.8,0.0,0.0,-12.8,0.0,-7.7,-0.3,5.0,,
06/30/1997,,4.3,16.1,19.6,-41.799999,-1.8,-21.9,0.0,-20.0,0.0,0.0,-1.9,29.0,-1.8,31.6,0.0,0.0,0.0,-0.7,-0.1,5.3,,
09/30/1997,,40.299999,17.5,15.6,-3.1,70.300003,-35.200001,0.0,-15.7,0.0,0.0,-19.5,-41.099998,-1.9,-31.6,0.0,-2.7,0.0,-4.8,-0.1,-6.0,,
12/31/1997,,62.1,13.1,47.7,-37.0,85.9,-8.9,0.0,-24.9,0.0,0.0,16.0,-67.699997,-1.8,0.0,0.0,-54.0,0.0,-11.9,0.0,9.3,,
03/31/1998,,49.599998,15.7,-4.1,81.699997,145.199997,-52.700001,0.0,-19.1,0.0,0.0,-33.599998,-87.099998,-1.8,0.0,0.0,-69.099998,0.0,-16.1,-0.1,5.4,,
06/30/1998,,72.900002,17.200001,33.400002,-130.800003,-6.6,-31.9,0.0,-30.4,0.0,0.0,-1.5,50.700001,-1.9,0.0,61.700001,0.0,0.0,-9.0,-0.1,12.2,,
09/30/1998,,-181.899994,18.4,4.7,190.399994,25.6,-85.699997,0.0,-27.1,0.0,0.0,-58.599998,53.5,-1.8,0.0,7.9,0.0,0.0,-21.9,69.199997,-6.6,,
12/31/1998,,34.599998,21.6,145.800003,-84.5,117.5,-188.699997,0.0,-39.400002,0.0,0.0,-149.300003,58.099998,-1.9,0.0,77.900002,0.0,0.0,-18.1,0.2,-13.1,,
03/31/1999,,48.299999,27.700001,56.5,-10.1,122.400002,-842.0,0.0,-38.900002,0.0,0.0,-803.099976,737.700012,0.0,0.0,790.5,-50.799999,0.0,0.0,-2.0,18.9,,
06/30/1999,,91.599998,30.4,21.6,-144.899994,-1.3,148.800003,0.0,-49.900002,0.0,0.0,198.699997,-160.600006,0.0,0.0,0.0,0.0,0.0,-97.599998,-63.0,-13.1,,
09/30/1999,,105.800003,30.4,-194.899994,210.699997,152.0,-9.3,0.0,-39.200001,0.0,0.0,29.9,-137.800003,0.0,0.0,0.0,0.0,0.0,-15.4,-122.400002,4.9,,
12/31/1999,,95.5,31.200001,-48.200001,7.3,85.800003,-10.5,0.0,-47.099998,0.0,0.0,36.599998,-74.699997,0.0,0.0,0.0,0.0,0.0,0.0,-74.699997,0.6,,
