Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Source: Bloomberg
04/28/1989,,,19.153,,24.285,24.285,,,,,,,,,,,
07/29/1989,,,12.859,,14.801,14.801,,,,,,,,,,,
10/28/1989,,,29.559,,29.559,29.559,,,,,,,,,,,
01/27/1990,,,14.114,,-146.919998,-146.919998,,,,,,,,,,,
04/27/1990,,,14.572,,14.572,14.572,,,,,,,,,,,
07/28/1990,,,14.431,,14.431,14.431,,,,,,,,,,,
10/27/1990,,,29.841,,29.841,29.841,,,,,,,,,,,
01/26/1991,,,0.0,,15.284,15.284,,,,,,,,,,,
04/27/1991,,,14.819,,14.819,14.819,,,,,,,,,,,
07/27/1991,,,13.83,,13.83,13.83,,,,,,,,,,,
10/26/1991,,,27.431,,27.431,27.431,,,,,,,,,,,
01/25/1992,,,0.0,,-35.966,-35.966,,,,,,,,,,,
04/25/1992,,,15.146,,13.948,13.948,,,,,,,,,,,
07/25/1992,,,19.033001,,19.033001,19.033001,,,,,,,,,,,
10/24/1992,,,40.514,,40.514,40.514,,,,,,,,,,,
01/31/1993,,,0.0,,25.412,25.412,,,,,,,,,,,
05/01/1993,,,20.868,,18.201,18.201,,,,,,,,,,,
07/31/1993,,,24.195999,,24.196001,24.196001,,,,,,,,,,,
10/30/1993,,,45.931999,,45.932001,45.932001,,,,,,,,,,,
01/29/1994,,,0.0,,28.890001,28.890001,,,,,,,,,,,
04/30/1994,,,17.58,,17.579999,17.579999,,,,,,,,,,,
07/30/1994,,,17.007,,17.006999,17.006999,,,,,,,,,,,
10/29/1994,,,30.999001,,30.998998,30.998998,,,,,,,,,,,
01/28/1995,,,0.0,,9.877,9.877,,,,,,,,,,,
04/29/1995,,,7.721,,6.276,6.276,,,,,,,,,,,
07/29/1995,,,5.924,,-26.630999,-26.630999,,,,,,,,,,,
10/28/1995,,,32.088001,,32.087999,32.087999,,,,,,,,,,,
01/27/1996,,,0.0,,5.121,5.121,,,,,,,,,,,
04/27/1996,,,25.559,,25.559,25.559,,,,,,,,,,,
07/27/1996,,,31.794001,,31.794001,31.794001,,,,,,,,,,,
10/26/1996,,,79.281998,,85.202002,85.202002,,,,,,,,,,,
01/25/1997,,,0.0,,206.827007,206.827007,,,,,,,,,,,
04/26/1997,,,45.835999,,45.835999,45.835999,,,,,,,,,,,
07/26/1997,,,47.977001,,47.976999,47.976999,,,,,,,,,,,
10/25/1997,,,99.899002,,101.722001,101.722001,,,,,,,,,,,
01/31/1998,,,0.0,,95.474,95.474,,,,,,,,,,,
05/02/1998,,,86.516998,,86.516998,86.516998,,,,,,,,,,,
08/01/1998,,,83.638,,83.637999,83.637999,,,,,,,,,,,
10/31/1998,,,132.688995,,123.641003,123.641003,,,,,,,,,,,
01/31/1999,,,126.834999,,126.834998,126.834998,,,,,,,,,,,
05/01/1999,,,127.662003,,117.120003,117.120003,,,,,,,,,,,
07/31/1999,,,114.679001,,115.880997,115.880997,,,,,,,,,,,
10/30/1999,,,156.973999,,151.716995,151.716995,,,,,,,,,,,
01/29/2000,,,136.949997,,136.949997,136.949997,,,,,,,,,,,
04/29/2000,,,130.580002,,130.580002,130.580002,,,,,,,,,,,
07/29/2000,,,114.032997,,114.032997,114.032997,,,,,,,,,,,
10/28/2000,,,158.274002,,158.274002,158.274002,,,,,,,,,,,
01/27/2001,,,135.179001,,135.179001,135.179001,,,,,,,,,,,
04/28/2001,,,123.670998,,123.670998,123.670998,,,,,,,,,,,
07/28/2001,,,111.907997,,111.907997,111.907997,,,,,,,,,,,
10/27/2001,,,149.498001,,109.498001,109.498001,,,,,,,,,,,
01/26/2002,,,155.320007,,155.320007,155.320007,,,,,,,,,,,
04/27/2002,,,147.102997,,147.102997,147.102997,,,,,,,,,,,
07/27/2002,,,129.626999,,129.626999,129.626999,,,,,,,,,,,
10/26/2002,,,157.354996,,147.354996,147.354996,,,,,,,,,,,
01/25/2003,,,154.302994,,154.302994,154.302994,,,,,,,,,,,
04/26/2003,,,113.530998,,113.530998,113.530998,,,,,,,,,,,
07/26/2003,,,123.262001,,123.262001,123.262001,,,,,,,,,,,
10/25/2003,,,182.832993,,182.832993,182.832993,,,,,,,,,,,
01/31/2004,,,238.738998,,238.738998,238.738998,,,,,,,,,,,
05/01/2004,,,168.112,,168.112,168.112,,,,,,,,,,,
07/31/2004,,,118.241997,,118.241997,118.241997,,,,,,,,,,,
10/30/2004,,,200.854996,,200.854996,200.854996,,,,,,,,,,,
01/29/2005,,,196.197998,,164.98,164.98,,,,,,,,,,,
04/30/2005,,,149.343994,,135.581,135.581,,,,,,,,,,,
07/30/2005,,,123.140999,,110.814,110.814,,,,,,,,,,,
10/29/2005,,,171.162994,,155.325,155.325,,,,,,,,,,,
01/28/2006,,,220.003006,0.347448468085105,288.703,288.703,,,,,,,,,,,
04/29/2006,,,168.358994,-1.06690415132665,163.809,163.809,,,,,,,,,,,
07/29/2006,,,138.156006,-0.421835023875658,138.156,138.156,,,,,,,,,,,
10/28/2006,,,230.612,0.685073428947991,230.612,230.612,,,,,,,,,,,
01/27/2007,,,172.460007,-1.71411297717343,205.462,205.462,,,,,,,,,,,
04/28/2007,,,174.108002,-0.999503199860417,162.108,162.108,,,,,,,,,,,
07/28/2007,,,177.031998,-0.175938994191024,59.032,59.032,,,,,,,,,,,
10/27/2007,,,249.460999,-1.52793159426316,249.461,249.461,,,,,,,,,,,
01/26/2008,,,290.148987,-0.281519709289123,301.149,301.149,,,,,,,,,,,
04/26/2008,,,181.849,-0.573553869637532,193.849,186.0,,,-3.31976925579018,,-0.639390088945367,,,,-3.14046822742474,,
07/26/2008,,,210.223,-0.0681595452339793,200.223,222.073,,,-3.20435308343411,,-4.04109589041096,,,,5.03616872785968,,
10/25/2008,,,218.21904,-2.27914024245456,235.849,250.117,,,1.58135364447353,,3.5319526627219,,,,3.05550969922903,,
01/31/2009,,,236.696,1.29966108077574,250.696,237.77995,,,3.78592329329774,,11.1316427783903,,,,6.61898395721925,,
05/02/2009,,,230.8039,0.0832988553302946,209.214,213.5332,,,10.7513210568455,,9.33681652490887,,,,17.9382877009996,,
