Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2010,,19.754378,1.003716,,9.188334,,16.455811,36.87926,13.789023,9.911714,9.802494,9.802494,,28.118812,0.0,19.754378,
09/30/2010,,16.883341,0.974271,,9.720374,,20.74216,67.394469,17.787637,12.503781,12.544116,12.544116,,29.705215,0.0,16.883341,
12/31/2010,,11.091824,0.626436,,10.637097,,5.478941,-98.77193,2.211455,2.186607,2.199031,2.199031,,1.123596,343.902439,-27.05323,
03/31/2011,,10.248593,0.560837,6.515438,19.303127,,9.301868,,7.19764,5.624385,5.516224,5.516224,,21.857923,0.0,10.248593,
06/30/2011,,8.556827,0.499565,5.824912,20.459114,,11.532179,,8.934989,6.550147,6.443973,6.443973,,26.691042,0.0,8.556827,
09/30/2011,,8.761581,0.548315,6.053107,15.179643,,18.330989,13.562026,16.562856,10.803027,10.675775,10.515036,,34.775576,0.0,8.761581,
12/31/2011,,10.0168,0.608569,6.855674,14.564935,,8.878425,16.414211,5.976027,4.965753,5.017123,3.587329,,16.905444,170.123457,-7.024126,
03/31/2012,,5.461427,0.328281,4.219353,6.340167,,-4.374935,-249.908592,-7.856178,-9.716305,-9.757872,-9.674738,,,,,
06/30/2012,,8.948319,0.549634,6.137618,6.010669,,20.562717,48.972251,18.437035,13.832424,13.782846,13.702281,,24.97479,0.0,8.948319,
09/30/2012,,2.951572,0.200597,3.087033,9.568874,,-4.435484,-185.786234,-6.73311,-4.237675,-4.443092,-4.41266,,,,,
12/31/2012,,1.817032,0.091464,2.390452,12.831579,,-0.232892,,-0.992513,-0.211127,-0.20242,-0.084886,,,,,
03/31/2013,,2.333623,0.121454,2.493075,12.289437,,-11.749091,,-14.875627,-6.744666,-7.07895,-7.059286,,,,,
06/30/2013,,-5.062253,-0.282467,-1.282398,9.018168,,-4.362115,-61.624282,-7.608804,-4.870033,-5.119012,-5.128971,,,,,
09/30/2013,,-0.690099,-0.043016,0.943814,8.026374,,16.516357,,13.51901,9.124668,9.08046,9.018568,,32.504905,18.363636,-0.563372,
12/31/2013,,-1.864979,-0.095627,0.416409,3.264762,,-5.925776,-1.328526,-9.404389,-4.722419,-4.874103,-4.803317,,,,,
03/31/2014,,3.210293,0.172555,3.362632,3.177823,,16.158394,121.953038,13.365489,9.685701,9.631243,9.530107,,27.532014,20.09312,2.565245,
06/30/2014,,7.458444,0.390578,5.404123,7.197254,,13.890157,72.914654,11.509204,8.436026,8.291496,8.192606,,26.701917,22.691705,5.765996,
09/30/2014,,6.126604,0.31709,5.050106,4.247087,,5.387722,,2.33441,4.224556,4.135703,4.07916,,,48.067327,3.181709,
12/31/2014,,3.509501,0.184326,4.066909,3.674027,,-5.850556,,-11.096979,-9.227345,-9.278219,-9.252782,,,,,
03/31/2015,,5.164111,0.285705,4.953846,3.717097,,19.765947,36.953299,17.650463,13.155864,13.091564,13.007973,,25.464481,13.024913,4.49149,
06/30/2015,,5.943221,0.326513,5.254823,0.167891,,17.984247,113.074205,15.592182,10.640315,10.253792,10.144399,,31.758653,18.871891,4.821623,
09/30/2015,,8.072057,0.45408,6.297253,-0.569234,,17.567468,141.263331,15.081991,10.787558,10.772851,10.669902,,28.473915,18.263267,6.597835,
12/31/2015,,13.411427,0.740464,9.156088,0.11615,,8.193042,,5.857183,5.085578,5.155724,5.22587,,13.173653,43.561644,7.569189,
03/31/2016,,10.410878,0.637017,7.807558,0.164537,,14.369461,-82.992641,12.12227,9.554051,9.323749,9.219066,,21.185953,23.596518,7.954273,
06/30/2016,,9.139896,0.571696,7.061288,3.784271,,11.780594,,9.391232,6.406261,6.378558,6.302376,,31.784661,33.930769,6.038659,
09/30/2016,,9.645894,0.612173,7.533071,7.738546,,15.512057,7.198096,13.755085,10.80125,10.771771,10.647957,,21.474496,16.895349,8.016186,
12/31/2016,,9.848096,0.566825,7.575877,4.352306,,4.881226,-44.029851,2.51341,2.245211,2.176245,2.176245,,10.670732,107.692308,-0.757546,
03/31/2017,,9.064212,0.560508,7.098061,4.574966,,15.120702,,12.743233,10.036576,10.014631,9.890271,,22.675086,24.186391,6.871906,
06/30/2017,,7.581593,0.493574,6.077475,3.769077,,6.956328,-76.753507,4.523473,3.690202,3.653002,3.608362,,20.559211,67.628866,2.454248,
09/30/2017,,8.112056,0.534066,6.411367,1.982581,,20.541899,,18.641574,13.73751,13.71912,13.553608,,26.307136,14.654003,6.923315,
12/31/2017,,15.636633,0.973214,10.992499,6.068719,,8.988626,25.660964,6.806025,23.762681,23.147864,23.147864,,,8.525896,14.30347,
03/31/2018,,15.83548,0.965802,11.16263,4.394397,,14.799738,,12.306462,9.914952,9.907683,9.791379,,20.791494,28.730512,11.285865,
06/30/2018,,15.548844,0.926583,10.565762,2.512749,,4.080519,,1.705902,1.364722,1.344251,1.316957,,27.2,197.927461,-15.226588,
09/30/2018,,14.331912,0.851279,9.740453,2.231143,,13.593015,-700.606061,11.512262,10.372802,10.354223,10.236562,,9.897795,22.660617,11.084212,
12/31/2018,,7.85891,0.494718,6.049086,-1.259308,,7.74197,,5.788845,4.60612,4.568142,4.568142,,20.431115,44.112827,4.392122,
03/31/2019,,6.757769,0.433949,5.394863,2.270295,,10.12524,,7.554171,6.208999,6.175866,6.109602,,20.350877,45.010846,3.71604,
06/30/2019,,7.492811,0.490528,5.960886,4.771104,,8.259683,91.814461,5.692748,4.795945,4.600988,4.548999,,18.493151,58.714286,3.093461,
09/30/2019,,6.873261,0.456574,5.518994,4.864244,,13.942403,-8.533078,11.63191,9.433962,9.38762,9.288315,,18.895845,29.365645,4.854884,
12/31/2019,,7.43386,0.489124,5.841238,7.200479,,9.004838,38.432364,7.069656,5.919992,5.867971,5.867971,,16.261957,35.992908,4.758197,
03/31/2020,,5.118789,0.346249,4.563688,2.305468,,0.378788,-90.780578,-2.510398,-2.005348,-2.012775,-2.049911,,,,,
06/30/2020,,-0.250868,-0.014979,-0.687403,2.96701,,-15.971936,-97.952948,-19.248865,-19.851424,-19.884441,-19.933966,,,,,
