Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2007,,2109.0,2109.0,,2.631105,1.117117,1.039829,0.69,0.69,0.71,0.69,0.69,0.71,0.0,0.479374,0.370318,,,,
06/30/2007,,2109.0,2109.0,,2.766714,1.170223,1.087245,0.7,0.7,0.73,0.7,0.7,0.73,0.0,1.520626,1.412518,,,,
09/30/2007,,2109.0,2109.0,,2.805121,1.284021,1.192982,0.82,0.82,0.83,0.82,0.82,0.83,0.0,0.521574,0.40019,,,,
12/31/2007,2109.0,2109.0,2109.0,,2.800853,1.189663,1.086297,0.74,0.74,0.74,0.74,0.74,0.74,0.0,0.110005,-0.059744,0.711712,7.3945,2.733049,
03/31/2008,2108.901789,2108.0,2108.0,,2.808824,1.303605,1.208254,0.79,0.79,0.8,0.79,0.79,0.8,0.0,0.750949,0.608159,0.583716,7.007439,2.185498,
06/30/2008,2070.44655,2108.0,2095.0,,3.202387,1.364678,1.26778,0.81,0.81,0.81,0.8,0.8,0.81,0.46,1.678282,1.547971,1.462486,6.697589,1.529622,
09/30/2008,2023.033875,2064.0,2051.0,,3.390054,1.529498,1.421745,1.01,1.01,0.93,1.01,1.01,0.93,0.54,0.976597,0.854705,1.385543,5.74978,-0.383582,
12/31/2008,2007.26306,2031.0,2020.0,,3.030693,1.209406,1.10198,0.72,0.72,0.72,0.71,0.71,0.71,0.54,0.412376,0.276238,0.76273,3.736431,-1.792989,
03/31/2009,1961.577064,2000.0,1993.0,,2.808329,1.260913,1.164074,0.74,0.74,0.740943,0.74,0.74,0.74035,0.54,0.716006,0.643251,1.203623,3.010843,-2.502578,
06/30/2009,1941.704654,1961.0,1955.0,,3.137596,1.34578,1.242455,0.79,0.79,0.791125,0.79,0.79,0.790331,0.54,1.540153,1.449105,1.34006,3.284228,-2.759431,
09/30/2009,1911.383022,1934.0,1927.0,,3.418267,1.588998,1.478983,0.93,0.93,0.933653,0.93,0.93,0.930595,0.58,1.028023,0.944992,0.838137,3.31697,-3.215473,
12/31/2009,1887.164503,1905.0,1899.0,,3.537125,1.414955,1.285413,0.8,0.8,0.810427,0.8,0.8,0.808924,0.58,0.771459,0.649289,0.816039,3.028883,-3.678535,
03/31/2010,1856.66404,1878.0,1874.0,,3.466382,1.567769,1.448773,0.9,0.9,0.9,0.9,0.9,0.9,0.58,1.053362,0.973319,0.45781,3.256917,-4.203238,
06/30/2010,1835.459333,1849.0,1846.0,,3.825027,1.695558,1.574215,1.07,1.07,1.008126,1.07,1.07,1.004559,0.58,1.877031,1.785482,0.862999,2.214704,-5.177995,
09/30/2010,1818.285237,1830.0,1828.0,,3.618162,1.677243,1.551422,0.99,0.99,1.010941,0.99,0.99,1.004208,0.64,1.32221,1.232495,1.92874,2.492458,-5.241752,
12/31/2010,1801.78349,1811.0,1809.0,,3.889994,1.657269,1.516307,0.96,0.96,0.907684,0.96,0.96,0.89926,0.64,0.873964,0.746821,0.945175,1.94585,-5.843099,
03/31/2011,1778.409015,1794.0,1793.0,,3.787507,1.810374,1.677078,1.06,1.06,1.069716,1.06,1.06,1.059443,0.64,1.33575,1.247072,0.743361,2.244703,-5.916524,
06/30/2011,1761.398116,1772.0,1772.0,,4.668736,2.235327,2.094808,1.35,1.35,1.343482,1.35,1.35,1.341902,0.64,2.325056,2.22009,1.236518,2.083004,-6.246742,
