Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/24/1990,3677.699951,,-1803.0,,1874.699951,,-1480.699951,,,394.0,-118.400005,,156.600006,,0.0,,-38.200001,275.599995,-93.699997,181.899994,0.0,,,181.899998,0.0,181.899994,0.0,,181.899994,181.899994,,1597.799927,0.113333,0.113333,,1597.799927,0.113333,0.113333,0.113333,
06/16/1990,4204.700195,,-2004.0,,2200.700195,,-1641.599976,,,559.099976,-120.199993,,161.399994,,0.0,,-41.200001,438.899982,-146.399994,292.5,0.0,,,292.499989,0.0,292.5,0.0,,292.5,292.5,,1600.60199,0.18,0.18,,1600.60199,0.18,0.18,0.18,
09/08/1990,4475.600098,,-2167.800049,,2307.800049,,-1744.199951,,,563.599976,2.400009,,158.899994,,0.0,,-161.300003,565.999985,-215.699997,350.299988,13.7,,,336.599988,0.0,336.600006,0.0,,336.600006,336.600006,,1599.199951,0.21,0.22,,1599.199951,0.21,0.22,0.22,
12/30/1990,5444.700195,,-2635.100098,,2809.600098,,-2270.699951,,,538.900024,-152.000008,,211.600006,,0.0,,-59.599998,386.900017,-121.0,265.899994,0.0,,,265.900017,0.0,265.899994,0.0,,265.899994,265.899994,,1574.900024,0.17,0.17,,1574.900024,0.17,0.17,0.17,
03/23/1991,4117.0,,-1963.900024,,2153.099976,,-1726.199951,,,426.899994,-110.899998,,152.699997,,0.0,,-41.799999,315.999996,-110.599998,205.399994,0.0,,,205.399998,0.0,205.399994,0.0,,205.399994,205.399994,,1603.800049,0.13,0.13,,1603.800049,0.13,0.13,0.13,
06/15/1991,4679.799805,,-2234.699951,,2445.099854,,-1854.199951,,,590.900024,-101.200005,,139.300003,,0.0,,-38.099998,489.70002,-171.399994,318.299988,0.0,,,318.300026,0.0,318.299988,0.0,,318.299988,318.299988,,1612.400024,0.195,0.195,,1612.400024,0.195,0.195,0.195,
09/07/1991,4881.299805,,-2349.399902,,2531.899902,,-1996.599976,,,535.299988,-101.899994,,137.399994,,0.0,,-35.5,433.399994,-148.0,285.399994,0.0,,,285.399994,0.0,285.399994,0.0,,285.399994,285.399994,,1604.400024,0.18,0.18,,1604.400024,0.18,0.18,0.18,
12/28/1991,5614.100098,,-2730.600098,,2883.5,,-2324.800049,,,558.700012,-138.100002,,184.300003,,0.0,,-46.200001,420.60001,-149.5,271.100006,0.0,,,271.10001,0.0,271.100006,0.0,,271.100006,271.100006,,1578.5,0.17,0.17,0.17,1578.5,0.17,0.17,0.17,
03/21/1992,4497.299805,,-2193.399902,,2303.899903,,-1847.0,,,456.899994,-107.6,,136.0,,0.0,,-28.4,349.299994,-114.300003,235.0,927.399994,,,-692.400003,0.0,-692.400024,0.0,,-692.400024,-692.400024,,1605.199952,-0.43,0.145,0.145,1605.199952,-0.43,0.145,0.145,
06/13/1992,5126.399902,,-2445.600098,,2680.799804,,-2004.5,,,676.299988,-113.200003,,140.300003,,0.0,,-27.1,563.099985,-184.300003,378.799988,0.0,,,378.799982,0.0,378.799988,0.0,,378.799988,378.799988,,1608.599976,0.235,0.235,0.235,1608.599976,0.235,0.235,0.235,
