Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2015,848.242,848.242,-541.833,541.833,306.409,0.0,-143.553,95.551,22.471,25.531,162.856,-207.506,93.775,94.388,-0.613,-7.004,0.228,120.507,-44.65,9.059,-35.591,0.0,0.0,0.0,-35.591,-3.726,-39.317,0.0,0.0,-39.317,-7.425,31.892,172.999,-0.23,-0.23,-0.042919,341.299,-0.23,-0.23,-0.136557,
06/30/2015,1274.284,1274.284,-793.892,793.892,480.392,0.0,-364.892,232.216,84.514,48.162,115.5,-216.236,114.912,122.418,-7.506,102.345,-0.243,-0.778,-100.736,-11.599,-112.335,0.0,0.0,0.0,-112.335,-4.555,-116.89,0.0,0.0,-116.89,-3.7483,113.1417,197.149,-0.59,-0.59,-0.019013,197.149,-0.59,-0.59,-0.019013,
09/30/2015,1201.573,1201.573,-747.61,747.61,453.963,0.0,-323.923,224.487,85.864,13.572,130.04,-107.708,117.048,121.845,-4.797,-9.848,,0.508,22.332,-13.367,8.965,0.0,0.0,0.0,8.965,-1.833,7.132,0.0,0.0,7.132,93.266,86.134,199.48,0.04,0.04,0.467546,200.91,0.04,0.04,0.467546,
12/31/2015,1364.957,1364.957,-854.323,854.323,510.634,,-379.073,242.997,84.552,51.524,131.561,-25.538,114.569,119.334,-4.765,-91.105,0.0,2.074,106.023,-22.99,83.033,0.0,0.0,0.0,83.033,-9.533,73.5,0.0,0.0,73.5,183.234394,109.734394,199.862,0.37,0.37,0.916805,200.731,0.37,0.37,0.916674,
03/31/2016,1281.561,1281.561,-770.539,770.539,511.022,0.0,-323.125,227.526,84.707,10.892,187.897,-283.004,114.122,118.415,-4.293,161.556,0.0,7.326,-95.107,8.658,-86.449,0.0,0.0,0.0,-86.449,-6.325,-92.774,0.0,0.0,-92.774,-9.599,83.175,200.449,-0.46,-0.46,-0.047887,200.449,-0.46,-0.46,-0.047887,
06/30/2016,1285.469,1285.469,-782.472,782.472,502.997,0.0,-332.276,239.241,84.288,8.747,170.721,-27.384,114.961,117.715,-2.754,-88.152,-0.414,0.989,143.337,-60.439,82.898,0.0,0.0,0.0,82.898,-10.202,72.696,0.0,0.0,72.696,150.9835,78.2875,201.229,0.36,0.36,0.750307,201.565,0.36,0.36,0.748398,
09/30/2016,1265.65,1265.65,-761.937,761.937,503.713,0.0,-339.881,242.51,87.354,10.017,163.832,-132.614,114.378,117.618,-3.24,21.143,,-2.907,31.218,-12.812,18.406,0.0,0.0,0.0,18.406,-20.309,-1.903,0.0,0.0,-1.903,78.0692,79.9722,202.029,-0.01,-0.01,0.386426,202.029,-0.01,-0.01,0.385845,
12/31/2016,1321.216,1321.216,-820.889,820.889,500.327,0.0,-362.341,236.547,87.182,38.612,137.986,105.979,112.967,115.52,-2.553,-195.587,,-23.359,243.965,5.387,249.352,0.0,0.0,0.0,249.352,-16.034,233.318,0.0,0.0,233.318,360.1563,126.8383,202.324,1.15,1.15,1.780097,203.146,1.15,1.15,1.77437,
03/31/2017,1152.584,1152.584,-738.63,738.63,413.954,0.0,-294.733,200.524,82.621,11.588,119.221,-156.343,112.173,114.799,-2.626,46.837,0.0,-2.667,-37.122,10.33,-26.792,0.0,0.0,0.0,-26.792,-27.998,-54.79,0.0,0.0,-54.79,22.504,77.294,202.479,-0.27,-0.27,0.111142,202.479,-0.27,-0.27,0.111142,
06/30/2017,1219.504,1219.504,-755.102,755.102,464.402,0.0,-272.53,210.185,80.512,-18.167,191.872,-360.022,113.524,115.984,-2.46,220.386,,26.112,-168.15,-84.086,-252.236,0.0,0.0,0.0,-252.236,-37.665,-289.901,,,-289.901,-138.891,151.01,202.946,-1.43,-1.43,-0.684374,202.946,-1.43,-1.43,-0.68591,
