Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
08/27/1999,3408,206,3238,0,3238.0,-3032,3202,1423.0,,,,1779.0,0.0,0.0,3408,-2326,108.0,2218,1082,0.0,0.0,1082,-444,638,0.0,,,638,0.0,638,0,,638,638,,474.694,1.34,1.34,1.34,483.893,1.32,1.32,1.32,
11/26/1999,3473,214,3453,0,3453.0,-3239,3259,1218.0,,,,2041.0,0.0,0.0,3473,-2264,118.0,2146,1209,0.0,0.0,1209,-486,723,0.0,,,723,0.0,723,0,,723,723,,477.395,1.51,1.51,1.58,489.011,1.48,1.48,1.54,
02/25/2000,4493,223,3694,0,3694.0,-3471,4270,2096.0,,,,2174.0,0.0,0.0,4493,-3014,129.0,2885,1479,0.0,0.0,1479,-592,887,0.0,,,887,0.0,887,0,0.0,887,887,,484.576,1.83,1.83,1.83,505.387,1.76,1.76,1.76,
05/26/2000,4155,293,4334,0,4334.0,-4041,3862,1335.0,,,,2527.0,0.0,0.0,4155,-2897,154.0,2743,1258,0.0,0.0,1258,-503,755,0.0,,,755,0.0,755,0,0.0,755,755,,484.38,1.56,1.56,1.56,510.262,1.48,1.48,1.48,
08/25/2000,4527,227,4551,0,4551.0,-4324,4300,2112.0,,,,2188.0,0.0,0.0,4527,-3154,136.0,3018,1373,0.0,0.0,1373,-549,824,0.0,,,824,0.0,824,0,0.0,824,824,,481.253,1.71,1.71,1.71,508.895,1.62,1.62,1.62,
11/24/2000,3415,243,4817,0,4817.0,-4574,3172,985.0,,,,2187.0,0.0,0.0,3415,-2215,154.0,2061,1200,-290.0,290.0,910,-309,601,0.0,,,601,0.0,601,0,0.0,601,601,,488.191,1.23,1.23,1.6,521.456,1.16,1.16,1.49,
02/23/2001,4733,368,5137,0,5137.0,-4769,4365,2066.0,,,,2299.0,0.0,0.0,4733,-3474,195.0,3279,1259,0.0,0.0,1259,-491,768,0.0,,,768,0.0,768,0,0.0,768,768,,515.4,1.49,1.49,1.49,548.6,1.4,1.4,1.4,
05/25/2001,3990,166,4334,0,4334.0,-4168,3824,1795.0,,,,2029.0,0.0,0.0,3990,-3044,206.0,2838,946,0.0,0.0,946,-369,577,0.0,,,577,0.0,577,0,0.0,577,577,,513.8,1.12,1.12,1.12,545.8,1.06,1.06,1.06,
08/31/2001,3661,265,3964,0,3964.0,-3699,3396,1267.0,,,,2129.0,0.0,0.0,3661,-2894,218.0,2676,767,0.0,0.0,767,-299,468,0.0,,,468,0.0,468,0,0.0,468,468,,508.1,0.92,0.92,0.92,539.7,0.87,0.87,0.87,
11/30/2001,3427,494,3185,0,3185.0,-2691,1807,0.0,,0.0,0.0,1807.0,0.0,0.0,3427,-2703,224.0,2479,724,0.0,0.0,724,-227,497,0.0,,0.0,497,0.0,497,0,0.0,497,497,,501.6,0.99,0.99,0.99,533.5,0.93,0.93,0.93,
02/22/2002,3598,412,2514,0,2514.0,-2102,3186,1203.0,,,,1983.0,0.0,0.0,3598,-2759,196.0,2563,839,0.0,0.0,839,-315,524,0.0,,,524,0.0,524,0,0.0,524,524,,500.2,1.05,1.05,1.05,534.4,0.98,0.98,0.98,
05/31/2002,3851,673,3056,0,3056.0,-2383,3178,1074.0,,,,2104.0,0.0,0.0,3851,-2950,221.0,2729,901,0.0,0.0,901,-338,563,0.0,,,563,0.0,563,0,0.0,563,563,,496.8,1.13,1.13,1.13,531.0,1.06,1.06,1.06,
08/30/2002,3649,696,2919,0,2919.0,-2223,2953,1107.0,,,,1846.0,0.0,0.0,3649,-2855,236.0,2619,794,0.0,0.0,794,-272,522,0.0,,,522,0.0,522,0,0.0,522,522,,494.9,1.05,1.05,1.05,520.4,1.0,1.0,1.0,
11/29/2002,2888,620,2780,0,2780.0,-2160,2268,679.0,,,,1589.0,0.0,0.0,2888,-2169,199.0,1970,719,0.0,0.0,719,-214,505,0.0,,,505,0.0,505,0,0.0,505,505,,490.7,1.03,1.03,1.03,515.1,0.98,0.98,0.98,
02/28/2003,4187,725,2632,0,2632.0,-1907,3462,1773.0,,,,1689.0,0.0,0.0,4187,-3169,190.0,2979,1018,0.0,0.0,1018,-356,662,0.0,,,662,0.0,662,0,0.0,662,662,,489.3,1.35,1.35,1.35,512.0,1.29,1.29,1.29,
05/30/2003,3985,867,2867,0,2867.0,-2000,3118,2149.0,,,,969.0,0.0,0.0,3985,-2947,200.0,2747,1038,0.0,0.0,1038,-343,695,0.0,,,695,0.0,695,0,0.0,695,695,,485.8,1.43,1.43,1.43,510.2,1.36,1.36,1.36,
08/29/2003,3793,919,2841,0,2841.0,-1922,2874,1113.0,,,,1761.0,0.0,0.0,3793,-2813,218.0,2595,980,0.0,0.0,980,-303,677,0.0,,,677,0.0,677,0,0.0,677,677,,488.5,1.39,1.39,1.39,511.7,1.32,1.32,1.32,
11/28/2003,4058,640,2411,0,2411.0,-1771,3418,2257.0,,,,1161.0,0.0,0.0,4058,-2649,221.0,2428,1409,0.0,0.0,1409,-438,971,0.0,,,971,0.0,971,0,0.0,971,971,,490.1,1.98,1.98,1.98,513.4,1.89,1.89,1.89,
02/27/2004,6032,672,2545,2545,0.0,-1873,5360,3819.0,,,,1541.0,0.0,0.0,6032,-4103,233.0,3870,1929,0.0,0.0,1929,-636,1293,0.0,,,1293,0.0,1293,0,0.0,1293,1293,,492.0,2.63,2.63,2.63,517.1,2.5,2.5,2.5,
05/28/2004,5638,672,2710,2710,0.0,-2038,4966,3409.0,,,,1557.0,0.0,0.0,5638,-3898,252.0,3646,1740,0.0,0.0,1740,-553,1187,0.0,,,1187,0.0,1187,0,0.0,1187,1187,,487.9,2.43,2.43,2.43,513.5,2.31,2.31,2.31,
08/27/2004,4647,749,2905,2905,0.0,-2156,3898,2424.0,,,,1474.0,0.0,0.0,4647,-3354,228.0,3126,1293,0.0,0.0,1293,-414,879,0.0,,,879,0.0,879,0,0.0,879,879,,489.2,1.8,1.8,1.8,505.0,1.74,1.74,1.74,
11/26/2004,4634,933,3754,3754,0.0,-2821,3701,2332.0,,,,1369.0,0.0,0.0,4634,-2920,239.0,2681,1714,0.0,0.0,1714,-520,1194,0.0,,,1194,0.0,1194,0,0.0,1194,1194,,488.6,2.44,2.44,2.44,506.2,2.36,2.36,2.36,
02/25/2005,6515,727,4176,4176,0.0,-3449,5788,4141.0,,,,1647.0,0.0,0.0,6515,-4370,252.0,4118,2145,0.0,0.0,2145,-633,1512,0.0,,,1512,0.0,1512,0,0.0,1512,1512,,494.3,3.06,3.06,3.06,515.1,2.94,2.94,2.94,
05/27/2005,4927,845,4867,4867,0.0,-4022,4082,2562.0,,,,1520.0,0.0,0.0,4927,-3683,274.0,3409,1244,0.0,0.0,1244,-379,865,0.0,,,865,0.0,865,0,0.0,865,865,,485.4,1.78,1.78,1.78,506.2,1.71,1.71,1.71,
08/26/2005,7393,781,5721,5721,0.0,-4940,6612,4842.0,,,,1770.0,0.0,0.0,7393,-4988,271.0,4717,2405,0.0,0.0,2405,-788,1617,0.0,,,1617,0.0,1617,-9,0.0,1608,1608,,473.3,3.4,3.4,3.4,494.2,3.25,3.25,3.25,
11/25/2005,6403,744,6486,6486,0.0,-5742,5659,3907.0,,,,1752.0,0.0,0.0,6403,-3924,312.0,3612,2479,0.0,0.0,2479,-847,1632,0.0,,,1632,0.0,1632,-8,0.0,1624,1624,,459.4,3.53,3.53,3.53,485.2,3.35,3.35,3.35,
02/24/2006,10433,722,7535,7535,0.0,-6813,9711,6687.0,,,,3024.0,0.0,0.0,10433,-6744,418.0,6326,3689,0.0,0.0,3689,-1210,2479,0.0,,,2479,0.0,2479,-26,,2453,2453,,457.3,5.36,5.36,5.36,483.3,5.08,5.08,5.08,
05/26/2006,10241,783,8544,8544,0.0,-7761,9458,6921.0,,,,2537.0,0.0,0.0,10241,-6717,473.0,6244,3524,0.0,0.0,3524,-1212,2312,0.0,,,2312,0.0,2312,-26,0.0,2286,2286,,449.7,5.08,5.08,5.08,478.3,4.78,4.78,4.78,
08/25/2006,7584,956,9351,9351,0.0,-8395,6628,4368.0,,,,2260.0,0.0,0.0,7584,-5222,523.0,4699,2362,0.0,0.0,2362,-768,1594,0.0,,,1594,0.0,1594,-39,0.0,1555,1555,,449.4,3.46,3.46,3.46,477.4,3.26,3.26,3.26,
11/24/2006,9407,1037,9756,9756,,-8719,8370,6051.0,6051.0,,,2319.0,,,9407,-4422,571.0,3851,4985,,,4985,-1833,3152,,,,3152,,3152,-48,,3104,3104,,439.8,7.06,7.06,7.06,470.7,6.59,6.59,6.59,
02/23/2007,12730,808,10358,10358,,-9550,11922,9073.0,,,,2849.0,,,12730,-7871,551.0,7320,4859,,,4859,-1662,3197,,,,3197,,3197,-49,,3148,3148,,444.5,7.08,7.08,7.08,471.9,6.67,6.67,6.67,
05/25/2007,10182,1113,11282,11282,0.0,-10169,9069,6242.0,,,,2827.0,0.0,0.0,10182,-6832,638.0,6194,3350,0.0,0.0,3350,-1098,2252,0.0,,,2252,0.0,2252,-46,0.0,2206,2206,,435.8,5.25,5.25,5.25,464.1,4.93,4.93,4.93,
08/31/2007,12334,1341,12810,12810,0.0,-11469,10993,7576.0,,,,3417.0,0.0,0.0,12334,-8163,795.0,7368,4171,0.0,0.0,4171,-1405,2766,0.0,,,2766,0.0,2766,-48,0.0,2718,2718,,429.0,6.54,6.54,6.54,457.4,6.13,6.13,6.13,
11/30/2007,10741,725,11518,11518,0.0,-10793,10016,6823.0,6823.0,,,3193.0,0.0,0.0,10741,-5768,774.0,4994,4973,0.0,0.0,4973,-1840,3133,0.0,,,3133,0.0,3133,-49,0.0,3084,3084,,422.9,7.49,7.49,7.49,451.7,7.01,7.01,7.01,
02/29/2008,8335,951,11245,11245,0.0,-10294,7384,4877.0,,,,2507.0,0.0,0.0,8335,-6192,790.0,5402,2143,0.0,0.0,2143,-632,1511,0.0,,,1511,0.0,1511,-44,0.0,1467,1467,,432.8,3.39,3.39,3.39,453.5,3.23,3.23,3.23,
05/30/2008,9422,1277,9498,9498,0.0,-8221,8145,5239.0,,,,2906.0,0.0,0.0,9422,-6590,741.0,5849,2832,0.0,0.0,2832,-745,2087,0.0,,,2087,0.0,2087,-36,0.0,2051,2051,,427.5,4.8,4.8,4.8,447.4,4.58,4.58,4.58,
08/29/2008,6043,1135,8717,8717,0.0,-7582,4908,2440.0,,,,2468.0,0.0,0.0,6043,-5083,734.0,4349,960,0.0,0.0,960,-115,845,0.0,,,845,0.0,845,-35,0.0,810,810,,427.6,1.89,1.89,1.89,448.3,1.81,1.81,1.81,
11/28/2008,-1578,913,6173,6173,0.0,-5260,-2491,-4461.0,-4461.0,,,1970.0,0.0,0.0,-1578,-2021,733.0,1288,-3599,0.0,0.0,-3599,1478,-2121,0.0,,,-2121,0.0,-2121,-166,0.0,-2287,-2287,,459.9,-4.97,-4.97,-4.97,459.9,-4.97,-4.97,-4.97,
03/27/2009,9425,1907,4362,4362,,-2455,7518,5706.0,5706.0,0.0,0.0,1812.0,0.0,,9425,-6796,536.0,6260,2629,0.0,0.0,2629,-815,1814,0.0,0.0,0.0,1814,,1814,-155,0.0,1659,1659,138.45,477.4,3.48,3.48,3.765082,489.2,3.39,3.39,3.673013,
06/26/2009,13761,2042,3470,3470,,-1428,11719,9322.0,9322.0,0.0,0.0,2397.0,0.0,,13761,-8732,574.0,8158,5029,0.0,0.0,5029,-1594,3435,0.0,0.0,0.0,3435,,3435,-717,0.0,2718,2718,211.25,514.1,5.27,5.27,5.697821,551.0,4.93,4.93,5.313394,
09/25/2009,12372,1690,3000,3000,,-1310,10682,8801.0,8801.0,0.0,0.0,1881.0,0.0,,12372,-7578,580.0,6998,4794,0.0,0.0,4794,-1606,3188,0.0,0.0,0.0,3188,,3188,-160,0.0,3028,3028,202.15,525.9,5.74,5.74,6.142137,576.9,5.25,5.25,5.600407,
12/31/2009,9615,1768,3075,3075,,-1307,7847,5050.0,5050.0,0.0,0.0,2797.0,0.0,,9615,-2238,608.0,1630,7377,0.0,0.0,7377,-2429,4948,0.0,0.0,0.0,4948,,4948,-161,0.0,4787,4787,201.5,530.5,9.01,9.01,9.403393,584.0,8.2,8.2,8.545034,
03/31/2010,12775,1418,3001,3001,,-1583,11357,9195.0,9195.0,0.0,0.0,2162.0,0.0,,12775,-7616,562.0,7054,5159,0.0,0.0,5159,-1703,3456,0.0,0.0,0.0,3456,,3456,-160,0.0,3296,3296,-51.35,546.0,6.02,6.02,5.942582,590.0,5.59,5.59,5.502966,
06/30/2010,8841,1619,3302,3302,,-1683,7222,5292.0,5292.0,0.0,0.0,1930.0,0.0,,8841,-7393,622.0,6771,1448,0.0,0.0,1448,-835,613,0.0,0.0,0.0,613,,613,-160,0.0,453,453,529.75,539.8,0.82,0.82,1.820582,580.4,0.78,0.78,1.692733,
09/30/2010,8903,1128,2937,2937,,-1809,7775,5605.0,5605.0,0.0,0.0,2170.0,0.0,,8903,-6092,519.0,5573,2811,0.0,0.0,2811,-913,1898,0.0,0.0,0.0,1898,,1898,-161,0.0,1737,1737,147.55,541.2,3.19,3.19,3.482169,582.7,2.98,2.98,3.233218,
12/31/2010,8642,1338,3069,3069,,-1731,7304,3478.0,3478.0,0.0,0.0,3826.0,0.0,,8642,-5168,578.0,4590,3474,0.0,0.0,3474,-1087,2387,0.0,0.0,0.0,2387,,2387,-160,0.0,2227,2227,200.85,541.0,4.1,4.1,4.487708,587.5,3.79,3.79,4.131872,
03/31/2011,11894,1358,3107,3107,,-1749,10536,7074.0,7074.0,0.0,0.0,3462.0,0.0,,11894,-7854,620.0,7234,4040,0.0,0.0,4040,-1305,2735,0.0,0.0,0.0,2735,,2735,-184,-1643.0,908,908,1226.55,540.6,1.66,1.66,3.948483,583.0,1.56,1.56,3.663859,
06/30/2011,7281,1413,3681,3681,,-2268,5868,2338.0,2338.0,0.0,0.0,3530.0,0.0,,7281,-5669,615.0,5054,1612,0.0,0.0,1612,-525,1087,0.0,0.0,0.0,1087,,1087,-35,0.0,1052,1052,-35.75,531.9,1.96,1.96,1.910603,569.5,1.85,1.85,1.787226,
09/30/2011,3587,1356,3354,3354,,-1998,2231,-739.0,-739.0,0.0,0.0,2970.0,0.0,,3587,-4317,668.0,3649,-730,0.0,0.0,-730,337,-393,0.0,0.0,0.0,-393,,-393,-35,0.0,-428,-428,-254.15,518.2,-0.84,-0.84,-1.316384,518.2,-0.84,-0.84,-1.330448,
12/31/2011,6049,1065,3032,3032,,-1967,4984,2121.0,2121.0,0.0,0.0,2863.0,0.0,,6049,-4802,560.0,4242,1247,0.0,0.0,1247,-234,1013,0.0,0.0,0.0,1013,,1013,-35,0.0,978,978,24.05,508.0,1.91,1.91,1.972539,531.8,1.84,1.84,1.885224,
03/31/2012,9949,981,2833,2833,,-1852,8968,5843.0,5843.0,0.0,0.0,3125.0,0.0,,9949,-6768,567.0,6201,3181,0.0,0.0,3181,-1072,2109,0.0,0.0,0.0,2109,,2109,-35,0.0,2074,2074,260.0,510.8,4.05,4.05,4.569303,529.2,3.92,3.92,4.411308,
06/30/2012,6627,1090,3055,3055,,-1965,5537,2266.0,2266.0,0.0,0.0,3271.0,0.0,,6627,-5212,544.0,4668,1415,0.0,0.0,1415,-453,962,0.0,0.0,0.0,962,,962,-35,0.0,927,927,67.6,501.5,1.83,1.83,1.98325,520.3,1.78,1.78,1.909925,
09/30/2012,8351,836,2629,2629,,-1793,7515,4452.0,4452.0,0.0,0.0,3063.0,0.0,,8351,-6053,547.0,5506,2298,0.0,0.0,2298,-786,1512,0.0,0.0,0.0,1512,,1512,-54,0.0,1458,1458,341.25,491.2,2.95,2.95,3.662968,510.9,2.85,2.85,3.517939,
12/31/2012,9236,973,2864,2864,,-1891,8263,4652.0,4652.0,0.0,0.0,3611.0,0.0,,9236,-4923,550.0,4373,4313,0.0,0.0,4313,-1421,2892,0.0,0.0,0.0,2892,,2892,-59,0.0,2833,2833,22.1,481.5,5.87,5.87,5.929595,505.6,5.6,5.6,5.64371,
03/31/2013,10090,925,2608,2608,,-1683,9165,5518.0,5518.0,0.0,0.0,3647.0,0.0,,10090,-6717,561.0,6156,3373,0.0,0.0,3373,-1113,2260,0.0,0.0,0.0,2260,,2260,-72,0.0,2188,2188,121.55,482.1,4.53,4.53,4.790604,509.8,4.29,4.29,4.528427,
06/30/2013,8612,826,2663,2663,,-1837,7786,4094.0,4094.0,0.0,0.0,3692.0,0.0,,8612,-5967,613.0,5354,2645,0.0,0.0,2645,-714,1931,0.0,0.0,0.0,1931,,1931,-70,0.0,1861,1861,58.5,473.2,3.92,3.92,4.056424,503.5,3.7,3.7,3.816187,
09/30/2013,6722,840,2398,2398,,-1558,5882,2798.0,2798.0,0.0,0.0,3084.0,0.0,,6722,-4555,573.0,3982,2167,0.0,0.0,2167,-650,1517,0.0,0.0,0.0,1517,,1517,-88,0.0,1429,1429,139.1,463.4,3.07,3.07,3.383902,496.4,2.88,2.88,3.160218,
12/31/2013,8782,801,2391,2391,,-1590,7981,3951.0,3951.0,0.0,0.0,4030.0,0.0,,8782,-5230,594.0,4636,3552,0.0,0.0,3552,-1220,2332,0.0,0.0,0.0,2332,,2332,-84,0.0,2248,2248,498.55,467.1,4.8,4.8,5.880004,488.7,4.6,4.6,5.620156,
03/31/2014,9328,1037,2594,2594,,-1557,8291,4142.0,4142.0,0.0,0.0,4149.0,0.0,,9328,-6307,595.0,5712,3021,0.0,0.0,3021,-988,2033,0.0,0.0,0.0,2033,,2033,-84,0.0,1949,1949,162.5,468.6,4.15,4.15,4.505975,484.6,4.02,4.02,4.355328,
06/30/2014,9125,1000,2579,2579,,-1579,8125,4180.0,4180.0,0.0,0.0,3945.0,0.0,,9125,-6304,613.0,5691,2821,0.0,0.0,2821,-784,2037,0.0,0.0,0.0,2037,,2037,-84,0.0,1953,1953,225.55,461.7,4.21,4.21,4.71854,475.9,4.1,4.1,4.573944,
09/30/2014,8387,1049,2297,2297,,-1248,7338,3705.0,3705.0,0.0,0.0,3633.0,0.0,,8387,-5082,624.0,4458,3305,0.0,0.0,3305,-1064,2241,0.0,0.0,0.0,2241,,2241,-98,0.0,2143,2143,-55.9,455.5,4.69,4.69,4.581998,469.2,4.57,4.57,4.450861,
12/31/2014,7688,961,2134,2134,,-1173,6727,2926.0,2926.0,0.0,0.0,3801.0,0.0,,7688,-4478,669.0,3809,3210,0.0,0.0,3210,-1044,2166,0.0,0.0,0.0,2166,,2166,-134,0.0,2032,2032,122.85,450.4,4.5,4.5,4.784303,463.4,4.38,4.38,4.645106,
03/31/2015,10617,859,2035,2035,,-1176,9758,5497.0,5497.0,0.0,0.0,4261.0,0.0,,10617,-6683,638.0,6045,3934,0.0,0.0,3934,-1090,2844,0.0,0.0,0.0,2844,,2844,-96,0.0,2748,2748,173.55,453.3,6.05,6.05,6.445069,462.9,5.94,5.94,6.314919,
06/30/2015,9069,663,2150,2150,,-1487,8406,4016.0,4016.0,0.0,0.0,4390.0,0.0,,9069,-7343,647.0,6696,1726,0.0,0.0,1726,-678,1048,0.0,0.0,0.0,1048,,1048,-132,0.0,916,916,1158.382,451.4,2.01,2.01,4.595441,461.6,1.98,1.98,4.489493,
09/30/2015,6861,842,2119,2119,,-1277,6019,2273.0,2273.0,0.0,0.0,3746.0,0.0,,6861,-4815,665.0,4150,2046,0.0,0.0,2046,-620,1426,0.0,0.0,0.0,1426,,1426,-96,0.0,1330,1330,152.75,449.0,2.95,2.95,3.302339,458.6,2.9,2.9,3.233079,
12/31/2015,7273,700,2148,2148,,-1448,6573,2755.0,2755.0,0.0,0.0,3818.0,0.0,,7273,-6201,626.0,5575,1072,0.0,0.0,1072,-307,765,0.0,0.0,0.0,765,,765,-191,0.0,574,574,1327.95,442.2,1.28,1.28,4.301108,451.9,1.27,1.27,4.208593,
03/31/2016,6338,883,2348,2348,,-1465,5455,1813.0,1813.0,0.0,0.0,3642.0,0.0,,6338,-4762,691.0,4071,1576,0.0,0.0,1576,-441,1135,0.0,0.0,0.0,1135,,1135,-96,161.0,1200,1200,50.05,440.8,2.71,2.71,2.835867,447.4,2.68,2.68,2.791869,
06/30/2016,7932,754,2530,2530,,-1776,7178,3354.0,3354.0,0.0,0.0,3824.0,0.0,,7932,-5469,625.0,4844,2463,0.0,0.0,2463,-641,1822,0.0,0.0,0.0,1822,,1822,-188,0.0,1634,1634,81.9,431.9,3.77,3.77,3.97291,439.2,3.72,3.72,3.906475,
09/30/2016,8168,614,2389,2389,,-1775,7554,3878.0,3878.0,0.0,0.0,3676.0,0.0,,8168,-5300,613.0,4687,2868,0.0,0.0,2868,-774,2094,0.0,0.0,0.0,2094,,2094,-6,12.0,2100,2100,29.9,422.4,4.96,4.96,5.042377,430.2,4.88,4.88,4.949503,
12/31/2016,8170,336,2424,2424,,-2088,7834,4088.0,4088.0,0.0,0.0,3746.0,0.0,,8170,-4773,626.0,4147,3397,0.0,0.0,3397,-1050,2347,0.0,0.0,0.0,2347,,2347,-194,0.0,2153,2153,95.55,415.2,5.17,5.17,5.415583,423.5,5.08,5.08,5.30562,
03/31/2017,8026,516,2746,2746,,-2230,7510,3639.0,3639.0,0.0,0.0,3871.0,0.0,,8026,-5487,692.0,4795,2539,0.0,0.0,2539,-284,2255,0.0,0.0,0.0,2255,,2255,-93,0.0,2162,2162,90.35,412.5,5.23,5.23,5.460242,420.1,5.15,5.15,5.365068,
06/30/2017,8102,788,3220,3220,,-2432,7314,3357.0,3357.0,0.0,0.0,3957.0,0.0,-215.0,7887,-5378,663.0,4715,2509,0.0,0.0,2509,-678,1831,0.0,0.0,0.0,1831,,1831,-200,0.0,1631,1631,-55.9,406.1,4.0,4.0,3.878601,413.3,3.95,3.95,3.814747,
09/30/2017,8390,730,3411,3411,,-2681,7660,3730.0,3730.0,0.0,0.0,3930.0,0.0,-64.0,8326,-5350,711.0,4639,2976,0.0,0.0,2976,-848,2128,0.0,0.0,0.0,2128,,2128,-93,0.0,2035,2035,11.7,398.2,5.09,5.09,5.139879,405.7,5.02,5.02,5.048839,
12/31/2017,8124,898,3736,3736,,-2838,7226,2759.0,2759.0,0.0,0.0,4467.0,0.0,-290.0,7834,-4726,732.0,3994,3108,0.0,0.0,3108,-5036,-1928,0.0,0.0,0.0,-1928,0.0,-1928,-215,0.0,-2143,-2143,4405.85,389.8,-5.51,-5.51,5.805156,389.8,-5.51,-5.51,5.792848,
03/31/2018,10080,918,4230,4230,,-3312,9162,4868.0,4868.0,0.0,0.0,4294.0,0.0,-44.0,10036,-6617,844.0,5773,3419,0.0,0.0,3419,-587,2832,0.0,0.0,0.0,2832,,2832,-95,0.0,2737,2737,34.76,389.1,7.02,7.02,7.123516,393.8,6.95,6.95,7.038268,
06/30/2018,9636,1002,4920,4920,,-3918,8634,4066.0,4066.0,0.0,0.0,4568.0,0.0,-234.0,9402,-6126,812.0,5314,3276,0.0,0.0,3276,-711,2565,0.0,0.0,0.0,2565,,2565,-217,0.0,2348,2348,116.92,387.8,6.04,6.04,6.356163,392.6,5.98,5.98,6.277809,
09/30/2018,8820,856,5061,5061,,-4205,7964,3700.0,3700.0,0.0,0.0,4264.0,0.0,-174.0,8646,-5568,714.0,4854,3078,0.0,0.0,3078,-554,2524,0.0,0.0,0.0,2524,,2524,-71,0.0,2453,2453,107.44,385.4,6.35,6.35,6.643591,390.5,6.28,6.28,6.555134,
